GeneID,T_cell
CRACR2A,0.08348778
CRACR2B,0.031234195
CRADD,0.25178882
CRAT,0.06289553
CRAT37,0.0031758412
CRB1,0.0002807839
CRB2,0.0
CRB3,0.022454258
CRBN,0.6049843
CRCP,0.13454148
CRCT1,0.0
CREB1,0.3249341
CREB3,0.2641229
CREB3L1,0.0029310756
CREB3L2,0.2506859
CREB3L3,0.013914202
CREB3L4,0.030520532
CREB5,0.0062113623
CREBBP,0.27425963
CREBL2,0.25864902
CREBRF,0.51459765
CREBZF,0.19457953
CREG1,0.12337407
CREG2,0.001955077
CRELD1,0.1217544
CRELD2,0.44678965
CREM,8.65747
CRH,0.0
CRHBP,0.00034529445
CRHR1,0.003977039
CRHR2,0.00053991954
CRIM1,0.06278583
CRIP1,1.7831503
CRIP2,0.19247188
CRIP3,0.002348448
CRIPT,0.36618766
CRISP1,0.0
CRISP2,0.00040641183
CRISP3,0.0
CRISPLD1,0.00044116817
CRISPLD2,0.016659768
CRK,0.21022503
CRKL,0.14386483
CRLF1,0.0027646013
CRLF2,0.009122262
CRLF3,0.32343265
CRLS1,0.18753369
CRMP1,0.0071935314
CRNDE,0.017339217
CRNKL1,0.13938473
CRNN,0.0
CROCC,0.05385814
CROCC2,7.295644e-05
CROT,0.069869176
CRP,0.0
CRTAC1,0.0016556818
CRTAM,0.45172736
CRTAP,0.2151285
CRTC1,0.048462905
CRTC2,0.09958335
CRTC3,0.31562445
CRTC3-AS1,0.0005019817
CRX,0.002877607
CRY1,0.15564361
CRY2,0.07810528
CRYAB,0.006708763
CRYBA1,0.0
CRYBA2,0.0
CRYBA4,0.0017037839
CRYBB1,0.00082395657
CRYBB2,0.017258257
CRYBB3,0.0
CRYBG3,0.0065378984
CRYGA,0.0
CRYGB,0.0
CRYGC,0.0
CRYGD,0.00080220046
CRYGN,0.0017512523
CRYGS,0.003940727
CRYL1,0.18791075
CRYM,0.012152122
CRYM-AS1,0.0009444454
CRYZ,0.11130991
CRYZL1,0.2262575
CS,0.15740092
CSAD,0.17676635
CSAG1,0.0010438953
CSDC2,0.0019068674
CSDE1,1.5999429
CSE1L,0.09581179
CSE1L-AS1,0.0
CSF1,0.17375441
CSF1R,0.01262951
CSF2,0.06460266
CSF2RA,0.0112399
CSF2RB,0.012663737
CSF3,0.002569706
CSF3R,0.013174888
CSGALNACT1,0.14026375
CSGALNACT2,0.18644005
CSH1,0.0
CSH2,0.0
CSHL1,0.0
CSK,0.8099487
CSMD1,0.0
CSMD2,0.0
CSMD2-AS1,0.0
CSMD3,0.0
CSN1S1,0.0
CSN2,0.0
CSN3,0.0
CSNK1A1,1.1943079
CSNK1A1L,0.00056422973
CSNK1D,0.69765884
CSNK1E,0.14030649
CSNK1G1,0.09868648
CSNK1G2,0.24463674
CSNK1G2-AS1,0.00084117067
CSNK1G3,0.28956556
CSNK2A1,0.22612114
CSNK2A2,0.11750901
CSNK2A3,0.0036115993
CSNK2B,1.3121358
CSPG4,0.0011328275
CSPG5,0.00032295936
CSPP1,0.10186034
CSRNP1,1.2791442
CSRNP2,0.06695832
CSRNP3,0.0005694121
CSRP1,0.27231935
CSRP2,0.004716273
KAT14,0.034133174
CSRP3,0.0
CST1,0.0035620728
CST11,0.0
CST2,0.0
CST3,0.7007396
CST4,0.0
CST5,0.00028465159
CST6,0.04611189
CST7,3.7867656
CST8,0.0
CST9L,0.0
CSTA,0.041415174
CSTB,2.435217
CSTF1,0.1369566
CSTF2,0.061379537
CSTF2T,0.17983733
CSTF3,0.15222944
CSTF3-DT,0.0002930407
CSTL1,0.0
CT45A1,0.0
CT45A10,0.0
CT45A2,0.0
CT45A5,0.0
CT45A9,0.0
CT55,0.0
CT62,0.0
CT83,0.0006238464
CTAG1B,0.0
CTAG2,0.0003671949
CTAGE1,0.0017943403
CTAGE15,0.0
CTAGE4,0.0
CTAGE6,0.0
CTAGE8,0.0
CTAGE9,0.0
CLMAT3,0.0
LINC01933,0.0
CTB-178M22.2,0.0026573294
CTB-1I21.1,0.0
CTB-30L5.1,0.00050659647
ELN-AS1,0.0017173885
LINC01947,0.0
CTBP1,0.28785586
CTBP1-AS,0.00505765
CTBP1-DT,0.07109818
CTBP2,0.03160882
CTBS,0.2599165
SMIM15-AS1,0.0
SHLD3,0.07600973
CTC1,0.046185665
CTCF,0.26573634
CTCFL,0.0
CTD-2154B17.1,0.0
SEMA5A-AS1,0.0
CTD-2201I18.1,0.0021954936
KCNIP1-OT1,0.0
CTD-2350J17.1,0.0
CTD-3080P12.3,0.0
CTDNEP1,0.38894996
CTDP1,0.15040293
CTDSP1,0.43160826
CTDSP2,0.31263083
CTDSPL,0.0050067045
CTDSPL2,0.16289954
CTF1,0.0035994956
CCN2,0.031090267
CTH,0.023116313
CTHRC1,0.030261109
CTIF,0.007821669
CTLA4,0.7920264
CTNNA1,0.18175766
CTNNA2,0.0
CTNNA3,0.0
CTNNAL1,0.079740494
CTNNB1,0.54923826
CTNNBIP1,0.21979065
CTNNBL1,0.3431415
CTNND1,0.038590077
CTNND2,0.0
CTNS,0.032583054
CTPS1,0.09127539
CTPS2,0.02144836
CTR9,0.29942167
CTRB1,0.0
CTRB2,0.0
CTRC,0.0027154228
CTRL,0.0038634273
CTSA,0.9944229
CTSB,0.8716679
CTSC,2.341459
CTSD,2.2236814
CTSE,0.014306111
CTSF,0.06246348
CTSG,0.011589625
CTSH,0.3541802
CTSK,0.03154508
CTSL,0.454956
CTSO,0.07525636
CTSS,1.1872219
CTSV,0.0045246733
CTSW,1.860375
CTSZ,0.3150662
CTTN,0.029836021
CTTNBP2,0.00086244673
CTTNBP2NL,0.019934997
CTU1,0.031498656
CTU2,0.09462535
CTXN1,0.0017025303
CTXN2,0.0
CTXN3,0.0
CUBN,0.012550706
CUEDC1,0.00678414
CUEDC2,0.3939708
CUL1,0.22189148
CUL2,0.15755005
CUL3,0.31577784
CUL4A,0.20687404
CUL4B,0.08500317
CUL5,0.20548792
CUL7,0.014967175
CUL9,0.16513032
CUTA,2.6005893
CUTC,0.23184924
CUX1,0.1134214
CUX2,0.0
CUZD1,0.00449271
CWC15,0.8152587
CWC22,0.2014822
CWC25,0.5656563
CWC27,0.34916478
CWF19L1,0.08614124
CWF19L2,0.37274346
CWH43,0.0
CX3CL1,0.0072432156
CX3CR1,0.11393284
CXADR,0.01808187
CXADRP3,0.0
CXCL1,0.039823774
CXCL10,0.026797784
CXCL11,0.0029978482
CXCL12,0.011957054
CXCL13,2.4667857
CXCL14,0.018257033
CXCL16,0.09629897
CXCL17,0.07186028
CXCL2,0.17881532
CXCL3,0.13210957
CXCL5,0.0029534083
CXCL6,0.00087507546
CXCL8,0.3128833
CXCL9,0.015664043
CXCR1,0.005392103
CXCR2,0.0061407895
CXCR3,1.102607
CXCR4,19.729467
CXCR5,0.06738371
CXCR6,0.95847905
CXXC1,0.26564464
CXXC4,0.0030048392
CXXC5,0.08441362
CXorf21,0.054315027
BCLAF3,0.034351148
DIPK2B,0.0042305877
CXorf38,0.18145628
CXorf40A,0.12546527
CXorf40B,0.13202237
CXorf49,0.0
CXorf49B,0.0
CXorf56,0.10635803
RADX,0.028919639
CXorf58,0.0
CXorf65,0.052218087
EZHIP,0.0
CYB561,0.0948973
CYB561A3,0.21775031
CYB561D1,0.039307643
CYB561D2,0.4754026
CYB5A,0.4715201
CYB5B,0.5470945
CYB5D1,0.029126072
CYB5D2,0.12267959
CYB5R1,0.17624027
CYB5R2,0.0016798925
CYB5R3,0.34127685
CYB5R4,0.29143065
CYB5RL,0.010333234
CYBA,8.291253
CYBB,0.03056356
CYBRD1,0.024085963
CYC1,0.76736146
CYCS,3.1696494
CYFIP1,0.03252436
CYFIP2,0.6441776
CYGB,0.013122314
CYHR1,0.15407199
CYLC1,0.0
CYLD,0.8572429
CYP11A1,0.0
CYP17A1,0.0007232363
CYP17A1-AS1,0.0018337205
CYP19A1,0.0002187728
CYP1A1,0.00039113403
CYP1A2,0.0
CYP1B1,0.010467812
CYP1B1-AS1,0.00026726673
CYP20A1,0.54159045
CYP21A2,0.0006282779
CYP24A1,0.00032324003
CYP26A1,0.0018820823
CYP26B1,0.0
CYP26C1,0.0018644342
CYP27A1,0.021423962
CYP27B1,0.0052268202
CYP27C1,0.0006492755
CYP2A13,0.0
CYP2A6,0.0005541429
CYP2A7,0.0
CYP2B6,0.0
CYP2C18,0.0
CYP2C19,0.0
CYP2C8,0.0
CYP2C9,0.0
CYP2D6,0.0074763126
CYP2E1,0.0024261135
CYP2F1,0.0012916412
CYP2J2,0.0032137255
CYP2R1,0.06663419
CYP2S1,0.003581334
CYP2U1,0.019258237
CYP2W1,0.0007707514
CYP39A1,0.0
CYP3A4,0.0
CYP3A43,0.0
CYP3A5,0.03338353
CYP3A7,0.0
CYP3A7-CYP3A51P,0.0
CYP46A1,0.0010379959
CYP4A11,0.0
CYP4A22,0.0
CYP4A22-AS1,0.000886959
CYP4B1,0.0073936637
CYP4F11,0.00060958415
CYP4F12,0.0012734857
CYP4F2,0.0
CYP4F22,0.022210453
CYP4F26P,0.0
CYP4F3,0.0008006698
CYP4F35P,0.006000368
CYP4F8,0.00053617073
CYP4V2,0.08000437
CYP4X1,0.0016980364
CYP4Z1,0.0
CYP51A1,0.0045545883
CYP51A1-AS1,0.0015038508
CYP7A1,0.0
CYP7B1,0.024000153
CYP8B1,0.0
CCN1,0.045376018
CYS1,0.001941128
CYSLTR1,0.2342707
CYSLTR2,0.010198982
CYSRT1,0.0014827304
CYSTM1,0.32150587
CYTH1,0.75783455
CYTH2,0.40313715
CYTH3,0.06411599
CYTH4,0.33260718
CYTIP,4.0429616
CYTL1,0.0033218064
CYYR1,0.0010598513
CYYR1-AS1,0.0
D21S2088E,0.0
D2HGDH,0.14188032
DAAM1,0.14728089
DAAM2,0.0013800899
DAB1,0.0033661446
DAB1-AS1,0.0
DAB2,0.022487814
DAB2IP,0.005030555
DACH1,0.0
DACH2,0.0
DACT1,0.0004884553
DACT2,0.0013897421
DACT3,0.006308223
DACT3-AS1,0.0
DAD1,2.2609768
DAG1,0.04187002
DAGLA,0.00060433545
DAGLB,0.037401613
DALRD3,0.24564293
DAND5,0.0003379995
DANT1,0.0
DANT2,0.000494968
DAO,0.0
DAP,0.23955409
DAP3,0.7470128
DAPK1,0.012749271
DAPK2,0.14761908
DAPK3,0.18780798
DAPL1,0.03094042
DAPP1,0.14721708
DARS1,0.5678181
DARS-AS1,0.014943633
DARS2,0.018009225
DAW1,0.00039175194
DAXX,0.2637875
DAZAP1,0.4459205
DAZAP2,2.1799283
DAZL,0.00045427843
DBET,0.0
DBF4,0.4051277
DBF4B,0.006677746
DBH,0.0052234726
DBH-AS1,0.023114666
DBI,2.5556605
DBN1,0.061376862
DBNDD1,0.010543447
DBNDD2,0.0012776362
DBNL,0.90348846
DBP,0.089832716
DBR1,0.08220973
DBT,0.05263938
DBX1,0.0
DBX2,0.0
DCAF10,0.15010068
DCAF11,0.3685669
DCAF12,0.106847815
DCAF12L1,0.0
DCAF13,0.30694166
DCAF15,0.1104729
DCAF16,0.13878563
DCAF17,0.04409689
DCAF4,0.03971733
DCAF4L1,0.0025480823
DCAF4L2,0.0
DCAF5,0.23883757
DCAF6,0.17130373
DCAF7,0.39030597
DCAF8,0.19897538
DCAF8L1,0.0
DCAKD,0.042445872
DCANP1,0.0
DCBLD1,0.029614259
DCBLD2,0.014671429
DCC,0.0
DCD,0.0
DCDC1,0.0010436593
DCDC2,0.00033993006
DCDC2B,0.0013731581
DCDC2C,0.0
DCHS1,0.0034454912
DCHS2,0.0
DCK,0.5938205
DCLK1,0.0025277813
DCLK2,0.0
DCLK3,0.0
DCLRE1A,0.0140003385
DCLRE1B,0.02459815
DCLRE1C,0.12467935
DCN,0.15259689
DCP1A,0.39836675
DCP1B,0.072689734
DCP2,0.31732288
DCPS,0.27292326
DCST1,0.0005024903
DCST2,0.0012688932
DCSTAMP,0.001973796
DCT,0.0
DCTD,0.3155425
DCTN1,0.15758768
DCTN1-AS1,0.0011798855
DCTN2,0.59265727
DCTN3,1.0810456
DCTN4,0.09322625
DCTN5,0.21862204
DCTN6,0.64356637
DCTPP1,0.33529505
DCUN1D1,0.17724502
DCUN1D2,0.014784569
DCUN1D2-AS,0.0
DCUN1D3,0.019013429
DCUN1D4,0.054892033
DCUN1D5,0.30371323
DCX,0.0
DCXR,0.7493776
DDA1,0.42680934
DDAH1,0.012359133
DDAH2,0.25308698
DDB1,0.4092054
DDB2,0.40761083
DDC,0.0026421198
DDC-AS1,0.0
DDHD1,0.30392662
DDHD2,0.12368029
DDI2,0.08341247
DDIAS,0.0064935144
DDIT3,0.5190174
DDIT4,3.9937048
DDIT4L,0.0031326094
DDN,0.0015084908
DDO,0.0008751862
DDOST,0.67789876
DDR1,0.018432356
DDR1-DT,0.0016434343
DDR2,0.0049398663
DDRGK1,0.55043423
DDT,1.2568738
DDX1,0.2784438
DDX10,0.14874575
DDX11,0.042265486
DDX11-AS1,0.0035528145
DDX17,1.2001438
DDX18,1.182199
DDX19A,0.11338549
DDX19B,0.24348517
DDX20,0.096806765
DDX21,1.0956742
DDX23,0.27640736
DDX24,2.8227053
DDX25,0.0
INTS6L,0.07823789
INTS6L-AS1,0.0
DDX27,0.5960502
DDX28,0.088457726
DDX31,0.028751675
DDX39A,0.67578334
DDX39B,0.17655873
DDX39B-AS1,0.0
DDX3X,1.5317441
DDX3Y,0.51695675
DDX4,0.0
DDX41,0.22156571
DDX42,0.17955385
DDX43,0.0094891535
DDX46,1.2512312
DDX47,0.014196118
DDX49,0.25480497
DDX5,10.1165495
DDX50,0.35913032
DDX51,0.05117733
DDX52,0.23750739
DDX53,0.0
DDX54,0.32526526
DDX55,0.11241856
DDX56,0.20129094
DDX58,0.10581308
DDX59,0.14514677
DDX6,1.1007984
DDX60,0.12852189
DDX60L,0.11979902
DEAF1,0.096478775
FBXW7-AS1,0.0
DEC1,0.0
DECR1,0.6660946
DECR2,0.023481332
DEDD,0.11264129
DEDD2,0.59473825
DEF6,0.8162225
DEF8,0.18298772
DEFA3,0.0005681635
DEFA4,0.0
DEFA5,0.0
DEFA6,0.0
DEFB1,0.0042567705
DEFB108B,0.0
DEFB118,0.00039113403
DEFB119,0.0
DEFB124,0.0
DEFB126,0.0
DEFB127,0.0
DEFB131A,0.0
DEFB132,0.0
DEFB133,0.0
DEFB134,0.0
DEFB135,0.0
DEFB136,0.0
DEFB4A,0.0003230295
DEFB4B,0.0
DEGS1,0.5278954
DEGS2,0.0042183422
DEK,1.9481143
DENND1A,0.028606195
DENND1B,0.36784035
DENND1C,0.3051159
DENND2A,0.0010612252
DENND2C,0.005621247
DENND2D,0.6575444
DENND3,0.100959755
DENND4A,0.26944807
DENND4B,0.10542482
DENND4C,0.090569325
DENND5A,0.040292148
DENND5B,0.0029871888
DENND5B-AS1,0.0
DENND6A,0.07166484
DENND6A-AS1,0.0022341094
DENND6B,0.10575468
DENR,0.46724382
DEPDC1,0.015128488
DEPDC1-AS1,0.00042511726
DEPDC1B,0.023161199
DEPDC4,0.002769507
DEPDC5,0.031787883
DEPDC7,0.0011388754
DEPTOR,0.0072658346
DERA,0.14563349
DERL1,0.6139077
DERL2,0.49317133
DERL3,0.039503973
DES,0.001771488
DESI1,0.33511582
DESI2,0.23383754
DET1,0.028092263
DEXI,0.13628986
DFFA,0.1858978
DFFB,0.034117136
GSDME,0.006738783
WHRN,0.14882709
PJVK,0.0017256996
DGAT1,0.0796058
DGAT2,0.003896378
DGAT2L6,0.0
ESS2,0.1293961
DGCR2,0.08571711
DGCR5,0.0067323656
DGCR6,0.024185117
DGCR6L,0.7791641
DGCR8,0.07302652
DGCR9,0.0
DGKA,0.26944384
DGKB,0.0002272604
DGKD,0.08826156
DGKE,0.095119424
DGKG,0.0023877108
DGKH,0.104625635
DGKI,0.005354805
DGKK,0.0
DGKQ,0.038417995
DGKZ,0.4143002
DGUOK,1.0150219
DGUOK-AS1,0.0275768
DHCR24,0.038385566
DHCR7,0.10447261
DHDDS,0.09804343
DHDH,0.0036790206
DHFR,0.13244678
DHFR2,0.028063083
DHH,0.0
DHODH,0.049636114
DHPS,0.5530892
DHRS1,0.16776814
DHRS11,0.020769611
DHRS12,0.15348525
DHRS13,0.059311263
DHRS2,0.00023613295
DHRS3,0.21508949
DHRS4,0.21318541
DHRS4-AS1,0.085559644
DHRS4L2,0.24994978
DHRS7,1.3515525
DHRS7B,0.11618464
DHRS7C,0.0
DHRS9,0.002463828
DHRSX,0.14722623
DHTKD1,0.045508847
DHX15,0.26336655
DHX16,0.119395144
DHX29,0.2898288
DHX30,0.24076669
DHX32,0.037425578
DHX33,0.06045087
DHX34,0.020109087
DHX35,0.026672795
DHX36,1.27191
DHX37,0.038915314
DHX38,0.20958966
DHX40,0.087358125
DHX57,0.06982537
DHX58,0.06182266
DHX8,0.1239867
DHX9,0.37792593
DIABLO,0.057421204
DIAPH1,0.6306979
DIAPH2,0.101218976
DIAPH2-AS1,0.004928954
DIAPH3,0.019535257
DICER1,0.15693283
DICER1-AS1,0.018385269
DIDO1,0.16490886
UTP25,0.07830453
DIMT1,0.22920302
DIO1,0.0
DIO2,0.0004943102
DIO2-AS1,0.0
DIO3,0.0
DIO3OS,0.0027553805
DIP2A,0.25754622
DIP2B,0.05115971
DIP2C,0.0067197112
DIRAS1,0.0012526494
DIRAS2,0.00048057942
DIRAS3,0.019777521
DIRC1,0.0
SLC49A4,0.01496144
DIRC3,0.0031764228
DIRC3-AS1,0.0
DIS3,0.18538052
DIS3L,0.10291113
DIS3L2,0.18157898
DISC1,0.02489785
DISP1,0.008525948
DISP2,0.0059454646
DIXDC1,0.017104775
DKC1,0.30095074
DKFZP434A062,0.0
MIR4453HG,0.014630382
MYRF-AS1,0.0
LINC02249,0.0
LINC02716,0.010413976
DKK1,0.0
DKK2,0.0009635046
DKK3,0.038121708
DKK4,0.0
DKKL1,0.0
DLAT,0.08625437
DLC1,0.007710085
DLD,0.29667586
DLEC1,0.0029022521
DLEU1,0.14233953
DLEU1-AS1,0.0
DLEU2,0.10069197
DLEU7,0.0018987588
DLEU7-AS1,0.0010317224
DLG1,0.23786381
DLG1-AS1,0.0005877003
DLG2,0.0036837487
DLG3,0.033268943
DLG3-AS1,0.0008901123
DLG4,0.0051163835
DLG5,0.018565336
DLGAP1,0.007214306
DLGAP1-AS1,0.23753321
DLGAP1-AS2,0.013248205
DLGAP1-AS3,0.0
DLGAP1-AS4,0.0
DLGAP1-AS5,0.0
DLGAP2-AS1,0.0
DLGAP3,0.012377283
DLGAP4,0.17921613
DLGAP4-AS1,0.0024039713
DLGAP5,0.036261857
DLK1,0.0
DLK2,0.007253646
DLL1,0.0116469525
DLL3,0.0060210535
DLL4,0.0005880915
DLST,0.1877211
DLX1,0.0
DLX2,0.004616119
DLX2-DT,0.0
DLX3,0.0
DLX4,0.0015970932
DLX5,0.0017596213
DLX6,0.0
DLX6-AS1,0.0
DMAP1,0.244598
DMBT1,0.008770417
DMBX1,0.0
DMC1,0.008617386
DMD,0.008811676
DMGDH,0.009183365
DMKN,0.032041498
DMP1,0.0
DMPK,0.028086813
DMRT1,0.0
DMRT2,0.0012598217
DMRT3,0.0
DMRTA1,0.0016410023
DMRTA2,0.00023855601
DMRTC1,0.0
DMRTC2,0.0
DMTF1,0.14164339
DMTN,0.052867517
DMWD,0.07568396
DMXL1,0.12990461
DMXL2,0.013315313
DNA2,0.007057563
DNAAF1,0.008356903
DNAAF2,0.26646462
DNAAF3,0.0009980393
DNAAF5,0.020976216
DNAH1,0.021420054
DNAH10,0.0022710743
DNAH10OS,0.0004527918
DNAH11,0.003681424
DNAH12,0.003430686
DNAH14,0.007950756
DNAH17,0.0019422625
DNAH2,0.0038173052
DNAH3,0.0012492343
DNAH5,0.0014006945
DNAH6,0.003856358
DNAH7,0.0
DNAH8,0.0047758613
DNAH9,0.0012669321
DNAI1,0.0004512811
DNAI2,0.00033285766
DNAJA1,3.0191593
DNAJA2,0.5067852
DNAJA3,0.1381161
DNAJA4,0.0836513
DNAJB1,4.7558045
DNAJB11,0.5691155
DNAJB12,0.25426373
DNAJB13,0.0035974607
DNAJB14,0.49479806
DNAJB2,0.28219646
DNAJB4,0.084363595
DNAJB5,0.009879054
DNAJB5-DT,0.0
DNAJB6,2.4962502
DNAJB7,0.0011139592
DNAJB8,0.0
DNAJB8-AS1,0.0
DNAJB9,0.893433
DNAJC1,0.7319395
DNAJC10,0.15264486
DNAJC11,0.044842858
DNAJC12,0.006364456
DNAJC13,0.05625203
DNAJC14,0.06915269
DNAJC15,0.88139355
DNAJC16,0.050297704
DNAJC17,0.12627234
DNAJC18,0.07306175
DNAJC19,0.65051657
DNAJC2,0.55068475
DNAJC21,0.30178905
DNAJC22,0.00059207075
DNAJC24,0.09174088
DNAJC25,0.044906043
DNAJC25-GNG10,0.0013684436
DNAJC27,0.06737476
DNAJC27-AS1,0.020168541
DNAJC28,0.0037161584
DNAJC3,0.47261697
DNAJC3-DT,0.02479427
DNAJC30,0.18169005
DNAJC4,0.36986762
DNAJC5,0.113097966
DNAJC5B,0.004138685
DNAJC5G,0.0
DNAJC6,0.0022048037
DNAJC7,0.8402025
DNAJC8,1.1652789
DNAJC9,0.5429249
DNAJC9-AS1,0.004112713
DNAL1,0.042421356
DNAL4,0.07252471
DNALI1,0.008389728
DNASE1,0.06917582
DNASE1L1,0.051777385
DNASE1L2,0.0007442757
DNASE1L3,0.004977894
DNASE2,0.33262095
DNASE2B,0.0010173118
DND1,0.00487558
DNER,0.0018588654
DNHD1,0.013219641
DNLZ,0.01184162
DNM1,0.001639907
DNM1L,0.20141076
DNM1P35,0.00053947564
DNM2,0.29098588
DNM3,0.0058234846
DNM3OS,0.0016851237
DNMBP,0.0078914855
DNMBP-AS1,0.0
DNMT1,0.60728824
DNMT3A,0.16231348
DNMT3B,0.0023905248
DNMT3L,0.0
DNPEP,0.38013178
DNPH1,1.3994783
DNTT,0.0
DNTTIP1,0.14997339
DNTTIP2,0.8232127
DOC2A,0.0004182946
DOC2B,0.0005746906
DOCK1,0.006101842
DOCK10,0.33201033
DOCK11,0.19612025
DOCK2,0.33022714
DOCK3,0.0021747346
DOCK4,0.0024216024
DOCK4-AS1,0.0
DOCK5,0.026719546
DOCK6,0.0048110173
DOCK7,0.020054739
DOCK8,0.8565161
DOCK9,0.074699275
DOCK9-DT,0.011736068
DOHH,0.1880816
DOK1,0.10967218
DOK2,1.3345658
DOK3,0.008801056
DOK4,0.016427046
DOK5,0.016642677
DOK6,0.0039969715
DOK7,0.0013447887
DOLK,0.03395636
DOLPP1,0.03551513
DONSON,0.24377117
DOP1A,0.030224705
DOP1B,0.03711779
DOT1L,0.048044167
DPAGT1,0.10117677
DPCD,0.030677002
MUCL3,0.0007286355
DPEP1,0.003222623
DPEP2,0.07696792
DPEP3,0.0
DPF1,0.00044998142
DPF2,0.25387517
DPF3,0.033113778
DPH1,0.007440098
DPH2,0.075276375
DPH3,0.33781746
DPH5,0.25924915
DPH6,0.09389278
DPH6-DT,0.0
DPH7,0.14195256
DPM1,0.5545602
DPM2,0.32233745
DPM3,0.41938007
DPP10,0.00011790743
DPP10-AS1,0.0
DPP3,0.19467103
DPP4,0.17291085
DPP6,0.0
DPP7,1.2254274
DPP8,0.21447046
DPP9,0.1375741
DPP9-AS1,0.0
DPPA2,0.0
DPPA3,0.0
DPPA4,0.00047699557
DPPA5,0.0
DPRX,0.0
DPT,0.007966879
DPY19L1,0.040974356
DPY19L2,0.0023141406
DPY19L3,0.01902836
DPY19L4,0.03450109
DPY30,0.8823303
DPYD,0.109584264
DPYD-AS1,0.00023107219
DPYD-AS2,0.0
DPYS,0.0
DPYSL2,0.11869824
DPYSL3,0.006578409
DPYSL4,0.0011883278
DPYSL5,0.00029597653
DQX1,0.0
DR1,0.72960377
DRAIC,0.0019961218
DRAM1,0.046647754
DRAM2,0.39852405
DRAP1,2.3271523
DRAXIN,0.05022709
DRC1,0.0005276369
DRC3,0.015382911
DRC7,0.0
DRD1,0.0
DRD2,0.0
DRD3,0.0
DRD4,0.00053528865
DRD5,0.0
DRG1,0.30222258
DRG2,0.23796852
DRGX,0.0
DROSHA,0.03994753
DRP2,0.0
DSC1,0.00034951227
DSC2,0.005407123
DSC3,0.00038209395
DSCAM,0.0
DSCAM-AS1,0.0
DSCAML1,0.0025010898
DSCAS,0.0
DSCC1,0.017388169
VPS26C,0.25531065
DSCR4,0.0
DSCR8,0.0
DSCR9,0.0021226
DSE,0.07909365
DSEL,0.018800804
DSG1,0.0
DSG1-AS1,0.0
DSG2,0.020311339
DSG2-AS1,0.0
DSG3,0.0021279003
DSG4,0.0
DSN1,0.05155771
DSP,0.014360487
DSPP,0.0
DST,0.018939098
DSTN,1.1393698
DSTYK,0.15269557
DTD1,0.36698085
DTD2,0.06071409
DTHD1,0.06679094
DTL,0.027462842
DTNA,0.0
DTNB,0.075402185
DTNBP1,0.27273616
DTWD1,0.10597165
DTWD2,0.014478665
DTX1,0.0042247013
DTX2,0.059729863
DTX3,0.09882972
DTX3L,0.13492604
DTX4,0.0071453815
DTYMK,0.2903706
DUBR,0.0026024664
DUOX1,0.05702123
DUOX2,0.00080715946
DUOXA1,0.00030900806
DUOXA2,0.00034211864
DUPD1,0.0
DUS1L,0.16990942
DUS2,0.04861988
DUS3L,0.09878422
DUS4L,0.046423476
DUSP1,7.4983525
DUSP10,0.7466444
DUSP11,0.47044542
DUSP12,0.1906007
DUSP13,0.0
DUSP14,0.090204045
DUSP15,0.0007061787
DUSP16,0.3965154
DUSP18,0.09638473
DUSP19,0.005290222
DUSP2,5.289121
DUSP21,0.0
DUSP22,0.205332
DUSP23,0.47202897
DUSP26,0.001960046
DUSP27,0.0005251937
DUSP28,0.10435429
DUSP3,0.042565554
DUSP4,4.972324
DUSP5,0.36412802
DUSP6,0.115536995
DUSP7,0.034093216
DUSP8,0.058020435
DUSP9,0.0
DUT,1.5087864
DUX4,0.0
DUXA,0.0
DVL1,0.022339316
DVL2,0.1291695
DVL3,0.06440268
DXO,0.11196406
DYDC1,0.0
DYDC2,0.0023400988
DYM,0.15926121
DYNAP,0.0
DYNC1H1,0.41439414
DYNC1I1,0.0
DYNC1I2,0.47513786
DYNC1LI1,0.26989907
DYNC1LI2,0.21378532
DYNC2H1,0.023731478
DYNC2LI1,0.038965717
DYNLL1,3.207411
DYNLL2,0.26967177
DYNLRB1,1.898667
DYNLRB2,0.007410095
DYNLT1,0.7291343
DYNLT3,0.46212712
DYRK1A,0.17290102
DYRK1B,0.08855229
DYRK2,0.18902172
DYRK3,0.014978637
DYRK4,0.12731567
DYSF,0.004440354
DYTN,0.0
DNAAF4,0.009798499
DZANK1,0.009957428
DZIP1,0.00068702665
DZIP1L,0.0013536555
DZIP3,0.18087398
E2F1,0.046276223
E2F2,0.017009413
E2F3,0.1186325
E2F4,0.3386951
E2F5,0.008964248
E2F6,0.09215931
E2F7,0.0057383142
E2F8,0.0082854
E4F1,0.09771344
EAF1,0.13400279
EAF1-AS1,0.021455146
EAF2,0.057615794
EAPP,0.73957056
EARS2,0.017166644
EBAG9,0.30480522
EBF1,0.002064061
EBF2,0.0
EBF3,0.0
EBF4,0.005241213
EBI3,0.06913873
EBLN2,0.10995359
EBLN3P,0.40947714
EBNA1BP2,0.27711034
EBP,0.62894607
EBPL,0.40923384
ECD,0.10634674
ECE1,0.14287779
ECE2,0.03400711
ECEL1,0.0071787485
ECH1,1.2803885
ECHDC1,0.3980044
ECHDC2,0.30092767
ECHDC3,0.00616373
ECHS1,0.63432723
ECI1,0.13035078
ECI2,0.28639057
ECM1,0.012148864
ECM2,0.0024359156
ECSCR,0.012155636
ECSIT,0.2473806
ECT2,0.022766232
ECT2L,0.0006769636
