GeneID,Bcells,Malignant,Fibroblasts
CHRND,0.0,0.00016985844,0.0
CHRNE,0.023056772,0.009681931,0.037986137
CHRNG,0.0,0.0,0.0
CHST1,0.0,0.0028875933,0.048115775
CHST10,0.012415185,0.0281965,0.045583364
CHST11,0.18977496,0.02581848,0.16713901
CHST12,0.27490765,0.34039629,0.3646669
CHST13,0.0,0.00067943375,0.0
CHST14,0.01596238,0.07320899,0.2557733
CHST15,0.14720862,0.2439167,0.09623155
CHST2,0.21105814,0.098517895,0.053180594
CHST3,0.0,0.09647959,0.04051855
CHST4,0.0,0.007813488,0.0025324093
CHST5,0.0,0.0,0.0
CHST6,0.0,0.013758534,0.017726863
CHST7,0.012415185,0.026158197,0.08863433
CHST8,0.0,0.0015287258,0.0075972276
CHST9,0.0,0.003906744,0.0
CHSY1,0.033698358,0.10004662,0.2532409
CHSY3,0.0017735978,0.010191506,0.017726863
CHTF18,0.012415185,0.052825972,0.022791682
CHTF8,0.08867989,0.3358101,0.22538441
CHTOP,0.2252469,0.5411689,0.50901425
CHUK,0.026603967,0.10718067,0.043050956
CHURC1,0.29796442,0.6315336,0.9699127
CHURC1-FNTB,0.0,0.0,0.0
CIAO1,0.10641587,0.2668476,0.26843536
CIAPIN1,0.053207934,0.19007158,0.26590297
CIART,0.0,0.06624479,0.020259274
CIB1,0.82649654,3.5035,1.1446489
CIB2,0.008867989,0.05010824,0.06837505
CIB3,0.0017735978,0.00067943375,0.0
CIB4,0.0,0.0,0.0
CIC,0.04079275,0.20247126,0.15447697
CIDEA,0.0,0.00016985844,0.0
CIDEB,0.03015116,0.018514568,0.027856499
CIDEC,0.0,0.00067943375,0.0
CIITA,0.05498153,0.030914234,0.017726863
CILP,0.0,0.0018684427,0.4963522
CILP2,0.0,0.0045861774,0.119023226
CINP,0.0798119,0.3142381,0.2735002
CIPC,0.007094391,0.10446294,0.043050956
CIR1,0.34762517,0.53760195,0.72426903
CIRBP,3.722782,3.3353403,6.7032866
CIRBP-AS1,0.0,0.032103244,0.0
CISD1,0.115283854,0.93795824,0.878746
CISD2,0.6101176,0.75009483,0.39505583
CISD3,0.09045348,1.2956802,0.44570398
CISH,0.026603967,0.12705411,0.08863433
CISTR,0.0,0.0,0.0
CIT,0.007094391,0.3441332,0.0
CITED1,0.0,0.014777684,0.0050648185
CITED2,2.2240915,2.8128555,1.1471813
CITED4,0.008867989,0.21079431,0.053180594
CIZ1,0.067396715,0.2299883,0.33934283
CKAP2,0.0815855,0.0715104,0.048115775
CKAP2L,0.021283174,0.018004993,0.0
CKAP4,0.2252469,0.48613483,0.9395238
CKAP5,0.037245553,0.15864778,0.101296365
CKB,0.051434334,1.737482,0.67868567
CKLF,0.40792748,1.4072771,0.5343383
CKLF-CMTM1,0.0,0.00067943375,0.0
CKM,0.0,0.03465112,0.0025324093
CKMT1A,0.0,0.033971686,0.0
CKMT1B,0.0,0.03448126,0.0025324093
CKMT2,0.0,0.0022081595,0.022791682
CKMT2-AS1,0.014188782,0.04025645,0.055712998
CKS1B,0.26071888,1.0731655,0.6432319
CKS2,0.3990595,0.80971515,0.23551406
CLASP1,0.03015116,0.1560999,0.14687973
CLASP2,0.046113543,0.07643629,0.15447697
CLASRP,0.11173666,0.17223646,0.17473623
CLC,0.0,0.00016985844,0.0
CLCA1,0.0,0.0,0.0
CLCA2,0.0,0.0022081595,0.0025324093
CLCA4,0.0,0.0,0.0
CLCC1,0.0815855,0.10650124,0.119023226
CLCF1,0.023056772,0.36213815,0.05824541
CLCN1,0.0,0.00067943375,0.0
CLCN2,0.0017735978,0.02904579,0.017726863
CLCN3,0.042566348,0.21741879,0.16967142
CLCN4,0.0035471956,0.018174851,0.022791682
CLCN5,0.0017735978,0.06811323,0.04051855
CLCN6,0.019509576,0.060979176,0.053180594
CLCN7,0.044339944,0.22795002,0.1367501
CLCNKA,0.0,0.0042464607,0.0050648185
CLCNKB,0.0,0.007813488,0.0025324093
CLDN1,0.0035471956,0.4290624,0.09623155
CLDN10,0.0053207935,0.8795269,0.0075972276
CLDN10-AS1,0.0,0.01732556,0.0
CLDN11,0.0,0.0076436293,0.2481761
CLDN12,0.008867989,0.26582843,0.10636119
CLDN14,0.019509576,0.0018684427,0.0
CLDN15,0.021283174,0.16272438,0.06837505
CLDN16,0.0,0.005095753,0.0025324093
CLDN17,0.0,0.0,0.0
CLDN18,0.0,0.08696752,0.0
CLDN19,0.0,0.00067943375,0.0
CLDN2,0.0017735978,0.0090024965,0.0
CLDN20,0.0,0.00016985844,0.0
CLDN22,0.0,0.0,0.0
CLDN23,0.0,0.11329557,0.09876396
CLDN25,0.0,0.0,0.0
CLDN3,0.03192476,5.1166453,0.017726863
CLDN34,0.0017735978,0.0010191506,0.0
CLDN4,0.07271751,6.5869403,0.06837505
CLDN5,0.007094391,0.01189009,0.012662046
CLDN6,0.0053207935,0.20501913,0.010129637
CLDN7,0.023056772,1.7706043,0.0075972276
CLDN8,0.0,0.04959866,0.0025324093
CLDN9,0.0035471956,0.16663113,0.0025324093
CLDND1,0.17735977,0.27907738,0.38239378
CLDND2,0.008867989,0.01409825,0.015194455
CLEC10A,0.010641587,0.005095753,0.04051855
CLEC11A,0.02483037,0.11295586,2.6640944
CLEC12A,0.0035471956,0.0037368855,0.0050648185
CLEC12B,0.0,0.0,0.0
CLEC14A,0.0035471956,0.00322731,0.027856499
CLEC16A,0.02483037,0.092572846,0.03038891
CLEC17A,0.008867989,0.0,0.0
CLEC18A,0.0035471956,0.010701082,0.0050648185
CLEC18B,0.0,0.0013588675,0.0
CLEC18C,0.0,0.0,0.0
CLEC19A,0.0,0.00067943375,0.0
CLEC1A,0.0,0.00067943375,0.0050648185
CLEC1B,0.0,0.0,0.0
CLEC2A,0.0,0.0,0.0
CLEC2B,0.42388988,0.21215317,0.8888756
CLEC2D,0.26426607,0.08594837,0.13168527
CLEC2L,0.0,0.0025478764,0.0
CLEC3A,0.0,0.00033971688,0.0075972276
CLEC3B,0.0,0.00016985844,0.010129637
CLEC4A,0.0053207935,0.011720232,0.022791682
CLEC4C,0.0,0.0,0.0
CLEC4D,0.0017735978,0.00067943375,0.0
CLEC4E,0.0,0.0033971686,0.0
CLEC4F,0.0,0.00033971688,0.0
CLEC4G,0.0,0.0005095753,0.0
CLEC4M,0.0,0.00033971688,0.0
CLEC5A,0.008867989,0.0073039127,0.010129637
CLEC6A,0.0,0.00033971688,0.0025324093
CLEC7A,0.019509576,0.054354697,0.048115775
CLEC9A,0.0017735978,0.00016985844,0.0050648185
CLECL1,0.40260667,0.005265611,0.015194455
CLGN,0.0017735978,0.012229807,0.012662046
CLHC1,0.0035471956,0.033971686,0.017726863
CLIC1,2.0786564,4.3595862,2.7223396
CLIC2,0.021283174,0.15253288,0.24311128
CLIC3,0.042566348,0.6639766,0.18233345
CLIC4,0.23056771,0.2573355,0.84582466
CLIC5,0.008867989,0.11329557,0.020259274
CLIC6,0.007094391,0.38523892,0.048115775
CLINT1,0.17026539,0.7149341,0.22285199
CLIP1,0.13656703,0.5138218,0.42291233
CLIP1-AS1,0.0,0.002717735,0.0
CLIP2,0.03015116,0.013079098,0.06077782
CLIP3,0.0017735978,0.019873437,0.15194455
CLIP4,0.026603967,0.16442296,0.09876396
CLK1,0.66155195,0.54677427,0.8838108
CLK2,0.019509576,0.09647959,0.065842636
CLK3,0.14898221,0.18191838,0.22791682
CLK4,0.12060464,0.115673594,0.24564368
CLLU1,0.0017735978,0.0,0.0
CLLU1OS,0.0017735978,0.00067943375,0.0
CLMN,0.046113543,0.19363861,0.053180594
CLMP,0.007094391,0.010531222,0.71667176
CLN3,0.09045348,0.29079762,0.2481761
CLN5,0.08867989,0.15643962,0.42291233
CLN6,0.17026539,0.16187508,0.119023226
CLN8,0.0762647,0.2165695,0.09876396
CLNK,0.039019153,0.0018684427,0.0050648185
CLNS1A,0.33343637,0.785935,0.5925838
CLOCK,0.035471957,0.20773686,0.18739827
CLP1,0.044339944,0.062507905,0.07343987
CLPB,0.028377565,0.03787843,0.022791682
CLPP,0.36890835,0.69709903,0.50901425
CLPS,0.0,0.0,0.0
CLPSL1,0.0,0.001189009,0.0
CLPSL2,0.0,0.010191506,0.0
CLPTM1,0.22169971,0.47645292,0.4406392
CLPTM1L,0.2589453,1.1910473,0.23804645
CLPX,0.06030232,0.19533719,0.13168527
CLRN1,0.0,0.0,0.0
CLRN1-AS1,0.0,0.0,0.0
CLRN2,0.0,0.0,0.0
CLRN3,0.0,0.0033971686,0.0
CLSPN,0.019509576,0.093761854,0.0050648185
CLSTN1,0.05675513,0.4601465,0.44823644
CLSTN2,0.0,0.00016985844,0.037986137
CLSTN2-AS1,0.0,0.0,0.0
CLSTN3,0.033698358,0.122637786,0.37986138
CLTA,0.47177702,2.9320962,2.5476036
CLTB,0.3227948,1.2173754,1.2231537
CLTC,0.10641587,1.4884695,0.612843
CLTCL1,0.0,0.01087094,0.0075972276
CLU,0.12060464,0.9537551,9.068558
CLUAP1,0.026603967,0.14539881,0.2203196
CLUH,0.014188782,0.11091755,0.04051855
CLUL1,0.0017735978,0.016136551,0.0075972276
CLVS1,0.0017735978,0.00067943375,0.0025324093
CLVS2,0.0,0.0,0.0
CLYBL,0.023056772,0.029725224,0.04051855
CLYBL-AS1,0.0,0.0,0.0
CMA1,0.0,0.00067943375,0.0
CMAS,0.09400068,0.35024807,0.26843536
CMBL,0.0035471956,0.21351205,0.33934283
CMC1,0.14898221,0.4682997,0.32668078
CMC2,0.23588851,0.2802664,0.31655115
CMC4,0.014188782,0.008832638,0.0075972276
CMIP,0.078038305,0.3493988,0.18993069
CMKLR1,0.0,0.0018684427,0.09116673
CMPK1,0.58883446,1.0278133,0.96484786
CMPK2,0.008867989,0.13656618,0.045583364
CMSS1,0.12060464,0.35517398,0.36973175
CMTM1,0.0,0.00067943375,0.0
CMTM2,0.0,0.0022081595,0.0
CMTM3,0.042566348,0.3366594,0.9217969
CMTM4,0.0017735978,0.120429635,0.065842636
CMTM5,0.0,0.0,0.0050648185
CMTM6,0.5586833,0.5145012,0.6862829
CMTM7,0.23588851,0.4445195,0.119023226
CMTM8,0.021283174,0.8034304,0.08863433
CMTR1,0.02483037,0.08730724,0.065842636
CMTR2,0.070943914,0.12773354,0.12408805
CMYA5,0.0,0.03804829,0.075972274
CNBD1,0.0,0.0,0.0025324093
CNBD2,0.067396715,0.06012988,0.055712998
CNBP,1.3301983,2.0654786,3.335183
CNDP1,0.0017735978,0.00067943375,0.0
CNDP2,0.20751093,0.566308,0.21272238
CNEP1R1,0.03015116,0.042634465,0.053180594
CNFN,0.021283174,0.16646127,0.0075972276
CNGA1,0.0017735978,0.02904579,0.0025324093
CNGA3,0.0,0.00067943375,0.0
CNGA4,0.0017735978,0.0,0.0
CNGB1,0.0,0.004416319,0.0
CNGB3,0.0,0.0056053284,0.0
CNIH1,0.28200203,0.6714504,0.92686176
CNIH2,0.0017735978,0.01189009,0.012662046
CNIH3,0.0035471956,0.07813488,0.055712998
CNIH4,0.14188783,2.2665908,0.6305699
CNKSR1,0.053207934,0.19363861,0.0050648185
CNKSR2,0.0035471956,0.003906744,0.07850468
CNKSR3,0.0017735978,0.25427806,0.06837505
CNN1,0.0017735978,0.00084929215,0.38239378
CNN2,0.35471955,1.1054386,1.2054267
CNN3,0.028377565,1.2121098,3.0844743
CNNM1,0.0017735978,0.009681931,0.0
CNNM2,0.010641587,0.03550041,0.053180594
CNNM3,0.012415185,0.06471606,0.035453726
CNNM4,0.01596238,0.12671438,0.010129637
CNOT1,0.14011422,0.32663774,0.18739827
CNOT10,0.046113543,0.08509907,0.11649082
CNOT11,0.053207934,0.36264774,0.09116673
CNOT2,0.17203899,0.40850952,0.48115772
CNOT3,0.08867989,0.18310739,0.17220382
CNOT4,0.13834062,0.27975684,0.47102812
CNOT6,0.012415185,0.20247126,0.07090745
CNOT6L,0.18268058,0.1610258,0.2203196
CNOT7,0.23588851,0.61777514,0.43810678
CNOT8,0.070943914,0.27517065,0.119023226
CNP,0.118831046,0.4711873,0.42291233
CNPPD1,0.20573734,0.23304577,0.19752792
CNPY1,0.0,0.0005095753,0.0
CNPY2,0.7679679,1.7080964,1.4029547
CNPY3,0.44517303,0.5167093,0.5495328
CNPY4,0.012415185,0.033292253,0.3064215
CNR1,0.010641587,0.015287259,0.0050648185
CNR2,0.026603967,0.00033971688,0.0
CNRIP1,0.0035471956,0.0015287258,0.6660236
CNST,0.05498153,0.12671438,0.12408805
CNTD1,0.0017735978,0.003906744,0.0
CNTD2,0.0,0.02921565,0.0025324093
CNTF,0.0,0.0005095753,0.0
CNTFR,0.0,0.00016985844,0.06331023
CNTLN,0.012415185,0.048749372,0.21778718
CNTN1,0.0,0.0076436293,0.101296365
CNTN2,0.0,0.0005095753,0.0050648185
CNTN3,0.0,0.02276103,0.012662046
CNTN4,0.0053207935,0.00645462,0.035453726
CNTN4-AS1,0.0,0.0,0.0
CNTN5,0.0,0.004416319,0.0025324093
CNTN6,0.0,0.0015287258,0.0025324093
CNTNAP1,0.0,0.00645462,0.03038891
CNTNAP2,0.0053207935,0.013079098,0.0050648185
CNTNAP3,0.0,0.0061149034,0.0
CNTNAP3B,0.0035471956,0.00866278,0.0
CNTNAP4,0.0,0.0,0.0050648185
CNTNAP5,0.0,0.00067943375,0.0
CNTRL,0.15075581,0.08323064,0.09876396
CNTROB,0.01596238,0.055883426,0.07090745
COA1,0.27845484,0.733109,0.33934283
COA3,0.26781327,1.8937516,0.77998203
COA4,0.19332215,1.1883296,0.62044024
COA5,0.11705745,0.547114,0.34187523
COA6,0.09932148,0.6892855,0.29882428
COA7,0.019509576,0.07371856,0.06077782
COASY,0.09577428,0.453522,0.24311128
COBL,0.0,0.19720565,0.045583364
COBLL1,0.28022844,0.17631306,0.14687973
COCH,0.062075924,0.02174188,0.0075972276
COG1,0.037245553,0.11006827,0.083569504
COG2,0.042566348,0.17733221,0.111425996
COG3,0.06917031,0.14454952,0.10636119
COG4,0.04079275,0.10106577,0.15194455
COG5,0.035471957,0.10904911,0.111425996
COG6,0.02483037,0.095800154,0.12662046
COG7,0.01596238,0.13520731,0.08863433
COG8,0.026603967,0.097668596,0.1392825
COIL,0.08867989,0.31780514,0.15700936
COL10A1,0.0,0.0035670272,1.4612
COL11A1,0.0,0.0010191506,0.46089846
COL11A2,0.007094391,0.00322731,0.010129637
COL12A1,0.0017735978,0.031763528,0.6077782
COL13A1,0.0017735978,0.058940876,0.18233345
COL14A1,0.008867989,0.0022081595,1.962617
COL15A1,0.0035471956,0.0022081595,0.5242087
COL16A1,0.0053207935,0.04212489,0.711607
COL17A1,0.0,0.14896585,0.0050648185
COL18A1,0.03015116,0.23253618,1.3624362
COL18A1-AS1,0.0,0.00067943375,0.0
COL19A1,0.012415185,0.001189009,0.0025324093
COL1A1,0.07271751,2.5714867,46.70269
COL1A2,0.06917031,0.11006827,37.550564
COL20A1,0.0,0.00033971688,0.0
COL21A1,0.0,0.06301748,0.1418149
COL22A1,0.0,0.0084929215,0.0075972276
COL23A1,0.0,0.012739382,0.010129637
COL24A1,0.0035471956,0.00866278,0.03038891
COL25A1,0.0,0.00067943375,0.0025324093
COL26A1,0.0,0.0016985843,0.0025324093
COL27A1,0.0017735978,0.16866943,0.2203196
COL28A1,0.0,0.0079833465,0.0
COL2A1,0.0,0.0010191506,0.0
COL3A1,0.05498153,0.029725224,34.08876
COL4A1,0.0,0.009851789,1.491589
COL4A2,0.0053207935,0.02921565,1.3953574
COL4A2-AS1,0.0,0.0,0.0
COL4A2-AS2,0.0,0.0,0.0
COL4A3,0.026603967,0.09987676,0.010129637
CERT1,0.037245553,0.25920397,0.2203196
COL4A4,0.03192476,0.114824295,0.07850468
COL4A5,0.0,0.011040798,0.093699135
COL4A6,0.0,0.00067943375,0.017726863
COL5A1,0.007094391,0.055883426,2.2133257
COL5A2,0.014188782,0.0076436293,2.3374135
COL5A3,0.0,0.0,0.18486588
COL6A1,0.02483037,0.33258283,6.176546
COL6A2,0.037245553,0.38625807,11.975763
COL6A3,0.017735979,0.011040798,9.164788
COL6A5,0.0,0.00067943375,0.083569504
COL6A6,0.0,0.0005095753,0.14434732
COL7A1,0.0,0.03685928,0.08863433
COL8A1,0.008867989,0.18276767,3.1022012
COL8A2,0.0053207935,0.019873437,0.14687973
COL9A1,0.0,0.00033971688,0.0025324093
COL9A2,0.070943914,0.17988008,0.037986137
COL9A3,0.11351026,0.011380515,0.0075972276
COLCA1,0.010641587,0.2304979,0.050648183
COLCA2,0.0017735978,0.062338043,0.037986137
COLEC10,0.0,0.0020383012,0.0050648185
COLEC11,0.0017735978,0.0033971686,0.15194455
COLEC12,0.012415185,0.040766023,0.83822745
COLGALT1,0.023056772,0.1965262,0.26843536
COLGALT2,0.0017735978,0.0013588675,0.022791682
COLQ,0.0017735978,0.0030574517,0.017726863
COMMD1,0.26071888,0.45929718,0.5849865
COMMD10,0.12415185,0.15542045,0.1620742
COMMD2,0.163171,0.34260446,0.2810974
COMMD3,0.5409473,0.40154532,0.612843
COMMD4,0.1596238,0.48188838,0.53180593
COMMD5,0.115283854,0.36825308,0.32668078
COMMD6,1.8019753,4.3595862,4.66723
COMMD7,0.17203899,0.49717563,0.5697921
COMMD8,0.15075581,0.13333887,0.2481761
COMMD9,0.074491106,0.24765359,0.2481761
COMP,0.0017735978,0.004416319,1.0078988
COMT,0.22347333,1.3379748,1.3447093
COMTD1,0.20573734,0.5505112,0.19499551
COPA,0.17735977,0.7743846,0.5368707
COPB1,0.11351026,0.45539042,0.3874586
COPB2,0.118831046,0.5056685,0.3874586
COPE,1.7558618,1.8266575,1.9043716
COPG1,0.12592545,0.35262612,0.2481761
COPG2,0.007094391,0.06998167,0.06077782
COPRS,0.0798119,0.6439333,0.6432319
COPS2,0.118831046,0.28706077,0.5267411
COPS3,0.18445417,0.17988008,0.30895394
COPS4,0.09577428,0.18803328,0.3064215
COPS5,0.18622777,0.39084426,0.48875496
COPS6,0.38132352,0.9075536,1.1775702
COPS7A,0.046113543,0.3317335,0.50141704
COPS7B,0.058528725,0.15066443,0.07090745
COPS8,0.154303,0.3706311,0.8331626
COPZ1,0.5604569,0.80682755,0.7926441
COPZ2,0.026603967,0.02259117,0.71667176
COQ10A,0.06562312,0.04959866,0.065842636
COQ10B,0.19509575,0.2884196,0.42544475
COQ2,0.03192476,0.1430208,0.09116673
COQ3,0.008867989,0.031933386,0.05824541
COQ4,0.20041655,0.4596369,0.40771788
COQ5,0.06562312,0.14760698,0.17726865
COQ6,0.03015116,0.11516402,0.12662046
COQ7,0.122378245,0.14098251,0.14941214
COQ9,0.046113543,0.20145209,0.23298164
CORIN,0.0,0.0015287258,0.020259274
CORO1A,2.151374,0.16714069,0.21525478
CORO1B,0.36181393,1.0748641,0.77998203
CORO1C,0.11705745,0.21589006,0.32161596
CORO2A,0.012415185,0.35925058,0.012662046
CORO2B,0.0,0.002717735,0.025324091
CORO6,0.0,0.0018684427,0.012662046
CORO7,0.12415185,0.06471606,0.09623155
CORO7-PAM16,0.0,0.0,0.0
CORT,0.0,0.00067943375,0.0
COTL1,1.2415185,0.32799664,0.70147735
COX10,0.021283174,0.061149035,0.037986137
COX11,0.14898221,0.36247787,0.41531512
COX14,0.52675855,2.3015816,0.9749775
COX15,0.051434334,0.109728545,0.09116673
COX16,0.053207934,0.15542045,0.12915286
COX17,0.72894865,1.9037732,0.7040097
COX18,0.067396715,0.08543879,0.06331023
COX19,0.16849178,0.38625807,0.16713901
COX20,0.20396374,0.98076254,0.5773893
COX4I1,4.031388,5.4886355,6.450046
COX4I2,0.0017735978,0.00084929215,0.13168527
COX5A,1.3426136,2.3488023,1.238348
COX5B,1.5501244,4.4436665,3.2009654
COX6A1,1.768277,4.1221247,2.5298767
COX6A2,0.0,0.0,0.0
COX6B1,1.9332215,6.617175,3.312391
COX6B2,0.0035471956,0.0084929215,0.0075972276
COX6C,1.6246156,5.814254,3.6897202
COX7A1,0.0053207935,0.0033971686,1.2636721
COX7A2,2.4493384,5.1057744,2.947724
COX7A2L,0.8655157,1.5846093,1.7271031
COX7B,1.097857,2.7000697,1.7448299
COX7B2,0.0,0.0,0.0
COX7C,4.065086,10.64248,5.935967
COX8A,1.3426136,3.8712435,2.3602052
COX8C,0.0017735978,0.07286926,0.0
CP,0.008867989,1.0651822,0.06077782
CPA1,0.0,0.00016985844,0.0050648185
CPA2,0.0,0.0,0.0
CPA3,0.053207934,0.019024145,0.043050956
CPA4,0.0,0.0016985843,0.083569504
CPA5,0.0,0.0,0.0025324093
CPA6,0.0,0.0020383012,0.0
CPAMD8,0.010641587,0.065565355,0.010129637
CPB1,0.0035471956,0.00084929215,0.39505583
CPB2,0.0017735978,0.10531223,0.0
CPB2-AS1,0.0017735978,0.0015287258,0.0050648185
CPD,0.01596238,0.6566727,0.34187523
CPE,0.010641587,0.32103243,1.6308715
CPEB1,0.0,0.00067943375,0.043050956
CPEB1-AS1,0.0,0.001189009,0.0050648185
CPEB2,0.010641587,0.14573853,0.055712998
CPEB2-DT,0.0,0.00067943375,0.0025324093
CPEB3,0.014188782,0.049089085,0.043050956
CPEB4,0.17735977,0.3278268,0.16460659
CPED1,0.008867989,0.005265611,0.23804645
CPLX1,0.0017735978,0.027177349,0.010129637
CPLX2,0.0,0.0,0.0
CPLX3,0.0,0.00067943375,0.0
CPLX4,0.0,0.00016985844,0.0
CPM,0.017735979,0.8253421,0.045583364
CPN1,0.0,0.0,0.0
CPN2,0.0,0.00016985844,0.0
CPNE1,0.27490765,0.33682925,0.6989449
CPNE2,0.0017735978,0.30421644,0.12662046
CPNE3,0.14898221,0.59042794,0.5824541
CPNE4,0.0,0.012229807,0.0
CPNE5,0.26249248,0.0033971686,0.0025324093
CPNE6,0.0,0.0,0.0
CPNE7,0.008867989,0.04314404,0.020259274
CPNE8,0.0053207935,0.114824295,0.12662046
CPNE9,0.0035471956,0.002717735,0.0025324093
CPO,0.0,0.0,0.0
CPOX,0.01596238,0.11210656,0.0810371
CPPED1,0.033698358,0.07185012,0.15194455
CPQ,0.06917031,0.09512072,0.79517645
CPS1,0.0,0.0057751867,0.020259274
CPSF1,0.035471957,0.23219647,0.11395841
CPSF2,0.028377565,0.18497583,0.09623155
CPSF3,0.046113543,0.14573853,0.10889359
INTS11,0.16671818,0.37810487,0.46849567
CPSF4,0.067396715,0.2238734,0.08863433
CPSF4L,0.0,0.0005095753,0.0
CPSF6,0.17735977,0.34005657,0.2481761
CPSF7,0.051434334,0.27941713,0.1924631
CPT1A,0.019509576,0.09919732,0.09116673
CPT1B,0.0017735978,0.013079098,0.0025324093
CPT1C,0.0,0.014607825,0.0810371
CPT2,0.03015116,0.109728545,0.09116673
CPTP,0.09577428,0.22268441,0.101296365
CPVL,0.017735979,0.02598834,0.26590297
CPXCR1,0.0,0.00067943375,0.0
CPXM1,0.0017735978,0.0013588675,0.8407598
CPXM2,0.0035471956,0.0005095753,0.3241484
CPZ,0.0,0.0005095753,0.0025324093
CR1,0.017735979,0.0016985843,0.0
CR1L,0.0,0.00067943375,0.0075972276
CR2,0.03192476,0.006964196,0.0
CRABP1,0.0,0.04993838,0.03038891
CRABP2,0.026603967,2.4065542,0.7419959
CRACR2A,0.017735979,0.0084929215,0.010129637
CRACR2B,0.097547874,0.51331216,0.010129637
CRADD,0.033698358,0.08187177,0.09876396
CRAT,0.026603967,0.1470974,0.18993069
CRAT37,0.0,0.0040766024,0.0025324093
CRB1,0.0,0.0005095753,0.0
CRB2,0.0017735978,0.00016985844,0.06077782
CRB3,0.023056772,1.1575853,0.0075972276
CRBN,0.12947264,0.17002828,0.44823644
CRCP,0.051434334,0.14370024,0.10889359
CRCT1,0.0,0.00016985844,0.0
CREB1,0.12060464,0.23066776,0.26843536
CREB3,0.2394357,0.4311007,0.5824541
CREB3L1,0.007094391,0.34888923,0.31655115
CREB3L2,0.31037962,0.487154,0.4988846
CREB3L3,0.0,0.0,0.0
CREB3L4,0.03015116,0.13435802,0.0810371
CREB5,0.01596238,0.3616286,0.0810371
CREBBP,0.07271751,0.35823146,0.28616223
CREBL2,0.0762647,0.24153869,0.17726865
CREBRF,0.20928453,0.3629875,0.3874586
CREBZF,0.06917031,0.22693086,0.17980105
CREG1,0.17558618,0.4066411,1.1167924
CREG2,0.0017735978,0.0018684427,0.0025324093
CRELD1,0.058528725,0.14285094,0.36973175
CRELD2,1.3213303,0.621512,0.68375045
CREM,1.2149144,0.2746611,0.62550503
CRH,0.0,0.0005095753,0.0
CRHBP,0.0,0.0,0.0
CRHR1,0.0,0.0022081595,0.0
CRHR2,0.0,0.0022081595,0.0
CRIM1,0.007094391,0.2197968,0.43050957
CRIP1,0.38487074,1.4725028,0.42544475
CRIP2,0.058528725,2.6209154,1.67139
CRIP3,0.010641587,0.00033971688,0.0050648185
CRIPT,0.163171,0.4462181,0.3646669
CRISP1,0.0,0.0,0.0
CRISP2,0.0,0.010191506,0.0
CRISP3,0.0,0.0010191506,0.0
CRISPLD1,0.0017735978,0.01732556,0.11395841
CRISPLD2,0.008867989,0.018684426,1.5067835
CRK,0.09222709,0.39984676,0.43810678
CRKL,0.02483037,0.19431806,0.11395841
CRLF1,0.0053207935,0.26090255,0.06331023
CRLF2,0.0017735978,0.011720232,0.0
CRLF3,0.067396715,0.07422813,0.05824541
CRLS1,0.12769905,0.5554371,0.33174562
CRMP1,0.0,0.0045861774,0.027856499
CRNDE,0.046113543,0.7988442,0.06331023
CRNKL1,0.04966074,0.1209392,0.09116673
CRNN,0.0,0.00067943375,0.0
CROCC,0.0053207935,0.11635302,0.25830573
CROCC2,0.0,0.00067943375,0.0
CROT,0.026603967,0.10106577,0.10636119
CRP,0.0,0.00033971688,0.0
CRTAC1,0.0,0.035840128,0.0050648185
CRTAM,0.014188782,0.002717735,0.0075972276
CRTAP,0.10641587,0.31593665,1.3320472
CRTC1,0.019509576,0.091553695,0.07850468
CRTC2,0.028377565,0.16612156,0.09116673
CRTC3,0.10818946,0.16272438,0.30135667
CRTC3-AS1,0.0,0.0015287258,0.0050648185
CRX,0.0017735978,0.0084929215,0.0
CRY1,0.01596238,0.10616153,0.19499551
CRY2,0.03192476,0.13826476,0.119023226
CRYAB,0.0053207935,0.05605328,1.3295147
CRYBA1,0.0,0.0,0.0
CRYBA2,0.0,0.0018684427,0.0
CRYBA4,0.010641587,0.0,0.0
CRYBB1,0.008867989,0.00016985844,0.0
CRYBB2,0.007094391,0.015457117,0.04051855
CRYBB3,0.0,0.0015287258,0.0
CRYBG3,0.008867989,0.09206327,0.14687973
CRYGA,0.0,0.0,0.0
CRYGB,0.0,0.0,0.0
CRYGC,0.0,0.0,0.0
CRYGD,0.0,0.0,0.0
CRYGN,0.0,0.022081597,0.017726863
CRYGS,0.0017735978,0.0066244784,0.0025324093
CRYL1,0.085132696,0.1842964,0.2810974
CRYM,0.0053207935,0.30013984,0.017726863
CRYM-AS1,0.0,0.005095753,0.0025324093
CRYZ,0.037245553,0.21775852,0.119023226
CRYZL1,0.067396715,0.15066443,0.24057886
CS,0.067396715,0.33003494,0.16967142
CSAD,0.067396715,0.13758533,0.2735002
CSAG1,0.0,0.0,0.0
CSDC2,0.0,0.00016985844,0.17220382
CSDE1,0.8105342,1.6291122,1.8359966
CSE1L,0.033698358,0.19533719,0.11649082
CSE1L-AS1,0.0,0.00016985844,0.0
CSF1,0.019509576,0.12977184,0.3038891
CSF1R,0.0035471956,0.015457117,0.015194455
CSF2,0.0017735978,0.098517895,0.0050648185
CSF2RA,0.008867989,0.04569192,0.0810371
CSF2RB,0.08335909,0.005265611,0.027856499
CSF3,0.0,0.024629474,0.0
CSF3R,0.0035471956,0.48290753,0.017726863
CSGALNACT1,0.042566348,0.014268109,0.20259273
