GeneID,4
RP11-34P13.7,0.002957941
FO538757.3,0.0020238543
FO538757.2,0.10959949
AP006222.2,0.073481485
RP4-669L17.10,0.008406782
RP5-857K21.4,0.0062272465
RP11-206L10.9,0.044369116
LINC00115,0.027244195
FAM41C,0.027244193
RP11-54O7.3,0.0007784055
SAMD11,0.021951038
NOC2L,0.7063252
KLHL17,0.018526047
PLEKHN1,0.050440684
PERM1,0.014478343
RP11-54O7.17,0.023663534
HES4,1.2183604
ISG15,0.61182684
AGRN,0.18572755
RP11-54O7.18,0.00015568112
RNF223,0.035650972
C1orf159,0.10446203
RP11-465B22.8,0.013544254
TTLL10,0.0052931574
TNFRSF18,0.067721285
TNFRSF4,0.012921531
SDF4,1.2470057
B3GALT6,0.043123662
FAM132A,0.0049817953
RP5-902P8.12,0.00046704337
UBE2J2,0.6733208
SCNN1D,0.004826114
ACAP3,0.09496547
PUSL1,0.28193846
CPSF3L,0.56605655
CPTP,0.34903705
TAS1R3,0.004047709
DVL1,0.10835404
MXRA8,0.021172628
AURKAIP1,3.4010098
CCNL2,0.3172781
MRPL20,2.2112944
RP4-758J18.13,0.005760202
ANKRD65,0.0445248
RP4-758J18.7,0.00046704337
RP4-758J18.10,0.0037363463
VWA1,0.16253106
ATAD3C,0.018681731
ATAD3B,0.2645022
ATAD3A,0.34047458
TMEM240,0.0026465785
SSU72,2.316691
RP5-832C2.5,0.037830506
C1orf233,0.04935091
RP11-345P4.9,0.059158813
MIB2,0.10991085
MMP23B,0.0032693031
CDK11B,0.2595204
RP11-345P4.10,0.0049817953
SLC35E2B,0.12952669
RP11-345P4.7,0.0038920273
CDK11A,0.17327306
SLC35E2,0.015101064
NADK,0.21063651
GNB1,0.57072693
RP1-140A9.1,0.0010897679
CALML6,0.00140113
TMEM52,0.08360075
GABRD,0.042500943
PRKCZ,0.17405148
RP11-181G12.2,0.0006227245
FAAP20,1.7739865
SKI,0.13123918
MORN1,0.06663151
RER1,1.9235959
PEX10,0.2627897
PLCH2,0.006694288
PANK4,0.030824859
HES5,0.00093408674
RP3-395M20.12,0.042656627
RP3-395M20.8,0.0034249842
TNFRSF14,0.106018834
RP3-395M20.9,0.0
FAM213B,0.18027873
MMEL1,0.05464407
TTC34,0.00031136224
LINC00982,0.0
PRDM16,0.0007784055
ARHGEF16,0.089360945
MEGF6,0.049195226
RP11-46F15.2,0.00093408674
TPRG1L,0.12594602
WRAP73,0.24924546
TP73,0.028645327
TP73-AS1,0.036273696
SMIM1,0.12579034
LRRC47,0.45272064
CEP104,0.2578079
DFFB,0.025376018
C1orf174,0.3856221
LINC01134,0.0054488396
AJAP1,0.00031136224
RP11-154H17.1,0.0
NPHP4,0.024286253
KCNAB2,0.033315755
RPL22,16.952583
RP1-120G22.11,0.005760202
RNF207,0.03814187
ICMT,0.5504884
LINC00337,0.004826114
GPR153,0.025843065
ACOT7,0.46299568
RP1-202O8.3,0.009340867
HES2,0.046860017
ESPN,0.073792845
TNFRSF25,0.015723793
