GeneID,7
RP11-34P13.7,0.0043313056
FO538757.3,0.0013327093
FO538757.2,0.19290969
AP006222.2,0.06796818
RP4-669L17.10,0.007663079
RP5-857K21.4,0.002332241
RP11-206L10.9,0.053641558
LINC00115,0.05164249
FAM41C,0.022989236
RP11-54O7.3,0.005330838
SAMD11,0.033984087
NOC2L,0.7876312
KLHL17,0.022989238
PLEKHN1,0.07663079
PERM1,0.041647162
RP11-54O7.17,0.024655126
HES4,0.91856986
ISG15,0.661357
AGRN,0.2672082
RP11-54O7.18,0.0
RNF223,0.0839607
C1orf159,0.119943835
RP11-465B22.8,0.026987368
TTLL10,0.0073299017
TNFRSF18,0.17391856
TNFRSF4,0.009662141
SDF4,1.1111463
B3GALT6,0.061304633
FAM132A,0.01099485
RP5-902P8.12,0.00066635467
UBE2J2,0.5290855
SCNN1D,0.015326154
ACAP3,0.12927282
PUSL1,0.16558914
CPSF3L,0.47944218
CPTP,0.36049786
TAS1R3,0.021989703
DVL1,0.13293776
MXRA8,0.06896771
AURKAIP1,2.478839
CCNL2,0.4924361
MRPL20,1.7085333
RP4-758J18.13,0.007663079
ANKRD65,0.029985966
RP4-758J18.7,0.00033317733
RP4-758J18.10,0.023322416
VWA1,0.23489003
ATAD3C,0.051309314
ATAD3B,0.14626485
ATAD3A,0.15359476
TMEM240,0.0033317734
SSU72,1.8574636
RP5-832C2.5,0.05164249
C1orf233,0.030652316
RP11-345P4.9,0.081295274
MIB2,0.16292371
MMP23B,0.003998128
CDK11B,0.21823119
RP11-345P4.10,0.007663079
SLC35E2B,0.30385774
RP11-345P4.7,0.008329432
CDK11A,0.19357604
SLC35E2,0.024655128
NADK,0.2192307
GNB1,0.6387009
RP1-140A9.1,0.004997661
CALML6,0.0016658866
TMEM52,0.0706336
GABRD,0.01599251
PRKCZ,0.14493214
RP11-181G12.2,0.0013327093
FAAP20,1.4223338
SKI,0.15259522
MORN1,0.07096679
RER1,1.3626952
PEX10,0.2262274
PLCH2,0.03065232
PANK4,0.02632101
HES5,0.0013327093
RP3-395M20.12,0.08729248
RP3-395M20.8,0.012660736
TNFRSF14,0.19357604
RP3-395M20.9,0.00033317733
FAM213B,0.176584
MMEL1,0.16059148
TTC34,0.0016658866
LINC00982,0.0
PRDM16,0.0013327093
ARHGEF16,0.09595508
MEGF6,0.053308375
RP11-46F15.2,0.006663547
TPRG1L,0.14659804
WRAP73,0.18291438
TP73,0.006663547
TP73-AS1,0.066635475
SMIM1,0.34483856
LRRC47,0.3385082
CEP104,0.25987834
DFFB,0.02565466
C1orf174,0.2715395
LINC01134,0.009328963
AJAP1,0.0016658866
RP11-154H17.1,0.0
NPHP4,0.030319143
KCNAB2,0.014659801
RPL22,14.29564
RP1-120G22.11,0.004664483
RNF207,0.084960215
ICMT,0.30052593
LINC00337,0.0016658866
GPR153,0.019990643
ACOT7,0.11661206
RP1-202O8.3,0.011994383
HES2,0.019990642
ESPN,0.09595508
TNFRSF25,0.024321945
PLEKHG5,0.03165185
NOL9,0.15226205
TAS1R1,0.0
ZBTB48,0.0999532
KLHL21,0.104617685
PHF13,0.13560317
THAP3,0.12627421
DNAJC11,0.13760224
RP11-242F24.1,0.00033317733
RP11-312B8.1,0.007996256
CAMTA1,1.4546521
RP4-549F15.1,0.0
VAMP3,0.3971474
PER3,0.13093871
RP3-467L1.4,0.00033317733
UTS2,0.0009995319
TNFRSF9,0.0033317734
PARK7,2.9222982
ERRFI1,0.7773028
RP11-431K24.1,0.018657932
SLC45A1,0.014992979
RERE,0.6133795
RP5-1115A15.1,0.0
RP4-633I8.4,0.00066635467
ENO1,3.6176393
ENO1-AS1,0.018324755
CA6,0.00033317733
SLC2A5,0.004997661
GPR157,0.2382218
MIR34AHG,0.03231821
RP3-510D11.2,0.01999064
H6PD,0.13760222
SPSB1,0.26221055
SLC25A33,1.0974861
TMEM201,0.04098081
PIK3CD,0.012327559
PIK3CD-AS1,0.0
PIK3CD-AS2,0.07896302
CLSTN1,0.49476835
CTNNBIP1,0.9795414
LZIC,0.35783243
NMNAT1,0.056306973
RBP7,0.07463172
UBE4B,0.20090595
KIF1B,0.2732054
PGD,0.6393673
RP4-736L20.3,0.00066635467
APITD1-CORT,0.0033317734
APITD1,0.039648093
CORT,0.0016658866
DFFA,0.2728722
PEX14,0.10661675
CASZ1,0.41547212
RP4-734G22.3,0.0073299017
C1orf127,0.0116612045
TARDBP,0.30452406
RP4-635E18.8,0.0056640147
SRM,0.4384614
EXOSC10,0.24022084
RP4-635E18.6,0.010661672
MTOR,0.16425644
UBIAD1,0.17691717
PTCHD2,0.008662609
RP1-69M21.2,0.00066635467
FBXO2,0.22389519
FBXO44,0.20557043
FBXO6,0.12560786
MAD2L2,0.71366584
DRAXIN,0.016325686
AGTRAP,0.64203274
C1orf167,0.037982207
MTHFR,0.18424708
CLCN6,0.08962471
NPPA-AS1,0.0036649508
KIAA2013,0.1899111
PLOD1,0.21556574
MFN2,0.1602583
MIIP,0.33617595
TNFRSF8,0.0033317734
TNFRSF1B,0.018324755
VPS13D,0.24088721
DHRS3,0.25488067
RP11-474O21.5,0.0026654187
HNRNPCL1,0.00066635467
PDPN,0.00066635467
PRDM2,0.34084043
KAZN,0.24755074
TMEM51-AS1,0.0069967248
