SPECTRUM.OV.002_Omentum,SPECTRUM.OV.002_Right_Adnexa,SPECTRUM.OV.003_Left_Adnexa,SPECTRUM.OV.003_Left_Upper_Quadrant,SPECTRUM.OV.003_Omentum,SPECTRUM.OV.003_Peritoneum,SPECTRUM.OV.003_Right_Adnexa,SPECTRUM.OV.003_Right_Upper_Quadrant,SPECTRUM.OV.007_Ascites,SPECTRUM.OV.007_Bowel,SPECTRUM.OV.007_Left_Adnexa,SPECTRUM.OV.007_Omentum,SPECTRUM.OV.007_Other,SPECTRUM.OV.007_Peritoneum,SPECTRUM.OV.007_Right_Adnexa,SPECTRUM.OV.008_Bowel,SPECTRUM.OV.008_Omentum,SPECTRUM.OV.008_Other,SPECTRUM.OV.009_Ascites,SPECTRUM.OV.009_Bowel,SPECTRUM.OV.009_Left_Adnexa,SPECTRUM.OV.009_Left_Upper_Quadrant,SPECTRUM.OV.009_Omentum,SPECTRUM.OV.009_Peritoneum,SPECTRUM.OV.009_Right_Adnexa,SPECTRUM.OV.009_Right_Upper_Quadrant,SPECTRUM.OV.014_Ascites,SPECTRUM.OV.014_Bowel,SPECTRUM.OV.014_Left_Adnexa,SPECTRUM.OV.014_Peritoneum,SPECTRUM.OV.014_Right_Upper_Quadrant,SPECTRUM.OV.022_Ascites,SPECTRUM.OV.022_Bowel,SPECTRUM.OV.022_Left_Adnexa,SPECTRUM.OV.022_Right_Adnexa,SPECTRUM.OV.024_Ascites,SPECTRUM.OV.024_Left_Upper_Quadrant,SPECTRUM.OV.024_Omentum,SPECTRUM.OV.024_Peritoneum,SPECTRUM.OV.025_Bowel,SPECTRUM.OV.025_Omentum,SPECTRUM.OV.025_Right_Adnexa,SPECTRUM.OV.026_Ascites,SPECTRUM.OV.026_Bowel,SPECTRUM.OV.026_Left_Adnexa,SPECTRUM.OV.026_Right_Adnexa,SPECTRUM.OV.031_Left_Adnexa,SPECTRUM.OV.031_Other,SPECTRUM.OV.036_Left_Adnexa,SPECTRUM.OV.036_Omentum,SPECTRUM.OV.036_Peritoneum,SPECTRUM.OV.036_Right_Adnexa,SPECTRUM.OV.037_Ascites,SPECTRUM.OV.037_Left_Adnexa,SPECTRUM.OV.037_Left_Upper_Quadrant,SPECTRUM.OV.037_Omentum,SPECTRUM.OV.041_Ascites,SPECTRUM.OV.041_Omentum,SPECTRUM.OV.041_Right_Adnexa,SPECTRUM.OV.042_Ascites,SPECTRUM.OV.042_Omentum,SPECTRUM.OV.042_Peritoneum,SPECTRUM.OV.042_Right_Upper_Quadrant,SPECTRUM.OV.045_Left_Adnexa,SPECTRUM.OV.045_Omentum,SPECTRUM.OV.045_Other,SPECTRUM.OV.045_Right_Adnexa,SPECTRUM.OV.049_Omentum,SPECTRUM.OV.049_Right_Adnexa,SPECTRUM.OV.050_Ascites,SPECTRUM.OV.050_Left_Adnexa,SPECTRUM.OV.050_Omentum,SPECTRUM.OV.050_Right_Adnexa,SPECTRUM.OV.051_Ascites,SPECTRUM.OV.051_Bowel,SPECTRUM.OV.051_Left_Adnexa,SPECTRUM.OV.051_Omentum,SPECTRUM.OV.052_Left_Adnexa,SPECTRUM.OV.052_Omentum,SPECTRUM.OV.053_Left_Adnexa,SPECTRUM.OV.053_Omentum,SPECTRUM.OV.053_Right_Adnexa,SPECTRUM.OV.053_Right_Upper_Quadrant,SPECTRUM.OV.054_Ascites,SPECTRUM.OV.054_Omentum,SPECTRUM.OV.054_Right_Adnexa,SPECTRUM.OV.065_Ascites,SPECTRUM.OV.065_Omentum,SPECTRUM.OV.065_Right_Adnexa,SPECTRUM.OV.067_Bowel,SPECTRUM.OV.067_Omentum,SPECTRUM.OV.067_Right_Adnexa,SPECTRUM.OV.068_Ascites,SPECTRUM.OV.068_Bowel,SPECTRUM.OV.068_Omentum,SPECTRUM.OV.070_Ascites,SPECTRUM.OV.070_Omentum,SPECTRUM.OV.070_Other,SPECTRUM.OV.070_Peritoneum,SPECTRUM.OV.071_Ascites,SPECTRUM.OV.071_Left_Adnexa,SPECTRUM.OV.071_Peritoneum,SPECTRUM.OV.071_Right_Adnexa,SPECTRUM.OV.075_Ascites,SPECTRUM.OV.075_Left_Adnexa,SPECTRUM.OV.075_Omentum,SPECTRUM.OV.075_Right_Adnexa,SPECTRUM.OV.077_Ascites,SPECTRUM.OV.077_Bowel,SPECTRUM.OV.077_Left_Adnexa,SPECTRUM.OV.077_Omentum,SPECTRUM.OV.080_Ascites,SPECTRUM.OV.080_Left_Adnexa,SPECTRUM.OV.080_Omentum,SPECTRUM.OV.080_Peritoneum,SPECTRUM.OV.081_Ascites,SPECTRUM.OV.081_Left_Adnexa,SPECTRUM.OV.081_Omentum,SPECTRUM.OV.081_Right_Adnexa,SPECTRUM.OV.082_Bowel,SPECTRUM.OV.082_Left_Adnexa,SPECTRUM.OV.082_Omentum,SPECTRUM.OV.082_Right_Adnexa,SPECTRUM.OV.083_Ascites,SPECTRUM.OV.083_Left_Adnexa,SPECTRUM.OV.083_Omentum,SPECTRUM.OV.083_Right_Adnexa,SPECTRUM.OV.090_Bowel,SPECTRUM.OV.090_Omentum,SPECTRUM.OV.105_Ascites,SPECTRUM.OV.105_Omentum,SPECTRUM.OV.105_Other,SPECTRUM.OV.105_Right_Upper_Quadrant,SPECTRUM.OV.107_Ascites,SPECTRUM.OV.107_Bowel,SPECTRUM.OV.107_Omentum,SPECTRUM.OV.107_Right_Adnexa,SPECTRUM.OV.110_Bowel,SPECTRUM.OV.110_Omentum,SPECTRUM.OV.110_Peritoneum,SPECTRUM.OV.112_Ascites,SPECTRUM.OV.112_Left_Adnexa,SPECTRUM.OV.112_Omentum,SPECTRUM.OV.112_Peritoneum,SPECTRUM.OV.115_Left_Adnexa,SPECTRUM.OV.115_Omentum,SPECTRUM.OV.115_Peritoneum,SPECTRUM.OV.115_Right_Adnexa,SPECTRUM.OV.116_Ascites,SPECTRUM.OV.116_Omentum,SPECTRUM.OV.116_Other,SPECTRUM.OV.116_Right_Adnexa,SPECTRUM.OV.118_Left_Adnexa,SPECTRUM.OV.118_Peritoneum,SPECTRUM.OV.118_Right_Adnexa
Fibroblast,0.000362581580855693,0.117359413202934,0.25168599946048,0.258181818181818,0.21824644549763,0.226160489384671,0.521971893821102,0.156750102585146,0,0.00243040212107821,0.195860227019809,0.0322899041173153,0.00431880643894778,0.026798825256975,0.367806505421184,0.00540357987166498,0.154245790039412,0.0148645896965995,0,0.0267217630853995,0.0298653954010095,0.00181018877682958,0.00289705121572685,0.0608267716535433,0.000507485409794468,0.0730788548468106,0.0274960558936218,0.0271079035381095,0.0396488246955537,0.109985716140761,0.0521509252583514,0.000211640211640212,0.0676114555653971,0.0341198626343193,0.0121028744326778,0.0285297792586422,0.077034283353986,0.132254243979471,0.186076128484505,0.338285960378984,0.10655737704918,0.00182882223847842,0.595194567772264,0.0634418800716619,0.0580277678889284,0.226355955301172,0.00859220092531395,0.00436681222707424,0.0157240679685519,0.0467353951890034,0.000713266761768902,0.0230493915533286,0,0.0877384196185286,0.000491400491400491,0.0921816827997022,0.00625823451910408,0.124349248847241,0.130991584339554,0.0386922035209905,0.457446808510638,0.357826535120012,0.43335334734314,0.0909846775151443,0.00190154236213818,0,0.357354647415238,0.26766321706912,0.40420769919427,0,0.143072062584625,0.294899169632266,0.384847115529447,0,0.0998201438848921,0.421743388834476,0.0133456051541647,0.34077264421822,0.127984084880637,0.286763805558957,0.441936007796005,0.344501379582184,0.291367393955821,0,0.586424625098658,0.00208768267223382,0.403920723825937,0.0659536541889483,0.0179109933290688,0.0774886877828054,0.148923444976077,0.00179694519317161,0,0.512910166756321,0.071034634899625,0.000359971202303816,0.161769302907158,0.415777053601528,0.163638904415875,0.134583255986634,0.205864235555008,0.128407567406525,0.0417986067131096,0.0655512890839276,0.180726218417783,0.571681939107301,0.308265582655827,0.00298507462686567,0.264641583247037,0.501761006289308,0.00110497237569061,0.0864457303173768,0.191316146540027,0.0400885391047713,0.0167785234899329,0,0.00546799614023802,0.0617347818589412,0.0529723366686286,0.150220913107511,0.306772009029345,0.0455005055611729,0.271063925909194,0.208609738884968,0.0382985658409387,0.0937599321962072,0.015320778806256,0.5252867991598,0.462850343733474,0.357436318816763,0.142984277662415,0.725978647686833,0.446085955487337,0.0023094688221709,0.0774354704412989,0.0181432155954449,0.00747960108794198,0.494240837696335,0.172459304883414,0.456707258605811,0.0156851139390352,0.266283774964104,0.475483699973496,0.093279471171502,0.395067793279623,0.193888032871084,0.00184331797235023,0.296286507202326,0.210563579722458,0.420060331825038,0.225557244174265,0.353565217391304,0.0482142857142857,0.229424452264729,0.0979698905109489
T.cell,0.864394488759971,0.54278728606357,0.108173725384408,0.256103896103896,0.250947867298578,0.293450881612091,0.0640196297122463,0.225687320475995,0.917638483965015,0.530932390631905,0.388159359002893,0.486886632825719,0.584609344326659,0.857562408223201,0.000417014178482068,0.431160643926601,0.648154783231817,0.654856444715944,0.758765778401122,0.238980716253444,0.136287156477846,0.192397207137316,0.138954992240041,0.108858267716535,0.134229890890637,0.146785534907082,0.738787469010593,0.531772575250836,0.378221467006514,0.474353980002597,0.181446767603941,0.444867724867725,0.174933569530558,0.19740777666999,0.142713061018659,0.590587255310287,0.352333746385791,0.581918673509672,0.436253006933635,0.0546942291128338,0.178158148505304,0.254572055596196,0.32528075215461,0.145431552323743,0.218820458051501,0.199100572363042,0.331130204890945,0.234061135371179,0.526883083946234,0.526116838487973,0.817403708987161,0.456120257695061,0.784776902887139,0.255994550408719,0.432923832923833,0.340282948622487,0.396080368906456,0.521939610293024,0.507866813025979,0.425807699748501,0.372667757774141,0.384626711824474,0.349894926448514,0.444233281862454,0.533910838791464,0.4117739157664,0.313652185123115,0.292065925642008,0.126380185019397,0.652205703144041,0.0789829998495562,0.00948991696322657,0.228799517999699,0.254183266932271,0,0.0552399608227228,0,0.119290002610285,0.063395225464191,0.287131137504592,0.259054734448595,0.179542767047694,0.289741157338393,0.840414507772021,0.266614048934491,0.210855949895616,0.491813873330461,0.508417508417508,0.0175454628529654,0.273190045248869,0.364832535885167,0.58460616951183,0.758474576271186,0.153039268423884,0.240679461725127,0.586393088552916,0.0437636761487965,0.116979435891673,0.0500279485746227,0.518099127529237,0.339903905383762,0.305824519588857,0.0734642178594047,0.143170597915524,0.190390722076488,0.135382796334614,0.279640921409214,0.843496801705757,0.412840869865378,0.18314465408805,0.419889502762431,0.34788707697703,0.496607869742198,0.456714215445155,0.388782358581016,0.407335907335907,0.000964940495336121,0.254009311950336,0.274671375318815,0.0864015709376534,0.0883747178329571,0.0512301988540613,0.0777049920939688,0.207480592801694,0.0661668839634941,0.211251191863545,0.000957548675390999,0.24414283406043,0.225277630883131,0.297726650232813,0.256748739246514,0.0221611129084439,0.210283960092095,0.441108545034642,0.224396336386345,0.169272341246864,0.201949229374433,0.184607329842932,0.235225106320575,0.134720490938729,0.448357502219592,0.160814515076361,0.00159024648820567,0.0462724935732648,0.257417960306544,0.292501284026708,0.543778801843318,0.289943174309502,0.572075899178703,0.288210155857215,0.254179331306991,0.195652173913043,0.123809523809524,0.111136337836304,0.169137773722628
Endothelial.cell,0,0.0516164085846237,0.00161855948206097,0.0171428571428571,0.014218009478673,0.00377833753148615,0.00892259647557439,0.0147722609766106,0,0.00132567388422448,0.0106832851101714,0.00155104342921602,0.00137416568511975,0.00513950073421439,0.0195996663886572,0.00146346954857593,0.0854532425653887,0.0570148645896966,0,0.0146005509641873,0.00392596747055524,0.000517196793379881,0.000620796689084325,0.00344488188976378,0.000507485409794468,0.00816172777498744,0.000225377507324769,0.00158422812885055,0.00410648541489663,0.00376574470847942,0.0235520307618361,0,0.0491585473870682,0.0212695247590562,0.00638762817280215,0,0.0165220983064849,0.0242795104619029,0.02193292769209,0.016365202411714,0.00699132111861138,0.000365764447695684,0.000261164794985636,0.00179154810833597,0.00130532811202089,0.00340692286726628,0.00132187706543291,0.00524017467248908,0.0169921379660157,0.0189003436426117,0,0.0188976377952756,0,0.0363760217983651,0.00442260442260442,0.0206999255398362,0,0.117209579056969,0.0228076594706672,0,0.00900163666121113,0.00677367103519364,0.00585409786850796,0.0160351585699014,0.000845129938728079,0,0.00850844398607709,0.0574932924492143,0.0405849000298418,0,0.00105310666466075,0.0130486358244365,0.0093387558367224,0,0.0112410071942446,0.0646425073457395,0.0087436723423838,0.0122683372487601,0.0108753315649867,0.0446920533855761,0.0847815494559039,0.0476941269215609,0.089307494240412,0,0.0292028413575375,0,0.000430848772081,0.0493166963755199,0.0198300283286119,0.110294117647059,0.0777511961722488,0.00179694519317161,0,0.0305271651425498,0.0200750055151114,0,0.0278211941231635,0.0347230025845601,0.0134153158188932,0.000185632077222944,0.00751509178267833,0.0101295992849695,0.00189993666877771,0,0.0339638271434488,0.0314809340821756,0.0152439024390244,0,0.0392359912553216,0.0372327044025157,0.00248618784530387,0,0.0379918588873813,0.0238563698967044,0.000239693192713327,0,0.00578964297201673,0.0100017244352475,0.0137335687659407,0.0171821305841924,0.00756207674943567,0.023592854735423,0.00711542805511633,0,0.0352020860495437,0.0388812374192181,0.00734120651133099,0.0885441913071579,0.0971708090957166,0.000273897562311695,0.00341145060812815,0.00323519896473633,0.0840368380660015,0,0.0110324729392173,0.00173711638679792,0.00793291024478695,0.0490052356020942,0.0266901305176712,0.0413270687505993,0,0.0357655658530218,0.158494566657832,0.00954829232464194,0.0222047553546866,0.0432717000513611,0.000230414746543779,0.0200872208272763,0.000141602945341263,0.030920060331825,0.0587639311043566,0.0537391304347826,0.0146428571428571,0.00669769553865365,0.00809762773722628
Myeloid.cell,0.0870195794053662,0.165172507470796,0.533854869166442,0.244935064935065,0.264691943127962,0.369197553076646,0.244702208342628,0.465326220763233,0.0353498542274052,0.00530269553689792,0.021589138660138,0.0111393119007332,0.0155084413034943,0.0297356828193833,0,0.0160981650343352,0.0782873522035113,0.0232131948686622,0.0729312762973352,0.274931129476584,0.435642176107684,0.69769847426946,0.353854112778065,0.314862204724409,0.457117482872367,0.294952285283777,0.0723461798512508,0.0925893328639324,0.0532427074483149,0.0640176600441501,0.0901225666906993,0.543703703703704,0.241806908768822,0.47424393486208,0.500588334173811,0.320907955018742,0.418009087154069,0.0840900118436636,0.149709919343427,0.48062015503876,0.374156219864995,0.730065837600585,0.0412640376077305,0.338286436926968,0.261065622404177,0.277050967566094,0.273628552544613,0.0960698689956332,0.0933299518133401,0.0259450171821306,0.0556348074179743,0.0516821760916249,0.0180810731991834,0.322615803814714,0.475921375921376,0.198064035740879,0.283596837944664,0.0885021567752491,0.115014026100744,0.18552911588315,0.105073649754501,0.0914445589751141,0.103422395676974,0.124599121035752,0.262412845975069,0.195083763895413,0.212066520562073,0.0749968059281973,0.26544315129812,0.161589081160127,0.480968858131488,0.129774614472123,0.269618918511824,0.612749003984064,0,0.333594515181195,0,0.439441399112503,0.511538461538461,0.280274274519407,0.0630177034269937,0.144856129286559,0.239192302480011,0.107253886010363,0.0710339384372533,0.750521920668058,0.018957345971564,0.107942166765696,0.103445124737275,0.0701357466063348,0.0687799043062201,0.365378855944894,0.166313559322034,0.0556750941366326,0.164791528788882,0.371850251979842,0.366364488902782,0.35925384874705,0.405953046394634,0.0712827176536106,0.0715781692743624,0.206762997169671,0.590880303989867,0.227921009325288,0.141515946431037,0.19051138043157,0.165142276422764,0.0164179104477612,0.187895524105396,0.175345911949686,0.548618784530387,0.157636331755217,0.122116689280868,0.0398425971470733,0.546740172579099,0.11003861003861,0,0.0425935506121745,0.106140867176771,0.239567992145312,0.444469525959368,0.223458038422649,0.427377456516829,0.534368383909668,0.414439374185137,0.161245894692234,0,0.0444336726450153,0.169619249074564,0.276910435497124,0.282260456837734,0.212876091879651,0.182655410590944,0.118296125224532,0.243755203996669,0.417100945763366,0.528785131459655,0.150366492146597,0.30957618419123,0.172595646754243,0.489493933116307,0.354261845712048,0.000795123244102836,0.371648916636063,0.181273334643348,0.138032871083719,0.276036866359447,0.219770054182635,0.0475785896346644,0.0751633986928105,0.151975683890578,0.120695652173913,0.416309523809524,0.368713815416052,0.440351277372263
Plasma.cell,0.0152284263959391,0.00516164085846237,0.000539519827353655,0.0148051948051948,0.00545023696682464,0.00665707088880892,0.00379210350211912,0.00410340582683627,0.0189504373177843,0.0212107821475917,0.0405074560427331,0.0132543711223914,0.0182567726737338,0.0477239353891336,0,0.103343465045593,0.0175564313865998,0.0433720219914478,0.0210378681626928,0.024931129476584,0.00378575434660684,0.0181018877682958,0.00620796689084325,0.00570866141732283,0.0143364628266937,0.0095429432446007,0.0353842686499887,0.0239394472804084,0.0148683092608326,0.0154525386313466,0.00504686373467916,0.00126984126984127,0.000885739592559787,0.000221557549573502,0.000336190956463271,0.00166597251145356,0.00681536555142503,0.0355309909198579,0.0239139663223433,0,0.00192864030858245,0.000731528895391368,0.00430921911726299,0.00179154810833597,0.00118666192001899,0.000272553829381303,0.134500991407799,0.0427947598253275,0.050595992898808,0.0381443298969072,0.0970042796005706,0.101216893342878,0.0148731408573928,0.000817438692098093,0.00761670761670762,0.00387192851824274,0.00872859025032938,0.0374832663989291,0.0696426393462617,0.00135422712323467,0.0130932896890344,0.00397585039022235,0.0127589312518763,0.0198360850457299,0.159729558419607,0.0461875684985126,0.06110609771819,0.0420339849239811,0.0283497463443748,0.00779917133804533,0.00601775236949,0.333570581257414,0.0292212682632927,0.0199203187250996,0,0.00333006856023506,0,0.0108326807622031,0.00384615384615385,0.0301212195420595,0.0319961019977262,0.0141899881750099,0.0163978858923973,0.00310880829015544,0.00315706393054459,0,0.00840155105557949,0.0209942562883739,9.13826190258613e-05,0.00791855203619909,0.0251196172248804,0.0149745432764301,0.00423728813559322,0.0243410435718128,0.00463269358041032,0.00431965442764579,0.000156298843388559,0.000337116529947185,0.00251537171604248,0.00965286801559309,0.00997905630158926,0.00431997616564874,0.00569981000633312,0.0115194733955019,0.0287173823001519,0.00399054093999409,0.0040650406504065,0.0213219616204691,0.0142676331837533,0.00792452830188679,0.0201657458563536,0.0452393477117307,0.00542740841248304,0.0130349237579931,0.0273250239693193,0.447876447876448,0,0.0236247628901535,0.0545418873847361,0.0108820160366552,0.0018058690744921,0.00606673407482305,0.00180709283939462,0.0199011997177135,0.00635593220338983,0.0136667019811421,0,0.00145419292292777,0.00449497620306716,0.0298548342919748,0.0109759715218036,0.000808799741184083,0.0118956254796623,0.0433666923274314,0.0149875104079933,0.0194943061185099,0.00657298277425204,0.07717277486911,0.0438480715647456,0.108543484514335,0.0334418467002072,0.00469912544054301,0,0.000734484024972457,0.0553153861269405,0.0301746276322548,0.1463133640553,0.0335668032245276,0.0181251770036817,0.0267722473604827,0.122467071935157,0.0506086956521739,0.00333333333333333,0.0114655466000681,0.0118613138686131
B.cell,0.0152284263959391,0.0225482205922304,0.0029673590504451,0.00311688311688312,0.00616113744075829,0.0116948542641238,0.00133838947133616,0.00246204349610176,0.0131195335276968,0.00397702165267344,0.00689962163365235,0.00437112239142696,0.0033372595210051,0.0113803230543319,0,0.0114826072272881,0.00609100680759584,0.193036041539401,0.122019635343619,0.00922865013774105,0.000841278743690409,0.0137057150245668,0.0049663735126746,0.00285433070866142,0.00253742704897234,0.00301356102461075,0.0428217263917061,0.0348530188347122,0.0263381478334749,0.0215556421243994,0.00240326844508532,0.00338624338624339,0.00206672571597284,0.000110778774786751,0.000840477391158178,0.00478967097042899,0.00289136720363486,0.0171733122779313,0.00353756898259516,0,0.00891996142719383,0.00329188002926116,0.0189344476364586,0.00347771103382864,0.00154266049602468,0.00190787680566912,0.0264375413086583,0.0480349344978166,0.00646715698706569,0.0134020618556701,0.0221112696148359,0.00443808160343593,0.164187809857101,0.00286103542234332,0.0651105651105651,0.0358897989575577,0.0645586297760211,0.0432842481035252,0.031101353823637,0.00425614238730896,0.00458265139116203,0.0017670446178766,0.00285199639747823,0.0047511580947856,0.0281005704627086,0.333959605448567,0.0113445919814361,0.102338060559601,0.00223813786929275,0.0563002680965147,0.00285843237550775,0.000711743772241993,0.00256062660039163,0.049800796812749,0,0.00372184133202742,0,0.00600365439832942,0.000795755968169761,0.00881596669523693,0.0665908721780088,0.00512416239653134,0.0208700365903239,0.0362694300518135,0.0303078137332281,0.0334029227557411,0.0247738043946575,0.0600118835412953,0,0.00113122171945701,0.0406698564593301,0.00988319856244385,0.0646186440677966,0.0451855836471221,0.0798588131480256,0.0298776097912167,0.000156298843388559,0.00112372176649062,0.0019564002235886,0.0246890662706516,0.00369594677836639,0.00327722329807836,0.000633312222925902,0.0367526055951728,0.0114593400524644,0.0252734259532959,0.0286246612466125,0.102771855010661,0.00494764699114026,0.00176100628930818,0.00386740331491713,0.00315623356128353,0.00135685210312076,0.419576979832759,0.0165388302972196,0.00386100386100386,0,0.119158475599241,0.0151069256425348,0.00261822942235313,0.00146726862302483,0.00185372430064038,0.000790603117235148,0.00846859562455893,0.000651890482398957,0.0100646254899883,0,0.084343189529811,0.0107086197778953,0.00301287318542865,0.0068229012162563,0.0058233581365254,0.00460475825019187,0.00179625352835515,0.133638634471274,0.0212314225053079,0.00226654578422484,0.00753926701570681,0.0114386273647162,0.00460255058011315,0.00147972773009766,0.00130531262237306,0.000265041081367612,0.000734484024972457,0.0111023776773433,0.0177195685670262,0.0188940092165899,0.00488965243821858,0.00354007363353158,0.101809954751131,0.0058257345491388,0.00921739130434783,0.00154761904761905,0.00647065501191963,0.00433394160583942
Dendritic.cell,0.0119651921682379,0.00570497147514262,0.00107903965470731,0.000519480519480519,0.00568720379146919,0.00395825836631882,0.00022306491188936,0,0.0149416909620991,0.00463985859478568,0.0100155797907857,0.00676818950930626,0.0133490380840204,0.0198237885462555,0,0.00270178993583249,0.00483697599426729,0.00794135613927917,0.0252454417952314,0.00730027548209366,0.00392596747055524,0.00853374709076804,0.00393171236420072,0.00196850393700787,0.00634356762243085,0.00113008538422903,0.0687401397340545,0.00492870973420173,0.00552251486830926,0.00532398389819504,0.00288392213410238,0.00634920634920635,0.00442869796279894,0,0.000168095478231636,0.0256143273635985,0.00578273440726972,0.0094749309119621,0.00311306070468374,0,0.00168756027000964,0.00109729334308705,0.00731261425959781,0.00421540731373169,0.00166132668802658,0.00163532297628782,0.00528750826173166,0.00436681222707424,0.000253613999492772,0.00120274914089347,0.00713266761768902,0.000429491768074445,0.0180810731991834,0.000272479564032698,0.0127764127764128,0.0102755026061057,0.0326086956521739,0.00133868808567604,0.00378094889620685,0.00580383052814858,0.00638297872340425,0.00544838757178619,0.00255178625037526,0.0017816842855446,0.00359180223959434,0.0111163300454047,0.00425422199303855,0.0051105148843746,0.00522232169501641,0.122105776261272,0.0153452685421995,0.000474495848161329,0.00497062810664257,0.0633466135458167,0,0.00333006856023506,0,0.000913599582354477,0.000663129973474801,0.00306109954695727,0.00568458664934221,0,0.010163978858924,0.0129533678756477,0.00299921073401736,0.00313152400835073,0.000861697544161999,0.0005941770647653,0,0.000565610859728507,0.0119617224880383,0.0164719976040731,0.00635593220338983,0.00188273265196342,0.000882417824840062,0.00719942404607631,0,0.000337116529947185,0.000558971492453885,0.0300723965101169,0.00221756806701984,0.00342618799344555,0.00189993666877771,0.000822819528250137,0.00110451470385199,0.00369494531480934,0.00152439024390244,0.00874200426439232,0.000690369347600966,0.00138364779874214,0.00138121546961326,0.00771523759424864,0,0.00541072306935563,0.0026366251198466,0.0308880308880309,0,0.0060355233660976,0.00882872277810477,0.000327278677794142,0.000338600451467269,0.00117964273677115,0.00101648972215948,0.0201834862385321,0.000814863102998696,0.000423773704841615,0,0.00694781063176604,0.00661025912215759,0.0057518488085456,0.00370809848709582,0,0.00172678434382195,0.00513215293815756,0.00187343880099917,0.00270218104613009,0.00203989120580236,0.00157068062827225,0.0033729285819035,0.00268482117173267,0.0109499852027227,0.00104425009789845,0,0.000367242012486228,0.00402829632540774,0.00205444273240883,0.0105990783410138,0.00303951367781155,0.014018691588785,0.00377073906485671,0.00265957446808511,0.00295652173913043,0.00178571428571429,0.00170280395050517,0.00148266423357664
Mast.cell,0.00580130529369108,0.0103232817169247,0.000269759913676828,0,0.00260663507109005,0.000359841669665347,0,0.000410340582683627,0,0.000220945647370747,0.000222568439795237,0.000282007896221094,0,0,0,0.00191376787121468,0.0053744177714081,0.000814498065567094,0,0.000413223140495868,0.000280426247896803,0.00181018877682958,0.000103466114847387,0.000393700787401575,0,0.000376695128076344,0.000225377507324769,0.00211230417180074,0.000849617672047579,0.00129853265809635,0.00240326844508532,0.000211640211640212,0.00147623265426631,0.000221557549573502,0,0.000208246563931695,0.000413052457662123,0.00118436636399526,0.00113202207443045,0,0.000241080038572806,0.00804681784930505,0.000130582397492818,0.000105385182843292,0.000474664768007595,0.000136276914690651,0.000991407799074686,0.00174672489082969,0.000126806999746386,0.000171821305841924,0,0,0,0,0.000737100737100737,0.000148920327624721,0.000494071146245059,0.00312360553324409,0.00158555921453836,0.000193461017604953,0.000981996726677578,0.000736268590781917,0.000600420294205944,0.00035633685710892,0.00950771181069089,0.00187881634570221,0.00167590563362125,0.00396064903539032,0.00208892867800657,0,0,0.000474495848161329,0.000753125470703419,0,0,0.000587659157688541,0,0.000261028452101279,0,0.00208154769193094,0.000487250284229332,0.000197083169097359,0.00284591408049871,0,0.000789265982636148,0,0,0.0011883541295306,0,0.00282805429864253,0.0125598086124402,0.00509134471398622,0,0.00564819795589026,0.00397088021178028,0,0.000312597686777118,0.000337116529947185,0.00153717160424818,0.000185632077222944,0.00271036097080202,0.00134068225830478,0,0,0.00731740991301947,0.00339934968962459,0.0186314363143631,0.000426439232409382,0.00172592336900242,0.00113207547169811,0.00248618784530387,0.000175346308960196,0.00135685210312076,0.00122970978848992,0.000958772770853308,0,0,0.000344887049491292,0.00313910143221503,0.00122729504172803,0.000225733634311512,0.000505561172901921,0.000338829907386492,0.000141143260409315,0.00472620599739244,0.00307235936010171,0,0.000969461948618517,0.000925436277102062,0.00246507806080526,0.00177988727380599,0.00129407958589453,0.00249424405218726,0.000513215293815756,0.00124895920066611,0.000579038795599305,0.000226654578422484,0.00209424083769634,0.00542601554480129,0.0044107776392751,0,0.000783187573423835,0,0,0.00176852033798389,0.00115562403697997,0.00230414746543779,0.000792916611603013,0.000141602945341263,0.000628456510809452,0.00164640324214792,0.00260869565217391,0.00107142857142857,0.000567601316835055,0.00193886861313869
