,0,1,2,3,4
IRX4,2.8629528238138007,3.455153981890506e-11,1.8017527729795726e-12,1.2663578106944068e-10,1.3799219807509628e-11
HDC,7.834205293785168e-11,1.7523540547451048e-11,9.15396755449036e-12,1.0378107731801827e-10,18.789113542006202
ANKRD30BL,3.432375359484725,6.23351221517036e-11,3.291135737525604e-11,1.9145331745555694,3.437546738686074e-11
LOC100131289,2.4230662772202454,1.730729300666266,4.826138450585017e-11,7.231576108318085e-11,1.2526036262357247
SYTL1,1.0015864460907173e-10,2.4948952388065693,0.6083361203740318,2.3651882066828267,9.493916511076963
MSLN,0.17655328683230215,8.190140266358889e-10,5.693308850786965e-11,7.205999959729283e-11,16.141886672762677
TFAP2B,2.4447087173253133,4.526925948380911e-11,5.717228132500779,9.130794442767726,3.2865291274933717
GTSF1,4.230904813350082e-11,5.310589882961411,4.1208176307312544e-11,5.4896379188386335e-11,5.986022155051647
KLHL14,3.701022840962124,5.057576722757807e-11,3.166875183333086e-11,2.5338629805092103,1.435593573501566e-11
CCNO,0.8994340828626535,4.369112559521349,6.9873620111053105,5.205930256769408e-11,4.880555760504954e-11
SLITRK5,1.129218210673542,7.32663816800308e-11,8.952499193212492e-11,28.666958225059005,3.8650654682032044e-11
COL4A3,0.6951581124082189,6.38731192827214e-11,16.25235215460416,3.478364137244177e-11,8.474165158206185
TNNT1,4.791794614686768,7.893796284690745e-11,7.973331997137842e-11,1.7168529709077709e-09,1.8722368944468713e-07
COLEC11,1.5833625403728815,3.713317340115466,2.8351518243829256e-05,7.011859505133039e-11,3.4334876509617187
GRAP2,6.575640416276968e-07,0.5722659488936503,8.853004083672589e-11,1.0919592969694196,16.09424286442534
ANKRD20A11P,2.471317416045034,7.480351739275808e-11,12.35718839898844,5.26830589398216e-11,2.4860316480603837
CLEC3B,8.595662693924916e-11,1.004442977100559,6.038973766960562e-11,26.80058280271494,0.0006824203187650185
CFHR1,3.7047346260248015,2.100652799844055e-11,4.611420210108666e-11,1.286442407202807e-07,3.0433876169529245e-11
MGC39372,0.7927988847230268,6.060893625759567e-11,7.26352440836958e-11,1.3898250291157518e-06,19.0898311900243
PGM5-AS1,4.31656699652499,1.173111178249357,9.654974266193465e-06,1.747735675327661e-07,0.0011777946709161924
CRYBB1,8.727451658916651e-11,0.5880599060551639,7.979390927379736e-11,1.72236816737301,21.918092141649804
CACNA1A,3.3716838250212846,5.682068800417529e-11,9.547301992861913,2.4820399350454217e-11,6.1060589590472345
SIGLEC6,2.6720778798290524e-11,1.9395966202343524e-12,1.081247665004936e-12,8.32184361189025e-11,17.098881861048078
HES3,1.934501021700493e-11,5.665792759370815e-11,4.8938862428271673e-11,27.38092571842366,8.104236458130102e-13
C20orf197,4.3251369925134786e-11,7.149961837285205e-11,1.4015753049807603e-11,8.933980670158252e-11,19.025054065315654
CACNA2D3,2.119518712411009,4.797045644170865e-11,2.310209718330294,0.5216858725718801,17.061094401457105
LOC100506388,7.614803279890402e-11,1.0671615311394987e-05,8.266279154760599e-11,23.542270341073433,10.718034030257924
ODF3B,9.767757812688081e-11,0.000658131701686068,7.250823248507784e-11,0.00582683645802667,21.4442818990659
DCT,3.6072734135356836,1.0555297242241337,6.461151873624151e-06,3.9566218452876885,2.984776260184932
GPAT2,2.1963932934972505,1.3555517602245521,2.964491794561587,6.982084839592733e-11,5.303568313782541
ANXA3,2.9640199671719635e-11,5.274384785650243e-11,5.2122524485151614e-11,26.980806177589738,1.7582210029780772
TEK,1.5915897870166198,2.989872443053664,10.731116407870893,2.9299907379509604e-09,1.1145591829349253e-09
WDR49,7.76212526933628e-11,2.9463506122668415,1.6485626905830078e-07,25.73792901763852,6.113898077511007e-11
GNGT2,7.873745592278753e-11,1.2811664964749653e-07,5.5284727896813656e-11,0.5784080133179169,21.839823234346113
