,0,1,2
IRX4,4.08559832056841e-05,2.2878556634250292e-24,2.3843272111142295
HDC,2.957137883055467e-17,16.168086724115017,4.487026070322581e-15
ANKRD30BL,1.356280168487246,9.209673937236928e-19,2.3733997227122496
LOC100131289,1.9619132355107398,1.4064469937180535,1.516462924070571
SYTL1,1.6870236553769096,8.560184648330363,2.8293330912628286e-12
MSLN,7.59455750147615e-09,14.084361138243942,1.3491809918645313e-11
TFAP2B,0.5220307012224519,3.0716313743548334,4.296337366442271
GTSF1,2.4122654205257104,6.416984836760224,1.1888780182433122e-19
KLHL14,1.3696832048790184,3.089291362612855e-26,2.65864683310103
CCNO,2.5367948727747796,1.1036926418133395e-14,2.19873976890831
SLITRK5,3.007754529342737,5.285894430431948e-18,0.8850518353862677
COL4A3,4.101017633158737e-16,6.931954302982027,4.664362140059458
TNNT1,1.168003903871431,0.06952550510239516,4.545929153761141
COLEC11,2.6647405359527085,3.5666379168101665,1.0184466916569366
GRAP2,4.7944267996366744e-05,14.301498561963522,4.407589556654714e-12
ANKRD20A11P,6.328912808662683e-07,1.9447806479138041,5.990747760170617
CLEC3B,3.339365998967784,0.11457792223332795,5.237982490346693e-16
CFHR1,0.19445465261710296,3.831338636468482e-19,3.7907257807162145
MGC39372,0.0007237892982378381,16.76078094383292,0.4463670048289765
PGM5-AS1,2.1498207560299796,0.16143630662082073,3.7084305633848267
CRYBB1,0.515013748897393,19.174259787563294,4.735157556714284e-13
CACNA1A,3.3688143682806897e-09,5.140286918630371,6.62567902560035
SIGLEC6,5.418604244822249e-28,14.713785881183014,4.461015137807641e-30
HES3,1.9964428056983412,1.2946287256914567e-47,4.5919546469749564e-38
C20orf197,2.689214286728429e-14,16.495401387073148,9.287741537990178e-23
CACNA2D3,0.0004142544482489402,14.752664738747143,3.3522679435915173
LOC100506388,2.3265227903020893,9.359157041298342,1.1237718115122984e-10
ODF3B,0.09474487582157065,18.553430558461795,9.441423137344418e-13
DCT,2.1468530606813903,2.785403452653497,3.1598103550777186
GPAT2,1.2794873165888192,4.7791679860408145,2.6777706627451683
ANXA3,1.831417026758972,2.1351945171316027,1.851658493771982e-24
TEK,1.787413170808609,2.5133033776354758e-05,3.9012246481193857
WDR49,4.2405530599765235,1.2899539131149172e-08,7.587758845562775e-11
GNGT2,2.8752737110405712e-09,19.049053919787116,8.157338190437478e-15
FFAR4,0.015669374052765785,19.73069676580244,0.007298993040962621
ABCA6,3.512383214321808,0.003961377921681192,7.485058717170982e-05
CCDC64,0.7477665121495972,2.265468541081032,4.784535796172532
SST,0.00021455247606351198,0.9800897229051726,4.83656924407584
SLC16A10,0.3261857202180846,8.47464739246271,4.026957997061192
FEZF1,0.12591721378729462,4.946286003742299e-10,4.760519434300848
SLC38A4,1.4325001845102752,2.8800041395932507,1.252148405085592
KNDC1,3.0644479293498144,1.8849357601572545e-07,0.00025047929102198425
CNTN4,0.010675439054434958,0.6112198939877327,6.635713055710494
