,0,1,2,3,4,5,6
IRX4,8.51276656787206e-23,3.28854343456321e-20,6.437312902011692e-16,5.869293853267736e-14,5.255374520632006,5.535140014547437e-16,4.358703266482944e-22
HDC,2.606075552137391e-13,2.2306157660010833e-20,5.353723611812922e-12,20.389314010955825,0.3824502872746671,3.897287469522053e-20,2.13956879897984e-18
ANKRD30BL,7.580954823885744e-13,1.528564718905787e-14,5.042924211829115e-13,1.1558081385754978e-11,6.12680753304644,6.485569172405811e-13,2.1591117044354225e-16
LOC100131289,1.7021938564210716e-13,1.9968743466560616e-19,12.868087825610585,1.4112771147846532,5.081511733158215e-14,1.1933313100946607e-14,4.3042421267651997e-13
SYTL1,1.9197248615809337,1.497640988883837,1.4389271792852787,10.403227212180907,0.4266323778332991,1.9584501464854627,5.935810652706686e-14
MSLN,4.56825947113352e-16,2.6338456607401225e-13,6.796008404920651e-11,16.380964010319357,0.967054245777597,3.429853301030395e-08,7.309816390382395e-11
TFAP2B,8.677580420333106,2.032571921008657,1.771111539338938e-12,3.1304728733376774e-11,1.247748520153269,6.516924776996417e-13,15.125953609948285
GTSF1,1.0299093886636244e-13,1.0063808702424003e-13,8.312366502649643e-14,5.644201767607521,3.2365732468196745e-14,7.529928750254384,5.584348171811025e-15
KLHL14,5.162716373014227e-12,1.4099291517974626e-14,1.1700418364580022e-10,8.568610373536369e-14,6.499016841120931,1.4233473608050224e-14,4.840520627264203e-20
CCNO,1.607319995867882e-12,3.786371308914679,10.278979095184283,9.945034024049571e-12,3.360729615338805e-12,1.0961746649676076,1.1998673811242293e-17
SLITRK5,29.320480989201936,8.579142901362253e-10,1.3793939684842637e-11,3.8801386498673877e-13,2.525784916799202,3.489386966278625e-13,1.3553975087227977e-10
COL4A3,4.533379145072528e-13,10.45974033528907,1.3454305276202372e-11,3.0504133951149996,3.8532601779956715e-15,7.529673051825244e-12,16.6492537550082
TNNT1,5.6082093596541995e-14,7.986442264570066e-07,1.5253620775999333,1.4787463989013574,6.510443119391304,7.667269187155659e-13,3.542268986360349e-12
COLEC11,7.81784175783101e-12,6.545974859021901e-05,0.7007153128473957,2.4053214028529126,1.6655486294192265,4.59548861915128,3.4581129443287844
GRAP2,0.5948849549107926,0.08424491896218982,1.2421985538924472,17.147072481078677,0.2899314672870854,6.684384581143423e-05,7.135516017562025e-13
ANKRD20A11P,2.8407281668127188e-05,6.925318536299912,1.298968537894559,4.83647322990791e-13,3.1254538603125384e-11,7.826333131272067e-12,17.333625203187314
CLEC3B,29.289112853271433,2.1481212972158754e-13,2.0210337108528935e-06,1.5119567231262694,0.002078249495685771,0.5741314587902494,0.00016529846149339168
CFHR1,1.0966958889682456e-14,4.5398326599305894e-13,5.849835544153676e-13,4.0122327956018094e-13,6.131760743530092,2.5020827736591502e-18,3.238726019476887e-15
MGC39372,9.361715994429323e-11,8.840632403484238e-12,2.189707859683134,20.152716633762356,0.9151583194220946,1.7829264124183843e-15,6.654618758616471e-13
PGM5-AS1,3.954674502571459e-11,1.598100833678787e-09,3.403829356517032e-06,1.269605070946953e-11,5.149599769637336,1.7702651280213575,5.83928425443715
CRYBB1,0.9853938201532803,3.169791941980154e-11,2.1322391003627064,22.591482265415507,1.2919187644107091e-11,1.5276384770053596e-09,7.1373985107701224e-12
CACNA1A,1.0940018861288898e-11,4.023412673340218,3.1028360585529935e-07,7.744508548052197e-09,7.64656919337148e-06,1.2443371641808803e-10,24.87145686442059
SIGLEC6,7.174408498233713e-17,2.2125475114863322e-32,2.7075759745911883e-15,18.731959037720827,2.3506068376019903e-16,5.015411466395599e-30,6.27772767488485e-29
HES3,29.598501529527958,3.29599773302792e-14,1.0324057342015723e-13,2.9535187248395037e-30,3.406108332539585e-17,6.806153782766082e-15,2.762911623529327e-26
C20orf197,5.3909899590453104e-14,1.0172611767563361e-18,4.611226776026681e-13,20.49586459477383,4.211769457153887e-13,2.2285732080463537e-12,3.980143932624495e-18
CACNA2D3,2.7958389908357675,0.062415675579488,1.0559562433166855e-05,13.817934701593897,0.30217735626110725,1.644732545980921e-13,13.768710569665235
LOC100506388,24.96529318849215,5.024354088516135e-10,6.993652146569337e-11,11.924981871169699,8.744575585993326e-08,2.0966222865385626e-10,6.1458709950065955e-09
ODF3B,2.8185067932493727e-11,6.163196721623579e-13,2.6310021030880932,21.748112489980684,1.56336454387432e-12,1.5960465409760925e-12,6.5204022368437885e-12
DCT,4.674359190232616,5.621782592987789e-12,2.631611999441789,1.4438632524544361,2.6289828659237506,1.045922516466604,7.627791197311463
GPAT2,1.499244962813123e-11,2.344010516569197,2.1398451185552848e-05,3.4706072515800788,1.7503451836857995,2.2760254282966854,7.054010577245774
ANXA3,28.81322942200157,2.035443485790474e-14,1.8547788837644464e-13,2.9293540084462033,1.5565165839392357e-16,2.170563383351608e-15,9.724524172611356e-13
TEK,0.8807259925461047,8.389650757825269,8.748606676624492,1.319153836243646,3.325353243021298e-11,0.43633053012765904,5.340386355932942e-05
WDR49,28.295335400585802,1.0600387015392887,1.966557593956757,2.3998131524471423e-11,5.5154792859907975e-12,2.255634549502217,8.128359190320656e-13
GNGT2,0.7931871276409818,1.874997510281959e-12,3.423847795190937e-10,22.350216405606023,1.2189066145276456e-10,0.007003485547806667,3.668956504483009e-06
FFAR4,2.422380504363989e-08,0.24851332818789276,0.7408619360090906,22.903205187755848,0.3474493916661854,4.11960272076447e-11,0.05727438403267992
ABCA6,28.842243918291764,5.50662810054389,2.0170485311382345e-08,4.507232788040015e-11,8.488480560837386e-13,1.5387170797979732,1.2346136068135174
CCDC64,1.0071981942268652e-11,4.629583456527586,9.331329063703656,1.9927437905193475,1.2871272609660591e-09,1.4539178532934673e-13,3.9317346326804152
SST,4.930019819873417e-17,8.282720955706969e-13,3.406333976241876,1.9171822958947746e-13,1.6139949476705375,3.6652602732952284e-17,10.047913405514018
SLC16A10,4.2754075374967365e-08,2.592623256404955e-11,0.011548425316815708,4.860551299179427,1.2848197389463645,0.8681963328049548,15.92096520770176
FEZF1,2.725140391637197e-13,30.38791536772214,5.394922844426795e-12,1.4938528035189646e-13,1.2566313680848833e-13,2.2425217557075166,2.251287958599656e-19
SLC38A4,2.751365720598896,4.59081751453357e-15,10.667725649400781,3.2486753539828617,3.962017443622072e-16,3.435113880095788e-17,5.602711764824981e-15
KNDC1,27.78277778112745,0.6406390283986456,3.6164302404985365,8.999824861015823e-12,6.812448386495359e-15,2.7068136230506983e-12,5.716063308520914e-08
CNTN4,5.65680072378644e-11,5.437626740563154,0.3297744725808459,6.843568782156526e-15,1.6953052647510165,6.119386985513306e-06,16.047711959623772
MAPT-AS1,1.993483605092644e-13,5.0521340918838255e-12,7.215605062615813,3.1729114691725493,2.6221281328430543e-12,4.907519113219201e-12,12.53596417985334
TDO2,28.662815583748845,1.416594466760716,0.41317754563677533,7.753342086407376e-16,5.678780953439666e-16,2.035850038403055e-12,2.923035567341657e-19
TMC8,1.3496572617307043,4.688966819110634e-09,1.9800814018515883e-10,15.857649978046682,6.375104249869617e-11,1.5840635994357466,0.0001656890522885851
EMR4P,9.075961972989383e-05,0.7422667488506283,0.7565215235621323,21.605590345476372,0.60475921836261,1.4970479320723861e-12,1.9462269599766069
OAF,28.635453426947194,1.0018128234255217e-13,2.9813099870794973e-12,1.4094896042219123,1.8504582106392877,1.6271577976884855,3.6152846862004898e-12
CLMP,10.123594263181117,3.0022048198008163e-12,5.844767349373649e-12,4.074175934440054e-11,4.003606607993281,1.0959214944448813e-11,4.786192417407655
NFATC4,30.14845506668568,1.5880622198006427,3.161022701140752,7.46242909300718e-13,6.970753088123521e-13,0.7359195918117356,1.1133347415421462e-13
HAAO,1.2212196762392395e-10,1.1162557904965167,5.6099793226424456e-08,20.484450429624737,0.9411984341661749,0.9483986998918622,3.33912731381982e-13
DACH1,13.493469615171064,2.5242766503595853,2.391889758243938,1.0307659605431565e-09,0.6701739915212598,6.557093798249154e-14,14.288587621048316
NAT1,3.3649813405501567,1.3562823608691044,2.1129474940348745,21.934887864830614,1.1475295026072485,1.0355047316477445e-11,0.0032008232423579963
BTBD11,11.941254958010337,2.20435551796295e-15,3.180447780074184e-15,0.7141516443560475,2.542755094454431,6.501410752370803e-13,2.749431458813794e-11
TNFRSF10C,13.709513765149547,5.6018754632096766,6.0123378877751215,8.936933789610398,2.0009376052604438e-12,4.646274532305137e-09,1.5439972965276817e-11
FEZF1-AS1,6.993091354627795e-12,31.799331310472898,1.7287593805221664e-11,3.029400337943698e-13,4.41743456731876e-13,0.9882196030658469,3.243427903818648e-17
IGF2BP1,4.107957523314641e-12,1.3197231466961545e-25,9.259822090642349,9.230891575276909e-19,1.1571174492445555,8.043689086644905e-16,5.806022852623856e-16
CACNA1E,8.626565430340927e-15,2.0379341466459438e-10,3.282887511024949,4.037615462802768e-12,5.936890166441942,1.6603129115903453e-14,7.591762462831923
OTP,3.1167424397999496e-11,10.000093273888217,0.8293929143201877,3.562664377769905e-14,0.7719209087104663,1.551852186252965,17.197475684464127
PKDCC,16.5795982222694,4.7567101673806073e-07,8.591722092231454e-12,1.1714564346240503e-10,4.850296289911042,3.726253415698338e-12,2.853551243564272e-11
EPS8L2,3.3730056309997227,2.333514488539877,8.801090776129351,2.068215932381266,0.4430585117531349,1.5825422257344208,9.486325899064686e-07
CD79B,23.969979259523612,1.82948990756766e-15,1.9635465705366219e-13,10.83370784653925,0.7213793235641225,4.3813685997683457e-13,3.3603728894521283e-15
HBB,2.465231993507512,1.0646016009188608e-14,2.1882370540689666,3.718092983740076e-12,2.506620525338535,0.5437851447372586,7.1937835515653615e-12
HSPB3,0.03168308780740994,5.778964079131385,2.86830644759568,2.340247823670556,0.8050567122574349,1.5725403245869417e-12,4.098768573895833
RNU12,1.8275989572411693,5.064112858454429e-12,6.008647005074962,19.55927857530609,0.5184403715792444,3.925888388342881e-11,1.711179493899804e-13
IGJ,1.471069511841746,9.393313454142165e-15,9.365510820012382e-14,17.880859735049423,0.11079675215713627,1.335612990183425e-19,1.2517997631197826e-16
STXBP6,10.395809375206811,10.65034484010575,5.080732228654654e-12,1.3109529461138567,2.941570940031394,1.8361875468840295e-12,1.9824385863205534
IL21R,0.0008863350020421087,1.0210365071589931e-11,1.486928351937484,18.502398797662856,0.3559081652703607,0.0002911223621502161,4.931461976510703
PPARG,1.8664041813557653e-13,3.7444349990390545e-12,1.8181945400632857,20.751710811663347,8.156863450203801e-12,0.790117914968954,1.8452314341022664
FANK1,10.028055920929578,0.9049696587536705,10.737257772710361,1.9591586740015883,4.018862907329047e-13,1.669803698831219,5.992048688200754e-14
PGM5,0.7684945331694133,3.4132626896950833,1.997668598898137,5.827547873943698,7.956183405015299e-05,0.00034788080999307723,13.936963926167333
MT1H,1.9906515755720668,8.123103725531523e-14,0.5021735525986074,4.032403360948489,9.70995814309389e-13,2.2703650293092728,10.302780147613348
TP53TG3D,1.1639286204589559e-27,7.431373138754611e-15,0.8681555128341071,1.473599385272321e-19,3.96656213698534,1.8920735650443885e-25,2.270173322347308e-12
LINC00189,10.534786257445864,7.176797572339365e-12,4.08045220076261e-12,2.2652818727161566,3.411945517175141,0.5465841072132457,0.0023407930451084143
RGPD2,0.2748941533658583,2.854652508992456,6.493675448370247e-05,8.981982373252464e-05,3.746960289178595e-06,0.9005028739098219,24.672644184882447
CYP4X1,3.048601940081547e-13,8.595701743675591e-18,0.24326817745701781,2.775898580069813e-14,0.5705124261268656,9.749322730874496e-13,11.331915955918529
ATPBD4-AS1,11.343609388390805,7.158918784296909,12.519479653560564,2.3631006557348514e-07,1.4371100180040036e-11,4.007378482064437e-11,2.0925094913181153e-11
PPL,4.971740620915342e-09,6.446922766843916,9.512120552310941,1.3145151457126072,6.107170976190853e-12,0.6592562759887286,1.7473057001225434e-12
PLA2G7,8.833540548779631e-13,3.5279756878684707,6.376729792571322e-12,13.758609766237205,1.3570262998131874e-11,0.7741740665083704,14.468393871324155
TESPA1,1.1353272478975898,4.015293353672744e-12,0.6925344382653662,14.421693660889689,0.28999022007731096,0.4770877359507692,4.773820774331304e-15
EVA1A,27.026431501202733,2.3884710031486938,0.6688111230592969,2.7604848655195902e-11,0.15575449665988986,7.758940640406203e-12,3.496066521484702e-06
CPNE7,9.165964921584988e-08,2.0103352865299372e-14,0.7050131201981354,1.1994728372689618,3.7998381258947944,1.1874201427913922,1.0296656940791827e-17
MPZ,2.8802016192378344,0.0004305669682640675,1.5150295214145295,1.4237366007862322,0.926439019793067,1.135837694979708,4.385515869001819
C16orf89,0.6352191681686666,2.0923304185041203e-13,11.0895266431529,4.309506156882212,5.153300125191364e-14,1.0800984810757568,5.646202308133041e-14
LLGL2,7.880533324474897e-12,10.603668878559873,8.595373156346081,9.063967520206335,1.2888548962762394e-13,3.9355560493279866e-13,8.442037530452167e-13
SIRPG,0.9862226116442616,0.4911597114359198,8.06078610832823e-11,6.046287105305958,2.922243312292055e-11,2.635512661471219,2.097270139233391
BCL11B,1.775949808832662e-08,1.8147054676145196,2.460968790960531,2.736568201046236,0.8223217330726266,1.2688484129115212,17.00640465839718
NLRP2,1.689156101924616e-15,1.7110184704538483e-17,2.4892689441012688,2.330275705706339e-09,2.909942830884562,0.2619148056380679,0.8344908575645862
SNORD56B,2.034151806504942,1.6952905236791127e-15,4.546113867411335e-16,0.699719609422113,4.98539137670868,3.865031164776172e-12,0.2123797603125092
CD226,1.1050574853629687,3.5669770453474156e-13,3.1976455822200456,19.24675720463636,4.848422287881525e-05,7.769340712926186e-08,1.2206999038469314e-10
BATF2,8.21875819485575,1.3964175562355118e-12,8.678781556613665e-12,4.749684236582409,9.092317755698678e-12,10.330977403071573,4.739673352479102e-14
TMEM74,2.4704928403115733,0.9912982211399092,5.871262785197043,7.424309979731173e-11,3.0515268492116383,1.19545786736142,4.3867065989793603e-07
FGF18,27.672014442631095,1.2677946022844495e-07,2.021654688496094e-12,2.274538866468363e-13,8.187495207121989e-13,3.4084092565196006e-13,8.861467424161494e-10
C9orf24,2.633137153089409,2.563961728476333,10.762204123520558,0.2786339861666606,3.1820057031731654e-12,1.5995573517232486e-14,2.3538026344213905
GABRA2,2.043901292491988,4.736063930852961,5.513772123351786e-08,2.642584145368222e-13,4.827097378508511,5.484301427356516e-13,8.052071873470544
CLDN7,0.7981535101652414,2.960705333451075e-15,1.8495469651357253e-07,19.456864455200705,8.172025939433479e-08,3.330718877995634e-12,2.481865819527742e-13
RGL3,2.442969997285969e-13,2.321258604581443e-12,0.49766493574076226,12.324113695999348,3.582155964641739e-11,5.608216914241027,1.2847220274296997e-11
CES1,2.258684765872836e-16,7.451683232683942e-15,0.8334115160222093,17.450020455777434,0.6106592707849908,6.265126355080764e-15,8.615223504331711e-14
SNORA26,0.00012134425082396436,2.7155357929209463,2.8841449035458445e-11,1.558441752740627e-11,3.4034776123442683,1.0642092048570009,14.10654071170551
OR2L13,1.5401077912671422e-12,24.85558492429394,3.839608981451686,0.00680195163825644,1.3190967131122231e-12,1.7537300266352394e-12,7.026017279626866e-15
C19orf59,2.988227560041681e-13,1.6035823485233158,2.2555650744731243e-11,9.813458856069394,0.4137633292343986,1.2718602885223903e-10,11.757539384844245
CAMK2A,1.441999468993715e-11,6.438921974957432e-07,0.011019613649394126,4.048185507252106,2.250577041411586,7.744299697668171,1.2149660777064686e-09
LOC284757,2.433104836681748,8.485363585994735e-08,2.313450928339877e-12,8.402140531191023,0.08526687593617586,4.908188248227698,3.4219801339553926
VGF,1.7619899672977284,3.1510214580983716e-13,0.2663651126903289,1.0516581280705348,5.2904728451550636,1.0154466927030072,0.1466431084908137
MCOLN2,1.4431930995842028,2.0331055772391474e-08,0.9614378193176678,11.043888466356004,0.29126955623577716,2.7382988571650486,1.721228038426443
ANO5,1.4262796943583997e-12,0.09685440825593167,1.457274270994088,4.7613667999123947e-11,6.191226143124116,1.0438566231696127e-14,10.741464109988458
HLA-DQB2,4.706949044861383e-12,3.757713954166445e-12,6.312141196422133e-12,2.657751135156018,3.264129327550132e-11,1.47786718506218,18.965937781615647
ULK4P1,11.740371612608863,2.651487830096145e-13,6.456427937966658,12.030839269141538,1.3195161889019877e-06,0.002624224322632478,7.205683703370128e-10
ULK4P2,11.738786390078406,2.640637091802721e-13,6.460176559009894,12.03023486739838,1.5419242633882946e-06,0.0025657379171889244,7.391289824416243e-10
GRIP2,8.612095414599224,1.1155208950989452e-14,5.934959536773244e-09,0.7302839599635285,3.8169228092237186,0.8649342306097461,3.5161129073907422
ZNF804A,3.889482430419689e-11,1.6461036526552704,1.2989917498608587,1.1008259960944009e-12,3.9463489482059293,7.446288282265476e-14,16.880435327011007
KIAA1199,19.50193871492013,1.3718805765656044e-11,9.822365670005202e-08,5.4571149305666123e-08,7.786985586354499e-12,9.602508713590412,2.61412241727638e-12
ZNF728,1.6481484327711357e-11,1.1865169064486192e-15,0.8827648975428822,3.056176319020589e-14,4.986365446362521,2.405653525981139e-16,2.8088117118160447
CXorf64,0.6500547937081594,1.5625179488659303e-11,8.821700411488582,3.2402662172865777,8.901681461953863e-14,1.8626061897130675,8.671385387112348e-12
PPP1R16B,2.451137741012648,29.3536240588507,0.4049714536026079,4.432081140088094,3.351925252238962,3.65560396381555e-11,2.1313595100470883
NPAS2,0.016508658054291553,6.73785878239201e-13,3.0690380174250826,1.20200692070529,0.3427435860850471,7.5890995789477635,1.0030203480969098
GAL3ST1,3.833410554304684e-12,25.295297566628896,4.272293636915797,1.3370278132592541,3.0033350036593207,1.323096770450443e-11,0.005615352193193213
HOXA4,1.3886434646057229,3.105867662992492,6.379045417729179,1.0260094233518448e-05,1.115526304844754,1.9091430190387635,4.080301301299568
LOC100499405,10.514703787331895,2.904518310555051,3.008672435545997,18.075192401903163,1.4461572420948705,4.421723226923872e-12,3.29909101466982e-05
MAGEL2,2.0114354801043752e-11,0.0013273117184206496,2.3666329026451662,3.403461254389927e-12,6.2752188393712585,8.856986451000965e-12,11.209669180779573
CD300LB,2.947721110039832e-11,0.5023054827684064,7.653468480644132e-12,18.335378214565505,7.850214748808892e-12,5.737188015416182e-11,7.465259328449605
VWC2L,5.093134417147968e-10,0.0005426422912568543,0.1393163353713465,0.02657022745081626,2.7167655321135027,1.9434281242144484,14.114500568413503
LOC151174,7.42449854282128,11.750403214491993,1.8672131366720215,4.282886668477607,3.445508761770041,2.5779318574835805e-07,1.8401958212275685e-11
EMR1,2.836098962855773e-12,5.026324409442361e-13,5.988636382640124e-12,18.681403581190565,1.2033277512239581e-12,6.646586931483273e-10,3.4877592173522562
CLIC3,5.787486079404064,1.1458194473363905,4.20536095908604e-11,4.369898327936632,1.2805545909636364,1.8236248474830175,4.6581486116143295e-18
CNTNAP2,6.215180523502352e-13,21.71856530788431,1.3947576898998852e-05,1.8046984775632642,7.01995083514189,2.207790201862643e-11,0.016007704563339546
GRTP1,5.386686236360815,0.31520577036853165,5.31926413657695,2.943831253911144e-13,3.405939035401535,0.7584010067246593,5.736445857938108
GPR126,1.2261153794192086e-13,1.5100477919049584,3.9458347251420594,13.966849153327011,2.164130843131872,7.816255201949154e-14,4.967074216092311e-13
MIR3650,7.876547911253598e-13,4.1368776488048403e-13,6.289583961548793,1.0186513217043758,1.5267170372178585,1.392635698066975,5.914335604859393
P2RX5,1.7938430596116308e-12,4.983833807059349e-14,1.362645195067761e-05,1.6863955065234302,5.528970629667348,1.3847872443924652e-13,0.8521892728264596
STOX1,22.232831356202478,4.413163968040467,6.935310898342234,6.276151582494877e-07,1.1316510785601281,0.0007058275536124959,1.7460783379203428
LOC100129518,8.6838197078526e-06,4.62163313880457,2.6854623736972356,0.0053504824639009916,2.1546312749726546,5.04852806619022,5.873916087707329
IL4R,2.8087409293504004,9.293074291272938e-12,2.7546361882849093e-11,19.00332935653292,0.163095869115029,1.032898107366832e-10,6.062551685613423
