,0,1,2,3
IRX4,3.890811046837935e-26,2.749911579253699,9.816052495403636e-78,1.922524807868163e-57
HDC,9.129544324644327e-37,6.059299017332535e-13,2.9597480887307454e-65,19.43100430646529
ANKRD30BL,4.5109694225997496e-08,3.43106755679314,1.5051199525715972e-34,1.3535115901694159e-36
LOC100131289,1.2607920736238143,2.489193045787708,3.2149248441417993e-16,1.2746459844098135
SYTL1,2.5419378543889604,2.9797977604468486e-06,0.3609623313272116,9.840058060883273
MSLN,4.4703983636093043e-13,0.24591098401638709,1.199775525078247e-25,16.661869225270753
TFAP2B,1.6180282244796789e-06,3.0032528655589057,5.377845658395753,3.635712689680951
GTSF1,4.483045961255393,6.413208652757275e-31,1.5117446478307327e-31,6.399714120352047
KLHL14,2.619076567075499e-11,3.7400219449377308,6.304115175511012e-34,7.556387441811212e-56
CCNO,3.9502185348278775,0.00017907360545292233,9.4258209365243,3.719289077953359e-20
SLITRK5,3.2752318073300524,1.7159289147324173,2.06714986768081e-20,3.127062680893091e-33
COL4A3,7.847750056748526e-24,0.687748869120215,16.92219011007934,8.807006736255584
TNNT1,2.2231913372425588e-17,4.72078508993372,4.908296807219532e-15,1.4902827341432282e-05
COLEC11,3.04070634927127,1.6110177519252138,0.007589748324604552,3.612835219370306
GRAP2,0.6572623960105783,3.4466240421134e-05,2.119988216819786e-12,16.663204954063467
ANKRD20A11P,9.09488732591776e-15,2.410903597229303,12.765867909943847,2.550649441383786
CLEC3B,4.881464174753353,2.172494341877684e-13,3.010651425388807e-42,3.3479453913923132e-06
CFHR1,6.587916051674724e-35,3.646236995063687,4.869338878630125e-29,5.293482855530304e-40
MGC39372,8.19733894407627e-14,0.7533271355229044,3.4833625370792333e-12,19.755293804579054
PGM5-AS1,1.091963760877913,4.184509320355039,0.0002029850089587053,0.002285431839947323
CRYBB1,0.9213868817840378,9.14410466522717e-08,3.7665559667751856e-11,22.634688463397264
CACNA1A,3.7610082956342396e-26,3.305984914158877,9.674366396066008,6.294489230421562
SIGLEC6,2.088537791786705e-54,2.5055954586985027e-42,5.751504895455627e-117,17.683097842502285
HES3,3.277799742038273,6.360621399397476e-35,9.475022769757688e-82,2.4721031154967796e-117
C20orf197,4.592227836884409e-19,2.14166847242021e-31,1.7641345233625592e-58,19.714257562265992
CACNA2D3,2.96656921101658e-23,2.1440718677566664,1.6283240766598297,17.674814905534667
LOC100506388,3.552805681141121,5.334971790044768e-10,3.0867505914865143e-26,10.838474764041338
ODF3B,1.539181758799798e-11,2.527515907327742e-05,3.1931202402594766e-14,22.231793397627733
DCT,1.3919984220944284,3.631936957659791,6.020567065291272e-05,2.9494084589709613
GPAT2,0.9840233471541608,2.207740400148542,3.229480759810294,5.516731784178207
ANXA3,3.0549862963311747,6.241247063930379e-28,4.4474423059046505e-57,2.1300565133860316
TEK,2.4951910683271934,1.5259003349814453,11.766796070479275,0.10581439206597316
WDR49,6.410903459527924,1.1900808100174214e-11,6.536194591319028e-08,2.3876875688673422e-26
GNGT2,5.96777267952729e-08,8.255172542623637e-12,2.1705427304894074e-27,22.699995556745048
FFAR4,9.446351529371458e-05,0.004360753158589514,1.7007635563742892e-08,23.568901529908636
ABCA6,5.3754136266419845,5.054552702327213e-12,3.4092965290902955,7.2022419552440255e-12
CCDC64,0.524769506877319,2.674729497201913,8.964511908967738,2.6075402877009273
SST,5.625445368279361e-32,4.004300436612085,7.550509964670675e-07,0.00021061068600123422
SLC16A10,3.234405405570463e-08,3.2221040045405305,0.5857276837156247,9.930755242010356
FEZF1,1.178319208961834,7.675431924061342e-29,30.79779346222859,7.460277679114528e-36
SLC38A4,1.1359391042851978,1.6990688314548397,1.5740840178646973e-05,3.2261310024591077
KNDC1,4.67229932895183,4.9234446570292724e-08,0.13724443417811866,1.153670296132544e-18
CNTN4,5.987172709549759e-12,3.6632362162909193,9.328760662789291,0.623310551892695
MAPT-AS1,0.013049693862676435,3.2159314615755465,3.0157781688505163,7.388575463087321
TDO2,3.938302128916779,7.649234994006249e-25,6.556794281328319e-10,2.8135549395748924e-56
TMC8,1.3923424175571948,1.1313949863331722e-13,1.2987088869719807e-21,15.938037486456697
EMR4P,1.5882788854834775e-08,0.543214035202527,0.0007803666353338443,22.49918877294712
OAF,5.65309179038104,0.4996079869603607,3.900464763414984e-35,0.00033280637855532765
CLMP,0.8761268319341213,3.3789678138948576,3.7624142613192724e-09,0.027642566088674953
NFATC4,6.067223103080186,4.3958137206425954e-13,0.0010232709945938087,4.031172369825453e-33
HAAO,0.9911920444415593,5.300601557618602e-05,6.544238343637386e-07,20.346725763153103
DACH1,0.1714083214066487,3.847407548857171,4.511462029447061,3.220588018458967
NAT1,0.5629925738308601,1.049148574496064,9.541148764415264e-10,22.06317974774417
BTBD11,1.2842060622580815,1.446485567371198,6.771117419552775e-36,0.010916414509755112
TNFRSF10C,3.8834684686118917,0.03769507359349011,7.695066066911319,8.023860332553145
FEZF1-AS1,0.2938353573831019,2.7569014410138006e-26,32.650490221400695,3.1538676113159124e-37
IGF2BP1,0.0505223941878644,3.384285516106603,1.0380169899972139e-40,3.9499310360872596e-66
CACNA1E,5.975865331213817e-23,6.34555690133958,2.3044317375451476e-05,9.688381204045261e-06
OTP,0.1106781884523093,3.4673496459734,14.989694259488884,1.4676660261105448
PKDCC,1.8424472951347244,3.0198635943124357,5.349290642476941e-10,2.6126354453733016e-20
EPS8L2,3.8771462025273955,1.9180407496269347,4.463576098068622,0.47289636295327364
CD79B,2.892902986242823,0.00024791621911402834,1.8070930439633707e-48,9.694201428411398
HBB,1.176201248380253,2.0308995754697716,2.1939229207047047e-21,3.721948825766157e-22
HSPB3,5.994409631675243e-11,1.8045422303422347,7.68197335075846,3.1886798728098027
RNU12,1.5826208687255234,1.0426186506011528,2.723269493812609e-07,18.67079043101531
IGJ,2.0047924024857287e-31,6.27430374884681e-22,2.645575603241573e-43,17.24942562892357
STXBP6,0.6483251248800939,2.2300400975400025,10.711825207953646,1.088562023729947
IL21R,0.07391248885689747,0.9676041722558271,9.994622508197462e-07,20.409945480685952
PPARG,0.9176254516226383,0.011791457708262907,2.5522969247806207e-10,22.11873512562689
FANK1,5.965331377373497,0.4531166245674277,5.331957552416758,0.4946750398737804
PGM5,5.621562307022655e-05,2.2020029889282773,7.443956461030026,9.392520202720666
MT1H,1.5420369284406334,1.0956324097421672,1.2241544330780674e-10,7.975025390313713
TP53TG3D,1.8838903786562056e-51,2.9744521554603693,4.2402261397330136e-37,1.321390356707619e-75
LINC00189,1.9806079150028428,1.9668406886162484,9.467864608904763e-14,1.2904878682188106
RGPD2,6.807454601292518e-13,3.4333876044326073,7.825511650189173,7.052826004729616
CYP4X1,2.55152876130293e-31,2.357809225516993,1.1083451125016317e-29,1.5942876425638677
ATPBD4-AS1,3.9949099899507012,2.0769172159877036,10.857188707545983,1.339139977528487e-10
PPL,3.055361865053321,1.082039163135705,10.687097125103936,0.01574988540837578
PLA2G7,2.2820968327577615e-05,1.1386268409337743,7.192004398368234,19.00526538701733
TESPA1,1.040795374693788,1.12858458440078e-12,1.794820790818569e-24,13.708439605023282
EVA1A,3.844402412179117,0.31337392635154615,0.01073053818626741,3.551697672855551e-28
CPNE7,1.1481245365798745,2.368400956261938,2.782009664216992e-27,0.0011293374256963844
MPZ,1.226040289585985,1.6157169624288998,0.4326702133017301,2.4808556758114833
C16orf89,4.017800066698189,1.074826524341394,0.0060353736799503505,3.713353376593847
LLGL2,1.2737563335023676,0.5340853059863366,15.430242759523468,8.606988092481785
SIRPG,2.0998722351202326,2.0646904966909911e-13,4.504060298411874e-06,6.844778562272633
BCL11B,0.10604730234889896,3.737746510863349,5.303133651426266,7.605950502072459
NLRP2,0.16759475538842672,2.8766528147278296,1.122688039653521e-37,2.1969710974852086e-08
SNORD56B,3.073696718547454e-07,3.143164234190856,9.787971711396346e-36,1.4991503899737478e-14
CD226,0.9694466248518792,0.052080643221417124,1.8781321401809147e-14,19.414574332802292
BATF2,8.068862794417505,3.9037237039508784e-22,3.4129631217722174e-22,4.767429772896275
TMEM74,2.5438244142463757,3.0838940266089154,1.4883121750096062,2.2680424218047556e-13
FGF18,3.366501739662796,7.588367513050265e-18,1.401074919430083e-30,1.187478752507285e-36
C9orf24,1.1350722047611406,2.614458503153098,6.7901249656543765,0.5519014613072352
GABRA2,2.2671841508442218e-13,4.5826700755702,4.946830175948939,3.311529235151661e-08
CLDN7,1.273493417297663e-09,6.908949666433134e-17,5.729152280266155e-41,19.190204592055704
RGL3,3.8939032339935395,1.441351474592452e-14,1.343386748398264e-16,12.699031283852193
CES1,8.0459976086823935e-22,0.10385761119971797,3.3268677156925187e-34,17.23428515534196
SNORA26,0.0008274655466678849,4.39784148103936,5.321067711433619,2.2352344238092487
OR2L13,0.38118360017252734,3.4369954991916955e-08,28.606031726321564,2.199517496800405e-10
C19orf59,1.7626255948574732e-18,1.7432979378958058,1.1263234765448165,13.841709472088011
CAMK2A,5.013152619548126,1.2542216133458843,3.59426480388382e-15,4.471220148441822
LOC284757,3.2210020362348564,0.17680362117679768,7.250792531495047e-08,10.479403304082119
VGF,1.0180545795610652,3.5224910545094597,6.97242880180792e-20,0.004212897602851401
MCOLN2,2.5376243978445747,0.08538852806109491,2.6320048706253617e-07,11.869905826093449
ANO5,1.9208818766244336e-24,6.355435096398806,0.21649879736659206,0.9565358826448073
HLA-DQB2,2.1704140424363618e-08,2.7033103588481593,7.88705784841347e-09,9.208815691982785
ULK4P1,3.6970878805682412,0.9421843007457682,2.3071427828694233e-12,11.108504243608865
ULK4P2,3.6953687213814925,0.946068349178833,2.222501695558624e-12,11.106432958780848
GRIP2,1.6285546845692742,2.9642509325662116,6.569476231718589e-25,0.7208387635269923
ZNF804A,7.593329630481823e-26,5.690154259666646,4.007720468759062,1.3261009698050426
KIAA1199,9.21207949078727,7.210999282758528e-18,5.71768178367592e-19,6.276493892213985e-07
ZNF728,2.704115742095559e-29,4.1831281735612516,4.826813994990626e-35,4.2375725684277664e-27
CXorf64,4.274352144951011,7.877677478610659e-09,3.511273958787192,3.296885692877838
PPP1R16B,0.004455049268846836,2.5292154998949883,30.462340184119608,3.5564098675680595
NPAS2,6.117876965387046,0.5792132067844983,3.9090234190134566e-09,1.854817063908109
GAL3ST1,0.10685386012634783,2.999692280159674,27.329219574009727,0.0010196919876548829
HOXA4,2.690321230565421,2.6252855334497536,5.4315787806542914,0.5248445222199668
LOC100499405,1.6309824741866068,1.5405699844928422,1.3728068856990525,17.517107000846927
MAGEL2,2.8167923273436585e-07,6.6792253767135525,0.37254583718208173,0.014740503302218957
CD300LB,1.6572765796521022e-14,0.32332980739907613,9.696884309773923e-06,21.593828514087267
VWC2L,0.11272980167299101,4.1908800434126,1.3477784159553132,4.965058908738164
LOC151174,1.412611837732868,2.563081849984954,11.044812859610229,2.749216596476869
EMR1,1.8234440737128687e-13,1.2153340426939765e-07,3.700235281387957e-22,20.592833996635484
CLIC3,2.5497292245396466,0.3351154600027067,0.0005861685879009403,3.5872484863097784
CNTNAP2,5.823233443508484e-08,4.659660661171031,20.911187446429242,5.93113422629894e-05
GRTP1,2.4707407053781574,4.072570257969849,1.8801867826309588,9.843809270262711e-14
GPR126,5.276147800436851e-07,2.2433740137370406,1.2727190300036761,13.151616819486044
MIR3650,1.6982889234945315,3.5272655760719083,1.3735101501021568e-05,2.14250007130421
P2RX5,2.951929926765062e-18,3.8703182317164995,7.571185872260675e-26,0.5812298047643728
STOX1,4.6944378669876405,2.3554877393415077,4.741891102415119,7.504398996266092e-13
LOC100129518,3.7655107428123427,2.682263280067172,5.722326309947481,1.4639653742100365
IL4R,0.0011094514778014128,0.6400065387234948,2.289785496132574e-10,21.431866779797144
C21orf37,2.5257225561778244e-15,4.437826697002631,7.900105433882071,3.287935246340592
LOC100287225,1.8184269152291084,1.9771859633343662,27.951547728980945,5.9485950953357166e-08
CD200R1,0.19496304550739693,7.377421446548548e-11,4.987611625080811e-05,16.843485595164346
UBD,5.088159529139689,0.43574487110337967,2.614635747281744,4.4216926370307e-21
PLEKHA7,5.561289989404817,1.338285686485851,4.411440960638268,1.041866582068944
PPP1R3G,6.45687324972432,0.4748823592807737,0.001382056281194467,6.223700608649053
C10orf113,3.359608489771637,1.683847070438611,3.232710076527923,1.0610153503194718e-08
WBSCR27,3.2876455326416854,0.5170652099927474,2.3105186140064684,10.085043942316174
RIMS2,2.306151747377054e-18,5.115691053860753,0.0020770541522029647,0.33793299353568096
RIMS1,1.1624495647578026e-17,6.878551248017506,0.002960402932349594,5.2239244045900554e-12
BIK,1.2488137564457134,0.3086338988923186,3.194481361591116e-13,14.893517972403766
MECOM,3.9034646939147084,1.9907834252554748,0.5527621274115592,3.2189603275589686e-42
PDE3A,3.808806783245805,1.8574585389235998,1.4738984861846763e-09,3.3635469595000877e-12
SLCO2A1,1.710825532476217,2.443912267158806,9.342460838650635e-10,0.959616482880819
MIR4712,0.8283739984089811,2.2773490049334115,28.594531732408083,4.083974112612997
HOXB4,1.7549366649785259,0.44952236344488167,13.538685105408623,3.1604055715556965
BCO2,1.6701915241563294,0.833425560134247,9.153854774493091,18.275122065108814
CADPS2,4.454804011810969,0.541780352599847,6.082093726276661,1.4544475030475437e-05
PLB1,0.4956962066391919,0.0024136032836595367,1.3086998675716136e-13,19.474345835222742
C12orf61,2.265120751521913,1.957926857536047,8.332818464205545,2.8706969958282937
IQCA1,0.20616504349475984,3.8668630255595136,11.260826354037015,2.7428624536766417
LOC100505912,2.9059178926684646,2.0178630073862593,12.907168219560967,0.010736759251550442
HIST4H4,1.7741830697484908,2.663503580148617,4.132218982984245,9.793354290078597
AMER3,1.3706174406257636e-31,3.20747789446784,3.0790413777725446e-09,6.180780450396804
RAB27B,0.0005124701997968479,5.132234276447933,6.0678502599877335,1.9266087596804946
ZNF732,0.7764878696068176,3.9763993309724897,1.3827123737074608e-27,1.83258558583336e-36
FLT1,1.389036884980856,3.450329523922679,2.3877682325346044,10.854307707693184
BCL3,6.160489523758095,1.0052900307294284,4.014509415137695e-11,2.963494651227502
TMEM151A,2.3726851405293817e-08,2.1705634387683603,28.519499979905895,0.7466828475417489
SLCO3A1,1.7076126571763284,2.3609885896032066,30.06593785196701,1.2856375076143125
LOC100130370,1.125425690592343e-12,2.719098593634678,25.666291577141788,2.703677553878802
OSR1,3.0481663054260643e-06,4.7436227300845,2.0922309942877657,0.9687551431587659
PSD4,1.0446542894169693,3.285669015381901e-07,5.759382555333212e-12,17.0807600139372
DMRTA2,7.3467169769959755,6.72182886315216e-06,6.8200775551639365,4.498654156409131e-07
C9orf129,1.176026591238507e-12,6.33186415449019,5.208890069382394e-09,2.7362924426991255e-08
LOC100996455,1.1437860487792104,1.0760385783956492,3.2651650023850968e-15,16.4756761167859
OXTR,5.814767420608378,1.6811058856801306,3.9715437979139065,0.0011064819128455534
AMH,1.4812998995512126,4.904609676663548,2.018331614244587e-09,2.479886320178855
TSHR,0.6760013297154408,2.1818239474146885,2.265340408628824,12.502018907861167
SLIT2,2.4149465022432795e-19,4.331788528404806,0.0036406415536835122,3.9810495899539496e-18
ELOVL2-AS1,7.5987780427775755,1.2067014456371812,2.90326779296282,1.0270635083107068e-05
LOC286367,0.0001502026689781215,2.972619493335618,0.47286064112596443,14.459518108658019
CRYBA2,0.5218953968366336,2.873027338410873,4.409808229466878,0.5291372890770354
FAM201A,2.177715550082062e-15,3.0998431512297335,14.125118531910607,5.8208728821733124e-33
CDC14C,2.1871827619864854,3.7432664420750585,0.6766010141518138,2.210612743695822
LZTS1-AS1,3.2052368300011063,2.1424990799789505,8.991512379275918e-15,0.6394333822340728
LRP2,2.7378021542645785e-09,0.29699495631518175,32.77238474873704,0.9159538663184452
VTRNA1-3,4.576770679711522,0.019404326118309712,1.1678726317709783e-07,2.6696587501598903
GPR133,0.00015804270278925412,2.3329784444461676,5.586458203216875e-25,11.367163775167427
NAT16,2.622903123842486e-14,5.759961023823144,0.9760775455810732,0.0006387680514022216
CCR7,2.32894871774842,1.3709648599392694,0.7641966397954116,4.849754082755219
ABCC6,4.345306007144585,0.8041040191559761,9.27983772663047e-13,12.588835861146798
IL7,7.120385343974262,0.06331052750561429,3.5348043700066407,4.53500908020246
ZIC2,7.203934133939889,8.239149414537752e-14,1.7682612766601533e-08,1.752528723783275e-29
DSCAM-AS1,2.463407046154113e-08,3.927041512621107,1.8722450216573614,4.124628711272038
RANBP3L,7.1569615477566195,8.587202749307575e-07,6.3087981110775976e-12,6.5538467686180664e-31
PMFBP1,1.3613183295307047e-19,2.569006358598026,21.186111097732187,0.979969757949367
EEF1A2,0.617973589869992,6.7054633990172885,0.12045917876679786,7.61656433819516e-14
C8orf48,5.275504900828342,0.17875751578881108,21.716045777019897,1.5487097670955991e-18
ATG9B,0.0001865750599237907,6.568791794579111,8.242409302992713e-08,3.4537814794108164e-15
PAPSS2,2.667424889670277,3.7668321610874926,1.8083265953607741,7.2293524037811485
RASGEF1C,1.1145679638893616e-15,1.2282877967927197,5.025827240276838e-05,18.64918534805982
PLCL1,5.646961348918648e-19,3.63102994773167,20.362075307003046,3.0317703904371833
RIPPLY2,2.9787154609659993e-13,7.162978544913373,0.005929130814154337,7.189658487757616e-15
GALNT3,2.225314092942004,3.1405575413083393,2.088859667013321e-06,7.926985213632623
HOXB3,2.7572633819326526,1.4422683923138289,11.423480826262027,3.1910600913728078
LOC643923,5.756609581126439,2.5169799126453416,8.022920546951865e-15,4.851086756603196e-06
TEAD2,2.5172458453044317,3.947113254002528,4.239181998946573,6.112157086016415e-11
KAL1,2.8084257093239136,2.1145129816591233,7.342946940476483,11.949099866450355
NPTX1,5.18004290485941,0.002782558675285252,6.013506731286877,2.724794442915539
HPCAL4,0.3945791873416865,5.756663925655806,1.4219846416146949e-21,6.435912533571261e-21
FXYD3,4.349061728538538,1.3486005923353446,2.531887406605948,0.0006136416572134393
CRTAM,1.8086137068462098,1.2724021656806008,0.10392723774393588,17.373706014471725
PLIN5,5.224822823568841,1.9873735744614407,5.20971680918195,3.065826070753102
CEBPB,4.321961824399835,0.849044605957952,0.09952349177579996,13.169405718050745
TGFBR3,8.065749700683941,0.000409131556982868,4.084389330656545,1.961703902398809
PDE3B,3.4252586774812745,3.4550684589019993,0.306869730753652,7.290209237506913
MLK7-AS1,1.0192587607653695e-06,3.5353630275964716,5.029490829925282,5.885740354433381
CDH3,0.8135956466294777,4.263817887466332,2.163380458878204e-05,6.384184077994738e-18
LOXL1-AS1,4.218841314971356,1.928984173776467,8.368660080461973,0.005824254840724279
PRH2,3.692319125175041,3.7721642154070203,3.4372557383615487,0.0005838018403990181
TSPYL5,1.549309990940643,2.658909895194433,4.1628410328023434e-08,4.888703793419994
ALX3,2.3603144789660093,4.48870258343027,2.268845878275639,3.2679961271284523
CYP7B1,0.4669377085758273,3.9634167278073056,18.226713220572808,0.018556014074041383
SNORD27,1.634455078149027e-07,6.058630674555617,4.338626863399449,3.4736323482852165
MIMT1,0.00015526349657328783,4.316420932740079,5.398145448274167e-26,3.193111121430352
PHOSPHO2-KLHL23,2.718088856381826,2.968616073620044,18.444581338674062,1.812361000507175
TEAD4,3.827911219519771,3.472909431018442,3.1890488606477935e-07,4.8410649501083066e-08
ST3GAL6-AS1,1.1156862582532385,5.913248054609065,2.3244112817585867,2.5461846892450234e-05
PPP5D1,6.8810664868369065,2.449043300817806,0.0026499226245839304,3.6285592496240186e-09
LINC00612,1.1836667362053273,5.398748490395621,0.0004394309649497101,6.109144946766496
MIR3652,0.3137460850885289,3.3193160363907412,15.155179858049365,0.18459965651823412
SLCO5A1,1.1496190240836663e-18,5.119091391763881,0.0022298984327438634,2.205587723230868
LOC100133985,3.198293822843492,4.226695400327595,4.39487627116804,0.6997992313708383
EFCAB3,4.3269416762693504,3.4438126281469414,2.8692916392812027,1.6915853477255156
LIMS2,5.20405875424976e-14,4.510346921543577,1.6630585686636938,2.720799332133822
NFKBIE,3.392672300792869,1.9335600330541103,8.426176773452255e-14,13.417454214527773
STK32C,2.093750516663932,4.658392452877128,8.639319798443877,0.00047411530677496545
SCML4,0.4470178746595724,4.682926046961428,3.255118375966345,6.870069497534349
SNORA62,1.196643872968136,5.596386592998829,0.0008430196722423481,1.1761921619756035
NDUFC2-KCTD14,5.146184186368448,2.9663889352160075,0.901091501322152,8.813744235162469e-06
BAI1,1.5408578355900249,6.068402262030087,1.9653745483448484e-09,1.1001785147577431e-15
SNORD77,2.3462729198075915e-05,3.1680134999447165,22.06261550660841,2.1423610928019206
VASH2,0.029454986145815685,5.9591783379002,2.5446849819680493,0.0001866374753964818
LOC100240734,0.004788897126711068,6.540707825155221,0.005118359875327557,1.368185090830302
NCR3LG1,1.2934807907104282,6.110969948581514,0.004264872023261561,3.0531141227541836
ITIH4,2.977228210393158,0.7959828817640887,0.11925538353567536,14.711793923748905
MDFIC,5.718359138246023,1.132089775501595,2.40039693117146,6.406226387608569
CLEC4E,0.9623940937820196,2.801720351462551,6.274312335544968,12.854924013918106
ZC2HC1C,3.516565631093287,3.3313272983253075,5.066831058507653,8.999206761924541e-05
DGKE,2.3802924546838367,4.425371238725278,0.1616357840667304,1.1147992725706812
COL22A1,3.9344268999561383,3.276423862331245,3.8848905318641145,0.9678819609334759
DERL3,2.5190781006572416,3.5527980451629966,2.641975912674931,6.377233646205348
CCBP2,1.139862741989684,2.054265766337986,3.280261462475592,18.38929171463242
SLC29A2,2.2949838320668703,3.4943022919257833,3.672640819268189,7.1856253385730815
PRIMA1,2.447393775318032,3.538610730255316,8.39534619259287,8.606864752430213e-07
B3GALT1,5.021658809640384,2.2339897169192593,1.0963214536398133e-08,2.038612070222247e-05
JDP2,2.9469303529154365,0.6493119057874325,5.385031730912327,15.234531979061874
HOXA1,2.5585028194822166,1.2859205443544146,9.862626412504612,5.480467054073207
TRAF1,4.48454677208718,0.8826719546342507,7.493916595359278,10.107958834366247
SNAI1,3.3312246291993195,2.811337942275486,3.5525355170939186,6.9938992917403775
RAB11FIP4,0.1346955686910098,5.7689965225035476,10.650963880684412,4.437221501325154
ADCY2,3.720022870971002,2.5228538811064083,0.0410486301951493,8.341476104701675e-08
SNORA1,1.5144236253366745,1.1903973852354124,8.475181959992842,12.165480547669508
FAM20A,1.8704453577751838,1.7156132038043832,0.01994243977758908,15.348425887422527
IGSF11-AS1,3.1897858940954795,2.060988230835297,21.57845890791937,0.10581971958028301
