,0,1,2,3,4,5
IRX4,5.514225942255579e-17,2.845689071963718e-12,1.1046623679938662e-13,4.031631397737009,9.105675154628683e-13,6.35953452152937e-15
HDC,1.184803023108006e-14,19.27545380813281,5.2986039493489796e-14,0.29835539120549226,2.4950482669474955e-12,2.534296600716386e-13
ANKRD30BL,1.4121617023643858e-12,1.9022342717882085e-11,4.423055782282121e-12,4.837381413950038,2.6221658138664133e-11,8.655115194345783e-13
LOC100131289,7.782963567738595e-13,0.9590328754520672,1.9709531678056662,1.7409230642043365,2.503485073055563e-11,3.932411678919245
SYTL1,1.4443667966305438,9.938121653640563,2.165147048844749,0.5836900271801224,1.3396864362081604,6.3844301341988055e-12
MSLN,7.422225485304578e-12,16.010989106687173,1.8648046938973094e-08,0.6640025529014387,6.015561371140261e-13,4.749110204135643e-11
TFAP2B,1.0465600488953775,3.196079271477586e-09,7.985733430793731e-12,0.42653701989090476,11.037974646456126,12.837945107273857
GTSF1,5.327290468995583e-12,6.308700231824104,5.414050300194573,6.1147666763725704e-12,7.255808185702209e-12,1.1015409486780074e-12
KLHL14,1.3515311391249764e-12,2.487619841468357e-12,1.848265491385391e-12,5.292701164212404,3.8378519021527626e-11,2.5106239456375146e-13
CCNO,7.76006682686123,1.4391690764430001e-11,4.318070174968852,1.4239117700202772,1.1500196242525223e-12,1.1421673132974646e-11
SLITRK5,1.0384631271340273e-10,1.3243965474889817e-11,1.9335854429037955e-11,1.955033323668632,30.118391293493065,1.0102507177991765e-10
COL4A3,9.912752488582793,4.077662959703388,2.217636454298234e-11,3.1693094422078734e-12,1.6171608695457233e-11,13.122913419142082
TNNT1,2.461620758267135e-07,1.0054540526936109,2.2314906458730195e-11,5.897153543247019,2.4366375457584046e-12,2.765717326517231e-11
COLEC11,2.4165941694925116e-05,3.1231534488177717,3.7412391727975365,1.5208443836762882,2.6944714330245998e-11,1.9990280103877498
GRAP2,0.4867523322799526,16.485008791493804,0.4123623972145662,0.1765699113190273,3.456436219698592e-10,2.0787470999823414e-11
ANKRD20A11P,6.010856964669193,2.384688883355903e-11,2.713228366322208e-09,4.2129345569135925e-11,1.9118754246313817e-07,16.186687566301885
CLEC3B,5.73194745001937e-12,0.9541567410725392,0.8770416549957648,0.0006899285701442065,29.669439129874053,0.9227732369347772
CFHR1,7.183849229848715e-12,5.854631892942159e-12,7.169256065624908e-14,4.878695725398703,5.480296980824427e-12,1.6726820369871327e-12
MGC39372,5.467976148265835e-11,19.367382551128955,7.254438287482351e-12,1.4733750997201522,5.72579096464233e-11,1.9983195287032284e-11
PGM5-AS1,3.127712085795413e-11,9.667533618013539e-11,0.9300942706957755,4.034200928608965,1.0100230876517973e-10,5.342180108119171
CRYBB1,0.0010221662317520532,22.30436832619387,0.045160860444984206,0.36229853177263643,1.151584327158414,3.205898209378324e-11
CACNA1A,0.4614928883670817,0.5375306950361691,4.7250633024506914e-11,6.083682359736172e-11,9.715581348351943e-11,21.419220860294974
SIGLEC6,1.0023449422877678e-18,17.698513304844383,1.0797289702859272e-17,4.215597360497038e-12,3.56906493686746e-15,1.3378930338093801e-17
HES3,2.638279131846513e-11,6.091492599367955e-18,7.91188571805448e-12,1.830737079817719e-12,30.497849162775285,1.1563726216613098e-14
C20orf197,7.076248416993841e-14,19.58780841961159,1.9667759912412605e-11,1.941021731403774e-11,9.15183452037602e-13,9.857182228047562e-14
CACNA2D3,4.0510749168827094e-08,13.981393819255041,8.40581372886344e-12,4.57905618632927e-10,3.002460413591284,11.431088003147627
LOC100506388,1.9616833033717305e-10,11.631672695506944,9.028324507244567e-11,2.782018919865212e-07,25.632330658082804,5.3507080685328274e-11
ODF3B,4.4255978935563047e-11,21.44453112130211,3.965882117286911e-05,0.3116675330656565,9.670089644656445e-11,5.34408181650056e-11
DCT,4.9860912969005555e-11,1.9593969965148577,1.1663488116466014,2.7353799510703567,5.095110992250728,6.326350049816935
GPAT2,1.7454430965083836,4.108029090549517,1.5614147436218742,1.4308692811107533,4.862081850965307e-11,5.411260826513957
ANXA3,1.3211519271335118e-11,2.768742795158965,5.096454671338418e-12,2.724916322784581e-12,29.64707423915531,1.297639090432224e-11
TEK,11.075567530670646,0.3941390044440089,3.1024794380109126,1.4414580291198624,1.193267556377148e-05,1.7180149138279643
WDR49,2.067674887961805,4.238204495234087e-11,2.964633511447113,6.209982909042438e-08,28.612058180209498,3.7360134649050015e-11
GNGT2,1.3820000706585444e-11,21.86639693145965,0.12467176619721922,4.711498407094466e-10,0.0005429586945323677,4.4372715955926184e-11
FFAR4,0.001193273696106923,22.490714489019943,2.6988228116395525e-09,0.4177003625572736,8.122113220488514e-11,3.2623207667652217e-06
ABCA6,5.857564316239208,1.1085133937535171e-10,1.6239310143254733,2.602959959576123e-11,29.314741320727677,0.30382948857714426
CCDC64,8.130531814741321,1.8418366569079803,1.137982700697064,1.9538407626773293,1.3265417914559929e-11,4.771604928817842
SST,3.066267167490066e-11,2.7581733702213754e-11,7.310586878113415e-12,2.304034155729759,1.0084035746887793e-13,9.016775871446002
SLC16A10,1.9100475067639136e-07,6.6505257076058575,2.489546917492448e-08,1.2769934190458572,0.0009981464085806711,11.289818174895697
FEZF1,29.92404448556837,9.151585122798231e-12,1.6338738164303792,1.3876910463659073e-11,1.170453654328759e-11,1.1981642290572852e-12
SLC38A4,2.2819222519265845e-09,3.2851309021590414,0.8017372154227443,1.2290505253257886,4.76295426384311,2.5859751771332045
KNDC1,2.97538978254646,5.003632548905012e-11,9.504143626238486e-05,4.326094019025279e-11,29.484678977239266,1.8673763818692923
CNTN4,3.9988808395374495,7.169179561600486e-12,2.5057856681174158e-05,0.9353950516981703,1.4639993727325811e-08,15.164683482428039
MAPT-AS1,0.007726762677007726,3.7346390909194667,1.7560925644627094,3.047436342524564e-06,5.966160036136958e-12,12.485446853153135
TDO2,2.338843633958092,8.100265044685531e-13,8.562455445932939e-11,1.2727238709622257e-11,29.194071643494446,3.0361883975088972e-12
TMC8,4.471737122044899e-11,15.561746713373855,1.3023062538147054,6.057478237081988e-11,1.1011737847159937,5.814484173004684e-11
EMR4P,0.7029263002722844,21.428132233905888,2.7619099688035027e-11,0.7401356303968106,1.6941008483989418e-10,0.6234958027249097
OAF,1.6646061188970577e-11,1.8946513667545601,0.6841666734869797,1.3340448968656022,31.197780489676262,1.0367524315986551e-11
CLMP,2.6518902214786408e-11,1.1123856291979067e-10,2.14718815489781e-11,2.8885363747374866,12.06695918831724,3.832581988494181
NFATC4,3.208123446502159,1.353692737243678e-11,2.132476597329725,1.1094678375380009e-08,31.02485943230354,6.511717685738659e-11
HAAO,0.36989545410182145,19.99014505316181,0.5108404524903679,0.7518029574371307,1.6267067419471367e-10,8.684823509302669e-12
DACH1,3.047439054187996,0.0004031743087327538,2.711574124165766e-11,1.073420867434785,14.037346246135481,12.438065214814333
NAT1,1.8129401305639523,21.52078254628509,1.0907819152839444e-06,1.5610190248850822,3.109896968068578,8.7981021235705e-07
BTBD11,4.741631058666022e-12,0.8038967251714699,5.703020979216031e-12,1.6894308375837888,14.017284227036917,9.640547774669925e-12
TNFRSF10C,8.822117522564715,8.481808582975772,2.078414453088059,0.39539261943834714,13.561107604040608,8.251398400959148e-11
FEZF1-AS1,31.57215830614827,8.280878332044039e-12,0.7072239140823605,2.2667455622375076e-11,2.7780498975782608e-11,2.4840031895521864e-12
IGF2BP1,6.250318523178271e-16,1.1132720001090529e-13,0.34627670899527957,3.733343350231243,7.39956865357356e-11,0.840530570353173
CACNA1E,4.8356304469274096e-11,3.2931200142244897e-11,1.0440036992651404e-11,5.634946979051963,3.5621791453738547e-12,7.6164313927040785
OTP,9.123815938133836,1.306721601889021e-11,1.5263458215642083,1.7862863042193413e-10,1.5048817742891009e-07,15.843273819667516
PKDCC,1.7069638546744755e-06,9.30997362867052e-11,1.729368328287763e-11,3.7311250615324956,18.32082367503727,3.661272191549578e-11
EPS8L2,4.655563571123151,1.1662792843148404,4.137379651945734,2.1049215827216594,2.007964793884126,1.0541423558335605
CD79B,3.2604704532896856e-12,10.468069995635934,1.6079864926233833e-11,0.19239319978684205,25.74003465096181,7.923014656649855e-13
HBB,5.548677758940113e-12,2.1012284803266237e-11,0.9429694018168059,2.593559123982555,2.212667921868099,7.04715055950067e-11
HSPB3,7.160646179928554,2.8682906233477152,8.438778088364764e-11,1.6801509340018757,1.9837349311267367e-05,2.562090682135915
RNU12,3.972001359206344e-06,18.792606475107252,0.9680704925953835,2.163092367232674,0.006316893652386108,1.8927616552494504e-11
IGJ,2.6087577806469563e-12,17.121106233468193,4.462201920239256e-14,0.002802475443960704,1.1489830891128219,2.4618670529961017e-13
STXBP6,10.921481330506207,1.624397468484526,1.309478688880676e-11,2.1531986822132483,12.267681678329312,0.9379400748272354
IL21R,1.5342534603841667e-10,18.74787184974736,0.052820373369815266,0.7228284756689388,1.4308587690526948e-10,3.0300049887509504
PPARG,4.271826670240884e-11,20.638616825941945,1.100529157644176,1.0733423555451024e-10,6.500325499628342e-12,1.4432197734245298
FANK1,5.623536524300429,1.4044057421815814,5.2952080964521295,0.8298518579624751,9.621572889365197,1.083186961928081e-10
PGM5,2.586394594432213,5.696334344322418,0.35304784056849164,7.389708675343932e-11,1.3636395619175876,13.280616436458354
MT1H,1.0327520372500993e-11,5.030744194804184,1.9176822151051067,2.8036750136683074e-11,2.027365940313838,7.63915526137248
TP53TG3D,2.2462010202492982e-12,2.3067565153509183e-14,7.511043432526787e-16,3.658273244546277,1.375316900882514e-16,4.2572562296095924e-08
LINC00189,4.991915924635456e-11,2.5350634919535233,0.0053301141082340575,2.5854807357267187,12.51259162367194,6.393165370817822e-11
RGPD2,0.009511414128974804,1.3647789944718274,9.955010660749343e-07,6.75624630694544e-11,1.3727873005187767,20.84250821701583
CYP4X1,3.466877893739655e-13,2.7896524382054222e-11,2.26572163686803e-11,0.4325009073517084,2.936357575996253e-11,9.223790091243929
ATPBD4-AS1,11.377294450911322,5.5507596740685954e-11,3.0556173425005304,2.0693441353770847,11.056034456963948,1.9080069399596364
PPL,10.204259038191838,0.6214649802460047,3.735466240182625,1.3819059899257045,1.0311485931526578e-11,1.4457679865761091e-05
PLA2G7,3.2402073283240003,14.940898790586273,1.1074235343803733e-09,3.726064357948453e-11,5.2146637502849337e-11,10.790297295632028
TESPA1,2.0997559594070367e-11,13.768285299341631,0.7227412975354427,0.359319972842437,7.660897738579448e-06,2.2197519504862033e-12
