,0,1,2,3,4,5,6,7
IRX4,5.2256415985397956e-11,8.365417307618862e-14,8.983468005454969e-17,2.2843376369689156e-20,5.400236780155684,7.309519924617504e-21,8.997900023169431e-20,1.3293847439475664e-19
HDC,8.002726507557774e-21,1.2760168836137217e-11,20.979164622202774,6.143918585067105e-20,0.5738652653081535,7.285824472907033e-17,1.3114540368155781e-10,2.0619187560601876e-16
ANKRD30BL,7.754114874747794e-10,1.2016843058222157e-11,1.7440933539794615e-11,6.117845963075986e-14,6.2347027567703845,1.6679923723649005e-15,4.945592079577659e-12,9.333730051728687e-13
LOC100131289,5.938909252830218e-13,15.313151690181835,2.1984865512267717,2.200818986898667e-18,7.321327906527696e-13,9.697530876171094e-12,9.734995108456194e-13,6.666820478011568e-14
SYTL1,4.2487951604634225e-16,7.393621785828727e-11,11.173506869740248,1.5379830789212072,0.2375829740780058,7.416176545544801e-13,1.2412268598946583,3.9472312469712767
MSLN,5.9297500876251626e-05,1.4434352076629142e-11,16.13470104143477,3.133919104666263e-13,0.9870679381848473,2.2744662312923562e-09,2.60316914736469e-14,0.6697476566558653
TFAP2B,4.768881074699138,1.6334638935397338e-12,1.3792104904499473e-11,1.5809017357788833,1.3967014349674838,12.36814232464108,8.119235318303888,2.9696221636988624e-16
GTSF1,25.793284963803423,1.9706331847197667e-11,1.8429815965495004,1.7747021288069018e-12,1.3378940784441475e-13,2.8755509840662307e-16,9.239283041289894e-14,2.966390361526459
KLHL14,2.8283391750596387e-11,0.00011086981765587904,1.053234961467996e-15,5.5127916117603394e-14,6.667888953815219,7.318601499292991e-19,3.089308251206745e-11,4.87482139570408e-15
CCNO,2.5580854883028348,12.106999167634275,3.2967757334378137e-12,4.255546459181826,2.5968481036715314e-11,1.421606856402816e-16,4.426399847101822e-12,0.709872938356703
SLITRK5,2.384677212041672e-14,2.5699484323364536e-11,1.5601023713742297e-11,1.6482993424526703e-08,2.543719286669578,6.378958626639008e-07,30.06907880561197,9.047118845967677e-12
COL4A3,2.922497207806455,1.2829434286449911e-11,3.0194652422598383,9.827832887140815,1.990603176284845e-15,13.946697317611493,6.315657462183496e-12,4.34870029458089e-12
TNNT1,1.5763870461143585e-12,2.039121055779798,1.9203682605346946,6.494239628677162e-05,6.651262970986763,1.2185154466375244e-11,2.476225001110136e-13,1.0206808074330654e-11
COLEC11,1.4544899967080416,1.5660103557226007e-08,3.1206142627465727,9.537401158078072e-06,1.7339117692669783,2.950735758865693,6.5059642330646995e-12,4.814164578090134
GRAP2,3.499248779410151e-18,7.737669745982347e-11,17.63450034485214,0.0006179925458844587,0.009776454178247681,1.8797374810805023e-11,5.854343461739922e-07,2.0282916401447424
ANKRD20A11P,3.448867805960595e-15,0.7541558389116538,1.1173749759091503e-11,5.7966069447210025,6.2646233783117835e-12,16.82000078698822,1.2047968413909471,0.0016241899884600695
CLEC3B,2.6683223621533536e-16,1.2507041430784622e-07,1.659547704516679,3.837560339217238e-15,1.884826987123822e-11,0.9123062977626237,29.068398248240978,1.4945102964510368
CFHR1,4.3507250692517025e-16,1.1943107319314262e-12,6.090385351491427e-11,2.139990207938354e-12,6.331277040572814,1.980381377287222e-14,1.4571650127845513e-13,3.9490343589182435e-17
MGC39372,1.4051031639781712e-14,2.6666840261249267,20.72064656981013,1.58016865645623e-11,1.1151539025144819,4.97698709210568e-12,0.8180440965676292,3.1203222917094026e-13
PGM5-AS1,6.904345636846063e-12,2.267997897177403e-06,1.0935290467376349e-07,6.91303693746169e-11,4.744857265627062,6.153633518576065,2.42753356372162e-10,2.2314768765686925
CRYBB1,15.316992547940853,2.6842303764286117,18.900899728673345,2.2768658017296195e-11,1.4851715044476012e-11,2.9735291584975372e-12,0.0018195009838608551,1.0991097232490469e-12
CACNA1A,0.4963716267133997,7.003992761957838e-07,0.00010677354840611023,2.913023706838453,1.9044266457286988e-06,22.331306935129927,1.5925336540012208e-05,1.7239235348182577e-10
SIGLEC6,1.6192620584680006e-26,1.66071355057871e-17,19.29442734278129,1.8244552636450964e-30,1.1695990808114384e-17,4.5488509819732105e-27,1.103153706081992e-12,3.7291278262340626e-26
HES3,3.805779414631436e-32,1.4347907303234458e-13,4.641303298710755e-27,1.0480721603061617e-14,5.996107132556441e-18,1.2101634281248582e-23,30.181888545101703,8.474111171684948e-13
C20orf197,2.3437571405843705,5.5432274520299535e-12,19.7223260327666,5.836965645899759e-18,2.213544347729379e-12,2.991887623862571e-17,1.0106214902816153e-11,3.113927382842794e-11
CACNA2D3,1.260242155452266e-10,2.426633979951915e-10,14.090134549904462,0.0004066292034316827,0.25830132250918236,12.897673015391717,3.7769058446556687,4.602938980086664e-13
LOC100506388,3.7280980456718115e-09,6.791203957782898e-11,11.763610783114897,5.43833788919572e-08,1.0383181008852252e-10,1.286103404259501e-06,25.41837941686362,0.5949321221074901
