,0,1,2
IRX4,1.873672394468997,0.8669780792499728,5.972181291275325e-19
HDC,4.3998371590889286e-14,2.9644544163054056e-14,16.54236512578934
ANKRD30BL,2.4181105252563992,1.3019387285562616,4.515387956265541e-15
LOC100131289,1.5713755771576514,1.9441319337488883,1.3684786805901539
SYTL1,7.149353350444808e-07,1.7442895043960374,8.68593059678821
MSLN,2.6753421649500458e-11,5.589304811285429e-08,14.423963528442837
TFAP2B,4.205293074457215,0.47613171307728624,3.2084456286522536
GTSF1,1.623731161812357e-15,2.509090466301823,6.406149631018945
KLHL14,3.485586148018339,0.04654475632444343,5.454881901004133e-18
CCNO,2.1953144119034937,2.5391030423848715,6.101544356291677e-13
SLITRK5,0.8383805053893165,3.064173851692427,1.084215403859138e-14
COL4A3,4.434998587762504,1.5248831147424848e-14,7.193104414926414
TNNT1,4.571343699972818,1.063770950123404,0.10858735895679136
COLEC11,1.013992648154032,2.6984620660274037,3.5899840544361257
GRAP2,4.153480369948034e-12,0.46338474619618564,14.317116109316258
ANKRD20A11P,5.768134593413491,3.8208546226349885e-06,2.0527472960604047
CLEC3B,1.3875866686975783e-13,3.4229605573038286,0.08824524539219612
CFHR1,3.6678487853426196,0.3246606385246628,2.227051888213138e-15
MGC39372,0.3958608672331706,0.0002809865144227447,17.18820673248921
PGM5-AS1,3.6736673375201705,2.12933330214981,0.16780808479464598
CRYBB1,0.0010017426684716768,1.3552075051428802e-06,19.958524527710757
CACNA1A,6.386260064656693,4.128784694426779e-09,5.355975217734142
SIGLEC6,4.57756055693551e-22,1.4336588842683108e-19,15.05186340889704
HES3,3.060659708384223e-25,2.058751555730422,2.289993407945565e-30
C20orf197,1.7318360680699253e-17,2.985931323919071e-07,16.86567348680044
CACNA2D3,3.2304954262850623,2.296079782160999e-07,15.159096966843885
LOC100506388,6.86055627942849e-13,2.3933812334857265,9.500512772994556
ODF3B,8.579192503375013e-05,0.09230569730925961,18.986446941901676
DCT,3.2526045820810676,2.1595307918324824,2.2870400288626196
GPAT2,2.663492036194281,1.246901023324922,4.900843211988476
ANXA3,2.9953461994780172e-18,1.9017196911653562,2.1034135327463113
TEK,3.873343581480367,1.751262147236661,1.6702144398086159e-06
WDR49,2.367222209355358e-07,4.334273418296498,1.4814851639926963e-07
GNGT2,2.871718395781222e-12,0.15457754147889333,19.383886645135703
FFAR4,0.00762669692335135,0.030344736051033622,20.183430777260384
ABCA6,0.0015328357064535898,3.6054848104529396,0.0043041010536313505
CCDC64,4.758755849632995,0.641964999564316,2.3721069180269723
SST,4.9078270929510595,4.069779187787639e-11,0.0012613049667402785
SLC16A10,4.005559264172171,0.20493426841401796,8.763946183639852
FEZF1,4.558865894376427,0.13818323016668957,2.330255236599785e-13
SLC38A4,1.2760577976078948,1.4229705226791924,2.909052478679911
KNDC1,0.001926260413360764,3.1369687058725755,7.513098785452262e-08
CNTN4,6.444108134590819,0.008859669109983771,0.6186091439381223
MAPT-AS1,4.1350246768297865,0.5982225657760643,6.439713664191208
TDO2,7.09548638280922e-14,2.5054067745701163,4.300519254115826e-18
TMC8,3.5336576537909205e-13,0.8700752339841872,13.862290497208077
EMR4P,0.35852376909693756,0.02176956068292848,19.44503731103628
OAF,1.800714132398691e-07,4.412781631037071,0.230372603000353
CLMP,2.340188514404407,2.046504807521761,0.256111104216381
NFATC4,2.0153026193664123e-06,4.10454849251169,3.679818722965869e-14
HAAO,0.0002824768904229542,0.6272266491755037,17.590674400592448
DACH1,5.687925582556816,5.584257835549685e-06,3.0920954046580444
NAT1,3.134671157069283e-07,0.9214846855487722,19.34702612975892
BTBD11,3.971863862225644e-06,1.9787184759519427,1.4346652842974475e-05
TNFRSF10C,5.699387278648581e-05,2.7835302103339856,7.772243085306687
FEZF1-AS1,4.949162727574062,2.8438144415530706e-05,6.955024642214607e-15
IGF2BP1,2.045986328700084,1.7012003420426212,2.8441260271929718e-21
CACNA1E,7.303321794308423,0.23486770681236185,0.18249922580959066
OTP,7.049068790710346,0.4845127659694417,9.998730881953936e-05
PKDCC,1.6469427705422197,2.80708323346657,1.539085243483548e-08
EPS8L2,0.28704416586369597,3.6851061696258265,1.8013010100986067
CD79B,1.941702300809927e-14,2.2234700519389814,8.258138472552007
HBB,1.217655174555903,1.7467429752479497,9.441830138142662e-10
HSPB3,3.6577786628144158,0.054484454371637805,2.797132111181653
RNU12,0.14858595891198045,1.7926724829137939,16.243906861655663
IGJ,7.810857680722558e-15,9.486249130750776e-14,14.683781533200372
STXBP6,4.244830894092008,0.14035864905687756,1.397689588225978
IL21R,0.51192604586563,0.49352646703143777,17.64513326880541
PPARG,0.02026182078650748,0.5381457001092873,19.164196648326033
FANK1,1.1288610146348546,4.0754811079033315,1.2624951597755514
PGM5,4.093846853646464,0.10729994346157024,8.08611543943231
MT1H,0.001715564428963132,1.5947189094081904,7.4159073609828505
TP53TG3D,3.1262003099000997,7.85162634115146e-05,2.240276449899604e-22
LINC00189,0.5792247101882642,2.563088145287574,1.433338571258896
RGPD2,6.07797136826901,0.00041368066154854303,6.116205558698655
CYP4X1,2.7027448747862235,4.149594112483665e-05,1.6846321176853845
ATPBD4-AS1,3.923238134040071,3.10088816943087,6.014148554541894e-05
PPL,2.9629540367613756,2.1021699889168692,0.5098774932974653
PLA2G7,3.0017318567311846,0.004764223467041642,16.281003690080148
TESPA1,1.3742344538412893e-13,0.735902907750445,11.811012445563481
EVA1A,0.06954002912541786,2.777067378116159,3.086635614654304e-13
CPNE7,1.4347652438229646,1.829557753378064,0.24831649113350895
MPZ,1.5089746389953704,1.3164273577857573,2.347036768231646
C16orf89,0.5262812791560536,3.1722141466988587,3.686002099341093
LLGL2,3.5317135119148984,0.5916351912607407,7.539647751091449
SIRPG,1.233059105825385e-11,1.3620479916956985,6.131910095252182
BCL11B,5.130279970480734,0.7834432214983523,6.622463245269583
NLRP2,1.9261038576470473,1.3877826539606823,2.9997489273167973e-07
SNORD56B,2.4064794632624595,1.083929406153113,0.07566096754276228
CD226,6.246625095092076e-05,0.8425948574700993,16.62128975090701
BATF2,2.7113385116843055e-15,5.2364379407464625,4.927896135529659
TMEM74,2.855763554735344,2.792758213054201,4.188651564765212e-12
FGF18,3.17874102318919e-14,2.2094713955246155,9.87911651898097e-15
C9orf24,4.119392491071628,1.1746571164608097,0.6658126242079546
GABRA2,6.559008021865034,0.1308483265109239,0.0062763786787782775
CLDN7,2.770988764913455e-13,1.6099564139498743e-05,16.421447774556068
RGL3,2.842361005846802e-11,2.694377957762079,11.147000255713536
CES1,0.0004939269222746661,7.256729435403929e-07,14.759415363038046
