,0,1,2
C19orf59,0.3278114726156031,4.889389480922681,13.602612429799404
CAMK2A,3.0195590055287638,1.1348987305088832e-18,4.99658720694568
LOC284757,1.5570899907243787,1.9120891267571587e-12,10.83328611229896
VGF,2.553489275215995,7.461576020196267e-13,1.9215768617032582e-08
MCOLN2,1.2230962448324476,1.246568183139105e-18,11.8818950676264
ANO5,2.4088531295557107,8.342915334393135,0.10267169900320951
HLA-DQB2,0.9963487512051569,4.7951286202796215,8.909666378100752
ULK4P1,2.265079322599711,9.629276069413761e-31,11.217002091886524
ULK4P2,2.266489600825536,9.937447023270242e-31,11.21505368902175
GRIP2,2.5528439530585625,4.253023397601314e-24,0.40913730252436464
ZNF804A,2.0567273942659003,10.638584339888398,8.265609648853003e-07
KIAA1199,3.9626345051785394,3.846928393283102e-58,0.008326681281638392
ZNF728,2.0134090934372075,0.0023330428314124333,9.93624630154456e-41
CXorf64,2.282956244862467,1.361872751931292e-11,3.459828577490863
PPP1R16B,0.8773016823619372,21.78963717945539,3.2223899323011684
NPAS2,3.2079383679843914,3.7120711962019576e-34,2.2883158015317844
GAL3ST1,1.272184542683315,19.726776114229935,5.6310557714201415e-21
HOXA4,2.652057375937433,4.408720336350447,0.18071454936193934
LOC100499405,1.6257739091285615,0.33659523830758936,17.379725834390747
MAGEL2,3.0659397387418497,7.038517859336237,1.3147313158939167e-11
CD300LB,2.4262853025108888e-11,2.019807386932188,21.136378393328542
VWC2L,2.1205451070939403,4.944467353109761,4.519235700866811
LOC151174,1.9066596555601116,8.327552897292955,2.483606183759695
EMR1,1.422053481711677e-16,2.1196500905309498e-23,20.34530556399825
CLIC3,1.362084902090635,6.266851855411986e-15,3.7386347080814724
CNTNAP2,1.8479304663023939,17.69233667022873,1.7568533157076068e-13
GRTP1,3.2892153736342697,3.556989759894648,1.6571058962094188e-32
GPR126,0.9440303627821002,2.885635050027904,12.98797167106749
MIR3650,2.844637002635896,0.0033035238179456596,2.0433251022081644
P2RX5,2.0071606159964896,0.021685660690540988,0.004111534304507313
STOX1,3.5297115968561315,2.8614375945750377,6.718665483545378e-20
