,0,1,2,3
IRX4,2.7095161254143445,2.7847345386108867e-77,3.133469136539085e-30,1.4568619048128392e-55
HDC,7.601259659484943e-14,4.039496285283897e-65,7.849021760995998e-37,19.40035134376265
ANKRD30BL,3.384787740150692,6.132280393655596e-35,1.8742648654155846e-19,1.2712546803288498e-35
LOC100131289,2.492696310165633,3.076670315294648e-20,1.2055661225221865,1.3219901546724409
SYTL1,0.020206606717651433,0.24337896983995264,2.59815147390287,9.766733351421669
MSLN,0.2565567220307553,8.828729515750193e-26,1.3496033770047107e-13,16.611229655679928
TFAP2B,2.9189946525053596,5.544033429662268,3.050577300091832e-16,3.695896065147115
GTSF1,1.331447883461913e-30,5.775073575607698e-32,4.6950066539703,6.192378171310389
KLHL14,3.6896409027701678,1.1229430196258145e-35,1.6045900004664672e-22,3.6242855252420097e-54
CCNO,0.9040339108629403,8.009901762433941,3.621663641741288,3.249957634085184e-28
SLITRK5,1.7665554339136031,1.9865992878708064e-26,3.2620374996867807,1.1573578983864224e-34
COL4A3,0.6182074450297276,17.10051024324613,1.5278092999061476e-20,8.79728578293854
TNNT1,4.637798417180684,3.2004389965083926e-15,6.67724292024417e-20,8.173458231243467e-05
COLEC11,1.628844433475463,0.00514262365446213,3.07787940708079,3.561521757920684
GRAP2,0.052068598779234344,1.7507391108374497e-15,0.0015048387482825224,16.983536497106115
ANKRD20A11P,2.3244795899454833,12.922156291578277,5.300428097521039e-17,2.5964191782992017
CLEC3B,0.008906737132616097,1.1929784961985514e-42,4.9840771788588265,5.6410391421008e-07
CFHR1,3.5774832602226323,1.6908695386505582e-28,2.609253801478955e-39,1.6507669390082326e-38
MGC39372,0.7471753847880926,2.1578981234969147e-20,9.78840093131379e-20,19.72779085395459
PGM5-AS1,4.173435570143226,1.930825194411544e-09,0.9893001816428856,0.02333789525194679
CRYBB1,8.850083253676215e-09,9.284757793169068e-20,0.9822661767786243,22.513296304060695
CACNA1A,3.1684903196578476,9.97226286405668,2.2912193084649385e-26,6.366092687872946
SIGLEC6,1.680032848760291e-44,3.893277473421913e-117,2.575139873349648e-50,17.65532890257649
HES3,3.1001066313289885e-24,7.108678010036973e-83,3.3565025409385587,3.347128734091155e-117
C20orf197,1.3513018250889742e-31,2.1539679890258625e-58,5.445034339864525e-12,19.66177408687961
CACNA2D3,2.0396086670218048,1.9745509008429925,4.3506166667654e-21,17.701698488308406
LOC100506388,6.9035557715471045e-06,3.104845618984266e-26,3.6465044710600187,10.76467197547534
ODF3B,0.0002950696893857688,9.403219792717972e-22,0.00441757553914017,22.167579016994583
DCT,3.5933507948196532,3.0664170281729475e-11,1.3587878709770718,3.00246378567087
GPAT2,2.1830144587423566,3.2678178598393703,0.9665595455007522,5.533044328111789
ANXA3,2.8154213495448574e-18,8.992699144923522e-57,3.1354264731001207,2.0911316971825995
TEK,1.5280633771688292,11.707220790832059,2.544483768198834,2.7114161390653675e-07
WDR49,1.6393642616877138e-05,1.3544104690986158e-17,6.567671942602419,6.218034427664695e-25
GNGT2,1.282111157022725e-17,2.8137378445811506e-28,0.2920891246747178,22.45622712882132
FFAR4,0.003002654061889584,1.5848470950047418e-09,0.0006451012737800951,23.500912408279543
ABCA6,7.076395965919453e-08,3.3984761363361136,5.514799697365254,2.913844556059993e-16
CCDC64,2.6863858569198764,9.030990779276134,0.338705929225154,2.6963559418232035
SST,3.81923672892361,5.248837519376285e-06,4.301787558420561e-34,0.8264145330773808
SLC16A10,3.1670623297450438,0.056204015369268674,7.665245528691673e-08,9.996853819450699
FEZF1,9.578307069819108e-28,30.589929372071243,1.2341759590928492,7.824971274255536e-37
