,0,1,2,3,4,5,6,7
CACNA2D3,7.721531111178718,37.88216871909274,2.7710109365393443,18.513908592920476,1.0000014727831483e-10,2.9419513710772285e-09,0.9243849898756188,1.0000021462345859e-10
LOC100506388,0.002866076993087284,1.0000000010693516e-10,36.07107932665657,13.938367139323635,1.2373487430839907e-10,1.0804271161585444e-08,1.8063641343187831e-09,2.646216441957506e-07
ODF3B,3.137986411271629e-08,1.0543943123923083e-10,1.000234735320479e-10,26.336864909079726,1.779060811625181e-10,1.7373269121577668,1.001075846607685e-10,1.0000018700140649e-10
DCT,15.859320604375595,1.0004975378939477e-10,4.252773741724842,1.0000301469087815e-10,0.6120092372074478,1.6367861729136022,3.313425504243119,1.0247856508503951e-10
GPAT2,8.269470296403545,10.677516036461215,1.0000105341601852e-10,3.658916092302235,1.244041194997236,1.49377581727568,1.725965619915685,0.1562964487701988
ANXA3,1.0000000000004404e-10,1.0000000001060778e-10,41.303309350782875,3.886156288741688,1.0000000000777255e-10,1.0000000290174555e-10,1.0000000000127438e-10,1.0000000000000012e-10
TEK,3.2219550780284987,1.0000000000056881e-10,0.0042273773756115055,1.0139552568281949e-10,1.3543716876288515e-07,5.603725059759156,1.0014907292660903e-10,13.936751794018004
WDR49,1.0000000157970289e-10,1.0000000002088339e-10,40.21405650554483,1.0025978096840062e-10,1.5887721819656033,1.9761702014642042,1.0001776570307935e-10,0.001846961975208482
GNGT2,5.224194172584539,1.0000000057225216e-10,2.0502492537872033e-10,24.932069399181284,1.390847160040172,1.6738833474544132e-08,1.6852120547565392e-10,1.0000008307357272e-10
FFAR4,5.746095737776611,1.0993527099011586e-10,1.0541646447383864e-10,26.011064502487223,0.02213975199190758,0.460359025880329,0.45388373808927784,0.0009295286702578462
ABCA6,2.9016542526670874,1.0000174917889814e-10,42.315553650347944,1.0016148127983527e-10,4.109328399005463e-07,0.5413655996471366,1.0004598883010714e-10,8.287035068309619
CCDC64,7.031999136932728,1.0000003788006525e-10,1.0000570340744844e-10,0.45368879652873273,1.0000000001217666e-10,5.444688708994135,8.651290299229759e-08,9.707885671893369
SST,13.030753490833268,1.00145944493816e-10,1e-10,1e-10,1e-10,1.8305760458423161,2.5626270706234893,3.455946990334483e-10
SLC16A10,36.6955880619389,1.000000001555171e-10,2.2601584178423922e-10,1.0591601463130164e-10,1.000182961479901e-10,0.004971338128460807,1.6138788741514718,9.086116206363673e-06
FEZF1,1e-10,1.0010498099394185e-10,1.0000000030550608e-10,1.0000000151710883e-10,2.783853427401754,1.5467908919563797e-10,1.0000000010259792e-10,46.70489188300931
SLC38A4,1.0000000000080365e-10,1.0000000000022575e-10,4.052018449056743,4.003686756833123,1e-10,5.697202833642773,1.0000000000000928e-10,1.0000000000650818e-10
KNDC1,6.5275752308693e-10,1.0000000073641404e-10,40.03177375223051,1.0000000110000977e-10,1.0000153525801187e-10,1.9448568318106216,1.0000000063275245e-10,1.4334738994473062
CNTN4,6.644381724391539e-08,76.07132282046061,1.0449677583827744e-10,0.0014322569825556879,3.3959171323382054e-07,0.022608220805825197,1.9237226920273462,1.0000120048165843e-10
MAPT-AS1,25.3773993048688,1.0000002075298043e-10,1.0000000005183056e-10,1.0032335428627982e-10,1.0000000004765707e-10,4.451212340992406,1.0002267600822374e-10,3.7090057813157627e-09
TDO2,1e-10,1.0000000000000018e-10,41.14865939200706,1.000000000000146e-10,1.0000213577488415e-10,2.758679749958521e-10,1.0000000006993112e-10,2.708880303794267
TMC8,1.565599829049714e-07,3.591628569222914,0.6938006320904736,19.11857454298859,2.208805092461728,0.5927743002737801,1.002165620267193e-10,1.0000001698374684e-10
EMR4P,3.322058909441463,4.897754901534678,1.937102596047189e-09,25.659137588704255,1.0003345607144789e-10,0.7983760034925987,0.8412184024921225,0.00020495047779154244
OAF,2.337444791387271e-10,1.0000000000000083e-10,37.14575659997136,0.007018277592780995,2.809274881566135,1.0002312804770352e-10,2.418227229208095,1.0000000000330215e-10
CLMP,0.5330619905112348,16.65014289179452,10.220871805361307,0.00031884173643684813,0.006654885876531204,1.0000774226727789e-10,5.137111337141636,1.0000000000000548e-10
NFATC4,1.0000004825531288e-10,1.0000000000759439e-10,42.821035004503344,1.0000000000285462e-10,4.997472503391171e-10,2.275382597194102,1.0000138218606403e-10,2.0497207011179484
HAAO,1.0024943401031883e-10,1.4032329351647696e-10,1.000002434316703e-10,24.2475623548195,2.848020685341303,1.0034600311684701e-10,1.0456650534204261,1.2751854102506157
DACH1,13.31220309301995,22.839164136323713,18.4173960374568,1.0544919919530232e-10,1.0000000001130235e-10,1.0841399669041867,1.5900446122487286,1.5230346176844796
NAT1,5.466272261679095,1.0005418235076827e-10,4.853097681255488,24.6669146094215,2.755563851816653e-05,1.2775661570303642,1.264647930322166,2.337817420534222
BTBD11,2.0574719312577203,1e-10,12.890853618935143,1.0023553470867942e-10,1.530427281708052e-10,1.0000000000007093e-10,3.368839251069827,1.000000000000001e-10
TNFRSF10C,3.765719986959504,1.0000000000578184e-10,19.669570440563028,8.69575354545155,3.920352989361469e-05,3.260245407428257,1.0001390046945536e-10,10.249540075272163
FEZF1-AS1,1.0000000000010491e-10,1.0009247265436071e-10,1.3605283803468909e-09,1.0001632200335926e-10,0.718743326907626,6.900474626041761e-06,1.0000005856662724e-10,49.47471787516368
IGF2BP1,1e-10,1.0000002066926862e-10,1.0000008193542122e-10,1e-10,1.0000000000000002e-10,5.345321140027748,0.8539188320282518,1e-10
CACNA1E,2.1796572526783256,21.456590749041727,1.0000000000021529e-10,2.67803659122258e-05,1.0000000002697316e-10,1.5088397574863524,6.932144246072962,1.00000268638924e-10
OTP,4.218594306831525,69.59671960037824,1.0000112145640777e-10,1.0691845533206979e-10,1.549460967164556,1.2567231198955877,0.9525166853424833,0.5162156981407844
PKDCC,1.0031801617958413e-10,1.0001053031932241e-10,19.485033576256964,1.0002720468532864e-10,1.4500790172332588e-10,1.0000505457421463e-10,5.989040629571401,1.0084549930946029e-10
EPS8L2,1.6376008129685648e-06,1.0000000000026999e-10,4.707453888566937,1.607231366414468,2.2956810357942633e-10,7.097520665953056,1.3536861215366454e-06,3.5931471558096977
CD79B,1.0000000000001061e-10,1.0000000052412103e-10,31.894910539928926,13.877414946644572,1.0006983038373598e-10,1.0000017909503337e-10,1.2202353606888727,1e-10
HBB,1.0008685836909499e-10,1.0005157341429556e-10,2.402868043955377,1.0000000000043175e-10,0.9181785149884816,1.2410691837981873,2.72907100553211,1.0000000000001167e-10
HSPB3,14.250018862838646,1e-10,1.0784670485543534e-08,1.0007782550556984e-10,1.0000001148452555e-10,0.9023096547827709,0.9861381594447689,10.801028641731964
RNU12,1.0000574426745362e-10,1.0000000000118544e-10,0.30625738384619644,23.245505122587385,1.0092133094936261e-10,4.486405322654894,0.0089708792529021,1.4340931569156313e-10
IGJ,1.000000000005017e-10,1e-10,1.8931839203699003e-07,22.584027564698165,1.000000000000703e-10,1.0000000901715048e-10,0.5541808211601158,1.0000000559857647e-10
STXBP6,5.005671030405304,0.34681250528981894,10.775831178939733,0.006426576225892321,1.5717640425706836e-10,1.000057536246843e-10,4.01633783434905,14.726031420630122
IL21R,12.553985165885464,1.0000024754029893e-10,2.127256267917164e-10,19.802332679696494,1.0049631136347475e-10,1.6348611641168578,0.005658996963025554,1.0013391691867405e-10
PPARG,9.239152364846799,0.000511380359760638,1.0000000004450285e-10,22.587995252195086,2.5037065984274887,0.021491524809394976,6.002672049655462e-08,1.002630867701745e-10
FANK1,1.349757518604262e-07,1e-10,13.819968076415098,0.09469857962609284,2.1927984364031072,6.212435916803798,1.0000003387922537e-10,3.6892888236676726
PGM5,1.0151524395647086e-10,66.80799614511606,2.1658360098160527e-08,10.838616723874997,1.5544567402067722e-07,0.8566961687707331,3.173737598753817e-07,1.0000001066379309e-10
MT1H,24.104678980018306,1.0000006600321211e-10,2.6472404898487634,0.006987222907260726,0.49981052382562174,1.3152004894807328,1.0000172360495413e-10,1.0000000012412113e-10
TP53TG3D,1e-10,1.0000322257764909e-10,1e-10,1e-10,1e-10,1.639969833028018e-06,4.537839878727059,1.0000000000786289e-10
LINC00189,1.8338428865173317,1.0000000931034283e-10,10.356962428385113,1.3963426553294276,1.6756625237806966,1.0000317767017688e-10,4.126200580523755,1.0000009872482496e-10
RGPD2,23.240583931451415,56.77193639871999,3.338766557864052e-10,1.9210722470724932e-06,1.5751363981241724e-08,0.0026868514020624186,0.0019118693666486596,1.0003880047870142e-10
CYP4X1,15.057034452798508,6.419694170307248e-08,1.0000000000000006e-10,1e-10,1.0000000000000002e-10,0.03519496952681528,1.4258959138638334,1.0000000000000013e-10
ATPBD4-AS1,1.1350625924628256e-06,1.0000000000010016e-10,15.912179810727464,1.0000005023075009e-10,1.0000142863481778e-10,7.631751450178779,1.0008536474596989e-10,12.269744108919989
PPL,1.0205956637057854e-05,1.0000000000000112e-10,1.0248027839349581e-10,6.935208733040377e-05,1.3486287704957834e-08,6.3310458805115815,1.0000071660023369e-10,11.104633857619781
PLA2G7,22.50201980258979,30.690691499962195,1.0003015781855783e-10,13.636042593836509,0.5631864789765387,1.0220216380297291e-10,1.0138152268796865e-10,3.071026585888229e-10
TESPA1,1.0000000000000155e-10,1.0000000617565023e-10,0.6356073050535878,18.442080276099723,3.970384003781801e-08,1.2681931365913304,1.1839316487090008e-07,1.0000092032312338e-10
EVA1A,3.0270110058266694e-10,1.1223755572200549e-10,38.77177617097545,1.0000089977691398e-10,1.0022989199435906e-10,1.8270099899368664e-08,0.3024386743554992,3.9867073251413787
CPNE7,1e-10,1.0000000000017047e-10,4.164693775907461e-05,1.9033305601269925,1.1275316347700395,0.8193681344879109,3.820530119043806,1.0000000000074178e-10
MPZ,9.589248602436495,1.357646805092248e-10,2.81048256193972,2.4673836326348845e-08,0.8422085614625179,1.152000604146377,1.1433386223070152,0.0022305334455863
C16orf89,1.0000036838463938e-10,1.0000000005791433e-10,2.8955075254724635e-05,4.327091206896734,1.2436026923806218,6.758564317472072,1.0000000000938812e-10,1.0000000490805669e-10
LLGL2,7.592851611618457e-08,1.000000000001889e-10,1.000294098851174e-10,10.296710649059106,1.0000004970787625e-10,4.835550688025269,1.0000000939626771e-10,18.861794804699727
SIRPG,1.0000000013416547e-10,15.759681593354344,0.0014832653519225747,8.443073914961916,3.3947257721914235,0.04052514828625214,1.0000611200351283e-10,1.000000000485081e-10
BCL11B,17.476790657048163,28.21998668597652,1.0043819034201789e-10,2.8113051898695818,1.0273509541239112e-10,2.884769208366701,0.7379525866707043,1.254685749217019e-10
NLRP2,0.010403096763757981,1.0000002321066372e-10,1.0000000000000448e-10,1.0006852336632199e-10,1.364459019229561e-10,2.3161991254645,2.7032756226961188,1e-10
SNORD56B,1.0330437504537444e-10,1.0005006998866228e-10,5.603483345770292e-06,0.7444758473149979,8.543559253049458e-05,1.0000000142679934e-10,5.924817736729274,1.000000000000001e-10
CD226,0.00042960964841354515,1.0000001759231438e-10,7.78107510045601e-06,22.787944027356286,1.0548816071313465e-10,2.6451142625317763,1.542124529237284e-10,1.0000000100834498e-10
BATF2,1.000106596644225e-10,1.000000051275789e-10,9.801369874261855,5.533680341225761,13.201469976326951,3.712997098713374e-05,1.0002429138701336e-10,1.000000867077849e-10
TMEM74,7.798233412545858e-06,1.0000000281326694e-10,3.9594939373695706,1.0000018566339213e-10,2.568482250318992e-10,5.1106685336668365,2.455232426752627,0.8072496399311863
FGF18,1.0000061573668788e-10,1.0000001150839813e-10,39.66338470542518,1.0000000000212026e-10,1.0000003289971959e-10,1.000039608808627e-10,1.0000921706270583e-10,2.970564862137968e-09
C9orf24,1.3729646746566075,1.0000131439006618e-10,3.593083039349849,5.2796359483648296e-06,1.0000000000018312e-10,6.353135285819616,1.0203073058285115e-10,6.281675161412155
GABRA2,0.9255875450011236,27.405375795970993,0.00047810879222304653,1.122126056757623e-10,1.0000915755707419e-10,1.2759185611266458e-08,6.013662093445457,2.6635194939978915
CLDN7,1.0042098674138242e-10,1.0000000000048564e-10,7.131537477416663e-08,23.84582456852617,0.0005028068506063992,8.476789790351763e-09,0.05836370941181337,1.0000000063243484e-10
RGL3,1.8243005142089082e-10,1.0000037490048753e-10,1.0000000025235735e-10,14.90396997821073,5.913882624268929,1.6305652814323133,1.000014986148637e-10,1.0000000039173487e-10
CES1,1.0000000018604733e-10,1.0000000002210997e-10,1e-10,22.16123146953293,1.0000000145427044e-10,0.3711311697458119,0.8540361392924695,1.0000000135564625e-10
SNORA26,1.0171013248670969e-10,63.40583161249879,3.505853208046794e-10,2.594274931483275,1.6522223440735258,5.858473591667922e-05,3.4841401270482835,1.0000000648751333e-10
OR2L13,5.296645788380972e-07,1.000000000026768e-10,1.0005522084718293e-10,1.0045222658497325e-10,1.0000698421405293e-10,1.7524197488418474,1.0001063423373899e-10,40.54414326991261
C19orf59,32.649478115594405,1e-10,1.0000017604840077e-10,4.946208699468241,1.000001751295423e-10,1.0550003764436196e-10,2.9438625100394875e-06,3.9822771503863565
CAMK2A,2.0215864079616037e-05,9.750356175263295e-09,1.0000000021463109e-10,3.28451201137843,10.887439176656766,1.1585686587036584e-08,2.387208473829169,1.6172029203905895e-09
LOC284757,9.575856645126617,9.483154648021569e-06,9.96876343730786e-06,7.594038025051691,7.0899407317049645,1.0000439135101081e-10,0.2659143637009902,1.0659144710647727e-10
VGF,2.4948075195134654,1.0000004142028617e-10,1.8199452947047288e-06,1.1424402980238334e-09,1.91555765718077,2.331152949183856e-05,5.778507730919183,1.0000000205012727e-10
MCOLN2,4.209745271508153,1.0000000006147868e-10,1.6765632310234486,12.43405485782596,2.1141836191703285,2.039762317924963,1.105227116509536e-10,1.0001052095871789e-10
ANO5,10.148520875541736,20.570264813072836,1.0000004009220466e-10,1.0036672013843987e-10,1.0000000000016845e-10,5.888926303220224e-05,7.472499406514345,3.3106548617159574e-10
HLA-DQB2,28.29320809564397,22.331249711267084,1.0067437777952566e-10,0.006889748837885995,0.009793415588933029,3.809862855978331e-10,0.00024017440129685044,1.0000001380540682e-10
ULK4P1,3.4861326934459242,1.2740491286686898e-10,13.602581517971338,12.060993729368237,2.034483850536153,2.926779175602462,0.2786932685339267,1.0000000038750841e-10
ULK4P2,3.4794170248527796,1.273838397116807e-10,13.599747877408616,12.061493964114813,2.0318117705188676,2.9290333526692636,0.28354678298808067,1.0000000037935673e-10
GRIP2,5.731971987514895,1.000488238756918e-10,7.635015263603145,1.005469529517217e-10,1.694279323019671,2.2659158840126344e-09,4.861405986534075,1.0000000000000693e-10
ZNF804A,6.810933280991682,51.78231643742199,1.0021951920015633e-10,0.0009263967879882662,1.0000000074124902e-10,0.004725437900582806,5.103605877702754,1.000144543071404e-10
KIAA1199,1.0010074586734471e-10,1.0067361692462478e-10,25.701340203766964,1.0004438353394643e-10,12.11236119081548,0.0001564719587866734,1.0007836857673935e-10,1.0001131887074426e-10
ZNF728,0.0034490515225990928,0.005702224241431826,1.0000000931167823e-10,1.0000000012944555e-10,1.0000000000033294e-10,0.0001261425059550666,6.342203930754291,1.0000000000000122e-10
CXorf64,5.071426241285398,1e-10,1.567959009070681,1.0414010553254802,0.733958286807926,5.896672523041787,1.0000000000106011e-10,1.0344858688047936e-08
PPP1R16B,8.61442805056377,8.460481648856899e-07,3.296202191378871,3.358356230729983,1.0565378380195136e-10,1.5308249362849978e-06,3.7600763967367996,44.78284718827699
NPAS2,0.062815902292925,1.0004993187235976e-10,1.0909147512589442e-08,0.724980810665343,8.036696866108601,3.3723646151195092,6.218082224133323e-06,1.0000000034781921e-10
GAL3ST1,6.149343820889363,1.0000926416693187e-10,1.0000400170791619e-10,1.0013829817780077e-10,1.0013429862933992e-10,2.1446801258085864,3.081040370292685,39.609728997946235
HOXA4,5.664321465770611,2.8616677818135226e-06,7.07506670115421e-05,1.0034986744244127e-10,0.04268715815634998,5.938532592887823,0.5918487962105139,3.7832906046319357
LOC100499405,0.007227774486786424,0.9681646844301838,14.643186144698769,21.22349870361366,1.0039718431798618e-10,2.1891075107145923,1.722071651187611,3.5777591122008414
MAGEL2,4.510266138462866,35.27716665015383,1.000032863450937e-10,3.1735108769526165e-10,1.201786437306397e-08,0.49924569618582154,7.455438166702371,1.0000467768924416e-10
CD300LB,19.893171967046754,1.4681229644638967e-05,1.0038122493884933e-10,18.339298644312326,3.4600264251553893e-07,1.0610117973616318e-10,1.0245040110332476e-10,1.3656040709741855e-07
VWC2L,22.999812394957242,1.1396169122254107e-07,1.0004680685774197e-10,1.0000326763329608e-10,6.521564299543292e-07,1.6650318031353637,3.1599663767790473,0.003117593847779939
LOC151174,1.3026068467027878,1.0000000004787245e-10,10.341865561969874,3.955117350268992,5.474037062848632e-09,1.3734221685938666,3.5966038121769066,18.523190177150557
EMR1,15.078954035877967,1.0000000000000025e-10,1.0000002302578808e-10,18.65190625199439,0.20173425791662314,1.0005370671768299e-10,1.0000172904603096e-10,1.0000002374179808e-10
CLIC3,1e-10,1e-10,7.660282114032211,5.776477727915181,2.2131973327894006,0.30857697667621725,1.0877967707315304,2.2552472991106427
CNTNAP2,0.09747281561729926,1.0591750617154945e-07,1.0000000087289727e-10,1.6186751157256214,1.5912408943501686e-10,7.381585748247447e-05,7.926481253152049,32.87658972438839
GRTP1,1.0000247338865485e-10,28.00237263892888,7.2883063944616175,1.0005168573509649e-10,0.03466485718755225,4.087258465628778,2.902257890545151,1.0000172213913778e-10
GPR126,1.0030597749962306e-10,1.0000000155056296e-10,1.0000000197143791e-10,16.73731156806333,1.0000003432820417e-10,2.0932779425935872,2.5372478223796753,3.9626479119863487
MIR3650,8.838813017553388,1.0001241606595637e-10,1.0000000579275053e-10,1.0120408180494815e-10,1.0458727831029336e-10,5.866352161798504,0.7364829799587546,1.0000000652836639e-10
P2RX5,0.0013177302895579007,0.0015180392276234124,1.0000006089873875e-10,2.1154954022466956,1.0000000167391049e-10,1.1800935204912931e-09,6.289542139300121,1.000000000000221e-10
STOX1,2.6790114453273142e-05,1.20328614113519e-08,30.090220413061374,1.0003671589983408e-10,1.0720004589550746e-10,4.630600598126412,1.2807739527916069,6.987019326817696
LOC100129518,8.497436996246623,4.721975438280917e-09,8.972153309144506e-08,1.0008404116469863e-10,3.779348579093243,3.9070099681673653,1.7060851154330376,5.8664675457719975
IL4R,13.122001820844407,4.684863379828856,3.027217305005672,20.839423611981456,7.309461925053063e-05,2.4420714399209147e-09,0.5037358834614095,1.0000154920785038e-10
C21orf37,20.202999522508428,3.5589248853035333,1.0000000124644536e-10,1.0000064129303114e-10,1.0000008652392988e-10,5.464322913327758e-05,4.674750704352176,11.298231718892358
LOC100287225,1.395470049876508e-10,0.0024840971898837374,1.0116644856255383e-10,7.360840380645501e-05,1.3228336577598985e-06,5.683807921936597,0.09080312718955458,37.50710964178346
CD200R1,1.0000000131112302e-10,7.300204123616033,1.0000075576765046e-10,21.16338886272424,3.7641085321773145e-10,0.7478865683588221,1.0005116276045803e-10,1.0022487097623956e-10
UBD,1.0000001061987744e-10,1.0000000073842358e-10,7.798596490630211,1.0000001322983275e-10,2.693456088316184,4.828309898435884,1.000020789374796e-10,0.0007125448401043206
PLEKHA7,2.9749383465064043e-05,5.299289231426383e-10,34.87967046689871,2.2608478309595856,1.001998393230748e-10,5.480104332103226,1.0897402304225115e-10,4.237189105633484
PPP1R3G,1.0006070545994974e-10,0.0006726893901992535,0.00818408873351814,7.486187175799152,7.769241267316919,3.872713761706201,2.3844631424660733e-07,1.0000154089595171e-10
C10orf113,0.026543688944634374,1.0000000000007601e-10,1.0000008504112999e-10,1.0000118333186283e-10,2.593607941885313e-08,7.496430554366567,1.0000014895588574e-10,3.568093024379166e-05
WBSCR27,1.0000000002380353e-10,1.0000000004290794e-10,2.8708362147907724,13.79231916846861,3.6026394195882855e-10,5.401242429082636,1.0001288877552232e-10,0.03416491881681657
RIMS2,6.4795718955684345,1.0000002459308169e-10,1.0004816660013621e-10,5.0942577860485185e-05,1.0000345147306753e-10,5.78034916724235e-05,7.345117128403705,2.487446796870553
RIMS1,3.75508367294774,0.09623336090417782,1.0000711283899315e-10,1.0000776405691981e-10,1.0000000657836558e-10,1.3353976741274068e-10,10.954288645167635,0.693375102744943
BIK,1.0000744436715609e-10,1.0000000000024932e-10,0.025003942907149704,18.683324396750095,5.036402827830488e-10,2.446270386101445,0.1540630178112212,1.0002967374995895e-10
MECOM,1.0000000000000424e-10,7.10154109782007,1.0000000017431681e-10,1e-10,3.6529263915338994,4.880695095617332,0.014303775484142026,1.0019107615831257e-10
PDE3A,1.0106207892476848e-10,1.0000000002207778e-10,7.084084501593675,1.0000000000208601e-10,1.000123570118693e-10,7.916800434106483,1.0000000003842262e-10,1.0000000000000006e-10
SLCO2A1,4.566033119341585,5.653057375076841,1.0000001000300704e-10,1.0056256635735489e-10,1.8713738551354553,2.286780601147752,1.6739702800743992,1.0000000000010328e-10
MIR4712,17.706048787907207,15.934123296946662,1.0023091195139596e-10,1.0175859516953443e-10,1.1538186436047892e-10,2.8602579437766016,0.0030676861256647234,33.382537162014565
HOXB4,1.0000105772823702e-10,54.08765754780817,1.2939558477125242e-10,3.356687771765554,0.0019773217753744003,2.312690186603816,1.000000020872191e-10,5.722589478204428e-08
BCO2,0.009673434290929478,1.0286580620174816e-10,0.8457909263689116,22.086954015583224,0.004643492328884775,3.5840491787351048,0.5763304962058966,13.61780218843228
CADPS2,1.0006533027950484e-10,1.0000000153230096e-10,1.0000168439818625e-10,1.0000746559825184e-10,5.801670132142239,2.9652691321119407,1.2035166240226951e-06,7.131468920465549
PLB1,0.002759656583167529,1.000000059734181e-10,1.000225885032899e-10,22.879297955688628,0.03209217878423689,1.5583397994179597,0.10413677506640817,1.0036547105028759e-10
C12orf61,3.6928537877046144e-08,54.770987114380134,1.0000283483481793e-10,2.13734302994447,5.502692927773937,0.3177157697563082,0.0027027733038943913,1.029808397832727e-10
IQCA1,12.753923844184433,1.0000018084526805e-10,1.0000000000014542e-10,1.0000275215492565e-10,1.0000000003461712e-10,6.378968027311467,6.134699969019719e-05,12.65028188212939
LOC100505912,1.0000000685169494e-10,1.000000049368424e-10,1.7646801771835816,1.425353811188268,1.0000467656216403e-10,7.75823283409422,1.0001967848001079e-10,13.536289403249013
HIST4H4,0.0028593859047659877,0.1871388475326651,1.0000886693979651e-10,11.180642294521608,1.0120311500613881e-10,7.828409588392369,1.1224567551806061e-07,0.0832944202347562
AMER3,27.301318971573917,1.0699338599806506e-10,1.0000000000001648e-10,1.0000238819341446e-10,1e-10,0.42971200670807,1.3702782165783727,1.000000106070165e-10
RAB27B,8.673208080282617,6.814056792972943,1.0000000000003207e-10,1.0623234766858906e-10,1.000000005460402e-10,6.077698142522821,1.7555631424362714,4.057892140139867
ZNF732,1.000000009053845e-10,1.267154679839813e-10,2.1940337464274273e-09,1.000000000161652e-10,6.282600598944173e-09,1.8863164916345665,5.698842317944099,1.0000000000000287e-10
FLT1,29.325451790558603,1.0224715451269237e-10,0.3044588890321867,2.3228629653317485,8.842123583459275e-08,4.996148568077422,1.9174245339765807e-07,4.125889871177302e-09
BCL3,5.982494736755099,1.0003631059252621e-10,36.14156559714662,2.55503158581727,2.590767197609728,1.4245562760491997,1.0898195665633246,1.0033783235272731e-10
TMEM151A,8.53961599956112,3.0709280545002245e-09,1.0000000007283079e-10,1.2900758851531916e-10,1.0002967245109225e-10,0.3924352418054508,2.6605603704044296,41.71661772310208
