,0,1,2,3,4,5,6,7
IRX4,5.90530377497594e-11,1.1694881632743651e-11,5.3184645572212075,7.022678945222821e-12,1.1018524362638512e-13,7.651084929539069e-12,1.2010436456344107e-14,2.3663598598219294e-14
HDC,23.74416462106013,8.720336072427021e-08,0.6356615216890285,1.1339375076129795e-10,4.345279373973539e-13,4.35514807665913e-13,6.867576539299216e-11,3.916090345943969e-13
ANKRD30BL,4.0699290129032126e-10,4.7224812749651816e-11,6.223184369843091,3.1424553745981e-11,3.8791227061517354e-12,6.302355010496589e-11,4.391553759218329e-11,2.0657508979798976e-11
LOC100131289,2.1769913558074103,13.76506840105413,1.3369988339021503e-11,5.038996848961895e-13,3.9130696496684786e-11,1.2065865622237752e-11,5.499349596054571e-11,1.0737171797437681e-11
SYTL1,11.380731107102239,7.990107291542444e-08,0.10485015708870545,1.7317586002280276e-10,1.3831978891044436e-11,2.497634073879824,1.9533571004574053,6.261861023046865
MSLN,18.07800840820861,5.858808006895801e-08,1.2772309723227135,3.281508262074056e-07,0.005208826473044748,5.057785248296765e-08,6.731277007398815e-12,2.9040464832124174e-10
TFAP2B,7.647555159972041e-11,2.576769965929668e-10,1.5423933772708338,6.205205869128801,16.75531635562943,4.023618921804628e-11,8.228359985942696,7.712331940824249e-11
GTSF1,5.975718395884068,1.3381011286548058e-11,2.0463202924054293e-11,4.116138042941714e-12,2.0037183850570477e-10,8.053668655212563,1.926767915424379e-11,3.2724034566782206e-09
KLHL14,3.8551462701053085e-11,1.3601041116490615e-10,6.586390888933126,1.5293293621968952e-11,5.172033794927626e-13,1.930703569010388e-11,9.169945740753523e-11,3.307965839608408e-11
CCNO,1.0799270814666185e-11,3.9824737615519896,4.396742167526701e-11,1.9959396798935303e-13,8.769175061394934e-13,1.407871780565,7.47162219036112e-11,22.922624789267857
SLITRK5,2.490775622844979e-11,1.349221426642993e-10,2.6294390570932524,3.0562723724476857e-10,1.9644729707994278e-10,4.144248589871198e-11,31.180090473358646,0.0031720998538019114
COL4A3,1.3810683255457927,1.2127015438936053e-09,1.6250711774195166e-11,14.889867624931986,22.47243269835719,6.146835916265275e-11,2.915434371821431e-11,1.751410032328648e-10
TNNT1,0.5887034921934561,1.308494164579429e-10,6.164090114353236,3.7831006695026877e-13,5.3095278137577304e-11,4.362722121706518e-11,1.6638849413626116e-11,9.081810635545644
COLEC11,1.611549335374621,3.400357334008438e-10,1.4040476459495066,1.3014150507579799e-11,3.9006732567901303,4.546336365928781,9.71059941491692e-11,6.50181676505589
GRAP2,19.802531083927793,1.446733775295381,0.2939846912565289,2.8749018327280895,1.8344684077051022e-11,0.00017234819313284824,0.6141816104462143,1.590955672694334e-09
ANKRD20A11P,1.8443419093147615e-10,4.103137906954358,2.2796017387249553e-10,15.101776930468608,13.119355948841221,3.437383054974101e-11,5.205924340579483e-11,1.1100344047198292e-10
CLEC3B,1.9431330158552553,1.631657173388253,0.00025796676458598517,8.294333314793674e-07,5.0373100420308644e-11,0.04091602581514536,30.9960871581245,2.527446132061345e-11
CFHR1,1.5629988049080188e-11,1.524344568657612e-11,6.19047462926934,2.907850838050064e-12,1.2547986066107603e-11,9.429212097479437e-13,1.2757664155177112e-11,0.4407832341927677
MGC39372,23.051123346412403,2.2965121951547562,1.1671050155281926,9.604012371667288e-10,4.7493313440364755e-11,9.45740174098586e-12,6.15811657733759e-09,1.389352039006975e-05
PGM5-AS1,0.5036663069073296,1.1151940564399099,5.363871003132267,4.740139268456346,2.625949348998945,1.5209818449759567,1.3293931090991347e-10,2.201810410650575e-11
