,0,1,2,3,4,5,6
IRX4,1.936169758873963e-31,3.564827611026537e-28,1.1399029435344225e-38,1.0174255696272397e-28,4.043707595939134e-39,1.1975549361499988e-13,4.227232683517952
HDC,21.82624535728986,1.0222489989591292e-15,3.231170244593189e-34,7.702191026199518e-19,1.2496214198552608e-26,1.4284325928386196e-36,1.6919715187590202e-06
ANKRD30BL,6.721398194152748e-20,4.643588873467104e-16,1.8467129424359176e-21,9.131143800228392e-18,3.4122045753839016e-25,5.712213107597136e-13,5.010001862238658
LOC100131289,1.1377730928737435,4.421876317281744e-17,9.726344978383294e-25,2.607537333800305,5.118701233931098,3.610421705775805e-17,0.9787516490333491
SYTL1,11.42598963079025,2.1712643595890494e-05,6.57447960114252e-05,3.0546993439080827,1.5418021129363756e-17,1.2615402303866394e-21,1.722891359121231e-11
MSLN,17.398350141833237,1.6929132679150203e-20,8.573715843536523e-18,0.329271084564323,7.475381884719274e-14,2.1621670049872723e-13,0.5146514169020435
TFAP2B,5.1132483815707534e-11,13.464642914387051,2.535536442704092e-07,8.617370206402966e-19,15.257495323162528,6.919169199507507,0.7997031393438644
GTSF1,1.684467472509876,1.8808225372759907e-15,2.4321873950126624e-11,0.08417311072926603,1.6540103287791676e-21,45.69822370286572,3.4809490328699585e-15
KLHL14,1.672274809557624e-28,3.73757409241639e-15,9.431791888367356e-22,2.019284654500727e-19,1.8459707164500552e-27,1.4359583120365874e-14,5.4696940797691305
CCNO,1.3847206701410033e-17,2.55141588150068e-21,9.96463094431918,4.285493947517959,3.696381098259055e-15,6.462550943467299e-05,1.007555800515919
SLITRK5,1.105198734599076e-15,45.213364259267095,9.309902148955427e-12,1.475287945041061e-13,3.998829398897776e-12,9.959174017126196e-20,1.9735434228589082
COL4A3,4.091236613738103,4.306672233429982e-15,12.968484354215393,8.085624287009156e-15,15.78829930240464,3.848975030701574,1.0190887341315968e-16
TNNT1,1.0882319652374464,9.121242115403754e-19,1.566861871231445e-09,1.149486182248983e-12,2.385287751102025e-14,7.160725851174423e-17,5.966439942234414
COLEC11,3.7011431161679584,2.476552903507134e-16,2.974750739765262e-09,3.622843310725838,1.3787031666412677,0.2923180432001874,1.4924687450247152
GRAP2,18.376417171120703,1.937867747758514e-11,7.107769556870584e-13,1.3138748135858946,3.562055749102255e-15,2.783903005589877e-26,1.0554632590235989e-12
ANKRD20A11P,4.235808498311512e-13,0.0001292115436807519,3.36699184713122,9.899200340301553e-06,21.605546208277246,1.1422741647880906e-18,4.612159219870409e-13
CLEC3B,1.5075816376141482,44.036566580716986,6.051844009070723e-20,1.1009354549849732,3.2575040920231005e-08,1.2827441461525464e-21,1.0763720243773401e-12
CFHR1,6.015583666626911e-19,7.226935885529997e-18,3.734505144063309e-18,1.4365865652576225e-25,7.815742990465582e-21,2.502819256538446e-26,5.059705117310443
MGC39372,21.830041992091953,1.4093004345385358e-10,4.483840412840236e-13,1.0652388109260074e-11,2.606930846033339e-15,4.300870227226932e-23,1.2370729906075346
PGM5-AS1,1.0004076559138647e-09,9.768693571383907e-12,3.388675853483406e-15,1.2401966681218146,6.347382681395616,9.463790260260672e-09,3.9093647425375075
CRYBB1,20.922688478889825,8.198961061310539e-11,7.686744320979156e-11,5.0765937619597675e-12,1.8196898776249784e-14,20.035082257789274,1.1488093651317837e-10
CACNA1A,0.025244882814946013,1.3421440153891484e-09,1.6346457516977585e-07,5.470550829239534e-13,26.884057185917328,0.02400128819741461,1.0986567674833683e-11
SIGLEC6,19.94253036027696,8.579406897090033e-23,1.7941869365267187e-58,6.0592917762962705e-25,1.4880521886671567e-53,6.464287332321737e-53,8.769007459491228e-24
HES3,1.7960754284171732e-26,45.633699838304274,5.778872127005112e-18,2.9254298122820053e-15,6.5336498213586295e-43,2.998455274554357e-35,1.3290856053108004e-20
C20orf197,21.187467133548235,1.674804332166386e-17,1.5790357153227647e-29,1.2049195097253384e-12,1.281078117589901e-29,3.9733360630309546e-10,4.1983145187766516e-16
CACNA2D3,15.75817116227905,4.7517499609232425,1.449866145859884e-12,1.2588564610628354e-14,13.842645664628256,6.552611298702179e-14,2.3922870361694137e-06
LOC100506388,12.684171535303973,38.46087620856061,3.459554009116833e-10,1.5133419023383613e-09,1.7081426802072205e-13,1.8303118685244575e-13,5.0452659609064164e-12
ODF3B,23.070481569880094,1.3339933916491678e-11,3.231905564190635e-14,0.6058395908620707,1.3827158305713135e-12,4.072587630271096e-06,0.006167593652076215
DCT,2.796386286680692e-10,4.6161605942149695,7.276864306973564e-13,4.8264707915210455e-08,5.923010590591276,17.42326550197709,3.2890553267666265
GPAT2,4.500783426882512,2.088980356542565e-14,1.0188011500238003,1.6138865166230094,6.039887660816207,0.543787460040076,1.5433909621288793
ANXA3,3.33460651265465,44.40151400220512,2.3580499651460813e-19,1.3382411935091253e-15,5.087377623399832e-18,8.515128899378139e-30,9.479822631458809e-20
TEK,1.1023974779136166e-09,6.266670063033842e-12,15.152798535028044,2.938204275876015,1.5567649234830283,2.961318432904852,1.314898693930894
WDR49,9.22508091463033e-13,41.94935200649689,8.737202592623988e-05,2.8176492722093656,8.596982647608688e-14,2.364401615763191e-11,2.565332120958201e-12
GNGT2,23.184537835997325,4.473833461524757e-11,1.7176635567821933e-17,0.7578008433676318,6.559243009825972e-14,0.2429491036054226,1.1145343721443585e-12
FFAR4,23.652801615213765,3.512078953078671e-11,6.749599524921314e-09,8.306523920743106e-07,5.030954151070285e-09,3.9308566504843045,0.44400807829568
ABCA6,4.402392809354576e-10,43.4546952688101,7.891839193760698,1.5382751777375545,6.512700493414107e-10,1.1797325630725688e-13,1.821192311522588e-14
CCDC64,2.3327485463440714,1.9456335741153582e-16,10.57448834908918,1.7103463730066872,5.376149061174039,6.717173220167207e-16,1.6125758788478584
SST,2.2011625166432452e-12,7.982356600631752e-35,1.313874041197546e-14,6.95553880890689e-14,9.864318758807487,1.587480396147498e-18,2.496812938493385
SLC16A10,5.920744242990842,6.175267268009405e-13,3.6585979642172827e-11,1.798269825226052e-10,11.936097471084377,10.722366879102657,1.4247728803617332
FEZF1,1.3905740944825423e-20,1.5723333044812744e-16,43.083251904478566,1.3950379735098988,2.8039133394418253e-19,0.00529665217264338,1.4773144446987026e-16
SLC38A4,3.7137553838443487,6.493895099760367,5.188883090219265e-14,1.6956866689899348,3.544131502120204,1.6618248858659636e-25,0.44266245263757287
KNDC1,2.3096304893451773e-11,42.87968367461863,3.418276425701158,0.9167132872652676,1.2692002091979253,3.8535678023157676e-17,9.487046961450181e-14
CNTN4,5.159578827229396e-16,0.0012920002454620764,0.03327279071396952,0.20286976757770236,20.911342909152786,2.9747681308368537e-16,0.29803643240595945
MAPT-AS1,4.225624269218634,1.695341947861059e-19,1.5173324389473669e-07,1.7961777957080782,14.390768504928298,0.00026050830882173056,1.663231144106503e-07
TDO2,1.3301349595183387e-18,43.78331773190629,3.022264613378057,1.7983448245753746e-10,2.253594906378857e-18,7.285237160149177e-24,1.4976702249698577e-16
TMC8,17.083670932558906,9.843219548705023e-08,5.525001164279177e-16,1.9048784820121223,3.7457166683256857e-13,6.730127930127586e-16,3.644615072550164e-15
EMR4P,23.813938463331837,3.0135362808392997e-07,0.0010094222971153463,0.03896548734635452,0.014877039118942914,6.824448877878664e-15,0.8245725795621693
OAF,3.2033917546770755e-07,44.2553640200436,2.632777935830878e-16,0.07236836529879538,1.1207340715661222e-18,11.31815719488972,1.3712464291088065
CLMP,1.5884453188538543e-13,14.795584317734187,3.5390384022387383e-16,5.073097942785414e-16,3.5830530133330454,5.674056198744495,3.3497374785422274
NFATC4,4.762491240415994e-17,45.41313899188107,3.637079271743516,1.9824962991522872,4.728405530869827e-12,6.218702574346806e-12,1.2200403172841682e-12
HAAO,19.56361724033207,1.1728349633231364e-12,4.476610008435154e-06,2.982327944025726e-11,2.2792106384046915e-17,13.934362882168909,0.6091185210881976
DACH1,0.15570540172216543,20.935368439455132,0.0952491751047683,7.617626826543935e-12,15.28372252803917,1.16470038719668e-16,1.2048725835661327
NAT1,23.024150621240967,4.7642582389573835,1.1595436555541365,0.21854167215755185,5.416941365229561e-09,0.12493573233397313,1.6402352468908175
BTBD11,4.0519238848965005e-14,17.371631656186203,5.1015603493739096e-21,1.8318388132398198e-21,1.4548293738705762e-20,7.434143831823593,2.0027005720035977
TNFRSF10C,8.574145500170971,19.74472696297294,12.012983876863983,2.020743614974125,2.266479795402343e-11,3.918973699226296,0.11014113729244546
FEZF1-AS1,6.114644730580841e-19,4.679471264677407e-13,45.583639383731885,0.6699424240610989,5.0861889092555936e-18,2.185830959451335e-13,2.718170924466988e-15
IGF2BP1,1.117807012657324e-31,4.583862980494029e-13,1.3585253055829465e-46,1.17834427614937,0.08834387200303497,1.7417042197022074e-25,3.3033633771017623
CACNA1E,6.058526378883319e-13,6.859721899150343e-19,4.552775004527526e-14,2.5416722763790925e-14,8.671413298145993,6.004406630238782e-18,5.836931799821499
OTP,3.443675366793999e-15,1.201081370376334e-10,9.72477489623053,1.4674769140315478,20.450381954574294,6.296255910533493e-13,4.349253430791306e-05
PKDCC,3.0088789461507685e-15,24.516619996774097,2.5972526825478704e-12,4.7946180204808085e-15,2.3361080658372192e-15,0.0028743856636758492,4.2584682122272275
