,0,1,2,3,4
IRX4,6.434673829954956e-94,1.2665825000728976e-86,3.8269530826420484,1.3006700370172065e-42,3.173953470081587e-60
HDC,3.545087470732516e-79,8.177043429087164e-57,0.2733211968397238,19.748335311101652,6.990678074044009e-60
ANKRD30BL,1.2268618531895963e-41,1.4651193117618732e-49,4.61975198243396,1.759100142991613e-28,1.3122052460370178e-34
LOC100131289,1.5593266741513185e-30,2.739207649556412,2.2283254753531625,1.7205208626860178,1.2419161972927697
SYTL1,1.464331545619371,5.794242557308839e-33,0.6596186883275226,10.127844690161293,2.094289376661576
MSLN,1.604106799743639e-30,3.1645738847324258e-18,0.6529693013671946,16.27115083899354,3.564361396862909e-15
TFAP2B,2.12019334083988,13.060549387653186,1.2825035176399823e-07,1.3841337800781008e-11,0.6434352903930501
GTSF1,9.906652497080502e-33,9.083436754674504e-46,1.235970293982537e-31,6.560843692012713,4.874224056547461
KLHL14,1.9642564556234894e-41,4.13717493326462e-57,5.066238417895697,2.678566427874501e-44,1.2774576689185083e-39
CCNO,8.214153482301876,1.02355338060924e-30,1.5688662357091256,3.459072617576466e-26,3.446682592125865
SLITRK5,9.314191543729783e-31,1.315567377557448e-14,2.5707003861308584,7.785263091967757e-39,3.0144971656147983
COL4A3,9.919417370364469,13.35780150630134,4.3329766341312e-35,3.8597685124644334,1.7296161299335658e-23
TNNT1,3.335296786923647e-10,2.6957658301002018e-11,5.657034235407557,1.0154189295681475,2.1000410095520542e-27
COLEC11,0.0034427426450809153,2.517576342866698,1.466698892031375,3.091871275132825,3.2073718526725923
GRAP2,1.7551425475041506e-07,1.813787141449608e-27,0.6537152570327305,16.855175691445762,2.1094632305210915e-05
ANKRD20A11P,6.57354244001059,15.767637603939539,2.4367062310452773e-14,1.4111962679349185e-18,2.2790160829078453e-12
CLEC3B,2.2113838812442963e-62,0.0004272070779760088,1.2706871728100517e-09,5.543199626846429e-05,5.178287071341492
CFHR1,3.8253425196873013e-31,2.526960507066849e-32,4.639060165064079,4.960135422259955e-37,6.059397827454644e-61
MGC39372,1.8485883150208777e-19,8.876557221698857e-26,1.4589727853806451,19.776480831158512,4.326815760833739e-30
PGM5-AS1,6.930925719937515e-12,5.000088408131833,4.068494773869742,2.6132829022961584e-05,0.6443509941724053
CRYBB1,3.1037473309441084e-13,1.2420089494189775e-19,0.11508877972537347,22.409089597108622,0.855420535571298
CACNA1A,1.9406382156009394,21.435719526146823,3.334158632408683e-18,0.029236083603352156,3.506912300606273e-20
SIGLEC6,2.9963817995504575e-145,6.090287290984576e-132,2.0182090736293437e-34,18.132891536084443,3.659635688078322e-105
HES3,4.3815133323282175e-110,2.630626206812581e-119,2.323561775441822e-27,5.527561993837221e-145,3.4706094178738365
C20orf197,8.281903306395856e-68,5.581583310095811e-65,1.8231738438590164e-23,20.01664745450641,3.1998505596913345e-24
CACNA2D3,9.788595386252634e-06,11.462342776971633,6.462118203840597e-10,14.25509190129382,2.2280269444900624e-22
LOC100506388,4.778098212084292e-26,1.4601496302882339e-12,1.0559189178714042e-10,10.88685907015706,3.67383749966933
ODF3B,3.442947479675279e-20,1.6426636629918732e-18,0.37679151608926026,21.8255362093575,8.343187161413963e-12
DCT,1.3285923627945448e-19,6.603584461722481,2.650681811776411,1.5317625028718287,1.727049150216038
GPAT2,2.0233803862097983,5.736500301393252,1.3635592145429114,4.059143051042478,1.279795860396547
ANXA3,4.361305946843924e-81,1.1574171844310727e-35,2.160795863932698e-23,2.2968910730777785,3.18192233042672
TEK,11.271064916666106,1.8122504355380138,1.427491939643954,0.4881603558838589,2.6446239562500105
WDR49,0.00030220087143911263,7.810833858621656e-24,0.0001720699329179232,2.987021300592947e-29,6.812460303974502
GNGT2,9.962406933817142e-29,7.745413421600663e-16,7.040821578800266e-07,22.15278227316755,0.28539386206434375
FFAR4,0.0009398114978271414,8.621530451217771e-07,0.442877114272546,22.882578244828494,1.5453842262234244e-10
ABCA6,3.8017959816301357,0.00014998390537054496,1.6616366214893074e-16,9.447121727169297e-24,5.731181160216734
CCDC64,8.206136986027937,4.801389773938298,2.012408842524926,1.9292381707923143,0.7121251257694116
SST,3.6873929119802483e-23,9.28297854119682,2.1274931281891325,6.183406124607505e-25,5.643939960158596e-32
SLC16A10,6.741498858212102e-14,12.390493399742182,0.8040144623075819,6.074205944162406,0.4051790352044028
FEZF1,29.47088525401623,9.826127336233551e-45,2.1137785046923734e-26,2.8148119601613012e-33,1.4039508543755943
SLC38A4,0.0012146686590163056,1.0985445170470915e-05,1.915862195286002,4.023313800637555,0.8704635622740589
KNDC1,0.7402272126430732,1.1089907379940136,8.109089664304758e-08,6.374309323103431e-32,4.838369524148678
CNTN4,4.4673929739418865,14.776376567074546,0.9570525162566536,2.0412390634760203e-31,3.259259066798829e-08
MAPT-AS1,0.038111021349959064,12.67606031416092,0.6824934507814351,3.579604114480613,1.0303151732341602
TDO2,4.629979927793905e-05,3.113299299295919e-54,7.244970558057655e-19,7.182457100565399e-67,4.157834075334399
TMC8,1.6285729821672617e-19,1.3317673523912418e-14,9.670288075643376e-13,15.812132005789868,1.362760488439874
EMR4P,0.5217158381205509,0.3302580695765373,0.8148085391255009,21.873766333842397,8.505238069300073e-20
OAF,1.792275666764819e-38,1.697065970900975e-11,0.06327768886163043,7.817962945543139e-10,6.091770455382544
CLMP,2.3124333308951317e-24,3.198597312977318,3.44496763377839,1.8930534020119146e-14,0.5988912790194866
