,0,1,2,3,4,5
IRX4,3.755226638873808,6.640214075687831e-12,5.751341864817799e-15,2.937710914213001e-14,1.7906278128388778e-16,4.84372527207765e-12
HDC,0.2535322611449751,4.0055746927389744e-12,2.0300065968877668e-13,4.5831748663264965e-14,1.797497066622021e-14,19.971271474628715
ANKRD30BL,4.535078716756825,6.427846466455378e-11,7.287869675773804e-13,2.8388139965890517e-12,1.3331860012127027e-12,2.5906688261741057e-11
LOC100131289,2.1601509132117114,2.628120233090643e-11,2.7795988282913804,1.7793522712002348,1.6775168015009625e-12,1.3199549238244384
SYTL1,0.503110683613251,1.4392375556786219,6.800981972259415e-12,2.2084620969446997,1.6585703549570259,10.19810314178579
MSLN,0.6863805882543317,5.769961451996248e-13,8.609279749301694e-11,5.865409117325474e-11,8.062861733750467e-12,16.322084486996474
TFAP2B,0.06018680262177657,11.26431498933568,14.783551687308174,9.297744842534472e-12,2.4596462094114075,9.281315792470569e-11
GTSF1,5.944841864955126e-12,6.798516391458242e-12,1.3083881939789723e-12,5.727957000238719,5.4967067252882854e-12,6.201769871679278
KLHL14,4.960146786678251,1.3688765021716694e-10,1.3208311321247823e-13,1.0369271457974114e-12,1.3416190239867053e-12,3.890479416140082e-12
CCNO,1.5446143533853345,1.3409146447332724e-12,1.6953431259991557e-12,4.224849399479438,7.6598049995018895,1.7340301343066772e-11
SLITRK5,1.7965178328273288,28.460760883471355,8.502946362652106e-11,2.131081792874852e-11,5.74287355555412e-07,1.4345394377617791e-11
COL4A3,5.2720876026067044e-12,8.246497508814381e-12,15.121892928754828,3.20623258578794e-11,10.13055169475785,3.58044231022081
TNNT1,5.592661667452861,3.9110385052708775e-12,1.7271488942680182e-11,2.0094503628668588e-11,3.677418265026542e-08,1.1054408378249758
COLEC11,1.4729156354901796,2.759738952378173e-11,2.4323188850446997,3.874047933973787,5.3181156818706774e-06,2.8898882839034328
GRAP2,0.6343235320059416,2.4013543961669962e-08,1.7238776793666315e-11,0.019456799900238998,3.4203932042808424e-07,16.970390943808898
ANKRD20A11P,3.0146585113871767e-09,1.063789765568325e-06,17.30866618685432,2.056783215509136e-06,7.05837598087992,1.8513980023691102e-11
CLEC3B,1.6200917649957372e-05,27.70211609796368,2.926252339125556e-10,1.065703048109364,2.0922411918045718e-11,1.239037704506751
CFHR1,4.534021614537757,1.039795502993952e-11,1.3717769929916084e-12,7.189331046946455e-14,6.443859492263583e-12,7.370361038540139e-12
MGC39372,1.4664280778517107,1.1071661173316673e-08,1.7783618329034114e-11,6.011533263815851e-12,2.1678873864214764e-10,19.92450528161199
PGM5-AS1,4.052213168218765,0.0001811970049685735,5.539756969752495,0.7715430608687516,3.4453570822527005e-11,1.9247764939485327e-10
CRYBB1,0.3726366438221682,1.2580520099986623,3.829714368133912e-11,0.17853952507893397,7.561062051549848e-06,22.667806745012633
CACNA1A,5.025868959465122e-08,3.967586996421578e-11,23.42614990532461,2.545677017072374e-08,3.3876984045532152,0.0010332480303664481
SIGLEC6,3.3052057920684367e-12,1.8806539224668207e-14,1.6988519220041456e-17,1.0870150444896366e-17,1.1524259985028346e-18,18.33873975529494
