,0,1,2,3,4
IRX4,1.2933208452223495e-80,6.636445709811583e-54,3.836291373559478,6.682327106352684e-42,8.528270455728185e-82
HDC,3.2296372896860153e-53,2.3632660637634566e-54,0.17989993665092824,19.951353208773654,6.136960405968833e-73
ANKRD30BL,1.7327790689607227e-46,1.9278565583221957e-31,4.630315351588517,8.48233361015339e-29,8.140764527638668e-38
LOC100131289,4.309206947369309,1.4376342343176498,1.784517277752187,1.0312404087309466,9.867486972684593e-35
SYTL1,1.4003381596618625e-30,2.104967956833682,0.6289728069295857,10.21352943087167,1.4940451257358724
MSLN,7.603984245216625e-09,1.06555512634484e-16,0.6345427999172716,16.4846845494356,5.489371811553073e-29
TFAP2B,13.560486029504993,0.5751037215092166,0.019512294385816482,2.5949519815225217e-10,0.28111387544506705
GTSF1,5.554892106803047e-43,4.816897516860009,2.3466993179892936e-30,6.678985722743169,2.194422304105317e-31
KLHL14,8.631753413436843e-54,4.547682454446288e-36,5.070596148128663,5.1377142998578634e-43,9.827946531724046e-38
CCNO,1.5676194377768007e-26,3.490215313817369,1.4970392885291584,1.34776391951288e-25,8.622679041236806
SLITRK5,5.047905651773504e-15,2.95782827909919,2.6179688153556997,1.1792549890446858e-36,7.438141155279423e-29
COL4A3,13.354146170859437,1.120365646866077e-22,7.777201881794339e-33,4.145535748159463,9.8116910248566
TNNT1,2.466073831161315e-12,2.185755461856232e-25,5.686321690680957,0.7912140825169884,1.6678777949897478e-15
COLEC11,2.281586954144604,3.166214217255846,1.5156436600486354,3.237691396702222,0.0045647309188899905
GRAP2,1.2102363678025626e-24,1.4792087342873423e-07,0.6123411402984421,17.029776570916056,2.0670201724700823e-07
ANKRD20A11P,16.498716047287864,4.286075616473401e-09,4.939669131697748e-14,2.652334612422237e-19,5.522946600331673
CLEC3B,0.00011657819895773225,5.107588911345752,6.15503831623456e-10,0.0002839899047472945,1.3037313579261265e-58
CFHR1,3.2647190186381295e-35,4.078911283021218e-56,4.6659661112928195,9.190711953855472e-36,1.2008565753753765e-28
MGC39372,6.60348500738275e-23,8.012435377535355e-28,1.4312629331888242,19.953148347739635,4.83309436574e-19
PGM5-AS1,5.141870117015291,0.7067436275722899,3.99216677834913,8.8715740551917e-09,1.6497276270836195e-13
CRYBB1,2.0077992306377784e-15,0.0009756391408808079,0.4316873138394341,23.02507403232225,2.0891538211848647e-13
CACNA1A,21.98342895003897,4.355949167600826e-18,1.4186277804050136e-15,0.0445292121987019,0.020931339302273554
SIGLEC6,5.703709892884046e-122,6.231673872682984e-94,4.440651053493651e-32,18.279214765082784,6.79065045658718e-134
HES3,7.907474883016638e-110,3.4123862597449515,6.144590134483505e-26,4.466034692030673e-130,1.0443274802405132e-100
C20orf197,8.518194504256684e-61,2.949393903827181e-23,4.7610887824843936e-23,20.213237815988194,1.9152232437789363e-63
CACNA2D3,11.493408095644709,5.530740694514968e-22,1.0431363580855836e-05,14.5653223888821,3.860773313455103e-07
LOC100506388,8.095167973311578e-14,3.606189671807123,6.648041832997537e-11,11.050198685596818,4.143691780692734e-25
ODF3B,4.970928785046523e-12,2.484078361848397e-09,0.326025204895266,22.111957494254284,5.483358768819863e-20
DCT,6.24649806035624,1.6383904508241636,2.756387808383382,1.7746934323905186,4.518224545325606e-19
GPAT2,5.702525184888621,1.2452739951999068,1.3929682819356224,4.20258003552127,1.8095143499468982
ANXA3,5.619784409077046e-35,3.1239865333839427,4.389648329511472e-22,2.3290044936088123,2.139781064403706e-75
TEK,1.9049882860554128,2.6420865413292134,1.4114267944696277,0.44042747838688207,11.728364605530631
WDR49,1.8983253023586458e-25,6.7378836395168245,0.0012534368013915513,5.943109494148249e-26,4.096940777796893e-08
GNGT2,5.827028775037488e-11,1.0800150723217872e-07,5.165881518601364e-13,22.610555311484763,2.764889635331644e-27
FFAR4,5.906743590104588e-05,5.929842506201439e-09,0.4096061085721059,23.199601779448482,0.0006273723871927565
ABCA6,1.3539982648684992e-05,5.661920069179733,9.36662226240187e-16,9.644444118906694e-19,3.933003459333239
CCDC64,4.852645484735994,0.6242301207710531,2.0469473488502006,1.9996992313416477,8.442601814288643
SST,9.082586704729067,2.8546788944312806e-31,2.1764968033984715,3.597950955344077e-22,1.0472333468035378e-22
SLC16A10,11.729390441609445,0.23715558619046712,1.0208692839193907,6.60914850800587,1.7468744138596385e-16
FEZF1,1.3528410833915314e-38,1.4039648451543842,4.568441453923023e-26,1.310773991134105e-31,30.960266903444783
SLC38A4,2.5252278300971795,1.1627621943157398,1.3865927156514357,3.291073327720645,0.000152989714483552
KNDC1,1.19630680340816,4.777918775691334,3.174827795499312e-05,1.616968942003817e-29,0.5812982046199365
CNTN4,15.528617925678448,1.0960994712180297e-05,0.8447585949000698,4.976131419396655e-30,3.4810426360854554
MAPT-AS1,12.542302685803229,0.9599265507873281,0.70938350443437,3.8894977476216703,1.9027811957188742e-11
TDO2,6.881191996000324e-48,4.103318186026855,3.179503544108462e-17,8.150603260582706e-62,4.1559224031502916e-11
TMC8,2.3990900679054526e-08,1.3423078212235864,4.5273307207060453e-10,16.02871185685807,3.9326963835154596e-17
EMR4P,0.3200538630801704,8.412008828119228e-16,0.8106633617351199,22.172008729467777,0.2702138884466932
OAF,1.2944348558287143e-17,5.943984052012227,0.0638774587070152,0.419369204535911,3.805614640666801e-36
CLMP,3.2056194815612997,0.5116649560981207,3.5016971727281256,1.6889699027310474e-12,1.7599840628099288e-18
NFATC4,3.019282226397415e-22,6.316405646609031,7.798829401932303e-05,2.0345070193828226e-37,0.9301036268491599
HAAO,1.222290326534308e-28,0.5165176761280239,0.6944896027043111,20.611291244811905,0.06631305540263205
DACH1,12.350597816067841,0.936035711997172,1.7141812956087001,0.0028043866695855297,0.5099241013385053
NAT1,2.737381044540213e-05,0.01410793087330338,1.8314905517561586,22.21944225139487,0.01840387890685589
BTBD11,2.150218065736725e-23,0.7759841101156173,2.3150330873230387,9.135022198473945e-05,2.1934857193579905e-40
TNFRSF10C,6.8572439166452e-11,3.703361166310696,0.6521186226322019,8.25438158742126,8.037198381467066
FEZF1-AS1,6.559946871117254e-35,0.5974067090168621,1.3498198787261538e-20,2.593611304571677e-32,32.539501472410294
IGF2BP1,4.183904743203752e-05,0.0004992816987341247,3.8834581481717936,2.480927393783862e-59,8.966684544626148e-61
CACNA1E,7.5364076304846535,6.99486922970865e-30,5.421474514159839,1.126601240719402e-19,1.096001567449166e-09
OTP,16.256125785021858,1.193573340205981,0.033104152779757125,6.71471175067452e-26,8.977039684228776
PKDCC,1.7977712006103517e-15,1.1123564809048594,4.379673838397145,7.190141986777232e-19,3.503795539403196e-09
EPS8L2,0.812898699708203,3.853213756989561,2.1861771406957136,1.2557219361162335,5.065262395685806
CD79B,3.295438294718922e-45,2.6709738284463658,0.013486462859546149,10.430526581831392,5.0544084212800364e-54
HBB,1.4129773278423208e-07,1.0863225327447361,2.5677937888913918,1.6570092605538383e-26,7.219559727802992e-31
HSPB3,2.6272328091271646,7.009171407319054e-13,1.6106585126411976,2.862120484625098,7.307898170230716
RNU12,1.967049229859004e-24,0.9198288749871443,2.1069037996763655,19.318879488231712,2.2629687618418637e-14
IGJ,4.1690934063808016e-53,8.489759464224683e-45,9.590191228273358e-05,17.71882612512097,5.315777200867942e-41
STXBP6,0.2012036208550761,0.30281797404983407,2.9212344728220754,1.805235492565496,10.60225163589996
IL21R,2.9040617168431413,0.02391886936373999,0.7565197335384026,19.337308211817675,2.7890079456204855e-09
PPARG,1.3025963360631123,0.9063151326611425,0.030291688152539513,21.40936307217296,1.7678993683709394e-17
FANK1,2.396960526715638e-14,6.015152397920204,0.9867483558924596,1.1865084093119433,5.517572276811199
PGM5,13.714910898536068,0.36721742225296283,3.906445400528305e-06,5.877481218933818,1.3888323937486833
MT1H,7.874801359089813,1.9539771537368444,2.7300378851698983e-19,5.104045828183146,2.9313125300770567e-27
TP53TG3D,3.8291640476109154e-08,2.113010539140159e-88,3.485410496777778,3.639296310149054e-75,7.674602078392087e-38
LINC00189,2.7239570976721575e-09,1.4744923688685707,2.8142441318113924,2.0813459913622223,4.4039136486794e-15
RGPD2,21.208906112211412,0.10908511990286214,2.9488739506678435e-15,1.240816147114274,0.0007558083237143842
CYP4X1,9.584590928071993,3.7070485605721506e-17,0.14025718050612798,2.11619232675628e-21,2.3023350984149963e-52
ATPBD4-AS1,0.38113355041630276,4.094692508574253,2.4759239507856536,5.798448511045172e-09,11.468022036229637
PPL,5.057138297373844e-13,3.082164042299585,1.4128948838467252,0.7485220693989678,11.03216891239629
PLA2G7,11.04945088585968,0.009523424720733312,1.336303323602311e-17,15.336564621139724,2.865525056248528
TESPA1,3.089468170738552e-38,0.7052611106274945,0.35570213045217336,14.167163815377172,6.143646942609044e-23
EVA1A,3.3061159912461494e-17,3.7443817372250603,0.8028129273336803,1.6344118842066786e-31,0.09954039236272345
CPNE7,5.6309008871835114e-42,0.6825589194734335,3.3332469159525835,0.8576927488492808,1.363101648886776e-33
MPZ,3.4807078084140053,1.437406484068638,1.1069269530427166,1.66929428285224,0.002267549970765241
C16orf89,0.05705558275828126,4.341898044273156,1.0167934176962625,4.167499812662312,0.26185140798606604
LLGL2,7.070665496174174e-16,1.003878396985787,1.065089987132912,9.222718113847593,15.654718547182764
SIRPG,1.511790965137666,2.048805775460874,3.2062919325480225e-11,6.372722130609129,0.0003462547021586973
BCL11B,15.014383979227524,1.1728960804578554,0.9306359856328571,3.6083235027878113,0.12491638254980698
NLRP2,1.1279874112204733,0.029935654140333,3.1245463293334517,2.99369903932523e-11,3.242528041402558e-45
SNORD56B,0.0005501095560385925,4.8559272800071876e-14,3.7192573216477585,0.5216425043811905,4.043196130581453e-42
CD226,5.997599543034298e-08,0.5551444548990156,0.6967688175103172,19.40613274899639,4.120063658145959e-18
BATF2,3.205516392889438e-34,8.56692779880458,1.0039291369971297e-18,5.224716929569778,2.9890628249393383e-21
TMEM74,0.003364617462357971,2.3693131428647045,3.8052701436167613,5.878476031998192e-19,2.6411523100167114
FGF18,1.553953982809658e-29,3.49196962689479,1.0825593455312785e-14,1.9084853285082278e-41,5.37414550895115e-31
C9orf24,4.894751502050544,1.3232807217094877,1.9010407595864145,0.005244469643226787,6.365282925897263
GABRA2,6.84866904410173,6.649124894623188e-18,3.761074930716902,8.757131100123629e-26,3.4335064263240507
CLDN7,3.65777680134501e-32,1.3928792486908183e-15,6.524854077955649e-06,19.41203584973252,5.9952636084250986e-43
RGL3,2.949581426222109e-17,4.098746243285303,6.3055400066357315e-09,12.815721745008126,2.229549593356077e-22
CES1,1.0503788112173869e-29,3.417957902418146e-31,0.7230377357982338,17.25459498222773,1.3232309747227446e-37
SNORA26,13.469714716373556,0.36345069888338416,2.2602597039357124,6.8306939971901255e-09,0.01665456161539104
OR2L13,2.044821289824324e-26,8.358329070017135e-07,0.5513805745172188,6.471803758808894e-07,28.235368178169715
C19orf59,8.055924037950625,1.2441771721590369e-14,0.29320454890685094,11.342792031697098,0.24167195425855556
CAMK2A,1.9028917343181366e-09,5.056167845437363,1.865675173082161,4.87863764735748,2.6927914833396156e-05
LOC284757,2.2053035463488615,3.4739447306559805,0.000278634989146613,9.582701133323935,1.3230450454691834e-07
VGF,0.00039018233110042766,0.5122049236465224,4.44476808624473,0.9470288345132496,7.471031885177934e-28
MCOLN2,0.4198546250396019,2.4149869794351115,0.4548109785832121,11.664738325984526,9.379489565924315e-06
ANO5,9.454126276541682,2.334744676699332e-31,5.0839752388583035,1.8255032372705654e-08,0.00013562401150558909
HLA-DQB2,15.130045404015105,0.044672304880066016,4.7613391388523295e-17,4.625060412676265,9.446549903912452e-25
ULK4P1,0.01377309501370686,3.5143260679775503,1.486507912187083,11.519982543457518,1.9983961457646408e-16
ULK4P2,0.01381264878306397,3.5124169750661833,1.4906735721249458,11.519139791733169,1.8666522323112712e-16
GRIP2,1.925000051581513,1.3919405654966492,3.2802649633134053,0.7765165164739146,2.789462896382773e-35
ZNF804A,15.431299043662282,1.4762616289186517e-24,3.0774789239511815,7.406452847039997e-20,0.00016677019155583443
