,0,1,2,3
IRX4,2.6297509313025528e-61,8.077995404535914e-30,2.7722083627561593,2.4641347949790088e-58
HDC,6.631085403137251e-64,1.8454924524840652e-38,9.724464633483169e-13,19.713090034336858
ANKRD30BL,2.3420284526750745e-33,5.156141568778089e-19,3.4567707938218812,9.899365989826487e-38
LOC100131289,2.0055299325653047e-15,1.237003417785783,2.5125977481427197,1.2896983399713755
SYTL1,2.929804120676005e-10,2.5850517109232336,0.0011330135191197207,9.939676423099872
MSLN,1.590092986277582e-24,1.1975445561238223e-13,0.25593680060702484,16.88429326238203
TFAP2B,5.2772457481464246,1.9290392289946139e-16,2.9898230921224065,3.696735625241539
GTSF1,2.3099659683715158e-33,4.567271714369375,2.2324988988115272e-32,6.338905688867599
KLHL14,1.704977074944505e-34,4.990898013342501e-22,3.766341113441157,6.165857623122299e-57
CCNO,8.332593062447856,3.6927881459914964,0.7072305345091093,3.6808674706278983e-29
SLITRK5,3.173130740472108e-26,3.2305090998765267,1.7648484002345357,6.623766897468285e-37
COL4A3,18.024759517347604,6.672641834834722e-22,2.4637219905388423e-08,9.254657761971139
TNNT1,1.1702149175329394e-07,1.9449546451828715e-14,4.720467602547741,4.082299025931654e-06
COLEC11,0.008535974892722687,3.079290647110551,1.6043792925736724,3.604789995724672
GRAP2,7.397872573620807e-14,0.6550356848851219,5.510061820348457e-13,16.884649141211835
ANKRD20A11P,12.856846616433135,2.0548166817202658e-10,2.305135220515706,2.57995383387261
CLEC3B,2.6366128191654186e-42,4.884819398643916,0.0018785278573542705,2.06403105175966e-07
CFHR1,2.7806211492100158e-22,9.905295269834128e-39,3.655320096431462,5.30998388011785e-41
MGC39372,3.534538168650552e-11,3.507118363602031e-17,0.7641263676960809,20.033582051523346
PGM5-AS1,0.0002743012690469789,1.0233570296562373,4.243154258627061,0.0021741299941023637
CRYBB1,3.815578921120343e-14,0.7384495209870251,7.8775109813583e-05,23.069956948377243
CACNA1A,9.989689278680398,3.755737801793394e-25,3.1906466910483986,6.390482457351814
SIGLEC6,3.9351234089681075e-122,4.771538045151509e-55,2.509058702925583e-42,17.93915454065725
HES3,9.393719048664578e-88,3.272420807022137,2.785012438125803e-29,4.411991359558032e-123
C20orf197,6.244054113453582e-61,1.2613815976371074e-16,1.5627821622729083e-31,19.983582327011657
CACNA2D3,1.9890749473664715,3.2995913451774894e-22,2.0986825412110295,17.93398556461008
LOC100506388,7.195199991205168e-27,3.5636160158254815,1.6653369947898266e-06,10.953943886935685
ODF3B,3.7489671508442937e-22,0.0039259450076846334,7.500701702890579e-05,22.531839297450595
DCT,0.0001556606443238512,1.3862862864649423,3.638501673306552,2.9882033478187835
GPAT2,3.2758980451383524,0.9858164315383695,2.1858550249662754,5.5800338913925085
ANXA3,2.8383674970657124e-59,3.0527379692275143,4.116876389033229e-21,2.1408431684196265
TEK,12.04109780446225,2.6109754033197157,1.3514917449232628,6.40182441037715e-08
WDR49,5.302389937568213e-11,6.4439644807260095,5.04126612195005e-07,2.145477393188126e-27
GNGT2,4.322663160175961e-29,0.25290081440789225,2.052158578309318e-12,22.848148109940524
FFAR4,1.2093697392877876e-10,2.850919940169178e-05,0.003850910754445329,23.888514946583847
ABCA6,3.2642109543314857,5.3956201347126,2.178966901367831e-09,6.497408915260685e-14
CCDC64,9.36360696232728,0.6113319545579406,2.5082056246524194,2.617168203078832
SST,1.3682932400148242e-05,1.9971195511676788e-33,3.912525235080626,0.7634193438430539
SLC16A10,1.141697783424839,2.5007146437055847e-07,3.146901139598886,10.0818016449708
FEZF1,29.79799231257806,1.1458707335345564,2.9393143640740948e-30,2.2831864297904457e-38
SLC38A4,3.81611618720562e-05,1.1129313245740873,1.721158300342691,3.2711223985435507
KNDC1,0.010299669246109686,4.696812384486651,0.0005144227991414116,7.038905642011494e-23
CNTN4,9.410988800008843,3.795327410316168e-13,3.592928528368043,0.6477903773086199
MAPT-AS1,3.4496275714498603,0.10970102817954643,3.094920101898088,7.473013037165091
TDO2,6.180916901772064e-20,3.951387159081699,1.933332615162558e-18,7.722011419380085e-60
TMC8,2.0240359679951272e-22,1.4060513295876986,6.866389608018495e-14,16.12193537528001
EMR4P,0.00024213411920226156,8.772506308045366e-11,0.5525666236959939,22.80670265356848
OAF,1.5413581996355755e-37,5.598956410603833,0.5967931737126796,3.0220526659141555e-05
CLMP,2.522092671120913e-10,0.2808786242972073,3.6397570801940713,0.19225649508286713
NFATC4,1.3572340226851964e-05,6.087414901120956,2.0876720909469067e-06,3.4455455226628393e-36
HAAO,1.9012356616639987e-12,1.0083520506911539,0.00016034525494847373,20.59018868349743
DACH1,4.849685604031731,3.3506483821604556e-08,3.8345401365010163,3.340658761181697
NAT1,0.004063746595458477,0.5695334362881191,1.051461933181354,22.350081785526765
BTBD11,5.148841871592169e-37,1.2287747872795483,1.5019850531676617,4.062314528275518e-08
TNFRSF10C,7.692842246022263,3.9525041468186917,0.02315426821172672,7.98454036355965
FEZF1-AS1,31.733540195213614,0.2205609209146704,4.291520588589333e-28,4.2646053419987364e-40
IGF2BP1,8.195742055452446e-36,0.0036905481368643,3.426489115155032,2.124120516272301e-67
CACNA1E,0.00010774632150153532,1.9197086538725613e-27,6.351547598873632,6.304737055187424e-06
OTP,15.019811540987808,0.2479305644496091,3.3132823687532102,1.426971974602344
PKDCC,4.802136071596132e-15,1.7588635184894665,3.0967981229265242,9.680300902337888e-24
EPS8L2,4.7131327883498235,3.967440036477961,1.8348160634635262,0.295613024973757
CD79B,1.92638023536559e-50,2.868217629680739,0.009259203675970318,9.82173514627273
HBB,1.73638624615389e-23,1.1559744179620408,2.0508703715272567,2.985393966527801e-28
HSPB3,7.995266965023022,0.0007574139192709507,1.6891265554094483,3.2379581947287144
RNU12,6.503362962401891e-09,1.5759851217388892,1.0676803564678519,18.897869909798327
IGJ,2.541281152419118e-45,5.5951378164167575e-33,6.914471088361635e-16,17.50150399257342
STXBP6,10.556234102207114,6.634949808175436e-07,2.3940932559990253,1.2827194273686944
IL21R,1.627326712399338e-06,0.05044225026356638,0.9789019204856352,20.697559883073904
PPARG,1.5876493509482626e-18,0.9525995853406944,0.0006375435830667493,22.38321728516373
FANK1,5.357645414660541,6.047698582047202,0.48446465949438794,0.1282339305390738
PGM5,7.403803176220413,2.7941553089769197e-05,2.1635998841504724,9.51465615199609
MT1H,0.10275916726646966,1.5815034907473762,1.0666112922995645,8.05012753159981
TP53TG3D,4.557610510127093e-28,2.4525369540275675e-58,2.976711258687162,1.298699040145762e-76
LINC00189,1.3529593878040333e-22,1.923639139536318,2.0276783777494707,1.3005936667019544
RGPD2,8.097195201191326,1.0474778668717619e-11,3.3408661070273746,7.165504126055875
CYP4X1,9.860793364013484e-19,3.3626555538579603e-32,2.3460591884704516,1.6589200928393681
ATPBD4-AS1,11.142388219981367,4.082111860092954,1.9206372819141426,2.3500780135885465e-13
PPL,11.718785997469025,3.3885967781451476,0.4663836221805197,0.03532360308678485
PLA2G7,7.357850774477583,0.01898218762279532,1.0499410907827782,19.24076941727093
TESPA1,1.6222008121997362e-28,1.0422575055394834,1.256629185403034e-10,13.881503983766951
EVA1A,0.0014969881369817253,3.8272538610368003,0.3585544911663705,3.592330133397697e-30
CPNE7,8.854519582239026e-31,1.1246393534664452,2.393569294448146,0.0003701262200541236
MPZ,0.5566747955957834,1.2363393243330014,1.6006483368918334,2.4950392789306193
C16orf89,0.005371705678457493,4.051662039451553,1.0794548841880875,3.6957376338285046
LLGL2,16.078056237709326,1.511749168877867,1.3308711642009709e-06,8.804360796782014
SIRPG,0.08110220496840712,2.114672031343785,4.499460822872241e-12,6.887631934041838
BCL11B,5.548752567962157,0.08866433939281079,3.6817765995830216,7.71724985961802
NLRP2,6.807801720088864e-30,0.05952446988185094,2.9292180733507855,4.794091754982111e-13
SNORD56B,4.086490802852953e-34,3.0306286512545645e-17,3.161555609144684,8.076338459673712e-07
CD226,4.0041210206246027e-22,0.9334734802638561,0.1339451471696149,19.626401628304585
BATF2,3.1162256417960524e-29,8.14402947987316,8.428862344009914e-17,4.67776027387854
TMEM74,1.58519391598675,2.5635813048193232,3.059339353664635,1.2616032855080562e-21
FGF18,1.4099809524463545e-31,3.367388138374242,3.900465101940796e-11,1.0679383124319141e-38
C9orf24,7.1087838294530785,1.193971767990551,2.4958729811713645,0.5279532090491862
GABRA2,5.268208642358405,1.500897293454961e-18,4.513687220766522,5.350386482202268e-09
CLDN7,4.829099762794158e-42,8.793022115187345e-14,4.434872495644539e-15,19.454561919529155
RGL3,1.753090733355956e-24,3.9244824197025805,8.449215884807749e-12,12.804744668216872
CES1,6.180451070482863e-34,2.02181083375314e-22,8.64056652913571e-06,17.56547693724083
SNORA26,5.378891806065508,9.469073133609948e-05,4.372637609719321,2.2678924674607073
OR2L13,28.3724981279358,0.04466518739314547,1.6073019431903578e-15,1.510152708103643e-20
C19orf59,3.7608056729663075,1.6218324038047216e-18,1.462361834398572,13.985895781420629
CAMK2A,1.7310873671847334e-07,5.074129163524235,1.2529334184071446,4.418531636835059
LOC284757,4.938493207879575e-07,3.3097942164612517,0.10336118455735278,10.567448849657104
VGF,2.3242289156062206e-18,0.9800407976201047,3.5562560387727484,2.647724212935777e-07
MCOLN2,5.193342975438134e-09,2.5431777023063726,0.13243468411256326,11.956405497227406
ANO5,0.47549228939840765,8.193012864269039e-29,6.330835103454771,1.0142388207645825
HLA-DQB2,1.254355392558496,1.8895016563637222e-05,2.593878766997437,9.318099613790984
ULK4P1,9.890742717895048e-18,3.6880338224018674,0.9869127703349267,11.191610956726032
ULK4P2,1.1578653206757207e-17,3.6862707851338112,0.9907860691594166,11.189588802488554
GRIP2,2.836629220485715e-26,1.5654220550458582,3.023531807073385,0.7389927152072306
ZNF804A,4.37167214628672,3.477946254049812e-27,5.6212318483552925,1.3798837465723948
KIAA1199,5.391422798702734e-26,9.27360807496367,2.3534914189250635e-12,5.711346432175045e-09
ZNF728,1.1694413309133689e-27,2.594111336203094e-34,4.197706448446054,4.5373942384043064e-29
CXorf64,3.2627201414404534,4.245384492959913,0.23011990463205056,3.1108251404940765
PPP1R16B,30.440464275809617,0.02576973406704713,2.290000430226324,3.5656475899939397
NPAS2,2.030268738897349e-10,6.158104536720688,0.6171979430163914,1.7262884014258002
GAL3ST1,27.405140785714867,0.4408248419197398,2.6361114682655753,0.007815914930279243
HOXA4,5.660433142292109,2.761852061282694,2.582036077164806,0.025417239741421488
LOC100499405,1.1865923418273987,1.6204001621984119,1.5724740763528309,17.736013428153857
MAGEL2,0.5602983968618654,2.4571478028370003e-11,6.682269409822309,8.446962049738823e-08
CD300LB,0.007299499570631816,2.7895944327927693e-14,0.2901747255305229,21.90897322219285
VWC2L,1.709623752240576,0.07334177655447315,4.158910541796908,5.060235455725894
LOC151174,11.04751114544562,1.4276591679628594,2.4827906599366267,2.7618698412742133
EMR1,2.247222489500699e-22,2.964461274929283e-13,2.390353805523509e-09,20.863855757895763
CLIC3,0.002591005509188732,2.5832646603172855,0.30822716568379577,3.612845725331046
CNTNAP2,20.977751255143595,1.6533297691750767e-11,4.495357634641797,8.841788435877432e-06
GRTP1,1.770742323976277,2.4093103586513798,4.12850982726646,7.269283029443994e-21
GPR126,1.4031518415158206,5.920355553967116e-09,2.215195163870225,13.337429841989238
MIR3650,5.255675926970377e-05,1.710994468191539,3.5211719874522296,2.1673060422344297
P2RX5,1.122794788449543e-21,1.3050784090101335e-25,3.883609429212276,0.6022236074320486
STOX1,4.7546453223291065,4.712334489130345,2.3302655773861205,4.317573899858941e-14
LOC100129518,5.750716838346403,3.785817513087335,2.6486997373397676,1.4340995640442842
IL4R,1.8391945394936446e-09,0.00040545888808876467,0.6479996178527512,21.721091127996992
C21orf37,8.250027370593024,7.781173897097114e-19,4.331471851977457,3.365683419113918
LOC100287225,27.9431702059722,1.904620935536566,1.7245868662625083,6.021299234700171e-11
CD200R1,6.384619666190282e-15,0.16039242946767088,1.4157803605043598e-12,17.09733007892723
UBD,3.202458176444883,5.302476450194395,0.00010889369077926654,5.567483084563348e-25
PLEKHA7,4.465521553472383,5.601511754704099,1.32196795520215,0.9030784906239652
PPP1R3G,1.845198896392052e-05,6.43183426379572,0.6092325615851943,6.128879790981933
C10orf113,5.946082053170899,4.109423560809919,0.08247128687784809,7.144550373216027e-10
WBSCR27,2.2552474955036907,3.3308017101157863,0.516109199804041,10.141543855897075
RIMS2,0.004772940990417891,1.1633791813860475e-19,5.116583045334646,0.34910216061457494
RIMS1,0.004737378566708082,1.854936638106746e-25,6.900196371930216,6.626396975741175e-15
BIK,1.3443105721375403e-16,1.2398837821974884,0.33952864385793385,15.06432129256259
MECOM,0.4852998682433074,3.9072870990267266,2.0079670947574346,1.7040041915088462e-44
PDE3A,1.6756427528774026e-09,3.8096936293279207,1.8740424920118275,3.9334620306385595e-15
SLCO2A1,8.783951136656001e-09,1.696643146582709,2.463934221195326,0.9642877282969301
MIR4712,31.60980493346176,1.7229895006305207,0.004289640015878453,4.905563785916015
HOXB4,13.981717295058615,1.8894725821287432,3.968586151711012e-06,3.272954202149097
BCO2,9.029082392532445,1.6962422533802224,0.7857957384875307,18.46909961114447
CADPS2,6.865462256710803,4.734571123349797,9.836596994399089e-09,3.3091847341118083e-15
PLB1,9.099796588903141e-18,0.49655790666718397,0.008083384114683914,19.72935132485589
C12orf61,8.341365318210183,2.2910262395466097,1.8970380861092746,2.860511782140444
IQCA1,11.56871359136573,0.22249451552370705,3.7332636209708436,2.7834540497052203
LOC100505912,13.009116873638147,2.976417739456619,1.8789050024687297,0.0024990158373769966
HIST4H4,4.1968318904456225,1.7814535771984696,2.636386180973188,9.898714068174582
AMER3,1.3359895692713817e-06,2.520268080864244e-32,3.1826745955518545,6.317213259611674
RAB27B,6.470373899737975,0.00045418699122710894,5.034978859310975,1.971297711881644
ZNF732,7.265014765343911e-25,0.6873397038862231,4.041299327016951,1.7567437803384643e-37
FLT1,2.7423399858218636,1.4171819585828171,3.385372164262305,10.981273002984697
BCL3,1.179927924319391e-13,6.169966754578708,1.0486573895764484,2.9014362013607355
TMEM151A,28.709706930426627,1.2027955078657263e-05,1.9852741593782304,0.009528033868010873
SLCO3A1,30.02500766217394,1.771982266433776,2.1224341671200784,1.2258585897185692
LOC100130370,25.818862418075888,5.790486061161871e-17,2.495547995695537,2.7315742638417224
OSR1,2.4295769134076117,5.082628823610277e-07,4.693642867909794,0.9890545858140507
PSD4,1.5009827504834374e-13,1.057791796574276,3.861813958442998e-08,17.28568805677908
DMRTA2,6.557742235696641,7.39172810310625,1.3144947371323254e-12,9.60335473446534e-12
C9orf129,3.794554727857727e-08,1.5489711361860238e-20,6.3453124096414575,7.653202539703805e-09
LOC100996455,7.57471328422929e-18,1.1083777632744607,1.1173801287738776,16.693311772856877
OXTR,3.7957565139676586,5.8385431222222515,1.688101761943467,5.12627754443895e-05
AMH,1.897608329621473e-08,1.4458235592463453,4.929445103417962,2.539499455670968
TSHR,2.513146951824786,0.7127989651536506,2.118121651815893,12.657811884917791
SLIT2,0.009557472770206623,5.6250625356188895e-18,4.339430205362334,1.0380520783160353e-18
ELOVL2-AS1,2.54029829333721,7.612175353889561,1.261647490760573,2.12354413939695e-07
LOC286367,0.5515542534083654,2.482883748013277e-05,2.9752494219272365,14.669966618821901
CRYBA2,4.691029357851252,0.8860214423646483,2.6774765442633197,0.1389923197209658
FAM201A,14.02598104649224,5.234922379357538e-22,3.0097182183516833,2.158961411505472e-34
CDC14C,0.8567759202846964,2.1774621965315895,3.738592097419911,2.227374140710397
LZTS1-AS1,6.318409521820695e-18,3.204102723379432,2.2339023319806044,0.059261003624128894
LRP2,32.7487464276807,5.221414692601811e-09,9.242421944108984e-09,0.8731839101004714
VTRNA1-3,2.24885613318878e-11,4.6170911157277414,0.03722905303034468,2.603867789502742
GPR133,2.038363097852499e-23,1.700335478059663e-14,2.355089903932481,11.518148094948838
NAT16,1.2919731259766394,2.6499375511201522e-20,5.732226674587461,2.5408049045506967e-10
CCR7,2.0437490354196894e-05,2.3505607925783276,1.4297974356049399,4.900849513722733
ABCC6,4.894392640392742e-18,4.329652189872533,0.8611960126388525,12.692341006752844
IL7,3.5696354753444246,7.194733054689185,0.05695422988041528,4.422810667986532
ZIC2,5.417606990042833e-19,7.2354281722211775,0.0003993198091644413,1.8418825754668928e-31
DSCAM-AS1,2.1882051086011858,3.3206403594833856e-10,3.8753943272724176,4.197969311743156
RANBP3L,2.052064735459374e-14,7.188731910196944,0.001677783138037641,9.294202243378055e-35
PMFBP1,21.126645684866222,2.3816188616387807e-22,2.4202657413479938,0.9973612439763838
EEF1A2,0.13155622445548043,0.38493407599028606,6.819643208939478,2.445367767559164e-17
C8orf48,21.299003992733976,5.285555070247548,0.1271052358644943,2.1274253030104017e-19
ATG9B,4.815459784613788e-07,7.285248186136758e-06,6.57150555794412,1.83312860536449e-22
PAPSS2,2.09181723084193,2.7080347972444407,3.713479967477129,7.283914414287067
RASGEF1C,0.0001958633332559488,3.640982330974037e-11,1.227617218661703,18.910907198803816
PLCL1,20.61277172613874,5.800341255926284e-22,3.438602655525959,3.0819152018380507
RIPPLY2,0.01020475423534693,4.3917935696718795e-16,7.178342856930807,2.0533612121809743e-22
GALNT3,2.4188892739710604e-06,2.199922288290887,3.1758371713291718,8.011109911099327
HOXB3,11.852044007485103,2.9116216438921896,1.1178730073483951,3.3042231448954427
LOC643923,3.159131233836273e-15,5.76435760034259,2.5447535346322527,5.892379119210745e-16
TEAD2,4.091387618671371,2.461889958445416,3.9855547509316405,1.5212056770511977e-13
KAL1,7.429893924993339,2.8492914212294966,2.0486580095890763,12.045351690904752
NPTX1,5.939013073632258,5.24661463783201,0.0016031185344493701,2.5968923070041363
HPCAL4,1.300965678516109e-19,2.0825129830423285e-07,5.926547035424378,3.6841864468107807e-23
FXYD3,2.5124117000346984,4.349649089697431,1.3559208936293405,7.988984126640366e-10
CRTAM,0.04786106762896657,1.800285528654055,1.3030168344350277,17.579119526373997
PLIN5,5.310662265386328,5.27442173378804,1.945384281967164,2.9962577990102135
CEBPB,0.12409081516581434,4.383689691303222,0.8385321622592606,13.248003678513795
TGFBR3,4.024213948246337,8.151476642333456,0.001996367281940936,1.7734758242180932
PDE3B,0.3636915049952287,3.414227239815329,3.4768832069145366,7.353984318522556
MLK7-AS1,5.25679202382572,6.45790924724373e-07,3.4719595738395004,5.990416804066313
CDH3,4.5925950033586615e-05,0.7601377198277088,4.298877121808953,2.79250827007386e-22
LOXL1-AS1,8.086325224275532,4.191623738992688,1.9444275178671881,0.001762555422923831
PRH2,3.562392214392891,3.6990441930464226,3.747690563903303,0.00010406468537540824
TSPYL5,5.135609175209302e-09,1.476464036752061,2.7254335047231364,4.959332552680944
ALX3,2.4349207243415503,2.3461344898689536,4.477866919396605,3.303705835601336
CYP7B1,18.199666928221795,0.15152020254669332,3.961173198357679,0.013686390024329588
SNORD27,4.624804122812213,1.7583218466927673e-09,6.0034031813598485,3.5454791842047864
MIMT1,7.809975748680947e-20,1.9116807074470295e-07,4.329569573809994,3.251531904642115
PHOSPHO2-KLHL23,18.427345950301724,2.7539035799291685,2.8353022108504846,1.7710025636922853
TEAD4,3.7504862451962385e-07,3.8274176075481146,3.491795760066323,8.958822994209909e-18
ST3GAL6-AS1,2.3102535975628564,1.0321264433175203,5.960632679897577,1.3357593821584588e-05
PPP5D1,0.0011665379246547907,6.8717115627505265,2.4938101178361953,4.4636392890528605e-12
LINC00612,0.000817233960543851,1.1356109774751948,5.428192444796059,6.219321157713969
MIR3652,15.204255088056088,0.282724439739458,3.214956998607075,0.1517350444155928
SLCO5A1,0.004518638547275889,9.035045219815877e-24,5.128263871633237,2.2770189693231475
LOC100133985,4.438031735606288,3.196801587878885,4.216413696225181,0.6403681492707738
EFCAB3,3.053217974163043,4.36153223339693,3.4255490590475515,1.5314311241193472
LIMS2,2.0390455829688747,3.078347867222083e-18,4.457068095729994,2.775899729641522
NFKBIE,1.779315452076464e-12,3.4346473285325687,1.9305656027074904,13.530719711077186
STK32C,8.790731767090232,2.109173811026472,4.577971226901769,0.0001326242137771169
SCML4,3.398651640211985,0.35667024362701594,4.693039461358235,6.997112186450341
SNORA62,0.0012921275267712988,1.1366527425683215,5.641079886108574,1.2072865227208733
NDUFC2-KCTD14,0.700895611459408,5.1381560490219575,3.0129234029889043,9.989984228248408e-16
BAI1,7.938859711434575e-10,1.4337246240951698,6.1564920368363145,1.098995752408842e-19
SNORD77,21.91584092061438,0.12816370619645576,2.9839587468883506,2.113370635884508
VASH2,2.444157146146921,2.996400770596809e-05,5.999164977632589,0.0002102427709645852
LOC100240734,0.01239637102307013,0.0005558861201782182,6.542839105575781,1.419462924257366
NCR3LG1,0.005769330303452901,1.231602243806219,6.157601226152122,3.1124693658973914
ITIH4,0.1172180481525709,3.02558283555024,0.7870335978059161,14.837330437328408
MDFIC,2.249105952500609,5.737331019604598,1.165801896852855,6.389613450373645
CLEC4E,6.454066088880036,0.9928343800386267,2.7250079790482578,13.004281633562908
ZC2HC1C,5.223736456093137,3.551136428609329,3.270021893115645,7.097760131252086e-06
DGKE,0.20494459729159287,2.3690869694672965,4.439383396594375,1.1156144887351525
COL22A1,3.9264855090606376,3.956983238848929,3.2622575008244357,0.8752729672789178
DERL3,2.6773079899559415,2.5290229833655147,3.542571697509907,6.4225238618573135
CCBP2,3.229863454047579,1.1299809143521218,2.0551681711683383,18.625182422105677
SLC29A2,3.9373627358373953,2.3282573862676834,3.431779254918474,7.246007460418554
PRIMA1,8.57783219419224,2.4739667899029674,3.449639692512614,7.556713810752002e-14
B3GALT1,3.9404473594720686e-10,4.992505168039917,2.287553435580934,4.437257490965134e-14
JDP2,5.513040146600593,3.0269483149180205,0.5560805866883494,15.360531056337935
HOXA1,11.771801381178113,3.1024434068472586,1.2351275971570455e-05,5.960030250278566
TRAF1,7.369625033819768,4.523760440956927,0.8593834722671592,10.138815330656474
SNAI1,3.6026081984726646,3.3522487406617025,2.792623375327552,7.0244139652340385
RAB11FIP4,11.005365020629862,0.08593882592753854,5.6640635328474795,4.5216663901088925
ADCY2,0.03410439511165152,3.7417634522179504,2.52598219325547,4.332554548652569e-11
SNORA1,8.204381316898273,1.4966950514653072,1.1870177043587642,12.310302212814705
FAM20A,0.038168284733174816,1.909853981896533,1.6984118775115749,15.521262175696249
IGSF11-AS1,21.382731071939567,3.224835611969399,1.9327995135312765,7.55516308490362e-08
PIF1,0.3227565746198465,2.2002419725436924,5.444813283888112,1.0958913522820702e-16
MYO7A,0.03426177946760566,1.2571070617392446,3.415190242290858,13.652540499659462
OSGIN1,12.998914993082265,4.6662987910364775,1.2749199039443213,3.5667173187834647
FAM154B,6.554383270278415,5.368370459941995,2.136647979921369,0.14292907148526393
LOC100506801,0.08091859080703238,3.500644494825058,2.9056849134330354,1.6383301334875176e-05
DBP,6.801540089394342e-11,5.514788914119678,2.948783924704348,3.963890726381892
KIAA1217,4.363356688547832,4.319803490380053,3.7849181919543904,1.2906134447030786
CD101,0.0038251766804675855,5.609300231020503,1.8720775228628503,4.154537233919296
SPTSSB,1.7463486638052514,6.152366266151639,1.0606510942520873,0.9691676238350951
ICOSLG,23.38791372265367,0.5869134639991861,0.4623174316032823,11.282391683478743
FLJ34208,6.655991076235624,2.646349545544243,3.990482067121744,6.737612964811753
FKBP1A-SDCBP2,2.5241158379723116e-11,7.090788442671018,1.7850852746293422,0.007479993864119973
S100A2,1.1411210607691252e-08,8.068960586659248,0.0021062472917520707,0.7389096207037256
EFNB3,1.9969207343896063e-08,0.3549372036000007,6.254392324535267,0.581955011736042
SNORA15,0.9296339224109755,1.1995495113816186,5.129006989010719,4.494346034177023
IDH1-AS1,1.58368209751742,5.890837432705713,1.0751131135851089,0.02570356428716187
PIH1D2,6.667770781821198,6.331030411215701,2.522348928049003,0.012249034783762307
F2RL2,0.16477626515398547,5.145991961617603,1.794108827099278,3.3613469945835863
ADAMTS7,0.002655723843178243,1.4160070614100096e-08,6.49201930322437,0.0018432827280498141
RHEBL1,1.4059577251036226e-05,3.399340364224371,3.5573536176214375,4.627699598790654
MMP11,0.00013763372292630363,1.262273696332777,5.233447849056013,2.3450651953597463e-26
LOC100144595,0.0713523971932831,0.015325150728450565,5.247187353697659,4.909532845245018
C1orf145,8.170987143659092,0.012141893287286749,4.942613297298089,3.138462599229992
EPB49,0.07886563408419571,3.480890253015877,3.1326948596553117,0.0008755428033892403
LOC399715,7.434984452546094,3.314810159357914,1.6187017439568308,14.065197615199878
MYH7,6.347654992366016,2.307215833187036,2.4892458996571505,4.151222450533346
RNLS,7.474867253054532,4.451198701086327,3.240772035322893,2.8854829430201065
FLJ12825,5.337688015595902e-06,1.3078863398000646,7.062400182379045,0.06742807091262598
LOC389705,6.471090251001812,2.256600196212128,3.4170185156315034,2.410090566242487
CHADL,17.544924445792518,0.06914746291939376,3.4140631300477766,4.884963355077209
TMED7-TICAM2,3.153377063284315,5.006742511925012,3.1888230854383224,4.934187877434214
ANKRD7,16.165421940481245,0.6728172588208234,3.9066880845948897,3.6926600905488614
DLK2,12.204847328469606,4.701247753330569e-06,4.445591350411471,0.0009491348836607836
ACACB,10.149823838674736,7.007386489510864,0.21310771365305667,5.997214090899561
SNORA24,0.00026109241354436015,2.0919994187811874,1.8814946107828372,12.470628406383476
ZNF396,11.772326585782018,4.559692965633609,3.3583245705509412,5.961400671117697e-17
HDAC10,4.523540443563896,4.507198033546917,1.360079470321485,2.0048403033915285
SNORA72,0.010697277405116144,4.3677237357597525,4.026873353338402,0.30473553276305243
CPEB3,4.02965149996295,1.4066928853837355,4.514385717761239,11.8226388277635
CDON,6.574428729757156e-06,4.435875851769477,3.1990222986863115,1.960371148555715e-06
