,0,1,2,3,4
IRX4,3.247844152645325e-11,4.1521658276040737e-16,6.432935071681849e-12,1.3655413393945116e-13,2.8795850158660046
HDC,25.711961567474972,8.46230440963127e-13,6.6512731942886766e-12,9.66079008938998e-13,1.1031896955318345e-06
ANKRD30BL,9.541686788595309e-11,3.2011341071316867e-12,3.944228799141894e-11,2.0390618065733105e-12,3.5660848442075292
LOC100131289,2.1916489588882193,1.5466405940780074e-11,1.2777574820196134,4.936137402311512e-10,2.5732275993978058
SYTL1,13.147156798474859,2.1982114619649202,2.7311227086819736,9.226808767937343e-12,1.403853557364092e-10
MSLN,18.708165826652404,3.5348082263231196e-11,3.83268122258546e-10,0.29861851048555216,0.8738112135480607
TFAP2B,5.830119917770619e-11,3.757211531888451,6.122992301954619e-11,14.800323769064672,2.165428492446182
GTSF1,4.384554852759141,8.231421828645682e-12,4.370949335620057,7.323871875357952,6.447823310198199e-12
KLHL14,2.81261026163379e-11,3.360352774060432e-12,2.519178478730213e-11,1.9947289023169524e-13,3.90053329515155
CCNO,3.427036113116173e-11,8.342645741219439,3.5049227000038132,1.6319748911804645e-11,1.0638988044736781
SLITRK5,8.555815542862858e-12,1.2281331573757706e-11,3.324248003836371,1.1873748970211835e-11,1.834759704950513
COL4A3,8.418193332864326e-11,12.697539608377006,8.850092184073843e-12,27.648308360905148,6.128162421695189e-11
TNNT1,1.4652865480771209,4.399060802763939e-11,3.4291932493746805e-11,2.6390363806173448e-11,4.769166814073246
COLEC11,2.069324992675765,2.5168904625623756e-07,3.014963159069678,6.488395439044626,1.389262954431464
GRAP2,21.266617074485755,1.5405842619777956,1.0385341278181324,1.0310608196526376e-11,0.00015927831055088376
ANKRD20A11P,6.36909423747243e-07,11.269697174578303,3.296405475323563e-11,10.925745796051057,1.7979108489052662
CLEC3B,1.2166756263882152,1.358497984191771e-12,4.972756881784242,4.487351926036037e-12,6.197419445547127e-09
CFHR1,3.2920854908651915e-11,8.679125911559308e-12,1.2935426521268482e-12,3.992174671345931e-12,3.7678106947301706
MGC39372,24.732598537091253,2.1609073493093684e-09,4.512297403297234e-11,2.4446819862916517e-11,1.4084351306001381
PGM5-AS1,0.9831480073943835,7.560665843081556e-08,1.0699918466014893,2.1188101836598176e-07,4.227575109210667
CRYBB1,23.184042647449733,1.3328422893670906e-08,1.2095267245162493,8.138301737650712,7.915767533092397e-11
