,0,1,2,3,4,5
IRX4,1.3242652828108776e-23,1.894333294277978e-22,3.6267512126238555,8.037564793510182e-13,3.9165309468168445e-18,1.3229190734889482e-21
HDC,2.1120590952137872e-20,1.2951829690091035e-17,8.877845807526783e-11,4.319058235415716e-21,22.385794832844997,6.840492422632105e-14
ANKRD30BL,1.379673274191617e-15,9.207862343539739e-17,4.358656168959645,2.7648637979239723e-12,1.8814064607086345e-14,2.742343488441115e-14
LOC100131289,1.7846195343997947e-15,4.202340016126471,1.6589013321631496,5.887318937543548e-13,1.3955840211973327,2.034466208097794
SYTL1,0.008485978763317832,2.3106379082507097e-13,3.527349648307527e-07,1.2018892471278233e-13,11.480144631221716,3.3661544563371666
MSLN,2.351451744153446e-13,6.149715268499797e-12,0.5528584124961266,1.3959741343492944e-11,17.999027043849036,4.162046658721064e-09
TFAP2B,2.4201075247605557e-10,17.288527876843663,0.9769320040513042,3.022673926953018,2.800534590662047e-10,0.0034750160803624173
GTSF1,5.257867832042068e-13,1.7649452805984447e-15,1.5434385850096226e-12,42.66437975615283,1.3604534567396023,5.565497651711384e-11
KLHL14,1.2880687359844395e-15,4.519343940944181e-18,4.752963230666027,3.4190892798677e-13,2.717619399998248e-17,5.659790775492606e-15
CCNO,10.796066950595819,3.396253279179485e-13,1.418450766760172,3.665756341905997,9.294638762232666e-14,3.2543628243528797
SLITRK5,8.380887316465774e-14,5.698362395967254e-12,1.46847282216747,1.7693150284756154e-16,5.552711980872881e-14,4.577146806969626
COL4A3,12.511975394555037,17.683557816435027,5.959977934204368e-13,1.3165003453446735e-05,4.629281330991325,1.9358048129990216e-12
TNNT1,8.165208958023445e-12,1.618752332559429e-12,5.400503221086474,4.2629408903471067e-13,0.0026357495604627276,2.071463390000402e-12
COLEC11,1.976831497825349e-06,1.2175719117150638,1.663655591476469,3.767517431017001,3.463547842565741,3.0181679138189352
GRAP2,2.4756676727892328e-11,1.4868006322172573e-12,2.5395101861342985e-11,2.6715431188562253e-15,18.677481788617104,1.4569320233377225
ANKRD20A11P,0.024015846770979305,24.492821854516233,1.6491476178599043e-11,3.630488490075576e-13,6.041268536415578e-12,1.9004787727899572e-07
CLEC3B,4.437686446185569e-20,5.066996869561494e-11,1.6523989799340557e-12,5.654558245306101e-17,4.3182790304516347e-07,6.441913786510389
CFHR1,4.662275087500023e-14,2.602443017734805e-15,4.339284906107581,2.425712565850329e-17,3.041888036913933e-14,1.009225727219202e-17
MGC39372,1.2127130605821898e-11,9.78248881834145e-13,1.0377703794690818,1.7187415454663987e-15,22.36417408560752,8.216224596813068e-09
PGM5-AS1,9.987157032648542e-13,6.852181810042769,3.713881877289239,2.1684699238265923e-06,2.0161834592068046e-11,0.8857925006059507
CRYBB1,4.144333754155158e-11,2.3493435161455245e-12,9.51808486995792e-11,15.243333519571767,22.14223050648777,1.6213139561290223e-11
CACNA1A,2.8122569048094333e-10,29.858544205457456,4.020152751110063e-11,1.6678548797291638e-07,0.0003891247718383118,9.651130539273137e-12
SIGLEC6,2.2960586980335132e-30,1.69776398772687e-28,2.405443402475435e-16,2.1282033327813087e-28,20.443347601850355,4.3429822306319403e-16
HES3,4.0040823025141514e-27,1.0256518430946332e-26,5.788265638946356e-20,8.363002727861533e-35,6.286678215310132e-22,4.520264395690107
C20orf197,1.6651366659971559e-18,1.3813063520218376e-18,6.215792572341957e-13,2.2521171123291226e-11,21.875903899402804,1.3232091282283928e-11
CACNA2D3,1.7804969038878127e-11,15.306231882083683,1.613256122063414e-06,3.6505373430026845e-12,16.303635499511827,2.864072758181157e-11
LOC100506388,1.1974054998560811e-13,1.5499453216109655e-12,3.175103623972724e-12,1.6193142604974032e-13,12.119268731998504,4.844578017122437
ODF3B,6.718891753507851e-12,1.3763995899378948e-11,1.5811471942864975e-09,1.8864755862873157e-08,23.895426554365617,0.5723273899403674
DCT,4.593281353528747e-12,6.468852820583758,3.0999575061548605,13.613972693954349,3.4656708703090694e-10,4.2882815631310376e-05
GPAT2,1.215209675802597,6.614389950086974,1.546154701286419,2.4009164073286393,4.43095973909241,1.1831811396803278
ANXA3,8.082899381670931e-23,8.501874604109128e-15,9.955321849919092e-18,8.553847297636477e-24,2.777595166382012,4.3080867952164175
TEK,15.889844072188982,0.12114113152493608,1.6677238220986386,4.725119784718874,2.941193789109465e-10,2.3207410233715877
WDR49,9.145367486080357e-12,5.55129949143105e-13,8.333228127986945e-12,1.837620814282746e-12,1.204016379982562e-12,7.75809039911118
GNGT2,4.5068807983976603e-13,5.854677591035719e-12,3.040464776544968e-11,0.04657050844066002,24.053393800828854,0.7089831212541029
FFAR4,1.1157395641075054e-09,2.0576760838002163e-10,0.444146487371641,0.025992665857133054,24.919099715891072,4.7923457858728994e-05
ABCA6,3.6322334710425292,8.267829100583057e-11,8.523396976080331e-13,1.9038110563674297e-13,1.0077793988325569e-11,6.833482480701853
CCDC64,10.718210431442337,5.288677976249438,1.8959675012622335,3.653187985243275e-12,2.4127245611699317,1.21940657805757
SST,1.9612435896305885e-12,10.333051525265759,2.3745968420166643,7.110303448483182e-14,1.4313620367961727e-11,1.3235298295267522e-13
SLC16A10,2.0539426339310798e-11,13.398244258962022,1.231227910702535,7.746643804801164,6.282933499941199,1.758148056121591e-11
FEZF1,42.32593968933596,3.0067867523225757e-14,1.2067998723277635e-12,0.1669721749190156,1.3096305342909603e-14,1.3462769596924362
SLC38A4,5.878724955429728e-12,2.5472259597868008,0.9102248578802167,2.719814355477613e-16,3.8423426756809347,2.1808214607148795
KNDC1,5.7676866318990405e-11,1.4686095820398162e-08,1.597126424288195e-12,1.861559441281497e-15,1.2687367142924564e-12,6.120918151452622
CNTN4,0.00010877161943846881,23.675968899844836,0.02480417299663836,2.3516549836757163e-12,4.328437329606514e-13,0.006330363921904974
MAPT-AS1,6.277075356655118e-11,14.449754287675649,1.0506508344889403,2.635697098626008,4.3249148194170886,0.8963639039028569
TDO2,2.6668017146614343e-12,8.496309699412475e-17,3.6941964451312844e-15,6.107696653878634e-19,2.98547600076408e-17,5.261865186271898
TMC8,1.3391219820930408e-12,1.3036594368214299e-11,2.5036132973168696e-12,1.605120039849285e-12,17.402975948175893,2.162509741641227
EMR4P,0.00016014558068148417,0.0013490734174784684,0.6723057803108499,1.2621176120907361e-12,24.515435188489565,0.06740168019174402
OAF,7.749514224733723e-16,5.440550045717115e-14,0.8961131929010968,2.2470431064066526e-06,0.00019798621448351763,6.20048906083614
CLMP,2.5369147056998394e-13,3.9929619792908335,3.312954970624759,2.921882055325254e-08,4.962158283395193e-08,0.6213868869423121
NFATC4,5.209448330169192e-11,2.7633862611457776e-12,5.955977220372257e-12,5.457887588663555e-13,1.2246053375861829e-14,7.462064826932056
HAAO,3.3835663133032944e-08,2.058945194711523e-13,0.40506008336486987,11.59236868252034,20.432681617782013,2.6002188718651638e-11
DACH1,7.393244650944444e-07,16.44092763784083,1.0656978153085113,6.958120170291593e-14,0.00467758684045611,2.074478930959002
NAT1,0.009423254564599741,3.1602503863293305e-10,1.4163493008603696,3.2731888614953094e-05,23.64817415681952,0.9228104917247445
BTBD11,1.148056856979419e-15,1.0459656793697952e-14,2.094988098449348,0.024390337510070886,0.36326577999545945,0.8547905189062435
TNFRSF10C,10.58170533387522,5.822484996705644e-11,3.838478156185122e-07,0.0002575360397204341,8.98442601787646,4.676400213823277
FEZF1-AS1,45.11981456165879,1.1245943100525561e-13,4.393222060112054e-12,1.6056995777022878e-10,1.053882147004567e-13,0.002759691504688912
IGF2BP1,1.19192171604685e-21,2.4116057694793114e-10,3.5102469386468873,1.930968454736072e-16,2.768265457002791e-18,0.24970765930249736
CACNA1E,2.872460447418843e-12,8.808127662911577,5.344205895248618,7.20524308464594e-14,8.284940715109216e-12,2.884340704194267e-13
OTP,9.475000303415367,22.880120238510816,0.0003268588558084808,6.028571763036369e-10,1.0124431547263871e-12,1.4796548973719628
PKDCC,3.7094035205615014e-12,5.95820605782478e-13,3.8504486090244385,1.3928366808611569e-11,4.209364763628108e-12,1.5943457321818923
EPS8L2,6.086373770097254,0.08985963822281376,1.7864458845192774,2.9388568209462972e-12,1.8398304153784726,4.797248555873345
CD79B,1.383518676893856e-18,1.4961683946425626e-16,1.3193656622309817e-07,3.8245067361580124e-15,11.440377674570346,3.875777517398838
HBB,1.0275074410530916e-14,2.6846262891972966e-12,2.618364938113918,5.295699696901915,2.9550812215158724e-15,0.02187515606684511
HSPB3,9.751045562447143,2.4630836715875417,1.695096237905165,1.2457234209785577,2.8534005591025324,5.010820210975564e-11
RNU12,2.8697464615537132e-11,9.123165578116487e-13,1.2470968830475242,8.302617270559888e-13,21.022631177365053,2.3535464102963535
IGJ,4.930028738757869e-15,1.2037776900350596e-17,1.172991032944923e-11,5.5427673843180923e-17,19.66621825669617,2.675644978946111e-13
STXBP6,13.892925558631692,0.0016354362605741988,2.8976088468206025,1.271441995406781,1.5323497427823536,0.10832097828981017
IL21R,1.738742568656251e-11,2.828132998338558,0.4576045129673758,7.199115441458337e-12,21.14870595035725,1.0178783214124831
PPARG,1.8900776425367138e-11,0.0001289923040049271,1.396038747060818e-10,15.365431108289963,21.22320682652422,2.4033459511285542e-11
FANK1,6.549289806136258,3.479643189415258e-11,0.891668728077534,13.520522352459437,1.1970381890000882e-09,4.894103738431379
PGM5,3.6208888814597937e-09,19.19417740872355,2.4114840989270085e-11,8.320990781237136e-13,6.60882727877583,0.9468124589004694
MT1H,4.3923216756820657e-13,9.428862065765806,2.100414265838731e-11,11.408552636799522,4.449397258799057,0.8661068865644015
TP53TG3D,2.256573984643915e-15,2.9765640944055767e-12,3.328094042360747,4.744123265633631e-23,1.3955510980433678e-20,3.2404704438217507e-22
LINC00189,8.417087834369587e-13,3.3849617793460626e-12,2.6087856665045916,0.5155001880232063,1.867573441741992,1.6449733014988288
RGPD2,6.013999581657538e-11,28.17514472949887,5.239810207954703e-11,3.887966663894717,1.1632571129036315,1.0136146326874312e-06
CYP4X1,5.7209855346941e-17,11.605457843585059,0.3524707996915343,1.3756828358891974e-11,2.8667282211476896e-11,1.3574564027428281e-11
ATPBD4-AS1,14.638044030355072,0.02139636644054089,1.9166930767798398,1.0573883533688367e-12,4.5680964111883944e-11,5.2736173505096176
PPL,14.128044518207187,3.982380177436199e-09,1.3661136722213665,0.0025678913134434492,0.4349212609369126,3.408648099381436
PLA2G7,0.00490174565478638,14.808947303176515,1.2008758213324341e-11,11.874104957407354,14.643348667119286,7.298426792920736e-12
TESPA1,3.2370581153648307e-13,4.525818100237236e-15,8.669521211163751e-12,1.1485775949397047e-14,15.546216270278098,1.7608556080204776
EVA1A,1.4656931424789404e-09,8.184093753011049e-11,1.9948001861847206e-07,3.2503757163427846e-14,3.6991566578921855e-13,5.037417428471298
CPNE7,7.4484738990103e-15,4.694802005642676e-16,2.775305523187348,3.454761834593167e-13,0.8969851086237751,1.223954371801111
MPZ,4.082399114108162e-07,3.683110872903104,1.3771597263357545,10.929352503267205,0.5526485572979982,5.755514181605593e-05
C16orf89,4.840479211039378e-08,0.7811930019880969,1.0635245567971587,11.723439212035295,2.934942048804969,3.2172926132209425
LLGL2,20.934020147703194,5.0120805627161493e-11,0.5101439323447873,8.596897222812983e-13,10.133722294228747,1.9661016723892681
SIRPG,6.584172533137909e-12,2.1288628209015297,1.3021017916639948e-12,3.1030511651299053e-13,7.117242188854545,2.6858763524507285
BCL11B,2.45403263019903e-07,19.940962060807873,0.40783201404973335,8.056119702913398e-09,4.295540631469052,1.9773884466885008
NLRP2,2.405621213018e-16,1.6777429238645616e-05,3.1833807668457252,5.23433601605236e-11,1.4493199732303333e-10,0.0026187027991281275
