,0,1,2,3
IRX4,5.44301882962578e-55,8.491101456382486e-78,2.733406871328063,1.810842222961203e-29
HDC,19.457655414554186,6.406851295306478e-66,2.762771904474735e-13,1.8944459797625966e-37
ANKRD30BL,2.7722554260860255e-35,1.5120835149548486e-35,3.413396145907778,1.412130071885046e-14
LOC100131289,1.3077934968825793,6.044557302194941e-16,2.4983636310245787,1.2212474996041034
SYTL1,9.80755027331787,0.2821450978304403,9.281012399686837e-06,2.587705341715166
MSLN,16.675135363858338,2.699213541097132e-21,0.24905214286656693,5.213129717353366e-13
TFAP2B,3.700224261138779,5.489660181514081,2.935995577775556,3.367434287543837e-15
GTSF1,6.228117938160723,2.786118534872215e-29,2.674751278837055e-31,4.6458766478727505
KLHL14,8.175049649801662e-54,1.6425894442314924e-35,3.720212770002615,1.0454554414892417e-18
CCNO,3.364172008554361e-27,9.132887252228366,0.12149638010900615,3.975522370355909
SLITRK5,1.5033248799746203e-35,1.922082732593862e-20,1.7604932137550566,3.2581143194144717
COL4A3,8.819453425406152,16.952278532478047,0.6021790791305262,6.83256653609604e-23
TNNT1,4.079594365665391e-05,3.932125811902416e-08,4.6764520199634925,1.2237841972685706e-19
COLEC11,3.5828136796755654,0.009040966206324975,1.6127380299791343,3.081883809761465
GRAP2,17.019012059479934,4.565381075244129e-08,0.038266155677810006,0.057687295373653906
ANKRD20A11P,2.5770139735434845,12.75699696493048,2.344090299013746,1.4482364619271762e-17
CLEC3B,4.281622989691274e-07,9.523206395159914e-43,0.0034473665729336557,4.953157303736862
CFHR1,1.3197198581028753e-38,5.212610529968853e-24,3.609688490815439,2.0488660127362966e-38
MGC39372,19.784676776715592,5.469080214401216e-15,0.7548409113817863,2.5167750218810404e-18
PGM5-AS1,0.009868111411328397,0.0003173304614309813,4.199704162676624,1.004383262248648
CRYBB1,22.58931821527004,8.916578317520868e-13,4.2770401258649333e-10,0.9709463496004419
CACNA1A,6.364704970119009,9.897577245028453,3.1884022293614462,1.3194015975629226e-26
SIGLEC6,17.705935762025295,5.439147729941044e-119,1.231026209875097e-43,2.3518499495804532e-52
HES3,6.358109280261124e-120,1.7416142974500221e-84,2.234693578577569e-26,3.3268974871071837
C20orf197,19.71969527446346,2.660370003515451e-59,1.2102614912487332e-31,1.4017360797552703e-12
CACNA2D3,17.754030802155462,1.899012040432189,2.0681257562045516,6.547238750908611e-21
LOC100506388,10.80916465535127,2.139455325217746e-21,1.388431026842398e-07,3.6180384663289678
ODF3B,22.236538185260116,2.4354169124005064e-16,5.408507198220754e-13,0.006002754929706058
DCT,3.0019013146405364,0.00022112836851382123,3.598007263646964,1.3835164317708577
GPAT2,5.546841531256078,3.2686379726607107,2.18318094662832,0.974652628307354
ANXA3,2.1089461568286234,1.6795206964884151e-57,1.3977234912316264e-23,3.104846603152749
TEK,2.7129258629382463e-09,11.650452707025666,1.5073178309353894,2.5425341632416396
WDR49,6.268052157284755e-25,4.170832101035119e-08,1.2709531671748202e-06,6.520649467000525
GNGT2,22.53379666895148,1.5261827069513305e-25,7.444312532813433e-18,0.28044683317575453
FFAR4,23.57762031681036,4.682269819381863e-09,0.0013634199221195758,0.0005199703234801018
ABCA6,5.187867567645013e-17,3.3680733656677657,9.225048518759081e-17,5.470190185255137
CCDC64,2.6967420158792814,8.995232170561591,2.7017338624477696,0.31414860690475704
SST,0.7780795914663257,8.270588803482563e-06,3.8648155128494968,1.6853326187036307e-33
SLC16A10,9.99459610871019,1.1156861531697317,3.1099813396268394,1.5655914892541875e-07
FEZF1,1.9917457418158027e-37,30.155303243616665,2.203873120872177e-28,1.204709220602332
SLC38A4,3.251817786646878,9.84300575715096e-06,1.7134800108720154,1.1041861562904507
KNDC1,6.907190973116981e-24,0.1620866659323309,7.282817876509164e-11,4.7487168369039
CNTN4,0.7116664507178305,9.371851511616951,3.583258637251104,3.5112344559967603e-16
MAPT-AS1,7.448443243656967,3.2652421124849464,3.1395851181407433,6.699806482461777e-11
TDO2,3.4468958760385756e-58,3.747625287031845e-10,1.627246344961982e-22,4.0003683772496395
TMC8,15.914339585262447,1.6752348871179364e-15,2.9358157482975636e-12,1.4222120874056996
EMR4P,22.52425865612254,0.0004128588039281141,0.5394602656783741,1.053908831307839e-09
OAF,3.410190309251495e-05,3.592051958601247e-35,0.5779818813702131,5.6931127816364135
CLMP,0.0945787890283471,7.096483498500078e-09,3.3856599328404617,0.8024039897493077
