,0,1,2,3,4,5,6,7
HAAO,1.9471466228297605,1.6572624412959853,1.3985108793632222e-11,0.8192821780332383,1.9648050274680567e-11,24.153878796218553,2.1643368159811274e-05,2.643247280146281e-13
DACH1,2.2060980978178614e-16,1.6971238544728604e-07,2.6562694430408644,1.4846330026646655,18.060684521655727,4.323343159491802e-10,11.188679675177093,17.636393643302824
NAT1,4.5368919743354877e-07,1.542401999817256,2.026014201515887,1.1734368672381332,1.2967531769729889e-12,24.375571503547487,6.674112089025639,4.878982186800106
BTBD11,1.12664112737275e-13,1.265024792996857e-19,3.2201431173119336e-19,2.205999317810776,1.3969002566604635e-26,3.4606218047346254e-14,2.7003720306830816,15.118251775604694
TNFRSF10C,0.010626922668920546,8.731518152975841,6.1139539390696,4.583670846856546e-13,2.2030945156035903e-16,8.643738859833185,4.120833200131258,19.734574219360564
FEZF1-AS1,0.9345085972445488,43.746580316086686,2.402334306403581e-12,1.447945706424957e-14,2.0751917649261207e-12,5.5910217046786006e-14,2.444432899881547e-18,8.118035313343688e-14
IGF2BP1,5.6348314009462986e-18,2.8494504423371903e-40,11.064201866537891,0.0020595450070956985,6.698604899825211e-16,5.22433346144831e-25,2.313547173267978e-28,1.5690408668136686e-11
CACNA1E,1.1786358723342134e-16,1.4355967202311408e-14,2.9151957584002663,6.02593999917338,15.091055747254615,2.005198898553997e-05,0.04297284607443294,4.504320783510383e-17
OTP,1.6275362067631503,2.639059278195024,0.02588712495854987,1.1938118610270323,54.31511155031073,8.878057722110451e-12,3.558307649132815,8.11627794262202e-14
PKDCC,2.2065526979812537e-12,8.05922555542951e-12,9.68581797882985e-14,4.500022772742698,3.5015957517632856e-13,2.978182278508307e-13,7.127819105995964e-11,21.39304343510349
EPS8L2,1.951365454239584,4.339211009045118,9.507090644638854,0.1452540977395984,1.109207727396805e-15,1.7253211914844409,7.48643184883867e-09,4.407103824881093
CD79B,1.6494076000996183e-12,4.284826417173541e-20,1.4936856325138875e-15,0.6853909863288029,1.6303203529835052e-14,14.119348913467391,1.5014878028263786e-17,32.30351470779146
HBB,0.6376457596158943,2.1535145757383395e-19,2.131600384434102,2.2038215821191454,4.8702630947378506e-14,7.405051136719523e-19,1.7464734448312666e-11,3.212390047612316
HSPB3,2.4856620588759997e-15,9.149123306900783,2.3869288383840583,0.771801546701324,2.4890726045436283e-21,4.0003722665586533e-13,13.22095149892823,2.2004851705440744e-06
RNU12,0.0006381968317111001,6.482111686511607e-12,7.304570286630089,0.1935117397346862,9.734693870414918e-17,23.357217065516743,2.182196496892676e-12,3.3325705629752496
IGJ,8.24502195776467e-18,1.137175626098309e-13,1.599717059427545e-14,0.2959285295238378,3.608604422199332e-24,22.665136633952752,2.284160261738721e-16,0.8357597752481513
STXBP6,2.74274573822983e-13,13.406568513424128,3.089223281562025e-13,2.8007150177699525,0.1554649523968476,8.499607850630184e-08,5.405621838863111,12.977290359821486
IL21R,0.0013435695591967418,3.1462738515130114e-12,1.7644686270091325,0.6018268501638728,7.533261533505677e-13,19.799189063960256,12.928049181964727,6.353015063935517e-11
PPARG,1.1373379458197672,6.369976511887453e-14,1.5999264608691628,2.515292652290389e-12,7.662085342789243e-09,22.131959583727628,10.634362393445215,6.501839472406734e-16
FANK1,2.0435244327627067,0.18128826476352783,11.449095556576474,4.0216434477802545e-14,3.1979298302848054e-20,0.0021289969977090566,4.6359986831201284e-07,14.387035945209886
PGM5,0.7231534454013189,7.646254901307453e-15,0.07373779786243471,1.4452809142202412e-06,52.8990264922614,10.66618908464617,6.477984518204685e-12,2.2099944353236085e-09
MT1H,0.5491430554802308,5.896313027556206e-17,2.2209386303050693,6.682232027419877e-13,7.661314395543627e-13,6.847076000195356e-06,23.730752471518567,2.46768018013457
TP53TG3D,1.5509424917102415e-35,1.5202509597480562e-17,3.5541576001519335e-07,3.8921337908601337,3.766636137850937e-14,3.333567932434024e-31,4.086232654983859e-24,1.4124014478185948e-38
LINC00189,0.6319613492316277,4.770561505761563e-14,4.218538790703056e-14,3.0603777345208294,1.4856906150101176e-14,1.3373542027659424,2.7949567177505443,12.841439845694238
RGPD2,7.134564955574517e-11,7.806681807076862e-13,3.8803664259071265e-05,0.1593856388326408,44.75981830338913,4.0177642511940215e-07,21.64255910946264,3.1044014124814466e-11
CYP4X1,1.4329469196777314e-19,5.80935693969757e-20,0.24713448364141138,1.4231376163678422,0.179497663560496,4.049239303482188e-25,13.109170439671407,1.2463177560082151e-20
ATPBD4-AS1,3.791842639560696e-12,10.696112409331592,13.797169035615626,2.8658961597161636e-11,1.2101479051996159e-17,6.658189075402341e-14,1.8756131935363612e-10,16.642275254136447
PPL,0.8667149611722271,10.069390508393017,10.286873936352611,7.299395070030073e-13,1.83808973695007e-18,9.385175866871392e-06,1.9274462743362703e-06,3.1345720951835594e-09
PLA2G7,0.002650707597145247,1.0481704815482553e-05,6.568407422710884e-12,6.1578551747923314e-12,23.876335602180717,13.266577498191412,23.537844648608235,1.3830428262842616e-13
TESPA1,1.6593635503399233,3.922309448750539e-12,1.0552352372092962e-06,0.27808947950193685,5.523569110814506e-13,18.364962061888217,9.522548814298244e-19,1.9138386260335377e-08
EVA1A,1.4993350749518356e-11,3.5616793118387124,0.12834946536655154,0.13988844587389984,2.2702942747770138e-10,1.741461801784668e-12,4.049370607556019e-10,37.77432269927583
CPNE7,1.4858518150406488,2.8244371032921095e-17,5.788099229048934e-06,3.357783078517355,3.2742572931055073e-18,1.9353824790638368,1.4288724438578598e-21,4.8041238871547104e-11
MPZ,0.36288248532499245,2.0890920449722472e-05,2.304744120476231,0.9189290126652533,3.6372408132094383e-12,4.3219331310455483e-10,9.483885476226487,3.608640640359679
C16orf89,1.3115907196683245,1.6533616999243283e-15,12.209309124439288,6.682122154123042e-16,6.868399840587485e-17,4.188974434735384,2.4108662879103237e-13,0.09514788494393098
LLGL2,2.8733598284998815e-13,16.113642741378882,9.370935882094065,2.755258685906398e-14,1.333636321456514e-17,10.352658090198014,1.1125220298109298e-09,1.0352645344498915e-11
SIRPG,2.844815571974393,1.5085551371366055e-16,6.090722351081127e-13,3.862167488881052e-13,12.412313994094873,8.489604077546815,3.7912301432942907e-16,8.264765216503648e-12
BCL11B,0.08647213498267442,3.1155030517514876e-08,3.456193058839141,1.3186409947882491,23.638071998443014,3.075518104354595,16.20641203250991,6.888368245389674e-13
NLRP2,0.00443917303678652,6.383162743429051e-23,2.8529856687856485,2.7825355131578857,2.816157152664152e-14,1.797768173687007e-12,0.0016049167846658283,7.100651975124061e-20
SNORD56B,6.732300981259057e-13,2.9872959078330125e-20,4.3563774349545214e-18,4.751919694566129,2.3803380209837225e-13,0.47244004293695335,1.953100990575392e-11,0.07526776975321303
CD226,0.28937958010213005,2.959983799882001e-15,4.162760114456627,2.6354251684839915e-08,1.0094353720495264e-13,22.75558947277432,0.2687424562954851,0.0036979075068962063
BATF2,10.14228252134478,6.671283904403248e-15,5.405612473140545e-13,6.875397838833975e-13,3.1718351776417196e-15,5.762906128962996,3.972800764137185e-12,8.645652155493694
TMEM74,1.4405357774974572,1.7109349672973992,5.59920885124467,2.7718982851780214,2.8274848288914674e-14,4.950006086274192e-14,7.113477381481052e-08,3.8198670042760337
FGF18,8.257924640342242e-14,1.4187027769323038e-09,7.367754815855704e-14,2.4708771912940454e-13,1.2356390874014781e-12,4.1408051394964755e-16,1.0089168573197676e-13,38.37559230102265
C9orf24,4.3160183538096723e-16,4.860595159269658,12.392011897820298,1.8116498056408408e-12,6.599697263747784e-14,0.0002294513087516301,2.693285896128318e-05,4.4118741965467585
GABRA2,4.8595921374665207e-14,2.0192919402653096,9.732368596108966e-10,5.153956404444424,20.149186423611713,4.683499919371936e-12,0.014424235016908113,0.00714013531801461
CLDN7,0.00014089192292974668,1.4783274791142449e-15,3.560256975838935e-05,0.24449186086822952,3.693839182587004e-16,23.693061183927085,4.660207050808172e-07,0.0004567910984889533
RGL3,6.107650832551364,2.4446961535963948e-14,0.0011490227291130954,2.0765340671396458e-11,1.119854600903548e-11,15.056938001103427,1.0869671837861031e-06,1.1959725894075476e-17
CES1,4.3192151770546074e-14,2.3145620541320904e-15,0.5935828023937583,0.8207855454380216,5.191008788332656e-16,22.25428328816287,1.3572255934835241e-15,1.6527697748765331e-21
SNORA26,0.9163828138029321,3.941723168982165e-15,2.194033144482617e-12,2.9192090374144586,48.60763212821604,2.4912815861717785,2.904306895119885e-12,2.6509634138007756e-11
OR2L13,6.604174852837669e-13,35.47605079198553,3.78853721109131,3.4578180871619765e-13,1.4627822953394065e-17,3.239501267882431e-12,1.1610229075364875e-08,6.7719214511132346e-12
C19orf59,1.0343566335268572e-14,3.784707698819224,3.009475840362087e-11,2.1961835823111137e-09,2.260486213056919e-19,4.81437602988987,32.30010085067229,1.0800563449132068e-14
CAMK2A,7.077997897176027,1.7828097792169088e-10,3.744078722847187e-05,1.8138187916333932,1.2949400657511714e-12,2.6702500915111442,5.297638557864397,2.5548805097593453e-14
LOC284757,4.165147442506398,7.649738039534452e-11,3.879080021975093e-13,0.0024166737261904127,5.009814387090817e-08,7.3285724427349574,12.559270138254188,2.320405949990571
VGF,1.0651152043306436,3.2757999695323843e-16,0.005302728061473464,4.8568567051674965,2.2199566244275013e-15,7.719673365188639e-10,2.3471969257190444,0.17859449542712902
MCOLN2,3.3413966070485115,1.2653029895094216e-08,0.07727141478137442,0.5711133246843234,1.2676319179559848e-12,12.383023422255398,4.693273343365106,9.747340104348583e-05
ANO5,3.782010261726269e-18,2.561248447712737e-08,0.03359098060577333,6.469540604429694,14.433699543765986,3.4568204953574525e-12,8.443799079870217,3.779912293015925e-14
HLA-DQB2,1.1283521461997501e-05,5.037487542367916e-15,1.7869293578571718e-10,3.045678971907168e-08,18.579696041576955,0.0030781162032037356,27.17222144215308,6.711195949277112e-13
ULK4P1,0.8816439082525308,1.1088718867663042e-16,6.4905010453078855,2.2378627710584538e-07,4.5034855800456087e-13,11.678201513031993,5.145491912206695,15.681402248665638
ULK4P2,0.8794609973256258,1.0999498248957326e-16,6.497024919746661,2.664856406183314e-07,4.5194133411449415e-13,11.678042545263612,5.143710807111368,15.680712545405042
GRIP2,0.5990824176187978,1.3625588085083886e-18,2.476339786393354e-09,3.7764959748343467,1.1758995623588456e-12,8.139380219390012e-12,6.2073816657690655,10.09543562964163
ZNF804A,1.3699304949870308e-15,3.429885840709463e-13,0.0021395376118583096,4.474678660512234,39.75772671815924,0.2645035971866667,4.578412685968397,1.2112946289941808e-12
KIAA1199,9.173320231776268,1.5341753211077564e-13,1.4156420899207638e-10,1.6548583278313505e-12,5.536275028531768e-12,2.3306294735154772e-12,2.8815222898986845e-11,24.594004294080033
ZNF728,1.1430367895654438e-19,6.398507535183871e-20,0.0014909493071803388,5.381868271575429,0.00019983770749352857,4.200973194691114e-17,1.6567610209535286e-08,5.1632361229431764e-14
CXorf64,1.6597335401939017,3.4064400751464875e-12,9.753391456169386,2.5597428715031814e-16,8.613420921274722e-21,0.7540947087552005,4.952014273546065,1.7376196018949341
PPP1R16B,1.0152542304679234e-11,39.61999137770938,0.0014179625391705607,3.235359951114973,2.1965867712424736e-07,3.2835670805296275,8.029008320250128,3.074647285768036
NPAS2,7.225464168563778,2.0784936784694246e-15,3.3931354351253415,0.15077604154090082,4.661791965191894e-12,0.8461364958372471,1.9576355622551485,4.311056476779281e-10
GAL3ST1,2.638083938817433e-12,34.976315093510664,3.9126489816117243,2.670817916928307,2.1370247399974465e-13,1.441839465732116e-12,5.230201116982374,1.0502003772383151e-12
HOXA4,1.3754338868670422,3.848977514160697,8.109460935083126,1.0510891209341824,2.1187854462845953e-06,1.9381899858835225e-12,4.990116499308044,0.012344533002744374
LOC100499405,5.507200546693764e-10,3.2268121535720895,3.875066168405289,1.3812414390844214,0.06306683284772276,21.038061172662996,1.0328218907376183,14.988392463680379
MAGEL2,8.212468598478104e-12,1.2097278033998763e-13,0.832936271136587,6.370962955318897,26.367491443862765,1.6217850626727576e-10,2.9540200604490345,8.115977945055465e-13
CD300LB,6.70244189878686e-12,1.5395595831348535e-08,1.5406108377828772e-11,1.3299790984224305e-11,0.00045627851221930176,17.93786919766552,20.82577654880091,3.391398154018538e-12
VWC2L,2.1502786340073472e-10,0.036906483530600546,1.6184774614237227,3.2789871045431056,6.775159973086494e-05,1.7158438809218336e-13,21.911764342664565,6.249257865575632e-12
LOC151174,9.890206099645537e-08,16.49837048061177,1.402565493284828,3.290533886484752,5.110080325509596e-16,3.8454017849326507,2.214088617066185,10.252043714807723
EMR1,7.023625129594568e-06,2.0999375892954115e-15,9.454046241974145e-13,1.8740783369389708e-13,1.0422744510876495e-17,18.17732683279766,16.556436709294918,1.558325198181549e-14
CLIC3,2.177556479530409,1.8634229546712822,1.1223131333328245e-12,1.0101611075075378,2.009998820513936e-21,5.877685506790672,1.6453034102887684e-20,6.5770633930687925
CNTNAP2,4.1316039054163234e-12,28.52648555102176,2.0691900502171224e-08,6.716534878371222,1.660717308843512e-08,1.2613336563110256,0.01678491643547177,2.0699889357916106e-15
GRTP1,1.26622488649528,1.8789139560095323e-13,4.966898217833388,2.6658007629348557,22.706452274775433,1.5782000213935512e-12,4.851432658510069e-14,6.870840266272584
GPR126,6.475333619544652e-14,3.0755475214468277,4.054185247644957,2.105726635851017,6.388633284815514e-16,16.655282757188644,8.53890297328778e-11,2.501595395192957e-14
MIR3650,0.004731848751224684,4.199480261780645e-15,8.680858006757273,1.4901828647375415,2.1807394816907537e-12,1.6660254843760335e-11,8.494253971876418,3.723745986835327e-14
P2RX5,9.55524259554776e-16,4.636626546814799e-19,1.1388537310986971e-11,5.201603798628608,5.310920517238413e-07,1.887007488901586,0.00033274746124372544,8.696793724635539e-14
STOX1,0.00034455967585065493,6.312216628081732,7.830738279347042,1.1376000964856947,1.3300129853921988e-08,7.080026368875179e-12,1.2043239389844728e-06,30.760921927979958
LOC100129518,4.186658318966242,6.065691735895799,3.3298693610375607,2.315002301690714,0.0007234141701595725,1.98000510854807e-12,7.849332335272428,2.083762680769245e-11
IL4R,3.685110139171427e-07,2.196602613233585e-14,3.572318696342923e-11,0.3469160061660363,4.108179680413798,20.51927933928829,13.981734847584054,3.1729525146991047
C21orf37,1.4057854228826077e-14,9.295620222043437,7.486825214380816e-08,4.124691442944782,4.9966564770243,7.568057647934327e-14,18.006319526258363,1.132700011743071e-15
LOC100287225,0.0038093911629654984,33.55763149376305,9.857121148260763,0.1812515634038578,0.00017931089595100064,0.00019212466187551553,1.13930388332637e-11,6.045896301399363e-10
CD200R1,0.9188871208661433,2.0097752349225598e-11,0.001231890652649509,1.079380146847479e-11,6.649703839049949,21.08488769407887,9.719452807809351e-15,6.785343176065508e-16
UBD,3.7868153400536992,0.30202648442302077,6.1659337224041595,2.0174852390991598e-10,1.3033663440807953e-13,2.3691526895272413e-15,4.579468373476857e-15,7.101213839391509
PLEKHA7,1.845078828083774e-05,3.981527934688223,9.521484626575582,3.0832686005643453e-10,3.419414643899982e-11,2.631173715893434,1.006802846525982e-06,34.68967552938104
PPP1R3G,8.128813912712534,1.2487698519650637e-12,1.552609590801883,0.7090171970325714,5.260090558142289,7.61826754791787,9.059467717148808e-13,5.037211236846464e-06
C10orf113,1.1712631910227937,6.819188873564101e-09,11.937174179696644,8.930330791149894e-13,2.176898106836306e-17,2.8002532726574953e-13,0.0008625244755855835,1.1539094476566285e-13
WBSCR27,1.9836928333417523,2.0245317674785044,6.7093326889405205,3.4363993452229843e-06,1.9961773598362142e-14,13.856368465845462,2.4118612323689715e-16,2.4273271623167934
RIMS2,2.7688274516922106e-14,1.2386851906457754,0.00018104625009357942,6.333599468863099,2.678544931196204e-15,1.3207420676425193e-08,5.2833627634591736,1.1644580583276569e-11
RIMS1,4.362016671183078e-16,0.10304219941920696,3.4696120603765363e-12,9.30731991413966,0.0034691949770346954,1.8114137320220454e-13,1.2602205121987855,4.234764460465908e-12
BIK,1.1578151193489428,3.079316065124659e-12,2.2555930090751475,0.6364040183269053,5.903498093815442e-16,18.628247639541513,1.1108817592359457e-12,0.0002777112730730915
MECOM,4.457381285998145,1.2315028547595753e-11,4.4952692695301195,1.006862263900824,7.091373814321082,1.0838996540680005e-22,5.309545890531441e-20,1.1507825021067436e-16
PDE3A,1.4498918259911138e-08,1.6251586333179545e-20,14.259648546551393,2.558547931037999e-15,1.2133734291031404e-16,7.363750741799678e-17,2.1816123549035555e-13,8.250164872698829
SLCO2A1,2.669313324670731,1.510320804150775e-17,0.11374125032973491,2.242666756837377,6.846212375289561,2.6312137591491764e-12,4.237537692986127,7.02593444598838e-16
MIR4712,0.17723280207558992,30.162234668327933,3.771218905773778,0.5172218053159443,13.24360463367179,1.0727040111678862e-11,16.97847606236544,1.995241192434174e-12
HOXB4,2.394819935507616,0.05733381846318801,0.5810834535303125,4.6236779977726335e-14,44.52822889743641,2.9731439231533856,3.8103562127509816e-14,1.6139879499649298e-13
BCO2,1.4798545658192745,12.602280962143805,3.9136798287772896,0.9364693127561331,6.121588293130287e-10,21.761340618777098,0.7832731149803224,0.21558235611107393
CADPS2,4.804098755473479,6.322888976946629,4.5446410111447175,4.777007171357261e-05,1.0674704453598012e-14,3.5261255776860724e-13,3.8156674190034306e-09,3.828526544659176e-13
PLB1,0.7153786168964369,3.5260398938290643e-12,1.498780691851756,0.316580857886082,2.6841714142219425e-14,22.38745023419513,2.04719019052401,4.2736163946334175e-13
C12orf61,4.049929427614978,5.147230704328201e-10,0.18012188951866392,0.006549678413246841,42.11492539860615,2.168360110982737,8.738938825173525e-06,2.9550305279993544e-13
IQCA1,2.9512207892778066e-15,10.77736384552461,12.46786983120014,9.334851306463743e-05,4.3649388704585934e-14,4.154374330606242e-13,11.173771947882882,4.5022164965573375e-16
LOC100505912,4.220033794109571e-09,12.188210021615392,13.591008704802656,3.749261260927984e-11,7.796585683039107e-15,1.7822286127586557,1.465463717908684e-15,3.6610527378423225
HIST4H4,5.132779183445422e-12,2.6074389904932662e-05,14.61400875491003,6.543618348574541e-12,1.610090358582059e-06,11.060907310768897,0.000390304606665065,4.071269446383644e-11
AMER3,9.840257325855788e-22,1.7774559894573777e-16,2.1364564621116937,1.1606552776860026,9.21703140782644e-09,1.1768879057513436e-13,24.98413718184743,3.805123829536158e-19
RAB27B,2.5464030634641813e-14,3.317493797358489,10.51158974354127,1.9734254589740892,5.550113136715655,6.415261911024272e-10,7.041251417841713,3.5982794790920623e-17
ZNF732,1.2290357466222877,8.938176184646551e-19,0.10429431213708165,5.3572202128262045,1.7434226990557527e-07,1.2869051131528303e-16,1.0742771120695438e-16,5.819173015270812e-10
FLT1,3.315421401531842e-09,2.8020770197854034e-11,9.147110263786333,1.1829641483915227e-05,7.717336820200487e-11,1.8987523215246,28.83573145376789,2.5711347049621778
BCL3,3.0136879269722567,6.074602165514788e-12,0.007732828577486053,1.341652051189084,1.998623750011162e-11,2.721389418006184,6.173249835958448,34.852575522589795
