,0,1,2,3,4,5,6,7
TNNT1,8.68133112692668e-11,3.204125206137834e-11,0.0005487682221419912,6.410688913397485,1.0572912092852254e-11,2.2819600663501392e-10,1.7731731027136947e-11,1.3929884846737857
COLEC11,4.384464059664469,2.335372126500314,4.1888883505470306e-09,1.8473417984802536,1.6223664293621677e-11,3.447288913744713e-07,0.48253632410365227,3.505719617214788
GRAP2,1.7569571101579602,6.609049567318722e-11,7.542335437284798e-11,1.7354073214807387e-09,2.3716823872705867e-10,1.0506547013469604e-10,6.615253215769047e-14,18.958977233320436
ANKRD20A11P,0.4520237973773707,25.70561920512173,9.900489175013899e-07,6.04431463630177e-11,0.007288186080552215,2.8243861235095573,2.0540172360633914e-12,9.745007188611324e-11
CLEC3B,1.2101172253134191,7.988313103004297e-06,1.7919796813278793e-10,1.1513394168664669e-10,45.59770831489924,2.324547550780576e-12,7.899691385109148e-13,1.722279484880808
CFHR1,2.6257611091392364e-13,2.23823412161774e-12,1.887607469150706e-11,5.5045668791900555,6.159315891198086e-12,1.210433001153999e-11,5.350888546284066e-13,1.0248244729354995e-11
MGC39372,3.229567664616409e-11,2.2422469100066044e-11,2.432905711117503,0.8993630546765696,4.288533154280933e-06,5.2566511374744025e-11,2.5741650481257878e-12,22.21067259209565
PGM5-AS1,1.8343183944232164,8.599889513169991,1.9585631849366176e-09,4.15038545115138,8.064663671016718e-11,2.395713140341301e-11,2.252571951975175e-11,1.0889429604610044e-09
CRYBB1,6.889442490602624e-11,1.579089876532444e-11,2.2070379420721977,9.515003690333698e-11,4.9911310235697e-09,8.692395611104205e-11,21.027716693839025,20.256044125247712
CACNA1A,6.266165736005541e-10,31.01069315595707,2.430678935081247e-10,1.9606250281416673e-09,9.957732483937277e-09,3.6665130383996492e-06,0.8853519139782392,0.23318897527209165
SIGLEC6,1.155124614495159e-13,1.0408703898755717e-17,8.311645314770229e-13,4.182462224672517e-13,1.1364704331193861e-11,9.11579641820536e-19,2.8558945227196656e-17,20.594291744823284
HES3,2.868621677905456e-11,7.330869988791249e-15,5.234850455077439e-12,2.6753818439025836e-12,47.29845573925354,2.630594680323237e-12,2.1391154760746409e-19,1.984806637986636e-13
C20orf197,2.5353497345563403e-10,1.3256909491656967e-13,3.191608178112309e-11,2.9147529536870894e-11,4.788029718131692e-11,8.623637823286594e-14,1.058881359880795e-06,21.451705335203126
CACNA2D3,3.121554485217813e-11,16.753077717596717,1.2406954590798035e-09,0.0005530826266314124,5.575146150163412,9.039016547566495e-11,1.3852667369299018e-10,15.893939881382721
