,0,1,2,3,4,5,6
IRX4,1.4942920747618922e-11,9.09995328141859e-21,2.3997680208405147e-11,3.069092278733402,1.999004098110365e-12,1.0048181300381654e-19,5.170345719553717e-22
HDC,2.472558100200504e-16,1.0165212901192301e-19,8.87524651441533e-14,0.3870249869839458,25.94340865309592,1.1026416322995964e-14,3.3933792999065892e-18
ANKRD30BL,1.606346952662327e-06,2.565757563329059e-16,0.08851513513201145,3.7763277847392644,9.711806385071246e-08,6.345088440724466e-13,3.867114384880459e-15
LOC100131289,2.4562420718589455,1.0596386500224729e-11,6.427985489055993e-12,2.790039789638274,2.3104027997621426,1.5635761585179384e-09,5.579516763342374e-14
SYTL1,1.5137937113894976e-13,2.1391879328919792e-14,2.0634384989609518e-11,7.241560044585579e-10,11.776826179757855,6.735161510470171,0.2963470368447446
MSLN,9.728395096320115e-12,0.9696695255789356,2.0118035956554882e-18,0.731655501613643,18.919751014688252,0.8337226795079399,1.478891115316808e-13
TFAP2B,8.06350392037582e-13,19.383761894093226,12.245106043539291,1.1860181096829612,1.4957910861005413e-12,1.9819601782496325e-14,4.1910415131159935
GTSF1,12.50928525792301,2.2413823346949346,4.7711267576550105e-14,1.9627189200739706e-15,5.674046934697764,0.00039939389286445544,3.380313654798627e-14
KLHL14,9.745107069180677e-08,3.659605145946782e-19,1.8074625334917682,4.077884560648095,4.828517880600025e-13,2.686072148698866e-15,4.67883006642897e-15
CCNO,3.087042298523078,1.1408909210522751e-14,3.2376561349681897e-16,0.924523826636151,1.6246889559315637e-13,5.102885624066339,7.3564015699159695
SLITRK5,3.6804636860153315e-13,2.990526220059231e-12,32.691167276208425,1.5818096203401606,4.421511659387867e-12,8.250785266484382e-11,6.015568471561263e-11
COL4A3,2.55450360229057e-14,29.13557846654252,6.364840971306981e-15,5.725054852294201e-12,1.3751793942725953e-10,8.325525005496603e-12,12.541727475362483
TNNT1,5.623433420890408e-14,1.3175552120847844e-12,3.931326730900543e-12,4.994075779880123,1.4453268179652876,0.27084561319318884,4.654740443478833e-12
COLEC11,1.91770429515984e-11,5.346593825317147,1.194580693727251e-13,1.017870952560933,1.2693741254227742,7.325399750446625,9.990751142476645e-12
GRAP2,8.9962376760534e-14,2.142969643676338e-14,1.0975367411508272e-12,0.014321539548749214,20.716607206675665,3.0163465128330675,1.266140759256912
ANKRD20A11P,4.741688311007273e-13,14.43431333353414,2.2801538106748286e-13,1.648358535020879,2.0654129913139696e-07,4.001773930658075e-11,11.219454387478091
CLEC3B,1.850021058161926e-12,6.837017424530197e-15,29.73575870482543,2.3304013454187135e-11,1.7029505168466585,3.0008939619153026,4.037295616216084e-14
CFHR1,1.1430144236910956e-18,3.691302280041189e-15,9.045598672763558e-11,4.039919734184327,2.3857998879878093e-12,8.036076512705946e-16,5.4247051646420605e-14
MGC39372,4.644381951844344e-13,4.718364089765876e-13,2.695643801640049e-10,1.610987551924434,25.098794059777237,1.4154994420981131e-11,4.048836927095589e-06
PGM5-AS1,0.47080065274786453,1.1398047207398028e-08,2.1543645628466354e-09,4.366495524284737,0.6757910455389925,1.9221152940250283,1.5496435030349076e-06
CRYBB1,4.820509802197663,4.769865685941296,0.00016609930631341992,3.556489969155633e-11,24.373121462278405,2.2684348551952704e-12,7.652548430676987e-11
CACNA1A,4.0070417991511074e-14,29.61166722714321,1.820665744511717e-15,1.5854310938806364,4.100658778605485e-12,2.665743788250706e-12,6.409199431122269
SIGLEC6,1.0726335416982331e-20,3.032970696293833e-26,7.393681370035867e-27,9.215972151808686e-16,23.913402317155636,7.714875200634529e-16,4.913217281333463e-29
HES3,1.720617770166545e-15,3.8613030203961413e-28,32.08241079112838,3.46792906817888e-16,1.849803420160234e-27,3.167174249364714e-11,8.74970011314483e-13
C20orf197,0.837775727497167,2.494384275863638e-14,9.911639586636274e-16,4.550393915646504e-13,25.063198204742406,8.608706893125396e-13,1.0383004021188277e-16
CACNA2D3,2.588043861964733e-13,14.03121052849825,1.4534853986974854,1.6973696578419895,17.089980706216892,7.06823519237611e-13,2.37056865241612
LOC100506388,0.00021284874076898648,1.8498424062933934,27.21719291566318,1.0053311625535989e-10,13.973436641957377,0.004430217798658882,5.7713873262428276e-08
ODF3B,1.0589892028785797,0.561380035538489,8.000450060689522e-11,0.6434096790732775,25.853020451512585,7.143438981179529e-11,1.3674698933092198e-09
DCT,2.3077023354544557,13.987401200853645,6.042010912622339,2.655992503565359,1.6818291293968078e-11,0.002124302664753861,7.833438349444393e-12
GPAT2,2.9314782236429723e-10,8.646884517018838,1.3083595852969784e-12,1.7292340226779714,3.449104297263495,2.851747652941663,2.134151336226511
ANXA3,7.876672527312147e-16,1.3079745935695725e-13,31.236197121692253,3.815839806516746e-15,4.2301073087294885,1.7682520389621072e-11,1.071821825359955e-12
TEK,0.7196193706185988,1.1525266202927646,5.706072555927952e-12,1.4694500987231958,5.945607720561779e-11,4.906371569012673,10.788881475515055
WDR49,2.8235838735072574,6.179705088027649e-13,29.313232684432144,1.499256202616735e-11,2.2476715962532237e-11,3.1077656334988393,1.5367896638938885
GNGT2,4.480656313620628e-11,4.755058278696262,6.073936546960711e-11,1.1807988925808746e-11,24.35248098501358,1.7929929147870722,3.1133815076383865e-13
FFAR4,0.994014402950289,5.656364812501062,1.5535109737726107e-10,0.43762346598002105,25.473491665889462,2.453958002711903e-11,0.041099594469701566
ABCA6,1.1969393810051605e-11,0.0009630206547647691,29.368344466167407,1.907016904056838e-12,2.2582234385291072e-12,3.9479929480660014,5.241786616952541
CCDC64,3.324427053547098e-13,5.4760717147098354,1.2939498357426072e-14,2.026473484586075,1.2598337355111866,3.6263976076176556,7.574794122676128
SST,1.1804041092011169e-17,11.261251092375046,1.2694437446571427e-23,3.1136723662776657,1.0331844930743207e-15,5.724530746211092e-12,1.6949786492550392e-12
SLC16A10,8.488030892337499e-14,31.683759863392535,9.888598493069598e-12,0.85740963125613,6.521736934516662e-10,1.8229213216097697,4.560321349126376e-12
FEZF1,2.586409107672719,2.1337939109934518e-17,7.054071049460668e-14,1.9373113141225745e-13,1.908314001628492e-12,0.7911016604511597,32.5312645899461
SLC38A4,0.920937057128945,1.2737599733094489e-13,4.865711091993097,2.0180996401806195,5.251166800923679,2.7614372996977194e-10,0.002105754639231683
KNDC1,3.399267965844724e-12,3.157439632836881e-10,29.320872382898074,1.1071899095645247e-11,6.283019658843123e-13,2.6485947893949535,2.624179311913832
CNTN4,1.564285714071441e-12,11.565841702557298,1.458099146732801e-12,3.0768156086788703,1.9633023696046942e-13,8.689953615661819e-12,7.934320161323759
MAPT-AS1,1.3629835381092914e-12,24.419045734465865,1.0538391306735299e-16,1.3407967861449648,6.245597034449636e-11,2.7302950079027295,0.0006862522205221991
TDO2,9.565878170668094e-13,1.5762677182822443e-18,29.990948967578284,8.484125894181467e-14,1.9939245071008082e-15,1.0901582896731148,1.7271140814811878
TMC8,2.9751934721919403e-13,0.0006016638357877424,9.319085758514269e-12,5.6469959464537884e-12,17.7508116510209,4.811166919544129,1.2632830159445785e-11
EMR4P,1.124963792326501e-12,4.484104359228715,3.467703973365174e-08,0.9681096331765281,25.000593664597332,0.2961927038453216,1.2570582074096512
OAF,2.7605608904695007,0.3405825907369603,34.43554968617395,0.3252922929261523,1.419448128013359,1.1018715261618701,4.956958152049599e-13
CLMP,6.66524417546041e-11,5.083327191694524,15.181910820557329,2.697398771228075,2.706534136156369e-11,4.145494510052872e-13,1.5185576971135976e-11
NFATC4,0.1496893590155168,1.1201619240411572e-12,31.93144604016936,1.0980939802473223e-11,1.4892346789204073e-14,3.8234794404046153,2.7528916434651727
HAAO,4.762891337667145,0.03299949798537051,9.009233384735249e-11,0.17326544860686224,23.79632336582044,2.317743168168901e-12,1.761015787452189
DACH1,9.447956774498554e-15,15.8665850248228,13.297034371121022,2.302885005219615,4.054808547649848e-10,9.698551933234422e-11,4.075184237903586
NAT1,0.0639019807761186,5.1419090085447134,3.498309501778289,1.3520103288502676,24.307637677285587,0.8494062156017105,1.5977285738066713
BTBD11,1.9048108273794167e-10,2.774253951782817,17.883286631705232,0.8629337234564409,2.5860528933569193e-10,1.1083914023524619e-14,3.2569833193405803e-14
TNFRSF10C,0.0008606921105615589,3.590387197755651,13.64808491394888,0.007218281098227856,8.390614568429339,4.798410920836229,8.207041223370654
FEZF1-AS1,0.7576503888201452,1.1019801864775269e-16,7.431508591527458e-13,6.688987015959258e-13,2.546313380110964e-12,0.7711138113199213,34.16142565320297
IGF2BP1,0.3209505085464843,1.0782534578657373e-19,0.027607841479272362,3.731496304557172,3.120118476307498e-16,9.840864349640328e-11,3.8596056692035e-18
CACNA1E,6.10822955453255e-14,3.0040165720920498,1.554181926234258e-13,6.560353236190387,0.00036218625540852285,1.435041865497682e-12,4.146721403629342e-09
OTP,1.981672529595302e-05,14.64003014938266,1.33790678104915e-13,2.5255837975656843,8.739545349376279e-14,1.1133215016299516,13.091204001396804
PKDCC,1.6406398922826103e-10,4.4147470665066206e-11,22.793606026940186,2.8519188755014655,6.739682398724174e-11,7.45718342303636e-13,2.2981078333846476e-08
EPS8L2,4.5435372438159366e-10,1.1183743891064058e-11,1.729892176421421e-05,1.7088674869251756,0.08342798882262599,8.930679412841735,3.5449597394364276
CD79B,2.395425875391568e-12,5.28596419860345e-14,28.827378381724582,4.96672282759671e-08,13.953242413631518,1.690206309358283e-07,1.4801800371202448e-12
HBB,1.9881287006546584,1.4009136000693999e-11,3.296856618052925,2.1834727452657594,1.6356916642244185e-14,0.09427909234492428,4.461982069420397e-14
HSPB3,4.5418287158024854e-15,10.392150435208524,5.93822597119905e-11,0.9320399416739839,1.1253224489069763e-10,1.8978966347612556,5.9726081974087215
RNU12,0.2346290245034418,2.937445038201895e-12,1.5432588992203293,1.8675662533109738,22.992305205876605,2.7219900325612683,7.772438989265604e-06
IGJ,1.1242350785356687e-15,1.526247509717765e-14,2.976625143820628,1.7245559037996235e-05,22.258042861582364,1.975543480917595e-14,1.925737385710799e-12
STXBP6,7.82490659027272e-11,5.111976021880325,15.892969676303775,1.4219306551934812,0.6051706844692151,2.605042292758786e-13,11.87977567368715
IL21R,3.9132669511376145e-13,11.440871550930977,6.133505006183139e-12,0.37297381459094014,19.232980781782974,2.6208461468534843,1.663477791867999e-11
PPARG,4.358080415914166,9.309094768969555,1.0966311749166465e-14,1.694611367062769e-08,22.061675515125057,8.920542180163375e-12,1.4649874920860653e-11
FANK1,8.950102124257748,1.1116932830616217,10.70996970788754,0.00024438030676622645,0.9973054688963267,2.337050457203574,6.272129184167796
PGM5,1.2368774118577244e-09,10.280781633327766,2.1919672304111138e-11,1.9423813874863685,8.886334852159235,0.006232828645216344,6.89650094174874
MT1H,8.980834031980373e-05,22.339694307259574,1.010191648832081,2.096901083261274e-11,7.706655097809729e-06,2.9846079982544986,8.248320110951985e-14
TP53TG3D,1.8316229896873012e-21,3.9228993018800315e-18,1.0742986697265058e-20,3.3793674803592406,1.5139045160759834e-18,8.371908615568248e-21,1.0150006021037506e-15
LINC00189,0.3179986667427339,2.5910368543054987,16.023713636327972,1.76431638413844,1.9586676568702328,0.00023573380210127468,9.619974705144927e-12
RGPD2,3.3028458566167004e-12,30.749009514524133,3.062517318963725e-12,1.5713463513773454,1.933099340456362e-11,3.75152416472735e-11,4.837608211331613
CYP4X1,8.27468928193646e-17,13.954719029663474,4.63394563216779e-18,1.212420695986583,4.511623360072608e-18,6.926858027312937e-12,2.1396803410648222e-17
ATPBD4-AS1,0.005924027668141977,4.535185392822034e-11,10.237397602856948,2.0810548703768688,4.60445590234479e-12,6.070784575610898,11.077668743807424
PPL,0.0006431332851851836,4.5121923659516247e-11,9.3979021685045e-15,1.0623825325902354,2.44229160921713e-10,6.946550673379926,9.24242170976515
PLA2G7,9.244703002575633e-11,27.46541995721511,3.621154334796323e-13,0.016477651307103564,12.965352133911795,0.41845725258420774,4.7658508679738985
TESPA1,1.2330838472620853e-13,3.751331051646831e-15,1.1392516518219586e-11,1.7999245909534985e-11,17.06240954815259,3.621563460230104,5.639735000361569e-12
EVA1A,8.767978176354582e-12,8.583555340976785e-11,28.927133722569796,0.0738120540811079,7.859245529864847e-12,1.0773691205563294,2.8463382611503807
CPNE7,2.458270591976314e-14,1.4937843956053817e-17,1.8303209889991046e-11,2.1337714789352993,1.0893131102160118,3.793249551673234,2.710147357019708e-15
MPZ,2.412891266766508,8.916666372966384,3.353935754128126,1.0453742040150702,3.7975556237881294e-07,0.0032546018698905205,0.004204634569014528
C16orf89,10.614206192778516,0.001257313597915682,0.019874482892366773,0.6578090671785151,4.766024531984525,7.698495460184041e-11,1.6661718391048834
LLGL2,4.955589664906243e-10,1.4518078405688456e-08,3.970628590509306e-14,0.6093681304360458,10.172743775894146,4.3777624243397,15.470118155302346
SIRPG,1.0925727162402309e-13,3.004773274153625e-11,8.039716636060798e-13,1.0348880373506449e-11,7.177113061816959,5.712470482822791,3.2049977163461637e-06
BCL11B,8.845757309089711e-14,21.132523399258595,6.282742646812286e-14,1.8867180868357993,1.4842045539480495,3.9060829110749777,3.007973886215823
NLRP2,0.14972653522797688,2.8467179640972792e-11,5.239891104328101e-16,3.091512163450876,6.300687035870978e-10,0.6208760540181424,1.3371594262164803e-17
SNORD56B,6.946474536336605e-11,1.944345889436018e-11,4.209837572112243,3.198942637188633,0.6579532073932872,7.607895905748754e-16,2.3873426936162557e-15
CD226,2.5377893995144735e-12,0.39496540113097056,1.8766871488554806e-09,0.5378496922664802,21.840780154480264,3.3280845717601975,5.963522565298242e-12
BATF2,9.364024339637496,8.740389358932136e-12,7.286443803167047,9.502819949227127e-13,5.701343465508359,6.587488001840797,3.274148744211313e-14
TMEM74,1.2881293778029532,1.7743304693336704e-11,1.5827549168783985,3.379090330617731,1.827993484532932e-12,3.5061317215994494,1.1969687465305516
FGF18,2.736597137769884e-13,5.942847684066021e-11,30.17518808542357,8.965786978385648e-13,1.7326705940204047e-12,1.5945469405428534e-10,1.9736840101193748e-08
C9orf24,4.12200027097509e-10,0.14620226263754343,1.4804285555647299,2.4616767830806485,0.7929042857988874,3.339104044112641,6.379465776966824
GABRA2,1.7575593042636265e-13,4.271082606920046,0.907955998389476,4.551245698376431,9.090545499738564e-13,5.2632714508938604e-12,4.824465827911762
CLDN7,1.0602650875276813,2.0198092543056845e-05,1.0469743041919934,2.8300447406025624e-07,23.189104860624965,1.6150942383924194e-12,1.15223154922238e-13
RGL3,1.7904950302090608,3.99667919519678e-08,4.258671071840661e-16,2.1531369202740602e-11,14.352172129375605,7.065202554778391,1.1113149796566824e-13
CES1,9.102873969642086e-13,8.054374270358486e-14,2.2577205684598323e-19,0.9295193257517097,21.779145533773963,3.4515207531860463e-12,7.368058827948756e-14
SNORA26,1.0170949628890908e-07,9.049423912038085,8.27291182548819e-10,4.1430115592824315,1.2991877993691154,8.310919798838286e-05,4.352443205649865
OR2L13,7.328141126417419e-12,3.759160271873597e-12,9.357666491869608e-15,5.106221748395572e-11,6.87375693884394e-11,2.1866736364703336,28.576082844735677
C19orf59,1.1501961009678395e-13,28.289223610545633,1.2343944001783425e-12,0.10014370496726097,6.434448141748924,0.023651956836266762,0.00889590508912137
CAMK2A,14.978622120379452,4.0685233197145685,1.0699895620000229e-10,0.8431372706422343,3.202374180266499,2.9654362835104536e-12,2.1364585138007817e-11
LOC284757,10.561673219843378,10.027524852352679,2.346459476167041,1.6428274985260854e-11,7.5935300747131675,4.976640826909044e-14,8.952285137984951e-12
VGF,2.1190785342773815,1.3459820958464237,3.153898773314693,3.563372390739167,0.020569176219219828,0.00034792778162089793,6.863294928514037e-14
MCOLN2,9.925301470164537e-13,3.3911227119947953,1.7494965715613958e-11,0.0003949617292251058,11.39456897869193,6.705954980184518,9.147907075693975e-12
ANO5,1.6134818501109798e-14,10.853325759387188,1.1137043790360557e-11,5.892316266006404,7.0999067997667564e-12,2.672868266304579e-13,0.005976182623318151
