,0,1,2
IRX4,1.0516415892978328,1.9558487570905625e-20,1.3041940991773588
HDC,2.8120990183005454e-15,16.430990546885603,2.0933444370886374e-12
ANKRD30BL,1.6298587276598708,3.29742103938588e-13,1.7435710786898004
LOC100131289,1.0267156089408898,1.4088430136324883,2.0723862459379565
SYTL1,0.007050559355961474,8.806807571666925,1.389494456378648
MSLN,0.0006841975349634279,14.32567682870151,1.8224424655475815e-09
TFAP2B,5.130082105852441,0.26226745661435824,1.0316735993833137
GTSF1,6.920863468586754e-10,6.852682258105237,1.8997654890583064
KLHL14,1.1252036874933322,9.677614226760657e-20,2.006180884808087
CCNO,2.576467502514993,2.8649067533412923e-13,2.3578362443552017
SLITRK5,0.5048107611600333,3.1769213466058125e-15,2.854584275577655
COL4A3,6.475643202725014,6.861907043680729,1.0088156403457435e-12
TNNT1,4.167950234686021,0.07483698049767436,1.7422828508505268
COLEC11,0.8713763755770172,3.6245316992923096,2.487737789982326
GRAP2,0.004433906322343568,14.60380934952999,1.6320811278586652e-08
ANKRD20A11P,7.773919527617332,1.9717386080681232,8.848465491610548e-05
CLEC3B,2.8916176268804174e-08,0.1816023566270624,2.858626141496154
CFHR1,3.0820243044941815,8.082498726430034e-16,1.077539820246938
MGC39372,0.18646845082788535,17.106842032680568,0.0697799202628554
PGM5-AS1,3.5584391190025433,0.16945074904425927,2.4022975030176683
CRYBB1,0.00037508170473870596,19.925406910651983,3.2939671798500884e-08
CACNA1A,8.324368746663442,5.3111798689058665,7.834422660065462e-05
SIGLEC6,1.8045551818354548e-25,14.956382820013353,3.000608006052778e-22
HES3,6.0399388923185915e-28,1.84838033840414e-25,1.6239201204614397
C20orf197,1.6728534485788487e-19,16.82524420255512,1.0528721393498789e-13
CACNA2D3,4.08030019476947,15.053607933379233,2.7430102119077426e-05
LOC100506388,4.370525384630649e-09,9.52158336222172,1.9426397781502105
ODF3B,0.00015147748251128517,18.928206883738067,0.03796761361021791
DCT,3.1491841309916113,0.16208195472162668,2.54511559522438
GPAT2,2.943000831099297,4.8146979299061385,1.372689719013547
ANXA3,4.3948870290670263e-17,2.230548090994567,1.483704589582455
TEK,4.735592287418099,2.370450106529521e-07,1.7777012570660358
WDR49,1.0059734229471513e-13,5.159766960904389e-05,3.6168696568627836
GNGT2,1.389140806433956e-07,19.43187693149925,1.0756763824534325e-10
FFAR4,0.011634812313385671,20.081465639479244,0.017239010183044478
ABCA6,0.045696128758600824,0.04070191075673,2.9725657394976794
CCDC64,5.540130769028647,2.177535295755935,1.0327145631795946
SST,4.861081988587899,0.8439313421664718,0.6613290008400645
SLC16A10,4.834798499505545,8.91477820095363,1.678020717981352e-05
FEZF1,7.294390854595903,9.857044524300257e-11,0.0051060809751309845
SLC38A4,1.0452268083598075,2.8963280710289823,1.4807853820835177
KNDC1,2.2380846262713123e-11,5.778532887320149e-05,2.629730357190869
CNTN4,7.974992441043084,0.2054993892865079,0.374899498842054
MAPT-AS1,4.534555054959817,6.210341086152267,1.0406939942257358
TDO2,1.536517421714113e-14,2.851094552170647e-18,2.0261078014391107
TMC8,0.000130213235166567,14.474586444539103,1.2111391377160635e-05
EMR4P,0.42033347745722704,19.321658625538195,0.01769047436023888
OAF,6.395244508877715e-13,0.31794223781640707,3.763002699686236
CLMP,1.8009206632535129,0.25656422405975216,2.2808997533322746
NFATC4,4.4545348029849655e-13,2.8920209367093164e-14,3.415087488639833
HAAO,0.0008783003144536198,17.631295226771893,0.4699953373218589
DACH1,6.002780212053793,2.5155856261283773,1.2550439848400214
NAT1,1.3562844233276108,19.384914462396843,3.6762709639814875e-07
BTBD11,6.847630582308672e-05,3.24934506599171e-06,1.819204475839445
TNFRSF10C,1.8687878559144266,7.324650151986067,2.092552222508143
FEZF1-AS1,7.719852432963339,1.7815512281914163e-16,1.5326567392985743e-05
IGF2BP1,1.1441295363775783,2.147015565628846e-23,2.067084706015775
CACNA1E,6.962263589483141,0.04372040304059211,1.6413183260601787
OTP,8.810110067761963,4.618924220665803e-09,0.8731315568353727
PKDCC,0.8712802499243804,1.684119032510613e-06,2.9059912535227737
EPS8L2,2.4856354299279975,1.1024153467921889,2.958995976236873
CD79B,2.439635039108434e-10,8.317282620988065,1.8159532615973004
HBB,0.00020006161757755628,1.0670544574569156e-12,1.979350323349896
HSPB3,4.689160484416268,2.78766328735573,1.226438047520508e-05
RNU12,0.6815345688735772,17.164567615682067,0.13821886253174254
IGJ,1.3574904250984347e-16,14.57046532128678,2.345422161471888e-14
STXBP6,4.187323865542317,0.7597531616347616,1.426039797505158
IL21R,0.5575352929150614,17.510574769176905,0.4778990508584726
PPARG,0.1056713524414676,19.44917135144618,2.872825375539128e-08
FANK1,1.0561292325867802e-07,1.661851389097679,3.7923767001817823
PGM5,5.26068508355583,7.991096483093382,0.2405207998814361
MT1H,6.899707198810437e-06,7.256200292091949,1.4570046719325709
TP53TG3D,2.595996082171749,1.2800944962646662e-25,0.7258810401328675
LINC00189,0.043606622539058566,1.4326534348128959,2.486355888814274
RGPD2,7.760151283479919,6.044804296156704,0.05587836581419017
CYP4X1,2.7745358101476727,0.29385038540016384,0.5240771669778944
ATPBD4-AS1,4.67374201975068,0.00024916545243524625,2.976057683848792
PPL,3.673767576007313,0.45866700332962945,1.9942073523259518
PLA2G7,4.170052244258984,16.133025332521438,0.0016289704646907915
TESPA1,2.6860789096870947e-09,11.911259187149115,0.5075673608428302
EVA1A,0.06914897014721558,1.6072564423481404e-13,2.3765822999961244
CPNE7,0.982920993949256,0.39323816633196707,1.906328544316121
MPZ,1.4295090311279715,2.3335974356443803,1.3738022276959427
C16orf89,0.13087062543923778,3.8075455714197193,2.8851114799303152
LLGL2,4.837244312055739,7.384571011717429,0.5967829428295247
SIRPG,0.5164079323507124,6.398129131592164,0.8039847792947313
BCL11B,6.101648986334396,6.448578034350878,1.124383197329517
NLRP2,1.3455755079237355,1.1378303112583093e-09,1.6708853752779906
SNORD56B,1.7838458538808473,0.1680280181520417,1.4879261363405352
CD226,0.00015957417870145324,16.588663814354355,0.6676726991877721
BATF2,1.985621642243562e-17,5.317800784254514,4.217289431988219
TMEM74,2.60187273063376,1.922622670058434e-12,2.8962502000074264
FGF18,2.911420138535893e-10,6.9206022966537405e-15,1.8066418720941848
C9orf24,4.699168582626301,0.46274840959939695,1.4487164281600626
GABRA2,7.151139540561432,5.383740460691489e-05,0.9733053328732376
CLDN7,1.563925146220724e-13,16.34987913318206,3.3988220221562835e-05
RGL3,1.1324184499415154e-13,11.26718545484155,2.165091817226652
CES1,9.844875072163908e-07,14.628354344744203,1.6051189944177184e-11
SNORA26,6.639371025978312,1.8296802080821024,1.3108837990297337
OR2L13,7.7915676970179755,3.1735004846885323e-13,0.00023671277783385362
C19orf59,3.3713784945445098,11.77509825578495,2.2624362281259545e-06
CAMK2A,0.07095825160278123,4.7770710038003985,3.55878368244619
LOC284757,0.3245063108355651,9.507611834458087,1.7665526136252998
VGF,1.6523744739361443,4.009822231377039e-08,2.4877593505497355
MCOLN2,0.0017225811581689213,10.424142750519481,1.522038056793454
