,0,1,2,3
IRX4,7.202182971874841e-31,2.772979610814016,4.3693943287505966e-60,1.8956894290338122e-56
HDC,1.649691218928567e-39,2.1542755632021122e-12,3.550982143491264e-64,19.636229707859727
ANKRD30BL,1.1758185492555376e-19,3.458178967693899,4.800594977170564e-34,2.4755095621703723e-37
LOC100131289,1.2339970099258712,2.515541310905146,3.260666225873592e-15,1.2811284682672808
SYTL1,2.585000724739778,0.0017617066086276474,9.634858891980294e-10,9.914714546743475
MSLN,7.039400649510942e-10,0.05882907464426402,5.354840248686157e-25,16.99550413910021
TFAP2B,1.7904677744919204e-16,2.9564187991424156,5.32656519372632,3.722193458564207
GTSF1,4.605727989179951,1.2894177923745912e-32,6.646252398639021e-34,6.287288596316234
KLHL14,9.05026025362584e-23,3.768376599651828,1.6525172568236089e-34,1.6237111360040528e-55
CCNO,4.004478453132509,1.9854641784889942e-07,9.361039186589288,1.5311379381294805e-28
SLITRK5,3.222005674667241,1.78311642826742,4.3488411863614566e-24,9.46738767263612e-37
COL4A3,6.903383207218809e-22,6.425420446814488e-09,17.930284314034665,9.211080023560854
TNNT1,3.848562954726007e-17,4.718387532936794,1.062957210424864e-07,3.675125281342996e-06
COLEC11,3.0958178438599133,1.5961831036887364,0.011184143852351083,3.6148871527213244
GRAP2,0.6396061172023827,2.860953392209007e-05,2.6723938919360374e-17,16.837624755917794
ANKRD20A11P,2.5482462784021118e-09,2.278649912871361,12.824729310132238,2.57816510217753
CLEC3B,4.901678324435116,0.0030037819740952386,2.843676061586969e-42,1.1122894648783532e-07
CFHR1,6.634092862959291e-40,3.6507722340537825,1.7505289557454084e-23,2.2050668307715497e-40
MGC39372,1.8544481181153813e-20,0.7613568777032159,1.6282947372304292e-16,19.97265788159238
PGM5-AS1,1.0036494671578036,4.250213023109898,0.000387570647519737,0.0034788684486497215
CRYBB1,0.9515153582074339,3.0028336903985435e-08,1.5404524424032815e-20,22.816534101686052
CACNA1A,6.245506913432915e-24,3.133756954348637,10.084723406540045,6.400529154076244
SIGLEC6,1.4604120029291193e-56,1.6470551597167822e-42,3.8267579442811325e-124,17.866217615678675
HES3,3.284960645256518,9.304460437139195e-24,4.336771869790956e-89,1.8320413273638025e-124
C20orf197,8.888782100256294e-20,1.0007805541724991e-31,7.67055541329809e-62,19.90121645351896
CACNA2D3,4.965510227685932e-24,2.0710879141586074,1.9987359743342685,17.908692586981317
LOC100506388,3.5711428403606207,2.106638487385274e-06,4.787154946995314e-27,10.927731929125327
ODF3B,0.002753852118481183,2.7996277933354588e-11,2.1071586567401556e-22,22.45210390558767
DCT,1.3962087912727628,3.6213137518431,0.00019091839195974801,3.005733153875212
GPAT2,0.9946127188613356,2.163921848942546,3.29998460293677,5.584212651512492
ANXA3,3.060931330454908,5.235007862343356e-15,2.6246752006129866e-58,2.1391408525446134
