,0,1,2
IRX4,0.8265734902758233,9.723142017412526e-20,1.898687848181737
HDC,1.0359585503067495e-14,16.767226172180287,1.860260823494017e-14
ANKRD30BL,1.2677293704018782,1.4309474530070368e-15,2.430622440157506
LOC100131289,1.9420531004095445,1.3665304966987377,1.5845824321730508
SYTL1,1.794836609931362,8.770516507285938,5.1134226574784436e-05
MSLN,7.381126861239046e-10,14.608943317066167,7.996348974162232e-11
TFAP2B,0.3938744259040424,3.2353504096403145,4.2011299510207
GTSF1,2.5845319036343497,6.4480147562710854,4.633608385864584e-16
KLHL14,1.252634133275123,7.752376390487735e-20,2.7386338895698943
CCNO,2.5799133242591017,2.878857119141454e-13,2.133171538131888
SLITRK5,3.3451764640433233,9.721771299330292e-15,0.019330151588197557
COL4A3,4.3402556688116166e-15,7.249731980811726,4.32161187409561
TNNT1,0.4814141020081993,0.226098684423034,4.9070657088797
COLEC11,2.721117246711757,3.6029833405049136,1.0300398319748747
GRAP2,0.4770819436581432,14.498116078895952,2.534825806401267e-12
ANKRD20A11P,3.5532299948621035e-11,2.0362713409270623,5.6034563518052085
CLEC3B,3.5011472198905365,0.040385571457103614,7.429956376760151e-14
CFHR1,1.3691059165071257e-09,8.897155611255702e-16,3.810916952194464
MGC39372,1.4597880179715388e-06,17.408420739764534,0.3852151796815423
PGM5-AS1,2.1174264471023982,0.1489693060343803,3.640809006281034
CRYBB1,0.005754521436720988,20.2079078116161,7.87422075766006e-12
CACNA1A,3.9254361533041226e-13,5.361746102935202,6.245258929595135
SIGLEC6,1.1207736717133543e-20,15.25754034435366,1.5092951744710827e-23
HES3,2.117778189345349,1.5675119832132707e-32,7.282909716091717e-27
C20orf197,6.57399418664627e-13,17.09340122447293,3.120536773571893e-18
CACNA2D3,5.3153854306762485e-08,15.318707010895324,3.169419587925279
LOC100506388,2.4508669236273826,9.58512892353026,2.3056478540453024e-13
ODF3B,4.817833133205388e-10,19.292814012139125,5.801861577922566e-07
DCT,2.0696694827076083,2.8476472804607478,3.204178685024481
GPAT2,1.2187378889309735,4.939654831726488,2.6657190574326246
ANXA3,1.9620814408175753,2.091955566606301,3.6604259035174204e-19
TEK,1.7518812049267527,0.029181496695357235,3.794986155740051
WDR49,4.4248911094304555,5.685358957345798e-13,2.341067447045925e-10
GNGT2,0.13901489732210526,19.64812057859895,1.7421261484617835e-13
FFAR4,0.008033086338089574,20.45420055006304,0.0036591399911361728
ABCA6,3.6889827756512963,1.2332506193367776e-06,4.320123704227686e-06
CCDC64,0.6047383334307933,2.3782278058272537,4.6844951908758015
SST,1.566811831906027e-11,0.9478171463982922,4.717788024276703
SLC16A10,0.003531989409622331,8.893861500057952,4.0894919000514545
FEZF1,0.1337645655256024,2.8548906694476655e-14,4.394949957260395
SLC38A4,1.432478905832242,2.9345760528961407,1.2639350177791615
KNDC1,3.208894739872258,1.2431082935115872e-12,8.247660876457188e-08
CNTN4,2.254839025505202e-06,0.554606223814465,6.305742299968689
MAPT-AS1,0.5068244062866663,6.497924145986135,4.148911888841256
TDO2,2.5717175550671167,4.985706685412305e-19,5.447255719894667e-15
TMC8,0.8981618880452334,14.029915552988188,1.7880641774942248e-13
EMR4P,9.145615926638102e-05,19.691466900974135,0.3716351220052732
OAF,4.487935664328846,0.2239805656886327,2.6656851023615408e-08
CLMP,2.007241527379768,0.2502358967298293,2.389274031129659
NFATC4,4.193301063696766,1.3007032696514223e-14,3.9159525617676847e-10
HAAO,0.6340091058530837,17.81574310852281,4.376609465139595e-05
DACH1,0.7698978359020685,2.7662172469156645,5.166668989548397
NAT1,0.7033965345450294,19.32058098778856,0.8233205805203471
BTBD11,1.9030662538581415,0.17480332958446662,0.23509537223661478
TNFRSF10C,2.81912221630532,7.767836402935862,0.1411127681449512
FEZF1-AS1,4.264174231800058e-07,2.720244478194413e-15,4.769276192656904
IGF2BP1,1.6648596840541219,2.746125282878256e-22,2.083681585642446
CACNA1E,9.736062733167251e-08,0.15056984925681752,7.3239512299914935
OTP,6.435421273166373e-08,1.1432710655083052,7.031042420894552
PKDCC,2.7890585517489708,8.875782027047743e-13,1.7018899044351028
EPS8L2,3.2060275365986883,1.0545681056083118,2.2362471427539043
CD79B,2.271852769909547,8.353910598666467,9.821097497117814e-15
HBB,1.7305513300348292,2.0611879249568187e-13,1.2541792420114903
HSPB3,0.00034744744619205273,2.8212501518542545,3.6169713208940752
RNU12,1.811973955322351,16.437112199998555,0.1540996896389399
IGJ,3.3832480768062525e-14,14.882764515799735,3.045315570899789e-15
STXBP6,1.2042035495461503,0.8964258855957834,3.601538313155664
IL21R,0.45941441323916826,17.860743182271992,0.5546808503449632
PPARG,0.5404561615709119,19.406639121944945,0.010730970549264534
FANK1,4.160208217211601,1.2040319402548714,1.0866428196927946
PGM5,0.06329771185662762,8.166751906845265,4.025090152906854
MT1H,1.3490108064378936,7.180172852046827,0.9534368345772356
TP53TG3D,7.222714429099547e-11,9.308997861364571e-24,3.0827740230445646
LINC00189,2.553463547012145,1.4333607779676474,0.6501495426459877
RGPD2,2.4460545580913612e-08,6.131521186424248,5.958477732185078
CYP4X1,2.0296807089836373e-11,1.6766002640833244,2.6845183085866826
ATPBD4-AS1,3.128609299078372,3.869922372158425e-05,3.8428363028381707
PPL,2.1264210484813773,0.4735901691345563,2.899345174851907
PLA2G7,9.583453386107113e-05,16.44090419189299,2.950781475359415
TESPA1,0.760540093114273,11.961135308216607,5.163351500429063e-14
EVA1A,2.8545200509101756,1.4469129053177992e-13,5.835475868185004e-11
CPNE7,1.8391358779656597,0.2502408033008879,1.4246702044911406
MPZ,1.298754409954692,2.3547125175704737,1.5337402769182809
C16orf89,3.222815120877629,3.700507278743689,0.5201236472490952
LLGL2,0.5885400447777256,7.62385964813911,3.4394255906689915
SIRPG,1.4049595299387099,6.184707449029788,2.772807091744075e-05
BCL11B,0.7380088767175323,6.6877517834777835,5.061769562063657
NLRP2,1.3649330021784152,7.768095749969137e-10,1.9422861807651135
SNORD56B,0.5581223397128687,0.27737976662804315,2.7876266069188054
CD226,0.853551290562122,16.835807255035924,1.5519507369738103e-05
BATF2,5.352883801775452,4.929613531149893,1.3064367666723277e-15
TMEM74,2.785910823862019,2.3320892479515417e-12,2.857689859666454
FGF18,2.265308774063941,2.6884129963889873e-15,1.0526574703227333e-14
C9orf24,1.1647416271058084,0.6363510813103882,4.045859069710666
GABRA2,0.00015982014055656083,0.0021443773507978585,6.500852914005245
CLDN7,1.3616305049337667e-06,16.63795550826868,1.8725569401246292e-14
RGL3,2.7458566986518265,11.264059592841074,2.9183378526491214e-11
CES1,7.909209949119251e-12,14.954144623889782,0.00010075660873121131
SNORA26,0.724069438766039,1.938822179011221,5.797315604146876
OR2L13,1.1298338006089236e-10,8.967775540905605e-06,5.171324385810438
C19orf59,4.6964465292313005e-12,11.988307036198714,2.65382728650938
CAMK2A,4.014588233856855,4.613277566904257,0.4665176586984723
LOC284757,2.059224905060582,9.505814603472414,0.3606696706459385
VGF,2.1679844847890037,5.2866096484880684e-05,2.437075802558669
MCOLN2,1.8927666583932572,10.494441930317501,0.0005334474348474495
ANO5,1.0631945394965716e-06,1.3458042149796603,7.652991191775323
HLA-DQB2,0.04641254883154764,8.11078864915543,3.5731243234803203
ULK4P1,3.256216541310589,10.09182893627101,1.4548553491387642e-08
ULK4P2,3.2572458116063734,10.0911119275371,1.5364568003741292e-08
GRIP2,2.597585376633671,0.9936515782984072,1.529316723992528
ZNF804A,1.0485555909654864e-10,1.3913518877611333,7.788450267267319
KIAA1199,6.213798955791126,0.21672395947104436,1.554948516077833e-14
ZNF728,8.562216762376229e-06,9.045569326920426e-13,4.239931975898378
CXorf64,3.068992537357781,3.2475759495251313,0.36763179799908907
PPP1R16B,4.493334572192602e-05,2.9260538888376715,8.456714936385838
NPAS2,4.661815712315503,2.245644356407379,0.0019760331371429097
GAL3ST1,0.00040790772341913595,0.08499431570512887,8.473926655010963
HOXA4,2.528129142267407,0.9135552277647478,3.251667917462673
LOC100499405,1.698877903689331,15.416052621055597,1.3141411863266126
MAGEL2,1.26927982313664,4.508548078081376e-05,7.110748303852144
CD300LB,1.7690478159872482e-07,18.70213101491478,0.6018736463318516
VWC2L,1.0954347426329007,4.388026303747568,4.531860060019686
LOC151174,1.4982602080010894,2.519838772861925,4.370691646879697
EMR1,1.0062450161760408e-06,17.91762158183306,5.874730744827012e-12
CLIC3,1.9866333511013818,3.386602484864429,0.00797276910814103
CNTNAP2,9.616791095684575e-06,0.06326109852824628,9.1131287909117
GRTP1,3.0339616081948924,2.0475078808695993e-12,3.8523701025931296
GPR126,0.00012431669119846911,11.703693460348768,2.702849806071543
MIR3650,2.319057696416055,2.1311438554095905,2.983334547358334
P2RX5,0.1805148076256196,1.2035699910634965,3.8021195551290123
STOX1,4.039662176671541,7.341576517659923e-07,2.5892972318778757
LOC100129518,3.3988261359853484,1.6373032035277042,3.154191752456384
IL4R,0.20402707584667637,18.772473681757393,0.31214615066206675
C21orf37,1.5704647936009767e-09,3.0638531846648513,6.856158480970749
LOC100287225,0.9487917617891042,0.0032884200510785717,7.413744070405569
CD200R1,0.15857625030649597,14.576404839988562,6.37478489399274e-09
UBD,3.994321201215438,1.567171826987845e-12,0.0032548830074487977
PLEKHA7,4.285669606078481,1.5448365816184149,1.4604347182806723
PPP1R3G,4.946049819830101,5.89624336037906,0.000871369487135197
C10orf113,2.751232534940801,0.3061979681628465,1.9645723227776941
WBSCR27,2.639210437883324,9.162737065604915,0.24859704733277055
RIMS2,0.37262750490247926,0.9259406739144679,5.547341929415587
RIMS1,0.007123283372189833,0.0002854877209469168,7.806079786693559
BIK,1.1464123761360936,13.046610330277876,0.0014025725764739503
MECOM,3.573071040311863,1.2317465458889733e-16,1.386070061119456
PDE3A,3.5586259831328917,2.6165802879456333e-06,0.8993060920416904
SLCO2A1,2.1189216400486295,1.0536305363977436,1.7777839696095694
MIR4712,0.22476652627914595,3.58909793192047,7.993037514319141
HOXB4,0.8154746304623721,2.706842284439957,3.5112730294672136
BCO2,1.2953339938294244,16.105239481264636,2.1649450605142575
CADPS2,3.18631751750014,1.5965765199094255e-06,1.3437541003959925
PLB1,0.3906024871954149,16.910715497399984,4.3691154388856204e-05
C12orf61,1.677798566415602,2.7125026195867097,3.713478523876024
IQCA1,0.6650107126833326,2.4751227325548855,6.251517131892495
LOC100505912,2.354075792132595,0.36997728987344825,4.059228161824482
HIST4H4,1.8954511214145937,8.746862294865537,3.1764364985250073
AMER3,3.0500272786691374e-12,5.617376726749663,3.900725472739679
