,0,1,2
IRX4,0.8327460190908189,5.932752872960764e-19,1.8974437766454957
HDC,2.3373992873463167e-14,16.576548993077296,5.17255013231372e-13
ANKRD30BL,1.2693605892864341,4.261943508771765e-15,2.4363058198247267
LOC100131289,1.9367156198271864,1.3811452113859533,1.589505873393612
SYTL1,1.7851089806286766,8.698072245031412,0.00039172737871240445
MSLN,0.1577441461226704,14.331378665709206,2.7826134880239034e-11
TFAP2B,0.42319277591769733,3.1482446837608875,4.194439634464604
GTSF1,2.5687970419426955,6.432687674097916,1.3047592540562109e-14
KLHL14,0.003315049092987369,3.83118778695575e-18,3.471221685913963
CCNO,2.574663454482353,5.556301655764186e-13,2.1459468153146846
SLITRK5,3.0948265305624347,1.0467974347052297e-14,0.8488818835008318
COL4A3,1.0611577547558185e-14,7.125467943336978,4.3448844076436375
TNNT1,1.0903771027405205e-05,0.25223639383291147,5.124561365110044
COLEC11,2.7088098042106186,3.587876127853681,1.0492228106726775
GRAP2,6.427337733335536e-05,14.643322678756832,0.0006442053993513222
ANKRD20A11P,7.42644250892853e-07,1.962300542289787,5.6146986812796555
CLEC3B,3.4803896726932404,0.12138948772117267,7.177968269438521e-10
CFHR1,0.0005267918934945716,2.4491130279085494e-15,3.807447311356813
MGC39372,0.00037703583994457804,17.18376149109766,0.4177316201061539
PGM5-AS1,2.1236912617326973,0.18516099119256643,3.6354060046303243
CRYBB1,0.5062200245104306,19.645387498470143,6.783545929331004e-06
CACNA1A,1.879586294275089e-10,5.2388570526215075,6.264747535748781
SIGLEC6,4.643326978302399e-20,15.085003559845429,1.930073930416573e-21
HES3,2.1078325837055187,2.1492199428783413e-30,2.8084061363814287e-25
C20orf197,2.0543379918602135e-10,16.899430551034925,2.941418328251876e-17
CACNA2D3,2.5105531836204154e-12,15.103229070461945,3.186109797534398
LOC100506388,2.4374088550068853,9.523753217322527,2.884760798483647e-06
ODF3B,0.09791101583280376,19.002805258152936,6.635069639698691e-12
DCT,2.0866630668541353,2.625704495926783,3.247311568986778
GPAT2,1.2317900541491584,4.8713787227943754,2.659685461048399
ANXA3,1.945893693144421,2.1142183233661895,3.514824231050551e-18
TEK,1.7543872484501604,3.0169731392921075e-06,3.8075386714375883
WDR49,4.411423105230196,1.2576362723130501e-07,1.5434374405637557e-07
GNGT2,0.16004280930772183,19.405325644876427,4.03481679853937e-13
FFAR4,0.026255502962405718,20.199366860806464,0.009963442462429896
ABCA6,3.6712111934133707,0.000992200614800648,0.0010326466259961368
CCDC64,0.620948804985146,2.3162676446388013,4.694846133923914
SST,2.618624199350896e-11,0.0017797288759901937,4.851095442991095
SLC16A10,0.11954693715223863,8.705461770604707,4.052327960752986
