S10,S4,S8,S9,S7,S3,S2,S6,ITTH
TCGA.30.1718.01,0.332436605288772,0.100097761506833,0.00221766562666781,0.0180214783511081,0.0326550918710145,0.288081631214265,0.226069448268509,0.000420317872830149,0.717549738556155
TCGA.29.1711.01,0.526575495615114,0.0465916306221793,0.0025518528048616,0.0396874678694466,0.00536402598013329,0.0607066048473277,0.264060974824337,0.0544619474366008,0.640618092720085
TCGA.61.2008.01,0.44532884480342,0.212093455318191,0.0178054003853536,3.32898199236434e-06,0.0095791289322651,0.044772133096492,0.269700374853178,0.000717333629108374,0.626671698486878
TCGA.61.1740.01,0.663448319519747,0.0825351857735901,3.68746898122599e-05,0.00363262687203038,0.00512941495759639,0.198642763796947,0.0465278422324672,4.69721578096669e-05,0.476180655954614
TCGA.29.1785.01,0.328197418477186,0.154028997155043,0.0343258300566596,0.0205787666120188,3.9541008189052e-07,0.181164718809939,0.281703509367091,3.64111980686814e-07,0.728964952519648
TCGA.13.1506.01,0.425729605420994,0.128677740695581,0.0845715545305297,0.0331992255207769,0.0315514681861161,0.252476008803622,0.0433910181636437,0.000403378678736417,0.743089300392814
TCGA.29.1781.01,0.532680528516084,0.0108098372328051,0.00340703654662591,0.0224980824906244,0.0225160670412486,0.374274164107306,0.03111113914372,0.00270314492158597,0.512805236883646
TCGA.36.1570.01,0.545230840217579,0.0856390854047136,6.47054096763753e-06,0.0251373760759631,0.0191292869928947,0.175257950711262,0.128055311808311,0.0215436782483095,0.654314726671743
TCGA.24.1930.01,0.430834569887463,0.118260968379041,0.0136821835757893,0.0261128786773453,0.00229383092875847,0.171904503977104,0.234651803206521,0.00225926136797803,0.692357929803349
TCGA.13.0799.01,0.586539967454119,0.153891200062838,0.0178147965537802,0.00972289925444448,0.00382552831436536,0.196288706533466,0.00661550025240952,0.0253014015745772,0.569793378295152
TCGA.30.1862.01,0.508037739742369,0.216897875000764,0.0364561866211538,0.0130936726363358,0.0317384661460967,6.42237917673017e-06,0.148526037663603,0.0452435998105009,0.666483638551372
TCGA.25.1626.01,1.69580820282526e-05,0.0851659434346309,0.486472658559223,2.8979474432232e-05,0.0123530028467706,0.0118753911801573,3.44349597334446e-05,0.404052631463025,0.497364552830353
TCGA.61.2097.01,0.508914698620703,0.0932796378293544,0.0821852169194267,0.0143819991824657,0.0626698700459423,2.50627154519668e-06,0.151887285892347,0.0866787852382158,0.722908982447714
TCGA.24.1616.01,0.144936070716885,0.188808565232205,0.096295487784592,0.0119841375319507,0.321110746589752,0.0276149085235458,0.196896198079063,0.0123538855420062,0.822920461167357
TCGA.29.2427.01,0.0800008715950761,0.143577344066871,0.000201276481275556,0.00717079894899379,0.00484710645140144,0.561586508043539,0.201003807949435,0.00161228646340788,0.577353234553082
TCGA.29.1695.01,0.481979713071765,0.0842822975341332,0.274252594563768,0.0220910588662608,0.00971171137122907,0.0475163079181686,0.0801633924723896,2.92420228631889e-06,0.669121881764475
TCGA.61.1737.01,0.582920853004237,0.0356676117062287,1.03416262998385e-05,0.00162453224228324,0.0221644462771731,0.265965123784479,0.0845445998904306,0.00710249146886912,0.54088121277388
TCGA.29.2425.01,0.294944766484166,0.370542600357754,0.159196062851658,0.0142266341217478,0.00452596290430496,0.0643928263997975,0.0920767751350008,9.43717455708035e-05,0.72258079340623
TCGA.09.1662.01,0.375531637997263,0.226893141722775,0.0547601522354503,0.0128541247237113,0.0120310503058409,0.000215850706622552,0.316125032450509,0.00158900985782809,0.648577308262493
TCGA.13.1512.01,0.405423988635921,1.47939375706642e-06,0.0992565065919217,0.0118930505653544,0.0139779590847332,0.258047215320143,0.211397431759139,2.36864903009221e-06,0.666443209509947
TCGA.29.1697.01,0.661732141948256,0.00963071889788229,0.0997866319837466,0.0306520752220586,0.020096798496794,0.141463056162284,0.036554476311696,8.4100977282239e-05,0.544219879308903
TCGA.24.2024.01,0.358175426520008,0.268114360450954,0.0674511380491581,0.0219929930011997,5.91289720823768e-05,0.0811541019280387,0.150217368157046,0.052835482921514,0.784353035263257
TCGA.57.1583.01,0.382115535679289,0.251012313649637,0.122205380446928,0.0429688158640123,0.0401288065598285,0.100571423691913,0.0609974822651584,2.41843234129025e-07,0.787393064013566
TCGA.24.1562.01,0.256335690482957,0.286469909793979,0.117009189238507,0.0191605651284505,0.0297771807480277,1.67552980977033e-09,0.232985827606775,0.0582616353257749,0.790384420357788
TCGA.57.1584.01,0.432271413435517,0.120990105735735,0.00648899315339869,0.0103534786502137,0.0660385207452655,3.552459431227e-06,0.363844630142322,9.30567811692845e-06,0.598989199639188
TCGA.13.1411.01,0.158120512137647,0.118170212135097,0.378428369144446,0.00872108493134406,0.000108663205606207,0.196700499243692,0.135352086781024,0.00439857242114373,0.754282937593168
TCGA.61.2088.01,0.254921122640907,0.00334604614628589,0.47610669464212,0.0464935724855018,0.00605080602500282,0.000651069016313589,0.170300997287318,0.0421296917565505,0.641546313492064
TCGA.25.1625.01,0.0933536509303985,0.151501844230777,0.0178487157214164,2.26392974326676e-05,0.0229028387238099,0.039925392513126,0.503648568858839,0.1707963497242,0.693334737700242
TCGA.24.2288.01,0.540680545479074,0.0996611855814862,0.100261470328619,0.0210659769164418,0.0113877813558743,0.0072929529096961,0.19956778831899,0.0200822991098191,0.654581928715966
TCGA.25.1623.01,0.334115715851489,0.192311564202245,0.158751683113984,0,0.0874778480046488,0.074973875905383,0.0557537024817515,0.0966156104404988,0.850998110846677
TCGA.25.1312.01,0.137528510981055,0.171897223429014,0.33527127766026,0.0449857294324124,0.0506054762383671,0.126197800910915,0.110388811053105,0.0231251702948711,0.877172030997579
TCGA.61.1725.01,0.242315378733095,0.191417048899339,1.00390578720821e-05,7.0708872067348e-06,0.0264556736196407,0.447913081449422,0.0918782051647598,3.50218866496709e-06,0.642180962681443
TCGA.25.2042.01,5.80786609663674e-07,1.42116451121437e-06,0.0223882680923429,5.07198887570188e-06,0.031398472869532,7.27118292016712e-07,0.259421787461273,0.686783670518563,0.385639412574406
TCGA.23.1026.01,0.185914644808386,0.182307002967177,6.50341934173871e-06,0.0200361322662688,0.00998178073552196,0.207527477809905,0.381862008975952,0.0123644490174485,0.719313849190492
TCGA.29.1770.01,0.193143642671969,0.180452328981438,3.42800984828851e-06,7.90581844615769e-06,0.00760058769546073,0.269906647390514,0.329034475368555,0.019850984063769,0.702520038800883
TCGA.09.2054.01,0.426917459074066,0.0491380816827779,0.378082364322165,0.0167236715670306,0.0217076646111203,0.0819193198223412,0.00144077376511545,0.0240706651553838,0.641916933102731
