S6,S3,S2,S5,S7
CDK14,25.8003256484294,86.9310954740158,3.55998709878285e-06,1090.62782843841,39.7351498500351
DYRK3,42.3022129943562,4.8715244137758e-05,369.234882945684,113.879173344131,1716.1384901298
SIDT1,56.4984230969935,0.0072905857226182,953.191376369362,8.76587742159718e-09,643.28284858531
PNPLA7,617.152625785088,39.4115357549617,1214.94090968303,649.476095080062,1006.47140872167
FCGR1B,418.615904382842,873.343852624542,390.144590499899,281.447392898754,2.95876738960681e-08
C9orf89,678.288608350799,533.655966989985,1640.03552332108,684.580780553975,316.882188826563
PVT1,435.853731034459,489.756454514694,437.615217323466,1008.0663288287,0.0301182051062486
ZNF580,861.652516137594,304.811511260803,1626.17056942702,619.50594850263,3.95595712688164
RGS12,808.504194428962,525.596504450354,99.60979179243,258.831442863326,1292.2103979373
SERINC5,2.50303285924466e-06,0.000222285518077668,98.0975135722,671.969588615464,753.282111094988
SGTB,7.76688690268885e-10,464.427796991717,54.9735456398109,75.4202296507843,489.906023967659
PGCP,517.743143558296,1221.30070245743,173.483888812201,280.395709393823,281.811562157596
SNX9,227.702449987794,15.270551881849,545.243717730071,542.314023627893,1028.15997345307
ZNF321,183.667688507293,0.0227192342800231,124.297484139328,202.048760183942,1578.34956568667
LOXL3,434.278837349273,128.154414245564,727.506872843321,827.378812642283,3.91714188558599e-06
JDP2,177.992211383932,811.614848743482,885.57070680415,1065.27414072649,32.2680457340241
ACOT7,680.17828476955,335.119314546418,1336.90844571227,374.324847985396,0.000609355535210224
TRAF4,820.939485311305,0.000856057884749528,462.455352322605,678.383194463557,879.373744350395
PDZD2,79.4512808183242,123.189412091437,166.642447481443,28.96130847542,861.907592144384
DCXR,885.716795636712,830.364970062323,1189.49048643173,653.241756194984,3.17676271670476e-05
ZNF542,2.21936688057933e-05,0.000135079993496715,566.263678743421,287.690154362741,297.008198214786
TTK,39.9217424056235,747.757938220357,2.70726361549297e-05,22.9758981809422,124.549423034338
PKMYT1,727.282515826487,520.05518903625,1097.1425746392,315.505784709293,7.37511645455623e-07
CRELD1,529.666972784649,259.312010174254,757.160067856371,1613.28160915751,215.194331839252
ZNF788,1.41269245136775e-11,390.537044981298,180.689428840687,307.202838766772,151.828453478549
MOBKL2B,267.026566294344,429.610334461569,154.237471332077,9.86427287639572e-05,983.981847699719
UBE2C,645.202527807455,799.798127125247,149.791388577896,242.006629494843,202.859538882548
POLR2J2,696.169738657635,354.543425188254,439.508328200627,403.65717739379,348.913926988897
PLK3,895.839223238741,456.039344244055,937.512496359374,407.590149818546,149.998275873585
NAGPA,1018.61519814799,968.118642648818,953.909252067177,754.085516278094,4.1506563593365e-06
EPHX1,125.172311401573,408.761014527949,190.859645672896,1745.55401664723,376.078554198705
PKN3,678.336731220298,0.000118343999243723,825.65009224441,284.929794240854,0.0272159177527636
KCNK6,59.2084904928763,260.634312790041,627.549932365041,359.595584192737,346.483085053553
PPARD,549.021603026907,445.185537971273,656.109614964281,3.29089448532415e-10,484.778937347288
ADPRH,477.758383539035,1002.99510866327,12.8022885745152,557.52887621875,2.34784273434846e-05
ST7,482.256246028872,189.554990859181,490.891348396416,230.309249540417,12.6734610514809
HERC6,284.793898361742,0.0366110087786204,602.390728582939,140.899957625421,87.3664891569637
NUMBL,666.585379714315,132.454790725723,1285.36320202789,703.700066031184,94.4113126867713
DNAJB9,60.8660942953162,314.241202437824,8.08169786338707,667.753759628927,555.140705723644
ZNF627,0.00207174194684086,10.0380616467652,0.181991192013901,477.355780998378,304.902629436879
TRAF1,762.970787885294,5.69553476414776,635.753613601173,225.093993907609,555.772499321916
KIF1C,62.0889784649096,1244.41215251208,763.835219450218,640.235156127892,245.493227831812
SCAND1,1330.01516001159,279.746174379857,881.528920506619,732.840933919415,0.0272944703503171
SLC27A2,476.306416926687,49.7275225813513,111.718400218781,693.358366559832,1.32623859228626e-05
KIF16B,199.217803598854,892.365815035256,359.322487384678,7.84153055258458e-09,1045.79847232167
LYRM1,390.55410238384,308.168582969382,209.718671348684,590.299137315683,234.176958570085
ZNF518B,1.89986107975009,292.255542444035,453.139966591315,2.02368105596969,261.982933213416
REEP3,0.525576586451218,680.165661953221,100.091271908638,41.2918033106295,582.196765475565
BOP1,768.995962109145,525.099722691343,1015.68191942566,174.325728192729,1.10331470418482e-06
ITSN1,481.00221039188,425.121822029723,110.778413206162,76.7522206603273,440.504252652691
YDJC,975.511181572144,392.022432086953,1304.91005307573,522.242339517534,3.91947663478992e-08
STAMBPL1,48.0955582186598,3.20466793181524,133.0752514398,331.881271530104,1389.17556043577
P4HTM,710.42226161104,502.829539178739,1297.05015607189,1068.02749494633,0.113388908609817
MCOLN1,652.732664510527,637.318316109226,857.027017662898,269.272011072762,8.0192609673642
GADD45A,231.367006841756,1.49463626696587,508.12397190103,612.517410185508,800.482651132917
SLC26A6,539.241337805116,1086.83878240192,853.381471400465,238.673237785276,0.301329249456536
SHCBP1,372.596143171476,992.754531129665,0.0709666078244867,54.7201526752885,239.682937541622
KIAA1586,11.7170695985872,75.323218783256,1.17822471917867,219.944650810789,395.960097801086
C1orf85,268.654443421907,740.730465691574,819.635079641881,1457.75462183518,211.091385995127
CYB561,374.764048972373,82.4423282521407,1431.07012372829,161.807484553573,334.797549348917
PHPT1,1056.13375202276,739.992114999329,580.247338109396,814.565287443938,3.31410207815274e-09
WDR18,1095.92240864665,397.549840365774,1387.49589035879,331.32805380724,0.00466392805918711
CCDC85B,856.172318730433,237.356453067934,1143.69990763585,720.047307607878,2.19985576351628e-05
ZNF92,138.601772194557,340.428332981415,2.6604490220642e-07,161.120856905568,802.461460291311
MAD2L2,709.147282340681,562.224431085907,1165.68770030744,888.554534088828,234.004963525518
SAV1,228.095351127737,140.105054342626,183.463294993271,0.0280597875752519,684.469182585927
USP45,141.723586249023,256.63199288921,162.313715275502,613.382415201297,407.831356239404
