S6,S2,S12,S7,S14,S11,S13,ITTH
TCGA.KN.8437.01,0.000174423425703687,0.511337198807651,0.326271903793005,0.0391676470218532,0.00971868908014946,0.113201418233714,0.00012871963792354,0.580506843499619
TCGA.KN.8431.01,2.47287861213478e-05,1.37913863285647e-06,6.54914118661568e-05,4.04821423545137e-05,0.1613326999674,0.000159484236636332,0.838375734316989,0.228596981685223
TCGA.KL.8332.01,0.180500513817377,1.426897975597e-05,0.00323798837945864,1.95814239832965e-05,0.503579482591488,0.204056775519943,0.108591389287995,0.636631206984817
TCGA.KL.8338.01,0.476313021932499,0.0120670266101511,0.0836919409988588,0.0535149481046547,0.0316831682036689,0.203073264658939,0.139656629491229,0.760000841750267
TCGA.KL.8344.01,5.431992458135e-05,0.739603642599962,0.000256834010138248,0.00471531214321575,0.000396379532843395,0.0650670232625733,0.189906488526686,0.384076377256985
TCGA.KL.8333.01,6.03247659032507e-05,0.000171181670803947,0.000521626349539205,0.0997475877985811,0.8986946197264,0.000154123557718496,0.0006505361310535,0.173728749837972
TCGA.KL.8328.01,0.211619426712541,0.000193120214763183,0.307417167328064,0.014296733754119,7.26302967342833e-05,0.2281757997859,0.238225121907879,0.736533795556817
TCGA.KL.8325.01,0.0749330254659871,0.56784688284743,0.151079058800936,2.62999718807983e-05,0.206022609917721,6.36706680275059e-05,2.84523280173982e-05,0.579523544758969
TCGA.KO.8411.01,0.549234728168693,0.19115862144505,0.0942570592498612,0.000161326221490545,6.19483174782247e-05,0.164952437831711,0.000173878765716341,0.600645883061853
TCGA.KN.8430.01,1.00369596644981e-06,0.137240271810184,0.0486872481155318,4.12638426121587e-07,0.250569790259124,0.0495436325975664,0.513957640883201,0.646225044203
TCGA.KN.8428.01,0.00780695629747307,7.98174016623667e-05,0.712692954192207,0.0522480738910288,0.000757431862559095,0.197351124318189,0.0290636420368809,0.443384896834613
TCGA.KN.8436.01,0.0649854400708157,0.526975363531254,0.110694934719862,0.198589743745795,0.00280002140417433,0.0959200996385303,3.43968895686862e-05,0.679146028793622
TCGA.KL.8337.01,0.379057875881529,0.290178251186679,0.0668299839907072,0.0860758032019359,0.000553351478973695,0.135702790888503,0.0416019433716722,0.784271157150957
TCGA.KL.8330.01,0.0580587899234741,0.36897053067096,0.0765704623806992,0.175260243568245,0.0462817189577751,0.0458424940937663,0.229015760405081,0.851113887204358
TCGA.KO.8405.01,5.47159106017194e-06,4.55055709465227e-06,4.04330058219739e-06,6.5373329428717e-05,1.08715298030009e-06,0.893893717727014,0.10602575634184,0.174218470387339
TCGA.KO.8404.01,0.340875916101066,0.511187893532611,0.108350501930269,0.00185976679385657,0.0194844788376476,0.0167537767360662,0.0014876660684834,0.574176199705046
TCGA.KL.8336.01,5.86552847508436e-05,0.179556490755473,0.627015418467177,0.000218114732692624,0.000235880535540465,0.0367008654172251,0.156214574807141,0.522489898579141
TCGA.KL.8345.01,0.62341042161854,0.186527082330008,0.14951749362995,0.000137126649387444,0.0397709774796492,0.000475101773701232,0.000161796518763361,0.527492551925473
TCGA.KN.8421.01,2.47227913654448e-05,0.0117580467045583,0.0227377439107507,0.94176725979429,8.58026748364634e-05,0.0236010483840905,2.53757401086397e-05,0.14622206140126
TCGA.KO.8417.01,0.357087101523703,0.351351326603219,0.175258654090838,2.99139515016426e-05,1.16761577055616e-05,0.102067897929855,0.0141934297431775,0.685643922006468
TCGA.KM.8438.01,1.9505340086407e-05,1.40242476406745e-05,2.16263729453815e-06,0.00934307714553271,0.118182390448124,0.206492671351532,0.66594616882979,0.458868876941699
TCGA.KL.8340.01,0.26197019944812,0.187772292879532,0.290366144904292,0.00287860015312848,0.000148339944071989,0.0943297676365457,0.16253465503431,0.801784577546044
TCGA.KO.8406.01,0.355176242005461,0.331075570641436,0.22058490872098,5.71463690077236e-06,0.0177753322063529,0.0753653481185794,1.68836702896886e-05,0.685426118985957
TCGA.KO.8408.01,0.00373755820755359,0.0030778157592704,0.252991182185562,0.0145235607080994,0.000675724571801791,0.282214504253224,0.442779654314488,0.601543495359544
TCGA.KM.8443.01,0.597312651615693,0.18515536352476,0.0954528319679086,0.0419731232699014,0.0282644995862965,0.00180411460714475,0.0500374154282952,0.636951187451629
TCGA.KM.8442.01,0.249349234926539,0.0248611091200343,3.90702824028956e-05,0.628436490242691,0.0972549524301883,9.85530554720818e-06,4.92876925978582e-05,0.492178343630637
TCGA.KL.8327.01,0.326713993087718,0.047750230460504,0.000101280644057385,6.43632727967927e-05,0.0439203295283767,0.581158758289681,0.000291044716866402,0.497111112174329
