S4,S2,S7,S8,S9,S5,S6
PRIC285,555.171573489613,1812.97351366869,44.1316805956464,4129.25451944248,1461.77585392597,2389.19000355265,208.5960779053
SEMA4B,451.883642530669,1911.37856028032,3.01966631328218,419.94423923935,4243.52010970092,2712.77094535871,2987.34218795219
PLBD1,180.882055320137,924.22542289957,4747.71315269973,2540.37085999889,1360.80872718474,2201.23355335768,3720.51910357747
C20orf108,2251.42991629131,2409.94923749851,7387.8456415764,4480.9862930607,2557.12405843861,630.269940570386,992.826332711234
NDUFB2,11967.9453369963,2341.8608363711,5123.06350802879,732.738017907635,792.097095123463,1557.03923761098,770.30158411873
MCAM,111.967847551085,2048.78869729415,1539.48668298052,427.089640268443,1294.00493117691,1408.12449586092,575.735071338181
ZMIZ1,48.5603307506608,1006.93418694096,0.0306040434835391,3319.79084390952,2767.73531989843,1374.19784569163,2672.85428558361
ENG,5225.1519122275,727.243553744408,683.172232214421,761.258222692986,1691.94457900004,873.71273443878,1041.64184364391
ANKRD10,1244.12714421759,6172.8715224915,2868.03883964467,2500.24667261844,5281.12865406905,903.854006855795,2266.29560419575
MGST1,1884.83943112033,2302.44140326181,6368.3463044812,77.7309100925023,3602.14721340165,2813.11956411316,2526.92575682199
CKMT1B,5841.45046199894,1562.28394976195,2988.14085872855,0.000346666776106034,3919.26880085802,2762.53680983526,1901.57621208545
CNPY3,8169.57852922425,2992.17495818192,3831.41062704831,986.267567599705,1288.95525531372,1514.05692828293,1015.0261325428
SYNE2,17.1302732853905,1718.92467369698,0.160788807672274,4048.41641264771,873.250383067836,1655.25594749193,4422.77648966534
ABHD12,7596.26476651234,2490.81854828628,3130.26347223974,2385.23526757032,306.452451918549,2492.70052566963,9.17409332739429
PLVAP,5467.23986361513,1130.97825341458,1144.84002348596,1000.45961270609,1083.09945186228,1603.33222955469,729.556493367926
SMTN,2904.64648057022,6440.5042495661,202.551500588661,1506.53879454226,3043.88191452005,1447.34578193044,1625.16427021337
SNRPA,10762.8123344306,2361.89914171229,3125.60578738734,513.541542424446,2188.99666421817,2111.36647858319,430.771500104691
PLOD2,446.736214990468,862.8444511987,991.562121609473,2039.14131014109,714.674502836284,2071.4633573277,929.628784651614
ATP11A,61.5764360668402,3344.21347242423,2.36364864344803e-08,3603.48692617153,6318.10202392262,1498.74334459185,791.358969732219
NUP210,3169.21648188702,0.713010399454428,314.091049645614,1321.36678833572,1931.1610923174,3684.68393661375,1486.54667166996
JAG1,1692.06574840904,1413.91958837847,2083.1948870541,143.809704098052,921.481173578568,2936.82366555058,2432.07511360147
SYT7,489.813757722983,2854.38140973223,0.000472911674534619,4753.84099173964,839.279660035958,868.80722121971,860.490731123386
DDAH2,2961.25916347274,3785.3903423943,2755.65806640331,2565.84607369812,1783.12008484506,1479.57665038764,1132.32486024745
RHBDD2,8705.65969122772,4904.70731004641,1922.30368979711,1352.03836182917,1900.21394491928,739.995800431316,1034.6165783379
DNAJC15,1833.24373418919,3373.15314002637,3119.6114603524,3251.82222143098,3552.44149432111,1351.89236066614,0.220729994760785
FRYL,586.609435206557,267.800067628993,23.4673628764711,2640.7189505677,362.04615196747,1897.23072979001,4703.32075973197
MAST2,1088.55250542198,5858.18934390065,157.733868821816,1032.22201931589,2272.79361276745,1015.85042304525,2717.15024067749
RRM2,3662.79225648718,739.707622478824,3400.04085291462,55.2451688183816,1899.81498713512,4740.08329332095,968.622401955691
SC4MOL,2024.46995541724,2160.22788722454,6573.69330429426,931.523982812057,235.600536676734,2800.64044554979,1258.02220830351
AKAP13,87.2509114133398,858.910821076281,7.69108158540515e-05,2050.51818425813,2248.81199563175,1311.11828060248,4112.34509733015
