S1,S3,S2
REV3L,1059.60286582484,48.6841547410705,1103.98904184979
ABHD4,1498.00923546954,605.994889034969,655.416996820619
TBC1D8,435.473045725507,590.594684537173,966.694354260615
BTBD6,1402.78201615321,646.829211423135,609.130329821928
ZNF117,894.499939078506,217.248147923033,1101.16258637006
RNF214,178.596613410953,270.030067540189,1205.61734397683
RBBP5,262.288658734089,501.942255174723,1315.48580166581
TACC2,1110.15704640458,892.843810193588,1045.73518563169
DENND3,89.326557135863,1172.10864175153,610.098420716886
TMX4,403.379975905885,565.568192573677,1215.54308087378
MKL2,1133.37367700031,49.982744643093,1189.25910866291
ORC6L,218.027978973287,1423.19126045039,1032.67184782323
C7orf11,219.607602245722,945.634334674783,1131.48773428194
BCL7A,590.541420255248,192.828876279927,1420.16165345955
MRPL45,867.299287957886,1774.81356238792,552.409054707777
CDK7,74.207917598854,1523.51926331441,885.52439179353
C19orf24,290.328572097181,972.729703714104,543.814846297833
MPHOSPH8,473.088180905703,539.460868613956,1387.08518963462
KTI12,2.28680175138274,1294.88595670283,823.654673625946
TBCC,287.049683885651,606.294805584945,1183.37500999976
MYCBP2,1030.09708681385,391.303170646059,1108.23921600981
PGAP3,1614.36549631641,867.459097616277,323.718640376381
GALNT11,1664.25864763937,582.932629632125,488.870996883752
CPNE2,1540.2198475138,618.276835423198,354.686765890349
PLD2,1322.24907255749,1456.78781874425,401.894189193742
FOXO3,1717.16515137291,770.129542034815,708.496564218754
ZDHHC12,427.780646853181,1242.15082546208,657.982640376156
TCHP,376.86289562239,156.579136184555,1151.18906514837
CELF2,1182.50036610282,301.939083833597,644.221836145623
TMEM60,116.408816733494,311.195352234575,981.806868822325
SMAD7,1009.26898133558,1404.16024822945,221.098652566042
CCNG2,1093.83800429635,14.1917688401183,872.105826340696
EEF2K,1654.47425776072,400.428734396432,957.221532545591
C11orf48,540.478385457963,1345.4509965984,377.158762483788
ORAI2,1592.41126419472,411.586977641299,303.690179449517
PSKH1,1669.44533701235,817.345069967899,588.000545437503
TRIB1,660.736119060195,1486.63755227215,408.712789992086
RPL39L,233.941128548239,1309.59460555816,701.644766785673
CCDC94,234.523310130583,990.451396635321,1006.10149999466
GFM2,219.700426787493,575.94546894494,1477.32260335651
PER1,1629.68506026624,765.501655718815,405.588223935522
SESN1,920.969718643858,1216.26149997955,637.100101793105
LSMD1,791.695678799985,906.46505108779,549.184920242129
FBXL18,560.480411991928,657.108479922125,1397.00253833597
CYLD,845.800270425969,313.5266130032,714.72171038087
PLCD3,1209.12485960757,1017.98521495484,573.58649250183
