S4,S2,S7,S8,S9,S5,S6,ITTH
TCGA.DC.6682.01,0.00252089082152972,5.64056124431808e-05,0.107810037354193,0.105451432858507,0.0222711117585997,0.70815284253982,0.0537372790549074,0.503209965605851
TCGA.AF.6672.01,0.0226549709926829,0.0579946912828324,0.03625522763789,0.17878650807831,0.0186883555684163,0.0418700010223086,0.64375024541756,0.601142182502956
TCGA.EI.7002.01,0.0284563211007528,0.0782692211818952,0.0608421040003023,0.433261362753132,0.0114671277210266,0.330110635431506,0.0575932278113857,0.727113555730466
TCGA.F5.6864.01,0.0326232891732913,0.266320507909916,0.0297615726692393,0.403495300242664,1.86614877130547e-06,0.212422420647408,0.0553750432087098,0.731875239423452
TCGA.EI.6881.01,0.0342203727184159,0.181113833631555,0.00792752548736162,0.190199841195709,0.0704105591053988,0.412874271942769,0.103253595918791,0.804494285716045
TCGA.DC.5337.01,1.60011032150364e-06,1.93920502225899e-05,0.622614104085328,3.98351012286102e-06,2.54549518568286e-06,0.377347170111247,1.12046375723978e-05,0.340823896240514
TCGA.G5.6235.01,0.0180566825972965,0.0644867174518416,0.101267108144856,0.232708957820968,0.0483807559585602,0.527190747604182,0.00790903042229641,0.690039044018933
TCGA.DC.6681.01,0.0518944672553789,0.177800956403419,0.041071709350717,0.129700726615197,3.19555084563185e-06,0.277569589404632,0.321959355419811,0.81058687795955
TCGA.EI.6511.01,0.0253313437047347,0.0565271337679319,0.100306745349272,0.384015055700832,1.56104732300413e-05,0.433796156658565,7.95434543464938e-06,0.625037938794912
TCGA.F5.6464.01,3.76904995504722e-07,0.829626813400168,0.00558354382739803,4.29101767200612e-07,0.0665125970462782,0.0303098368168665,0.0679664029025269,0.335537199921237
TCGA.EI.6509.01,0.0299232261323546,0.055008934328036,4.34195014489798e-07,0.0583968479648887,0.856668909281618,1.57335258374051e-07,1.49076283029304e-06,0.289313969982013
TCGA.AH.6897.01,0.0237248711338532,6.56742605341542e-05,0.0816616953772572,0.0266363108301354,0.0910944214855195,0.776758848046504,5.8178866196672e-05,0.413988424709405
TCGA.EI.6508.01,0.0312669927658973,0.0723248895887864,0.00039995541790884,0.123012614861322,2.30511232232981e-05,0.642547233563179,0.130425262679684,0.570086380450198
TCGA.AH.6544.01,0.0729932385922588,0.0775538002086385,0.0480585067156795,3.51678023179567e-06,0.0360680989128723,0.647354155177597,0.117968683612722,0.610889882739459
TCGA.DY.A1H8.01,0.100366378255592,0.0989440231513415,0.182465321827197,0.177896367459863,0.175455238884539,0.264250986939949,0.000621683481519116,0.893564643412919
TCGA.AF.2693.01,0.0335485838603837,0.0673597566821599,0.141540493904908,0.122813500984391,1.08109138126753e-07,0.517051112396585,0.117686444062434,0.731156973938293
TCGA.CI.6622.01,0.0852003038010158,3.56293965584655e-07,0.00874282788266505,0.355487128719823,0.0753370849234341,0.4751742457145,5.80526645964418e-05,0.600168395978999
TCGA.EI.6882.01,1.54463770666438e-07,3.09495054358588e-05,1.25144684810278e-07,6.38587604772869e-05,0.00025015127155189,0.49300667763587,0.50664808321821,0.357764289368763
TCGA.DY.A1DC.01,0.0844307582393945,0.146990543291965,0.0356280594046768,0.275575118461236,0.00339738268352038,0.366967912198048,0.0870102257211583,0.803827568499225
TCGA.EI.6884.01,0.0402318720822101,0.0945665500130669,0.00678432776762036,0.224295732152669,0.00685389434057419,0.349491124175796,0.277776499468064,0.759967623759573
TCGA.AF.5654.01,0.0258164183211851,4.69121300621102e-06,0.0948021199911319,0.144601675398067,0.0148895930653446,0.662119452904613,0.0577660491066517,0.564152479095322
TCGA.AG.4021.01,0.0323499298952505,0.165820001965939,0.00663820816753956,0.00963661831294614,0.0968246551571523,0.544091238753899,0.144639347747274,0.680331719842895
TCGA.CL.5917.01,0.00606694282382663,0.0448153290321533,0.000833340619419614,0.478400689969318,0.0530273933547047,0.383422030973258,0.033434273227319,0.599040044759264
TCGA.AF.6136.01,0.024109229374102,0.176591895922655,0.022698151444728,0.0822497680852988,0.0637180031730985,0.426768530332862,0.203864421667256,0.796762062585768
TCGA.AG.3742.01,0.0106481908706114,0.122922583355274,0.0058465696223144,0.380421374360448,0.0772869513760317,0.381993805588768,0.0208805248265523,0.693782698684717
TCGA.DC.6155.01,0.981345111312339,4.8381035421834e-06,0.000790723094668222,7.21461884395394e-06,2.65848455018355e-06,0.00018370972797025,0.0176657446580863,0.049944672846966
TCGA.F5.6814.01,0.0434377130583771,0.0748082173993083,0.0586724179687189,0.00577856613379578,0.0535058928599893,0.749141941061785,0.0146552515180256,0.494005804979195
TCGA.F5.6702.01,0.0979318229527764,0.0585755807221671,2.20935569214668e-06,0.826200210439887,0.0172866240771371,1.06550163410014e-06,2.48695070605681e-06,0.319493538867728
TCGA.CI.6623.01,0.0369941575830235,0.0384038485649613,0.0532778803308395,0.197731513389896,0.0289061534927662,0.59557058677147,0.0491158598670435,0.659311417166151
TCGA.AF.A56N.01,0.0365684461508178,0.0288544329516711,0.0322182097424672,0.40015863167117,0.0103955993333199,0.45855589720396,0.0332487829465949,0.626255080670501
TCGA.G5.6641.01,0.0795702557824928,0.0150153549743714,0.0490418672212029,0.109540731364557,4.23354852792742e-05,0.150406318810558,0.596383136361539,0.641431559972026
TCGA.AF.2690.01,0.0051103612776933,0.233181611684757,0.197661450433778,0.424398240130117,0.000229527002222083,0.139341675956648,7.71335147850378e-05,0.682419909068114
TCGA.F5.6861.01,0.0379922360839027,0.104353566470302,0.0351969538842652,0.0784817045237493,0.0318211385795104,0.568224074606941,0.14393032585133,0.713032588766464
TCGA.EI.6510.01,0.0488618619076964,5.09676975827829e-05,0.000195800580224761,0.041172394528766,1.7804839847544e-06,0.26011141422106,0.649605780580685,0.468444908165808
TCGA.AF.6655.01,0.0304302546187657,0.000554548782786155,0.047444581630836,0.305937339908291,4.79123316175879e-06,0.57387273921126,0.0417557446148992,0.549236518666249
TCGA.AH.6644.01,0.0176923180687573,0.0180649901902536,1.06201058768465e-05,0.371073188352332,0.0828080147634333,0.419775791520156,0.0905750769991912,0.668106222278699
TCGA.DY.A1DG.01,0.0934752687300836,0.231427162829497,0.0588198463450283,0.177006792039804,0.0205660378267797,0.362858226700589,0.0558466655282193,0.843942779577145
TCGA.DC.6158.01,0.00138660648498592,0.0127536651810533,4.58435899570115e-07,0.464306418823983,0.0166691822850073,0.501881626384369,0.00300204240470188,0.438180587518643
TCGA.CL.4957.01,0.0426707914226108,0.0444666663041964,0.0540392409012488,0.099952712042875,0.0597450545198445,0.681826016527251,0.0172995182819733,0.596409186560508
