S3,S7,S10,S2,S4
GPR109B,988.992611394682,0.310810921778196,289.974894519509,397.28564641974,110.363136452703
ID2,1311.47366872,97.9870785369317,678.060929120759,0.00474463948955361,83.0517234215298
CBX2,741.677095328617,3074.05042670422,334.610332071801,136.163153515163,840.406042315019
CYB5R2,546.371505535724,1411.5135153901,1444.79202616029,1247.61869831123,172.049877488692
PSD3,1254.15059811003,2106.25814233524,3.07085542482478e-05,178.308305832391,470.588714401066
NCEH1,1165.83186985478,1274.03807566188,0.00942512268640228,784.935969797657,365.091172162794
PRKCDBP,0.87014530672385,3.30708628477791,2372.51697798404,773.593231188397,111.88168932907
SLC26A2,1081.09488111984,858.842362925316,0.0143063007057003,293.040240761499,342.018046646198
TCEA3,1314.75979504667,403.873947263089,1676.54981203329,0.184738309129421,142.439770398664
DNAJB5,132.016492840546,252.422786988117,373.410632092083,735.979356618541,667.26621802236
MYLIP,1337.6276946778,1159.12651159487,0.482274242917636,1.93546243488183,358.822001484457
VLDLR,655.700301761072,884.805474102298,0.0407770362003761,0.196136215715435,907.756404710418
FUT2,826.55440986396,1085.23699806462,34.2921611788343,14.5312504099304,741.88461275125
SURF2,226.552248242818,255.463444260997,4232.90022975226,496.603326525152,232.33832205083
PDGFC,7.65205682207586,27.3941894186145,224.396641118326,1051.87067510354,338.963807436997
PILRB,1310.80642447065,714.216191817148,1540.03631453849,213.694545558481,498.516062285528
TMEM14A,1049.2326189645,2795.13246661078,542.331746679761,1050.28031959509,467.987658108444
ADA,207.205521195776,319.583810553273,1765.91500878593,1071.35438990994,697.841995146043
SMOX,148.405751265082,1673.9169316267,1273.66065067579,778.619241356778,423.659319234166
LOC728554,1302.45281454818,780.162643120271,1345.63850434181,605.655739444681,272.030166469947
CD320,668.920200022492,496.794025285712,3376.09688693732,727.588483253112,120.324956441954
C13orf37,596.981498286728,429.596489932225,630.352827130791,1161.63129110732,698.901808369991
RAB3IP,792.392481654136,815.050796352153,464.275935410694,326.497654541064,353.562156643518
PREX1,897.82526787269,90.8380083793621,0.0768205896772726,4.69160631778197,67.0677587869775
GPRC5C,767.683173089252,456.740370847514,1266.97646419937,4.13139074378094,554.074109838637
IL6ST,722.693523829267,76.2027166515957,2.36135352364008e-14,503.44770310494,520.629171863479
ALKBH7,814.952391767147,755.823597851135,3820.14081573683,25.5048355675591,103.224739370499
SPIRE1,718.682167554846,416.839865512273,116.184519079437,1594.49310290636,596.979493616883
MLF1,1211.80017908246,984.173645669715,725.934448319502,872.58253290327,439.208668495628
MLF1IP,1442.93494703404,81.6149716731076,1071.7667843622,708.667076606349,442.662846636602
ETV5,674.456736022753,2279.27047013112,341.834022727341,820.52102657865,13.8929987767772
GFPT2,177.700924313885,0.000164977301370643,395.06403573196,431.274586327586,152.030915808954
NDUFB1,531.254803587143,788.483515752408,4242.12979371764,447.4719807476,286.363154601254
DLL1,300.88888663977,12.046634406504,59.9550021415722,936.72684735821,760.634579831855
PROS1,713.03535894014,901.197301588849,17.8177633495429,3.38686931893985,974.484090772006
SLFN11,992.098529278715,0.0667545390409533,5.73737380879354,1005.04268606762,165.680493684471
JOSD2,137.296671603166,271.186213002283,4183.31331789073,6.78176615619394,383.865302587292
INPP5D,915.546965416125,0.0332126346797888,387.432806743723,1.32957351359459,0.148330115600408
CD40,1034.76824352192,0.385604365991715,768.505130699502,290.472217078769,24.4111988023506
TRANK1,497.905301174137,0.172259171952691,0.000320065058932825,0.459377085874508,628.248118178698
HAUS6,570.990596932903,531.686091933417,26.2196887173755,1093.76722701822,443.392790577377
MRPS25,898.813531334998,427.332492043891,3882.41576814367,511.132154121747,65.1068536413147
CDR2L,451.212589560746,1406.51151233093,450.739415770274,1361.14155418424,306.562456202305
FAM101B,300.053561699669,68.6644640455183,601.946226482913,1098.31385790588,164.884547180697
DGAT2,423.427678480665,0.00385120710814391,579.34371059101,8.3915176318319,515.416632022312
TMEM98,594.014083262502,955.122180925247,766.658192464516,482.210447482634,28.9216610531571
MMAB,762.613381847979,880.573335452533,3897.20610603332,362.363056778308,366.980588436173
TAF1D,335.357538196365,1080.75143075798,1742.59220439137,1475.05665798894,315.304321831721
LRP12,354.66762408584,2516.99968544287,0.0597244007170613,1064.1743282076,677.811661907623
DPYD,428.190140468545,0.13841328717624,0.00178897628607827,448.148726931481,839.260743283112
ARHGAP30,977.583068583681,26.8747308617084,124.078927195835,0.0665198501280627,19.0649585297764
