S9,S6,S2,S5,S3,S7
FADS1,21.3618529932226,1026.8882747325,4128.6361664216,1.60106874576731,2.59363133849137e-07,1562.91570569877
HERC6,469.752177870941,446.457333263119,4.39436692415051,134.819465420753,22.6333060506869,1545.04143987179
TFPI,1476.67675059682,278.165381882527,2.09320770636213,1880.75869372216,0.00469399235733595,2.07281869696929
DHTKD1,875.68615389936,3069.84851654444,584.248332870395,227.483063020272,554.165018459205,878.645191393312
MRVI1,196.388874772225,31.515455927527,122.314976176098,343.803171757341,137.105009526862,20.7523454319656
ANKRD27,1966.49446851075,1774.96243259156,1560.25473472255,1437.49153360329,1321.60107517257,1252.17109348502
PC,70.4631196707226,636.146023158044,3551.35572047122,164.388877338231,974.161754547106,3757.23694051123
DUSP4,37.2704011416288,227.250605137337,5.07697053906315e-13,3628.8642816178,3.09251651029413,265.817340439049
AXL,76.984448713011,1074.39795575992,0.0150790683613231,0.101688234924216,0.265961848531037,684.047270928597
ROBO1,149.784688749372,2339.66464558106,438.067173503847,6.30785712077515,2840.23342937714,887.416486750675
SNAI2,1.22438843412009e-11,195.465276718363,1001.16988030808,1.06937437191145e-13,2246.98139208836,4733.45302554985
PTPRH,867.181526244249,1.69352251126232e-11,6.08605271578674e-13,4329.04978673611,0.0384617212451217,164.118370307785
TNFRSF1B,582.249358210657,202.890988463039,0.194827595849819,2037.68975260428,0.239197464359438,0.0750843230133886
LOX,4.33151263322263,425.960213668555,864.281498657381,16.4219269474609,1685.4861595541,2569.74466600968
ANTXR2,2398.98077675279,0.157156609776974,0.530536557409004,2245.74640906467,3.11649270067168,1329.27123321325
STEAP2,586.705160971384,1164.22908469949,624.599468999596,2816.58074592662,0.740905850068905,830.79558871795
MBOAT2,611.23449496222,40.3128101552305,3560.73693222969,946.782013577414,1289.59540900277,2957.28530967754
SLCO2A1,1082.13640779158,578.205500633893,0.0691773142934279,1539.80185640473,9.88440764686685,165.232823695611
PTPRU,1811.89565209764,1123.93572344448,11.7139533313673,1345.54622734791,115.639790178469,1018.4978599825
