S3,S10,S2,S11,S8,ITTH
TCGA.EZ.7264.01,0.800272779489625,0.0140137082975714,0.0286842826157741,0.137278290599972,0.0197509389970573,0.428778461883912
TCGA.P5.A5F4.01,0.273722068714009,0.151581924271241,0.000763654783896892,0.423731085458762,0.150201266772091,0.804438302550448
TCGA.HT.8012.01,0.828967781075606,2.49081816673881e-07,0.0176902656189014,0.105241508776835,0.0481001954468418,0.378878711917263
TCGA.FG.8191.01,0.157097509977397,5.34236169458634e-06,0.0250240987362736,0.677121697952219,0.140751350972416,0.573562932865043
TCGA.DH.5142.01,0.123440993187218,0.120140170028074,0.00578384843604845,0.611249889499851,0.139385098848808,0.694761988638828
TCGA.DU.A6S8.01,0.700593526855867,0.0406201711374866,0.0413612123565655,0.139029560809835,0.0783955288402459,0.612063488488556
TCGA.E1.A7YW.01,0.00303648079765582,8.10686197967452e-05,2.9153844767437e-05,0.926204977546667,0.0706483191911133,0.172044120398581
TCGA.CS.6666.01,0.172314510251505,0.109274734221346,0.00944814478476576,0.601867616155023,0.107094994587359,0.704473191950588
TCGA.DU.7298.01,0.274953784473338,0.0914401299946633,0.0128764395894985,0.562861683070069,0.0578679628724315,0.694758080553334
TCGA.DB.A64R.01,0.820779224225458,0.0529486625016952,0.0176917063927383,0.0752300337047505,0.0333503731753575,0.433145350021884
TCGA.DU.6406.01,0.0784074993512011,0.652776179633333,0.0343353908430892,0.190008734961579,0.0444721952107975,0.651023318137884
TCGA.S9.A6UA.01,1.5785317691904e-05,0.144631752234677,0.419202498307671,0.320069450239275,0.116080513900685,0.782191827643725
TCGA.FG.A60L.01,7.8101566229649e-06,0.0106752609315449,0.000158387181420033,0.445916063116229,0.543242478614183,0.460757562102055
TCGA.CS.5390.01,0.734793788992898,1.48433978865441e-06,0.0198874002447519,0.159860544692201,0.0854567817303612,0.501832897593879
TCGA.S9.A6WP.01,0.687228736138982,0.0831960858713071,0.00555855145431201,0.128849021670053,0.0951676048653459,0.609763702234759
TCGA.DU.A7TB.01,0.266243564555084,0.0453592427398832,0.363612012289626,0.19087753004987,0.133907650365537,0.898351515916102
TCGA.DB.5280.01,0.253917646084889,3.68745255436263e-06,0.0234369890013026,0.669544935853038,0.0530967416082159,0.534681959475514
TCGA.TM.A84T.01,0.25488986154937,0.00132057507131318,0.00394139706086591,0.596486023264531,0.14336214305392,0.599997307741208
TCGA.DU.6392.01,0.282162442497855,0.214850990863127,0.105687554617607,0.313929377801176,0.0833696342202337,0.929370890896672
TCGA.DH.A66D.01,0.286616524539971,0.0832794015702285,0.00464240628613827,0.560731358951478,0.0647303086521845,0.67830342834494
TCGA.RY.A83Z.01,0.0514370444052867,0.188216215878404,0.000322605414623029,0.476087380901836,0.28393675339985,0.733415695083422
TCGA.DB.5278.01,0.858286171841221,0.0329785672923297,0.0524941097671202,6.42513805499782e-06,0.0562347259612739,0.348144261660539
TCGA.S9.A6WN.01,0.787331236452139,4.09409423888072e-05,0.21259202159499,3.01280688289016e-05,5.67294165266809e-06,0.321991245956313
TCGA.TQ.A7RR.01,0.00774645086801739,0.0953970458924479,4.41480665307632e-07,0.747648864886961,0.149207196871909,0.474141119681374
TCGA.DB.A4XC.01,0.286677019070423,0.0884120148845619,3.5758174961947e-05,0.580847594833612,0.0440276130364413,0.637524504370576
TCGA.TQ.A7RH.01,0.316274682667474,0.133039325501692,0.000148330504324638,0.455665071248331,0.0948725900781792,0.75513184937945
TCGA.E1.A7YS.01,0.666629735982319,6.02207523833634e-06,0.01148069864015,0.31949547745839,0.00238806584390248,0.435341634723775
TCGA.S9.A7IX.01,0.107909205615763,0.596573589327785,0.0525772871359845,0.1597018603968,0.0832380575236677,0.747578509769229
TCGA.DU.A7TD.01,0.123641718199991,0.66580785036345,0.00551310949328905,0.190119340648621,0.0149179812946497,0.581755276783948
TCGA.E1.A7YQ.01,0.0503425226437088,0.591260226385337,0.00139815535665242,0.310855023755686,0.0461440718586155,0.606121980250878
TCGA.HT.7881.01,0.768967754547063,0.0847384588060655,0.000788270423755819,6.70087705140547e-05,0.145438507452602,0.43359567842067
TCGA.QH.A6CS.01,0.00362730999298146,0.875511508045997,0.0366260684393394,0.000128636061619018,0.0841064774600632,0.290333701869074
TCGA.HT.7695.01,0.825698930846092,0.0888076262703904,0.018670190367709,0.0193301308278234,0.0474931216879847,0.415356990208193
TCGA.P5.A5EU.01,0.144758441155157,0.29927040306879,0.00348810537178298,0.515258049225439,0.0372250011788299,0.698823151593852
TCGA.DB.A64X.01,0.118441926856719,0.0920403253134257,0.00066926627164097,0.564595798530166,0.224252683028048,0.70529895684871
TCGA.S9.A6U8.01,0.201635728703687,0.0306592740675606,1.78576115068747e-06,0.66390083752648,0.103802373941121,0.582086585501958
TCGA.S9.A6U5.01,0.803707292147287,0.0201029005179302,0.0492063320039047,3.44696781869337e-05,0.126949005652692,0.413023395959303
TCGA.HT.7609.01,0.139337307556326,0.0197090778034128,0.0142824903509416,0.680143384946373,0.146527739342946,0.594159184100845
TCGA.E1.A7YO.01,0.796308225730294,0.033162953219757,0.000313078398640638,0.126153684984773,0.044062057666536,0.432202492980869
TCGA.HW.7487.01,0.696040693592609,0.000609577221997206,0.0174924683217163,0.190902015203582,0.094955245660096,0.538812829643959
TCGA.HW.7491.01,0.905606008295653,0.0264926044465642,0.046489786976198,7.25011708980805e-06,0.0214043501644952,0.255372350539553
TCGA.HT.7691.01,0.19597802580265,0.455393835220348,0.209122799298878,1.32539071272774e-07,0.139505207139053,0.795076686975937
TCGA.CS.4944.01,3.95779920267942e-05,0.000153156575591875,0.0840906494800062,0.642245358293258,0.273471257659117,0.527445816744999
TCGA.FG.A6J1.01,0.565117956008005,0.0513169444676219,3.90408564221042e-05,2.86334693373407e-05,0.383497425198614,0.523891352440736
TCGA.S9.A7R7.01,1.6657557980504e-05,0.258221901915614,0.0304137677555905,0.653914885851645,0.0574327869191708,0.557891946069578
TCGA.TM.A84R.01,0.440758917859819,0.127259029106672,0.0175076927899621,0.268289511932825,0.146184848310721,0.825347662270798
TCGA.DB.A75M.01,0.0903703175833872,0,0,0.754739976022899,0.154889706393713,0.446417826280208
TCGA.DU.7302.01,0.731092514073568,0.031849509488238,0.0369438368810103,0.197876907891195,0.00223723166598814,0.49387128416157
TCGA.HW.A5KM.01,0.151668365996846,2.69776444564016e-07,0.00365143338979637,0.741483938873162,0.103195991963751,0.473894585483334
TCGA.HT.7477.01,0.123258675775042,0.277551513638205,0.0249376281661909,0.527299518778432,0.0469526636421293,0.737473979348617
TCGA.QH.A65V.01,0.628146248880217,0.101366215728037,0.000779135690555777,0.0901045466566868,0.179603853044504,0.655461492560685
TCGA.S9.A6U1.01,0.236981013962888,0.0893388320487002,9.18855315649143e-07,0.608991090159995,0.0646881449731009,0.643797245892244
TCGA.FG.5965.01,0.299310627622608,0.102793194647191,0.0145429719524037,0.471024948529181,0.112328257248616,0.780788045249035
TCGA.HT.A614.01,0.190616417182302,0.20347527722365,7.63937207150803e-05,0.476792454321627,0.129039457551705,0.781650948014152
TCGA.S9.A7QZ.01,0.731657434414162,0.0345607480647659,0.022177508941525,0.131193844309997,0.0804104642695497,0.558278689325378
TCGA.QH.A6X4.01,0.820089829928406,0.0626167800998291,2.36277260460881e-05,0.0607815051754513,0.0564882570702677,0.415642936406981
TCGA.P5.A77W.01,0.61333320156208,0.00024895598236223,0.0243925532198132,0.224024485771199,0.138000803464546,0.621908901818226
TCGA.DU.8163.01,0.278774697054942,0.0856140286664775,0.0138546962420108,0.577648588238702,0.0441079897978676,0.671342546473769
TCGA.DU.7012.01,0.0351093637872256,0.804424242055929,0.00611792806517107,0.106929881885379,0.0474185842062948,0.439566316101351
TCGA.DU.7309.01,0.309890526185566,0.0721933199292783,0.0224264367552841,0.484341446543023,0.111148270586848,0.766278326252139
TCGA.E1.5307.01,0.264722225776896,0.000201784834249662,0.044959164936961,0.616609520110234,0.0735073043416595,0.610796849128286
TCGA.S9.A7QW.01,0.354196502707513,0.0763693494851783,0.000756586000610207,0.413902121020282,0.154775440786417,0.760131839176561
TCGA.DU.6402.01,2.87628241448261e-06,0.800798044045849,0.0753958989722031,1.28726913888379e-06,0.123801893430395,0.392359566181869
