S4,S6,S7,S5,S2,S3,S1
KLF4,347.330513902252,338.391919033487,93.0890084033929,424.119954243935,830.722171173974,113.481280808586,7145.4841788236
CHST1,452.731728180348,752.484027122309,486.369995483727,1375.3418435878,1007.02336747168,7867.72228146294,272.508898865348
C8orf79,1675.97656906272,415.116805450823,2393.94533905938,168.16072190268,649.878020043038,3.02450181388399e-08,217.034798312858
FBXO2,332.110830320475,858.506680590849,0.000253943535040791,4444.79952152283,142.867600560642,3124.85084980264,250.7176095039
NAPRT1,1223.18061403819,426.765588989597,341.405859106927,6429.35078514999,946.138023444909,655.597153880179,353.2961357911
EGFR,0.225688330872065,1756.2165563106,377.093687051353,1.24834104645698e-09,1561.91976686666,1.01292734594701,2466.15489238404
NDUFS6,339.441740897098,214.578750313243,1403.63813703672,6737.33695048001,465.605046378365,3124.66073410994,31.7184321680191
ARNT2,916.425414043804,1480.95345168499,500.979231011572,5.18670717195164,508.665228625074,4027.01563678895,2870.24188264655
SORCS2,0.0204977318937582,1768.83476226665,8.92970546477825,40.8291433953687,274.743260389503,2862.33027741084,2971.56055015176
FAM128A,1214.95549154995,157.190308058041,903.661894082302,5209.70559315422,269.567642895241,1046.5195216203,31.205357068318
C1QTNF1,1840.78906404953,538.684893775351,33.0728981967927,2358.05112999807,192.789917448326,4134.19997435367,1711.44073725386
MRPL23,1531.43466880981,192.785805254439,537.150231193298,6570.78223516433,403.703342827716,1053.72272309828,166.465451440361
LAD1,54.8355603838574,1455.62354050301,7.2305899338061,2679.36665821009,2011.02461336318,924.79333974193,4.12050652548857
CALCRL,1265.22184881273,1144.08843574538,1814.98992006342,0.00863557101663335,0.281636698163865,40.7879647686942,2644.97702544937
PLK2,1231.90478157999,425.990474827821,375.814733254645,592.468008246651,1071.96417135428,175.539046824554,2185.06877227179
AMIGO2,669.291025834811,1499.71528727794,6.46871688323085e-10,599.131526164034,460.879314103897,2122.38554613214,2151.36570374724
SSPN,0.0127299021651189,2536.21851305941,558.091467415783,105.36898989506,809.823709530352,0.159675841892022,1657.96412344402
F2R,819.011225312284,458.026689987705,1016.6282350436,0.0550585909978715,1492.08564923649,798.49763337059,3970.15641436114
ELOVL7,48.3691568025931,867.165342923018,1397.25696599514,97.1299414345801,2492.88286941018,2.61903341487049e-06,0.689692816041187
FAM43A,24.1676527940561,2006.02759426774,6.0269987724713,1492.73825329301,1311.61253612655,6.27921224081188,330.578643694571
C19orf24,404.613624428654,316.098234259894,696.448703340438,6740.83811622037,284.296468498913,1015.25269226645,102.294701053372
PALM3,0.000145283784717441,1588.97770024109,12.0738955741778,3373.63235622975,584.19578504351,0.0465456581349811,263.310694146963
ALKBH7,348.856654109164,414.044158238044,1435.11426422186,6515.56205610941,639.412946960062,823.997999655489,331.64233380448
ATOX1,199.228051462138,463.943056303952,1491.35943882113,6114.48563860855,56.6550647112048,371.492248516744,271.171926789762
MAL,1216.2955393003,494.553816097458,570.112877128301,2785.73967213727,496.782562533071,6957.77163340689,69.2012284000231
AKAP2,0.109983148506702,1338.59400506983,492.380430491133,2.90962526446277e-11,476.411611491061,0.000273879110142484,3356.40073699078
TLN2,1255.44035930717,502.467954754253,1675.41345028004,3.69516870128028,476.472586298276,1108.11081131554,1519.54869151315
