S7,S2,S1,S10,S12,S8,S5,ITTH
TCGA.BP.5004.01,0.765570733654061,0.0342017226290989,0.134460775745275,0.0654236217585219,6.25508951601401e-05,0.000181981366983942,9.86139508987002e-05,0.396336000123486
TCGA.B0.5402.01,0.694660765801831,0.0205283421096318,0.153065280450602,0.128518107061612,2.4606149552811e-06,0.00303062212477719,0.000194421836590984,0.464097630456902
TCGA.CZ.5453.01,0.592394204260966,0.00789559529436339,0.314466646675518,0.0769450391753546,3.57511406664833e-08,3.28722938069745e-08,0.00829844597036354,0.487841571883431
TCGA.B0.4701.01,0.524237605938104,0.0307984468546189,0.222121857925201,0.172534088735081,0.0454813141221398,0.00142707281439084,0.00339961361046563,0.643573623657597
TCGA.BP.5189.01,0.747692804750166,0.0152693543039219,0.103791632534159,0.110520923510704,0.0211466626315765,1.32853260050241e-05,0.00156533694346748,0.437645518727833
TCGA.B0.5117.01,0.0128537464993383,0.741039993344427,0.0641911958700447,0.00616208494792856,0.0560245664537009,0.000303392251743927,0.119425020632816,0.464247737684388
TCGA.CZ.4857.01,0.513694217887122,0.0268157454315432,0.0767245120369275,0.218261482209967,0.162033808533656,0.000612414097396623,0.00185781980338764,0.657549649806268
TCGA.CJ.4918.01,0.363277491213188,0.0247364242765822,0.292455553894166,0.303948535574474,0.000322260970800392,0.000738244161684066,0.0145214899091055,0.642507840443891
TCGA.B8.4622.01,0.769789020951039,0.00491826136045624,0.0907278842277245,0.119074126643754,0.0154899949486408,2.43706824397588e-07,4.68161561063147e-07,0.3922278204319
TCGA.B0.4693.01,0.642820878457676,0.0401779788365249,0.191479247536905,0.0603300914815264,0.0593590954211716,0.00015326704898797,0.00567944121720886,0.563988551654122
TCGA.DV.5569.01,0.514084999661148,2.63465565049521e-06,0.274843881784741,0.119337685676888,0.0833975668085285,5.22488204421066e-06,0.0083280065309997,0.61557925118356
TCGA.CZ.4866.01,0.866352443230549,0.0466272728946956,0.00309527129372683,0.0310185559215849,0.0431026038802889,0.000573751186450845,0.00923010159270408,0.295951813094079
TCGA.B0.5095.01,0.301154865387548,0.000134252419362037,0.296192808249734,0.264367448946682,0.137623056196798,0.000375870394365646,0.000151698405510438,0.694774609799517
TCGA.AK.3460.01,0.598823202671415,0.00671498275584734,0.229083256304597,0.142314717542971,0.0185417211517303,0.00082458229078306,0.00369753728265657,0.542797333784663
TCGA.B2.3924.01,0.722084971669321,0.00105574040550918,0.105160022640826,0.165268047995273,0.000524995917184352,0.000558250942961352,0.00534797042892485,0.417716953268887
TCGA.B8.A54J.01,0.528501808462732,0.00339891541066256,0.372118169046163,0.0840066800395379,0.00408784133782763,0.00048936628966431,0.00739721941341289,0.511219096724743
TCGA.BP.4165.01,0.601957782029126,0.00694343013751952,0.236066963018428,0.142450559689575,0.00222198742306066,0.00130033235689855,0.00905894534539145,0.525856651986697
TCGA.CW.6090.01,0.0530845156661031,4.0663791359285e-05,0.299768972997329,0.645932651805234,0.000232333665336687,0.000487974017475331,0.000452888057162326,0.415676153308611
TCGA.CJ.5672.01,0.834085199004155,1.09940139372647e-05,5.65994723439498e-05,0.0821843299490762,0.056607091675956,0.00186867092509852,0.0251871149594331,0.320867073793679
TCGA.BP.5180.01,0.602580010959561,3.36613908866766e-05,0.140096741288777,0.145436396634164,0.105140388720948,3.69852034969033e-05,0.00667581580216656,0.581717601064102
TCGA.A3.A8OV.01,0.774757562948346,0.00294978518719604,0.108475293493121,0.10369510777422,0.00682319505607395,0.000480568291358428,0.00281848724968428,0.382911642257971
TCGA.B8.4619.01,0.00129054057812782,0.910556034441587,0.00764452353625896,0.0800079660181438,0.000161077466851539,0.000204015121598555,0.000135842837432222,0.173483089962588
TCGA.B0.4843.01,7.81495433065419e-07,0.015985780611189,0.639320524493145,0.273246771943036,0.0334662831196075,0.0189274697853006,0.0190523885522884,0.498929468855717
TCGA.AK.3450.01,0.780490868472508,0.0022871973269407,0.15496182328697,0.0472686752403828,1.82378321221049e-06,0.000475254281281538,0.0145143576087044,0.362622105146361
TCGA.CW.5585.01,0.839631174637623,0.00296168016317778,0.0979575999940833,0.0469477833665277,0.0111806837766414,0.00026838869762903,0.00105268936431741,0.305690983219426
