S3,S8,S6,S4,S9
MSL1,1772.01907422129,1224.35695660405,2877.0215976394,1613.30651959829,3068.0533902291
CDH3,1919.88810986303,1952.73723889665,2136.36501233027,1295.86286555021,4990.55548700883
VAT1,1042.85266867284,1235.0902957918,1630.68210514367,1648.13193974684,3288.46638134761
C20orf30,1794.47270720904,6445.71128727094,1826.28470112611,1237.06022659182,1127.76861812886
GALNT7,2786.88791139323,1326.9604655095,871.271302981247,4936.46544588004,7969.41020490346
TOB1,3304.90385895609,1148.61529248997,2362.13058980881,714.948281272871,8057.59522657638
AKAP13,2307.06958215749,0.747444071388755,1305.39755385761,3775.29811529169,4884.63095886461
ABHD12,579.44142633591,2508.31139488515,3605.57741300658,498.546306516999,3257.53581995602
LRIG1,1417.59376405591,249.494552464572,2862.12590260276,2141.29499978813,103.226665620581
CLDN12,1946.45221108551,3004.03331263002,1195.12833829083,3770.21122420544,8362.18434666342
ATP11A,172.530307486911,85.0726886273946,4130.65165216121,1919.0893118514,2024.10907294071
CDCP1,2517.29747498137,0.284411058098297,1630.05277073838,2367.22791633318,7025.80142430439
CHD3,2983.40240063934,137.548154918649,877.022839721768,4165.08623821507,339.884678830471
KIF13B,3127.62971720298,2.53837259176711,1404.63988591488,2552.83559710876,8332.78725428466
HIGD1A,1492.40081795158,6409.49434949482,334.872218831322,1016.73586414231,6184.41760545403
GPSM2,2774.23818345679,2044.54441519916,3323.9459564952,647.155837755737,0.00140306713120727
SLC11A2,2200.70215922571,2825.13422138305,2411.94279533776,1010.34563369258,538.221775407853
MRPL12,2277.97974248505,6057.84223087202,1739.99050765158,1137.48547801498,760.852406072437
CCNL2,3011.75464528623,1081.23938527537,2952.75451582196,1782.80472493502,962.034038620082
APOL6,749.8955972674,0.0528514831740195,888.163879020046,2291.96929044047,3027.82599665977
SIAE,1955.61740238981,1697.54143241877,606.921137244043,2860.71303485499,6140.39132020957
DCTPP1,1363.98303080956,6040.17437451313,1434.43238338905,551.301263717182,1.68763103797252
AIM1,3629.17992824144,102.332010651522,1792.89604531661,2472.27803507326,1479.86722536187
SC4MOL,2658.44221302144,3837.39285139188,1551.87513884556,684.938496169118,7435.7109080949
C9orf140,2044.87599319299,2640.1508086102,2420.16113525034,2686.22034119697,0.00968392435464963
ARFGAP1,877.38105809617,1590.08302609525,4424.63112221046,1024.06181382599,2902.7630201039
LY75,852.534767513066,730.620077189168,3365.37106981955,838.261670739045,1520.37124300443
DNAJC15,1230.62869518221,3641.27318610299,2592.71931633633,53.9704862227837,1697.62908012588
SCARB1,2558.96479422441,1937.24298922157,3313.30455566718,1096.22781646845,1397.34387662573
AP1S1,1757.47640079984,5471.85636544049,2168.41118128821,656.01555144149,5467.54313495565
DHCR7,2845.54667363981,1925.86067418311,2894.22040077161,1380.7862983595,1432.40518326826
TOMM6,1806.60947689314,6318.84996377385,2380.82087194342,1248.56590625481,1283.68020338725
SYK,2669.44497704789,2054.19846094798,2587.00283052573,2051.27308764123,446.71399848121
PLCG1,1498.59018531138,186.542179874798,4005.56386747611,1001.23595958651,116.287917283248
LPGAT1,3224.55474630695,857.720049991479,1941.56488386354,2630.24474731114,5828.06813884322
HMGCR,3994.29914781073,2113.25082509137,1890.30252431527,2307.21426091313,2566.17754037748
IFNGR1,855.860203370874,4239.69056794786,599.128873170355,345.614344398778,6003.31394053304
SEPN1,1704.78273988566,585.612411313551,2316.00779983252,2903.89180578446,1466.95147115938
GSTO1,288.229530614293,7533.12053968263,357.190386012875,802.251934579847,1968.21862334657
EPB41L4B,3324.47019472202,2041.6154540066,2409.06639526158,866.796160048459,1826.83497751439
TMC4,4415.89813370213,1291.94290393215,1838.73638179773,1456.79915431973,10178.4258030858
MAP2K3,1729.84899771778,1065.56222944384,1931.06847328485,1635.90039893673,8282.05010322999
UQCRFS1,3000.31869391913,5282.36135624274,1082.65897343458,1490.01690586707,1597.68371252335
ERAP1,2204.16035963785,814.165949819568,1578.37698264242,2282.55402254187,2231.79159190139
TNFRSF10B,3238.2505578036,2084.38939628556,1367.95263400567,2028.10243580822,4164.70638070935
NEBL,2062.12049620681,2904.32972751659,3286.19646591404,1878.1827541467,916.636005202415
CDK5RAP3,3271.7204806269,1227.87373350367,2950.34293725342,2657.71626540004,2625.55735371988
HSF1,540.640865396833,3365.64637562508,3744.81029434003,1774.8518757163,1737.136173819
KIF3B,1611.62113940793,204.01568632567,4532.68193494183,1158.60328029181,1404.75806226652
PLIN3,1088.47342294865,1959.92901785289,1712.11344453046,408.917874354409,11301.7303349885
ARHGAP32,3091.59150012393,2.68500499865869,1561.99974278787,3968.86690261336,3978.92687248005
GALNT1,2214.64657149399,1887.50625260183,833.301104910991,3573.44401978644,6107.60476387692
GALE,2839.97730260277,2536.04218698219,1858.95861037621,1122.39200011352,8806.14155544438
OAT,663.132339509439,2532.60876901495,2105.870992663,1756.707956463,524.198882450074
EIF5AL1,1721.82419685024,4579.36484091401,644.858806421608,2745.51765396845,2605.95445866452
SEC23B,1972.66791503091,1691.1825835553,2674.10498507724,3018.16317037461,656.395291009286
TRMT112,1041.35793970283,6373.77787501337,2058.20064514106,1171.63872009785,744.717390774858
MAP4K4,1565.91006448369,573.776211707059,2012.951870629,2159.12295810815,983.934072940899
UBR5,685.89399763648,1144.73793335519,3724.32183712551,2486.77349268226,44.8603897257568
ATP5G1,1910.39714275954,5559.88221472191,1390.44529145766,793.972986386842,910.668139490961
ELF1,1208.4082174265,2266.39645707129,3612.60149968228,1214.41859584842,2202.02376586821
PKN1,1645.29359158279,1503.03900780468,1938.34839279327,2332.0837742734,1281.5226156575
RPL7,906.198447876689,6054.75274820679,2245.4066168933,2265.92831158343,114.430657055547
PCK2,3073.79451082543,3242.09478788402,1762.25215492755,1652.14598742644,1526.74427909818
VDR,2867.05190340616,170.437906248493,3016.18680357581,1240.07984177713,5383.87496553179
ATP5I,2777.09323478667,4891.52371848867,1286.77382558864,818.20861741559,2991.20705737577
TDP2,2417.52250127365,3547.35900366399,1158.29747633219,1375.32900322713,2764.02836725707
ECT2,1058.72590599274,2367.93053928663,1779.50888092706,4111.06587571029,118.764776168575
ANKRD10,2033.30435712203,2909.17913720253,2768.26203725097,847.231480989955,2172.12767027135
ASL,1652.15633060821,4346.18032682831,1723.08771564728,975.647943583592,5464.22612852421
C19orf10,1821.74983717782,4773.25812164639,973.562246960499,3010.24174227151,5090.676635555
ABHD14B,3451.05366364577,3440.37692836738,2315.95114790698,1998.32360818521,3054.74103065714
F2RL1,2479.49276352781,2530.30331864071,1047.85973029288,1313.1791019449,8766.33667982944
PIM3,3549.13364210585,1937.50498486644,915.246365140313,2424.09596043125,5346.12921502972
LASS6,2700.19158589431,788.407690865201,2611.80531380312,3552.13217361913,86.9635069924125
DIDO1,1290.42423469446,189.434250916507,4644.3587775764,1588.26348687206,1292.10156186327
GGCT,1301.36993599136,4481.58873750681,2556.2688319546,1117.35192714756,80.4972395795401
TGIF1,4652.67306721787,3266.08546419844,1174.17492895287,2186.98527171817,1923.72266378284
RETSAT,3210.91468226916,931.50878871973,1689.30477263172,1814.57953311469,10030.3888894718
MTHFD2,598.89948308034,4002.08236338388,1238.03348778553,3156.83458851939,249.794445932388
CBX5,3409.60410163452,580.187012225143,2515.76531899431,3728.7323880044,13.7188680562865
SH3BGRL2,3523.90283822095,3053.16217746261,2217.72261096775,2334.74617501855,5636.39178530603
PNKD,1551.86518370182,2515.34350627815,2997.84181871436,512.365174001954,7313.1956411991
TMED3,1937.79432395247,6007.41409029785,1217.11141145224,2993.42616784303,5158.42163912035
ITGA2,2486.0137826722,263.778283741732,2097.17006343718,1671.34103222095,3785.81712862136
OPTN,1110.19303325087,456.692882845278,1685.50429329925,971.356605127105,7367.32760049104
GLS,513.813132081727,3131.40975881483,3600.22470199006,1592.04845418423,898.230557280822
MAF1,757.436121370286,4136.95537482715,2642.23493254777,2024.91745710091,2735.79456728178
PNP,2086.47427851791,4907.4349538037,933.04548176826,2299.86330084028,2909.5026302376
GIT1,1038.85568574744,1552.16583783725,3995.50178016377,2153.31735147726,716.463515593621
CMIP,2674.50070194547,202.69172826702,2385.66584757804,3929.19844310581,4279.38861485473
ARFGEF1,444.284423780306,1875.50950154531,3232.30324476705,1967.04134773874,937.93173723995
UFC1,3199.6596186735,5460.27647610462,2018.49091067973,1476.31147693016,3734.56644131311
MYO18A,2537.43643921114,0.000319737079629843,2068.79655665103,2071.39751445766,5290.69731116696
OCIAD2,2431.88647691128,4800.94052596373,1133.66688014757,1195.75927448231,7662.9298946951
PDCD4,3375.12147795793,1851.06601996722,1501.584997434,2331.01245779634,3144.76741444356
STX3,2507.71948964868,2643.37251104929,2697.12131524839,784.918412117602,3132.02018978268
HSD17B11,852.612672868252,3411.24679839347,1771.75245787859,2274.00690949583,8353.20089886713
NOMO2,1935.7368840921,116.071805203741,2680.14266379763,2040.83551507281,972.289782083381
MYB,3074.70378396504,1858.67736952171,2516.35308579086,1496.33974427838,5.28236623231115e-05
ATP6V1B2,1337.2435709186,1752.52613817541,635.547999460957,3635.34007506283,1714.75863615402
PDCD6,2099.8502121868,4693.07796241933,1395.02070466195,1314.75605176443,3122.53078449286
FAM108C1,2201.13625982831,1824.21055678076,1950.60773635992,3333.04648952316,9068.31707587841
ABHD11,2335.13410139911,3523.55252171596,1499.93835831894,1482.34866002223,3816.49447705582
NDUFA11,978.322000562675,7356.46466185597,940.319710013081,571.472549242908,1990.21325493844
NCOR1,2283.84657020154,8.7472050831314,1610.20887220281,4066.92188229643,2874.96951132564
SBF1,3138.10846359714,4.64335639781744,2863.87986824317,2817.27339642076,2819.38200044186
SHFM1,2172.27900543511,5309.50545295594,2477.8025802779,435.266497079838,2972.99316754877
NFIX,3365.27279792934,254.994837881904,3044.2184639682,2284.05799581229,372.478962340678
ETFA,2791.88928756271,4853.87159507928,849.419606260093,1828.83465798375,3956.86198765382
HADH,3174.46098111559,5202.63828028203,1259.87268968003,1946.67268188334,194.887125958515
TMED7,1459.81939188374,3407.72656034094,1178.01301422212,3288.99703743459,3377.43623777813
DBNDD2,479.150167700328,2615.65487221314,3153.77571357912,1070.55259216138,2402.61321423436
DOK4,1608.86081798424,1537.52644329369,2243.00275734588,143.011511272169,7990.814188527
GUSB,2788.93897463316,2504.06983126951,1690.3500161207,3190.69443062191,3968.08185552912
