S5,S6,S1,S2
PLEKHB1,3.98424077625222e-06,8.78825778850344e-15,3.04389340529404e-18,5.80921179227223e-33
UBD,0.00134817087406195,8.7249061262199e-07,7.04752537617357e-19,2.43988910482737e-20
ADCY5,2494.00195295962,0.00104368803725962,4.06397534989053e-12,4.17599507795819e-05
SLC41A2,67.8571150927055,506.896809236838,5.27761469550952e-12,126.296910469057
C5orf23,76.0452627658176,572.671862133537,0.432457700221664,12.3876631959504
GMFG,0.00499869398541127,5.9744172373948e-11,3365.641292102,1.68544125382358e-06
LLPH,204.344206970214,965.615656326361,1318.62431200218,455.403967208887
CSRP3,0.180807623053352,40.072003586627,521.333968353217,1008.12711050538
SEMA6A,425.113668066381,1319.9853025646,1685.37005633426,0.0580033452875711
VAT1L,93.1006672204453,656.093116997782,215.355740039909,212.70837913062
FAM38B,8.98541672698256e-05,1016.53117075552,1.42817017632161e-15,3680.01284561701
AGAP2,1.67327729840965e-07,192.109050498921,2033.1187762502,691.402524306728
LAMB3,876.408722343416,475.618702601945,162.140473699277,2.6319804531816e-09
DTNA,3095.9742585286,0.10292705641547,0.190545513761767,0.377510969045474
SOX18,111.526984422626,687.77419048439,1086.72251741286,505.121855827128
C17orf58,68.9073675237558,440.959784863764,0.993462185679603,7.60439637879444e-08
SERINC2,2.18773127662907e-08,503.59697856534,751.971593598223,923.680929502625
HLA-DOA,264.268092831541,32.4790506619291,1.48673118612591e-07,25.7776193607319
EMID2,7.8761404528332e-36,545.353069909184,23.6090499096224,384.295321723793
FAM109A,11.8546444506971,200.942380167326,4537.21144349856,1925.51133044609
KCNG1,1076.70021107067,764.57384485968,1033.79163377513,3.27485123806097e-05
GPR64,7.8601820024014e-22,570.144764628409,2.68828196218932e-20,1.24169345420337e-13
TNFAIP6,1.35538865105477e-19,95.9575403906697,0.0101727846597671,2550.60381277046
LPHN3,2282.78247724347,78.181413780033,6.5135800173075e-08,259.542736861468
ALDH1L1,1362.35139003105,29.1345384192314,3.41840412190762e-07,5.0604000383734e-08
OSR1,496.439589843679,786.550602195706,1590.98914314644,3.36880701781598e-06
EGLN3,1964.12800956083,402.515665870372,349.301855994738,483.202216059618
PENK,716.945642233876,317.046011014463,1.16159949716066e-06,0.00377422039086674
CFI,118.095577583701,166.735669878978,76.1783484577076,3952.17990608868
ID4,1364.82549167225,731.536471333973,120.865955201794,0.123798830906567
SAMD11,0.0496531873028947,507.99297057747,4112.43840255828,239.658657266819
GREB1,601.012235445996,534.766797213866,225.080031484528,9.92749167199948e-07
FKBP14,2.41537644642624e-08,809.089673455237,2.89570954207199e-06,2038.67506464562
TFEB,857.191516084331,344.465368026827,1538.84544285444,330.232480947531
EPHA3,7.18106650700066e-06,779.448204393087,0.125998925130467,3885.03431632889
PERP,673.145360686947,568.740709990984,442.928581312088,2267.04514126493
NTM,336.426395968192,46.4688952640109,2.44839905798914,2064.85646594695
RBM24,1750.88866647692,448.271686309682,9.80590242865897e-08,3.61487804644455e-18
RCAN2,1142.53809498223,440.124880004448,0.531941979400486,3777.70157168974
ATP2A3,1021.81424884357,565.491640258512,1113.97664183855,6.56006472865834
CREB5,8.14677351886859e-16,1402.53497954951,2.43901936900716e-06,0.75875355983817
FRAS1,2.48997478626131e-08,1117.44842398618,59.7034748527396,645.900941515253
SNED1,1.4547058059945e-07,1260.48062438758,1037.22836316392,1449.3028851515
C15orf52,2772.6871151743,0.268678846680752,2.26176342655608e-07,5.91925804000231e-12
SOX13,1253.75935693097,881.577883793583,0.00203680765355755,1.66870911732065
SCN4B,667.981683428228,618.947322692429,2755.26195293982,604.519122330565
CA11,43.0250130835997,242.360685858495,5711.6133587404,1.15913654041982e-10
C17orf68,919.278244866156,417.501192803069,342.064284112046,0.730102329924091
COL9A2,166.827858236346,331.245519013397,4583.80783317458,0.20593018199548
ARNT2,1547.81491274111,669.626143065219,27.7558036210519,315.253290517478
NHEDC2,132.255563011514,14.4487412856935,1848.63502667693,1988.965801
BHLHE41,811.580994484026,812.03190082636,13.1075203423939,1541.13005375669
HLA-DQA2,200.10047177186,2.49559644329436e-05,3.15367262316275e-05,1.2071488889628e-06
AFAP1L2,32.0597386182567,1004.85539740597,1.45640052447555e-13,7.14981653196098
SLC12A8,0.00586514082614394,9.54660499613963e-09,104.554071607096,2460.73574173307
NRXN2,242.993927007054,939.986275723115,3688.83429556673,198.084069962529
TBX3,13.6024417858584,1886.41004968051,899.072666742424,142.833765174161
MAMDC2,2354.49596187051,268.379833517738,9.37096153053414e-08,492.353949349023
DLL4,373.791243184434,900.446984389211,0.16011855451932,785.194391357706
PSAT1,8.93061428869839e-08,1563.20945725035,12.6060324202614,212.585860943014
TCF7,551.411332426452,629.962223785608,430.141224311435,312.588917160365
STON1,2518.06553126259,438.79005095171,0.0498850293663832,1389.20121695471
ECM2,523.457992928771,600.459948481219,0.0666520374191027,3153.54197812362
MOCS1,864.421068044855,184.308075813893,1465.32961181435,210.281929304099
VWA5A,750.447743120446,0.00801509199881354,929.087317392977,1990.19101926491
COX7A1,1632.91801112469,4.7841784512123,4939.24185525847,0.0170851059442851
NR2F1,1114.2504568777,1122.22384926236,1.99014298860837e-05,137.039592172621
BNIP3,108.535344436542,923.428766497748,1833.03704187771,1491.25399098425
KIFC2,1172.19367744956,9.44186415190818,5646.81154084445,5.36457773193514e-11
DSG2,24.2200818314318,702.15397119911,5.06569024868763,3670.92664506644
SUSD2,893.983257980388,1.14094381511044e-06,2675.94821534252,163.627499137463
HIST1H1C,156.21404416712,299.650027161807,4325.84972806882,0.656680598912902
TSPAN2,2982.6182091195,2.74827756279294,0.00163404250171096,0.0069317519718255
IER5L,0.000419122800406038,550.581088630409,4757.12740677514,1392.90072101531
REEP1,2217.16202818239,186.475437714047,0.00394984392524245,4.54599756999411e-05
LDLRAD2,485.530711042492,2.31341555310452e-12,7322.39015324611,1.54314893599096e-05
C1QL1,1754.37508544552,529.561840816312,573.040596093046,3.5525503980981e-05
IL6ST,1095.79985684689,1404.08453116386,3.23651432097924e-20,5.80241900878143
ZFC3H1,510.001790285045,1295.43356827631,0.367715411976551,836.703175947302
SLIT2,7.72370581471508e-19,1401.81323028237,3.36508908588658e-11,1622.30940742151
SOX9,6.83963781537461e-15,1379.53522291479,1271.86361437108,10.6709428478395
KALRN,2274.43945640794,387.08919779512,2.62722568639775,489.664483169611
SHC2,707.881829418613,911.536911124932,4335.76496054538,2.94212798145005
CDK18,1911.50668888352,89.2718318630187,632.780724663819,2.04357512943877
TRAF3IP2,653.868932181379,327.487885248731,211.326290567937,2363.41739535705
PDE4B,1409.36528169041,722.257365935165,0.000276824521663592,733.953893043948
KIF26B,82.0055531996144,450.056847220376,528.564065969496,3298.09307485388
DNAJB4,995.823978496704,746.394146276754,0.000397583338807721,2082.78705859991
VLDLR,1859.25730789416,521.432984755017,0.0031969683140166,1903.70589850917
NPIPL3,828.301167313311,475.260694471839,3776.1139499321,1.92848120278497
IGF2BP2,7.58193457640036e-26,1163.19351846389,752.261472861849,534.910995678908
NQO1,1135.56172812582,366.47581112248,2326.345621914,42.3957377506267
PHACTR2,299.685602874565,1249.57430292654,2.32047579404802e-06,1026.47516462581
DDR2,837.758431546911,1538.22223648102,2.31968785352559e-11,581.079690322463
IFI27L2,506.570280602489,6.34223722575443e-06,5465.85737720916,4.05323553110919
TRIB3,401.775993995437,967.863027722666,170.072299358732,0.0863693031828702
CAPN5,616.711488264751,907.198147816911,0.0172442810061484,719.337687570546
SNHG8,1.80993669936006,529.772052884775,6569.42276125648,0.00277600646409912
DGKD,2001.35095148049,1028.86505547902,274.222434569854,281.689612834126
SMARCD3,1004.47176336999,708.423047387855,5396.87051229967,170.711193716964
PCSK6,1.12693510422892e-20,797.817149783602,1.72136133157821e-09,80.0280402834081
RAB15,1665.00062229768,426.077240289291,25.0973491455436,1375.78418504485
KLF2,230.904773455743,656.732320553148,1207.46481918715,444.865006194192
PDIA5,1126.14093769551,692.231669675078,989.128064121791,2976.23384662826
PTPRU,228.150654625859,1278.22561320827,1819.95218915634,144.384245026064
EPDR1,1439.33938553602,660.73199970088,12.5918363678276,988.088999628476
FAM188A,689.479459009431,757.076269539495,10.1486507614996,90.3803913141038
RUNX3,265.213687840043,841.125946160856,439.386453950503,387.583948967858
SLC25A4,2801.43344101785,121.277064088548,1113.00978215021,321.904789037025
PLCD3,1008.67414391139,868.408191009825,1060.17402185734,878.008095214558
PLEKHF1,190.710821760887,397.545891014469,1949.56056850407,1040.47126829175
IQGAP3,1340.64816069783,1353.86607980695,0.161808513942068,0.83006148779461
OLFML1,318.279876701632,792.252281362408,15.916865738969,1011.42842537093
SV2A,1794.14517467511,839.066446897329,2339.31332484641,16.3971754862468
ADAMTS14,1.24260358168118e-09,426.046747434262,8.48784304175419,4251.62478031492
CDH23,190.623738735689,720.200246455754,1457.30355577364,2355.21617327447
EGFR,430.541838562856,1257.00351682111,0.00126673432381961,760.54783616638
PFAS,784.865783752015,1075.93010797527,141.845932779731,72.3279681514862
GSTM3,1679.15549837205,428.73353750198,2470.70568399443,1295.61680357978
HLA-DRB6,245.826611264094,1.28128640744127e-07,1.42221346701951,0.000323036335256907
GPX7,0.274894811438552,998.902979770731,1771.94524325691,3741.45111079071
TRIM44,741.479087785637,1367.61580231983,0.0014565430513297,1926.56627947725
SLC26A2,242.316605889748,1394.99330981124,0.000762542281248414,1342.92927432495
C8orf4,1109.07500648654,654.472789059722,1.95711943848798e-07,913.27958807889
?|653553,1580.89249432306,0.0136697457767281,3765.69571956165,2.41409283197459
MEIS3,1450.12818150971,669.975890043381,3227.60142173694,410.804512451202
NUAK1,271.87119061913,776.501705774692,326.567552493389,4893.08186283755
TMEM11,1487.14646684815,400.35271206609,2274.66682606351,362.546236124411
DIRAS1,1881.87427984024,497.895119373308,675.123484212112,4.13126270591199e-10
SAMD9,385.578589690463,879.563812697055,9.99337206869199e-11,0.00686033157748941
HIST1H2BK,6.21232627372146,1285.84488086536,2696.63288813053,54.162966042671
GNAI1,694.810514454497,1430.4122448636,0.138607823836364,879.238067337052
C19orf24,321.342454509133,24.478721337633,6395.23649820377,22.7266293358197
ZNF503,449.044047219568,1214.87244978381,2230.13423435583,1007.89123951759
TOX2,1575.93060149074,534.445861310472,86.5737912506955,192.285664783527
PDGFD,2.27397339888188,555.156510437118,2.95222121594413e-08,848.098868522514
IFI35,1138.81331717639,0.0724907806115462,1968.67269224479,0.240514187860655
ID1,0.136209856482119,685.70501826228,3361.49880980309,1804.03977730571
BCL2,895.090053970641,1385.01461807632,643.324177235588,0.000553614271439077
IFIT2,577.712030824188,763.880660311938,1.00479196980363e-10,1.16743306323854
ZDHHC17,609.718354309018,1020.26145049314,6.96340541063141,1167.78695647773
S1PR1,754.906686541587,864.809560411161,0.0014041453554588,1754.73452742855
C1orf38,198.506680299169,11.0972651575913,2.88350738360098,763.765239274471
MEIS2,2238.30317149057,875.846689490708,6.59000658994608,36.7801773280182
CLEC2B,107.151806923357,196.593771969784,1319.58359200722,1317.56836912148
FOXO3B,883.591004222299,1172.32001134505,153.751829570683,1804.1377026662
KSR1,589.416050080283,789.1144243839,190.926992180248,1470.31068145266
MRPL52,656.537571069937,33.4337087918711,7046.45934388328,4.09150378407707
ZNF423,1.04060097004052e-15,1382.46852666815,1.29314952263793e-05,150.645687045737
OAS1,487.473570621922,136.02095439126,0.2489150246461,0.000503809509955898
NDUFA3,559.922557374568,0.608272742069773,7904.43631688741,6.61310214741235
PGM2L1,1158.10536853719,814.638063917446,0.434650452188904,1102.72798117598
TOP3A,1553.96859862658,1025.02680387416,59.2759655233193,198.914459842443
FOXO1,1339.0067855696,872.83999637705,7.50180859627423,1749.36412668157
LILRB4,5.36464578615045e-10,6.29432916096767e-07,0.264393155022819,2.52326213606083e-09
IER5,991.640505862072,613.164434492449,916.692670604581,2145.19887056135
LIMD2,32.6486058414654,368.961163857421,2201.63956780076,31.4746834150952
ROBO4,630.470563631487,862.5510450931,262.168972087559,1209.67995333157
GDF11,181.477953269244,777.88011941518,1021.03946838709,1531.99265142944
DRG2,1631.15378706712,434.876745484592,2834.26816610891,457.009225309319
CIT,745.956717621581,1586.8437765048,7.12474756714501,0.00182713437859469
VAMP4,562.88031752174,461.908023764639,0.130753981969566,1995.80881412963
MOB2,1935.33960980774,20.261794699591,3652.19448031737,721.065915137107
MFI2,654.385776098626,419.006271657996,0.00145947802904593,758.636586403493
MCC,582.469945772719,1668.78348830672,0.113922643856357,2198.38404786679
CCNC,444.937852465775,1242.00156272496,252.762247800319,725.837506695801
TSPAN15,1719.84643958565,542.052512175377,1282.24181569528,561.372525861262
HES1,93.4245918733614,1285.48403545396,1694.00384311338,652.094188757316
DOK4,727.864572251723,310.631209512721,2484.83092312213,1318.10502326922
RIMKLB,1485.0116131129,924.781600109117,0.409905741389434,0.711274037149265
ALDH4A1,1495.80733892439,424.762920614392,496.210370305535,226.955506663592
ENPEP,493.871421588702,741.018989267724,1.00286068993734e-07,872.018699330249
TUB,1760.8408819358,798.851548855416,218.696444576964,259.181945840601
SAMHD1,896.882653628195,705.798050316767,3.17235973603261e-16,200.413945990286
PTPN13,487.270618924364,1517.87011025057,0.0111687203924741,1036.49832976646
GBAP1,471.568031119064,2.37438667685679,5317.32975690523,314.621514434956
TPST2,104.519881376516,2.91974736306428,1762.39096378029,2813.0335367469
KIAA0040,990.078025819545,347.020388938174,1016.36499594902,1176.04025273841
PTPN6,46.1306758505269,0.445936734600048,95.0327265065713,0.0352041326123643
MSRB2,1656.07058523234,0.770684875403994,5458.70518031533,48.0279109012912
TOB1,2082.04011471254,887.34633243831,3.16446068732654,208.55767399794
SYK,147.442958089203,26.608106930596,142.373490720774,461.749371255436
USP53,1055.99694524063,412.748629719779,6.15184151755398e-12,0.68825630877822
ASNS,633.934239134138,973.581345229303,928.432616675194,1.25268093078458
TMEM200B,2277.34520949779,643.987911848331,876.282656920576,78.0520682576529
RPS26,212.231285688934,929.758209034908,3914.68744793324,635.975985980302
ELTD1,469.804004058668,774.135852761008,15.3209319819762,1539.84628727782
PIK3IP1,1658.21425342107,184.809013214528,8.27711914185939,857.791796872451
NDUFA12,967.854151378976,557.384926768935,2110.96980070804,474.038598802346
MRPL41,223.948661087287,0.522947395500516,6072.82016997464,209.678750930673
PPAN,284.42798130622,592.083656950566,3212.29955169236,946.311994634511
FAM43A,0.0114090663890821,1380.22788418898,1809.95936329429,102.512563966091
SCN1B,1081.76683306389,0.349985983833205,782.258577365415,0.312164531383295
C10orf58,314.686261747861,1117.06326292264,1152.43661804617,4.10746097187157
C19orf66,1271.4462241292,226.017389374513,1415.48579276123,1355.87426687402
ARHGAP30,204.500311874804,15.3479539990496,0.00502123408015102,0.00291413096660968
CHST15,48.1893061896834,833.469482573062,142.367565944402,2005.20723814481
PIGQ,770.73864091974,503.685106169423,6654.76463348537,218.599672520464
ETV5,0.0616014695000572,1431.10461704072,2594.62659175337,238.200027374859
CXorf36,495.563926962489,740.491980012029,37.2931043705627,855.243190214898
GIMAP4,463.342413077295,185.124199755501,0.000191078052990407,5.95808580003029
MRPL23,459.286144281515,0.0575790285917437,7147.38638593346,28.0267406190414
MTHFD1L,404.89189756886,810.686483520812,180.442976230341,1046.65420092387
NCKAP1L,565.848295550688,1.08415535797721,0.381001945677215,0.00508288842442805
CYP27A1,535.983863620675,500.851907274513,1834.07044558077,1972.21500718975
ZNF219,2175.77251508552,527.284254242713,826.071119984833,0.0515043147329365
LZTS1,591.633465812854,727.054040385441,482.161816770167,2358.13119999684
EYA2,868.509465654015,751.831075300976,503.221306787624,1090.74539252507
NCOA7,1592.23763331484,1089.09554180769,2.32075773193587e-06,40.2496765532878
ATP13A2,62.7908725422662,1230.59170750342,276.453895665822,516.221317722923
ARRDC2,890.731995025365,480.83252913829,1091.15568792756,469.849922438317
PDGFB,246.089897477737,724.792321183582,35.3296513512099,1076.65008420354
CLEC14A,645.063438312621,655.884328042336,588.762215341414,1559.42590440214
REV3L,1243.40273782014,1600.05436965291,1.93299941269471e-08,329.147517802155
PLXDC2,129.770342892356,579.434740006597,0.00591182165829809,4616.63851295537
CKS2,677.508871937884,944.037159756833,2126.73701546746,1.9368564349756
KIF2C,452.266590687705,1218.74245835378,899.63036412406,365.329255154442
DUSP5,171.074656042329,774.203882763317,613.268760232112,314.83543952444
SCYL2,616.210013511445,1179.31228240671,1.05987989715455e-06,81.8828174405727
C16orf13,572.771476796224,10.944908599734,6895.35360394122,62.8921927007438
SQLE,88.6834923646771,1313.60108818098,477.399827998665,1979.74076651265
MICALL2,998.071157933851,275.513951699817,2195.4195252171,1.63337307575859
TRAF5,2504.61308630234,634.418641518008,183.466766308401,32.0157312007213
TRAPPC5,482.984163964759,47.8537442205342,5649.58594234442,459.949916025346
FAM171A1,6.83516932306395e-06,1351.69277737541,583.943665974352,2038.71202144131
SAMD9L,593.899114246275,747.303537293012,1.40825619690827e-09,0.490633902722592
TLR4,249.713089859378,300.045630284077,1.24772237163778e-09,656.947545967587
BAG2,2486.61675439163,556.873451240952,52.6647073483224,937.609358027329
FBLN7,1582.855799251,213.416827724949,96.2950924071636,1459.35307593016
KIFC1,497.204650636311,1581.20194338119,104.463141499743,25.3441788370669
RICTOR,1572.70704964702,1192.64757917794,0.000684129121308828,146.788157047655
TMEM194A,1483.86514503996,1415.1301556441,0.00143393485644142,38.9493951433417
JAZF1,783.377786229649,1057.69179906066,394.050691335673,1948.02745434767
POP4,590.014579349553,671.887985040219,1211.04862009655,404.697781887221
TMEM19,342.570135533355,1260.50534078127,0.155311712325431,205.77226655462
PTPRG,451.441035814203,1621.4545515874,8.6954628981749e-06,1740.11937093268
HIC1,8.979898415535e-07,1097.5974257492,151.324670015274,1208.8604149185
C3orf64,2601.39667201609,435.932292881794,41.5030987649694,1503.64420675127
IFIT1,522.873737949384,642.218848950054,1.80715546160756,8.06501256844879
SPRED2,87.420135701501,1947.38820629345,0.374131626447843,1211.59751630282
DOCK9,753.19152913205,1455.56618312826,2.32041403804611e-06,723.439308124728
INPP5A,1465.59496255796,507.051581404319,4652.66237067514,20.3052955630554
INPP5D,139.712964634534,303.6192838156,0.0365770417957963,126.999760682799
CABC1,1815.90464616926,602.377671004811,3642.89970772586,542.264128380033
OSTF1,221.507370064834,214.691113570138,361.894391107192,2021.04464682515
PRPSAP2,1482.6108143548,678.856015611019,1078.7184701964,186.809271672465
SETBP1,1472.04476979341,1234.685253308,8.74883662437911e-08,17.4734703201187
CASP4,288.49659852729,292.06654750446,422.330986773397,806.461134676388
HRH1,633.594171174774,474.167241179372,0.800007531807194,2219.39362816214
BIRC5,295.498050494978,638.878397416574,2992.72863228064,45.6932747148273
ADARB1,379.36531417077,689.258403162695,2812.93565973161,1347.20471137944
PLA2G16,1310.49785871399,211.577931793802,196.403420801964,0.00255382680712362
RASSF8,1501.56018849499,1170.69789747215,0.00238893860782297,1863.87520513696
EDEM3,632.973754988128,1533.71203682749,0.00324757952411287,1352.32188289698
ERO1L,583.766818968181,780.267481755344,0.608178749645868,1256.94096448969
TSHZ1,1109.45477823967,1719.51829393925,340.714206932678,620.946911974031
PER3,1300.18724034978,1276.93613360099,0.00834210855454766,658.710024105847
FAM162A,1491.37345655685,500.20501176447,4125.344056738,593.00583415011
ACE,124.854480608449,486.527024996896,0.725307222502475,1971.87885430884
SAMD4A,1440.27897549448,955.32521037702,26.2959649704683,1940.02066905172
TEF,1787.51968794282,991.921065279642,847.706819737132,625.930946549347
ARSA,587.354858667372,0.95172199009617,4333.54039161582,1491.10666415994
ARHGAP29,1036.26885417025,1220.89518500332,0.00138554495044183,559.754145597712
CDK1,633.627483439829,1717.58062591447,14.6102350324915,8.99564126939752
SAT2,448.337673848849,281.411311630853,5888.19707389338,867.612003385998
HLX,470.416995432195,657.238148914429,2879.30905561559,473.690128996697
AAGAB,555.168161645405,1142.07640916082,674.760678294089,524.260283647656
NEK6,50.765675221314,710.283752079621,875.564225276524,2793.05954253323
HRAS,593.795077843235,169.435408700523,6011.5712807859,397.090281214324
PVRL1,270.644113775883,1453.8877075731,1243.78599484576,263.001203126473
GPSM2,1332.06372095174,1325.2883247739,0.0405871649699988,401.066393289666
FUT8,604.327108605143,1115.78150538993,1.55930274116697,1506.230956817
CBX6,1987.06420938155,1248.09714717536,0.0153729724504593,394.976361019155
C5orf32,1652.95810371865,462.305342593239,1624.71502873561,319.457677468051
FRMD4A,62.3965338610306,1534.52704205834,197.45484323114,550.499560428723
CKS1B,643.543830085325,924.590476468117,3106.84414244929,3.5625565913003
KIF13B,1044.38966496385,823.087540905108,0.0107213880931816,1856.82122029691
REPS1,376.971895166314,1113.58399251526,80.5364673165549,617.395507620199
C16orf5,1307.18867160714,1080.78734391025,2304.16344515269,761.090727561902
ALG3,396.181414265375,629.01061005922,2875.93343900716,842.699904046544
TOMM34,252.908068415533,1080.62605394135,2377.11513749139,2172.2377799117
GSTM2,538.492168052168,915.219622013062,3253.39038552951,503.184438319205
TUSC3,516.30236587793,1389.3139712545,1306.32316344651,1751.23550227785
TSSC4,1050.5628431149,209.643396168622,6209.48179953363,707.796774834974
DDX21,375.426557313929,1732.64844671741,0.00110735571230166,1297.46014712393
GUCY1B3,928.591770276977,497.551084250726,0.00668118226227839,2075.18591309287
SQRDL,1239.6679659363,0.415662700178281,1102.08126676204,1.6655708775727
DOCK6,1061.27099585567,1374.94220668248,752.954776921871,1174.43407387352
C1RL,1687.18559816387,338.185944658731,712.579831852817,1726.08560046984
FAM102B,1487.202482382,998.564458484043,5.97290050238065e-05,1356.44704588222
ATP6V0E2,1600.36159442256,429.602895003103,1381.08669384074,1.61637709593847e-05
PEX6,468.138757075375,1119.45124165175,3353.71375550996,165.779768051741
ACOT7,784.369724936334,781.666322769307,2636.33913129824,280.764459145682
TCEA3,1035.31944983438,601.443813969641,4030.28706945062,258.707792598962
THOP1,740.684817072136,876.212204706323,4072.54470042248,345.471188240426
XPO5,452.708733466434,1731.32896893901,1565.44049766016,565.224937934671
ZNF217,412.32936056392,1817.79530605867,0.584276839546127,197.090638994474
SLC2A10,54.8602479807411,1133.19452372793,0.00191922244725039,2704.04874477466
BCL6B,527.153199545563,856.73302798267,2.83414763880827,1014.68847618532
TXNL4A,569.069249966611,547.371456304592,5786.14435583781,735.556786201236
IFI44,564.360622972143,754.706737670338,1.68903203466498,868.443914595598
SMAD1,268.096226140399,1083.66887646288,11.4206197880528,3001.43557249445
SKAP2,91.6331378793533,1156.44604273162,0.173256375670201,1435.02839937138
TSHZ3,1103.93485865916,1568.74997992891,0.0462388480103052,1702.54136899426
SIPA1L2,335.930975541972,1484.36873770354,35.7941119566947,718.507012582155
C1orf86,677.031406116189,405.028024051343,6104.12837630924,1156.82164696132
CISD3,1038.13593070948,19.9397659216913,5501.29360011788,374.555965644769
SOX12,995.812420434871,1339.43106922272,3484.15843379575,471.302621515741
RBPJ,561.367946509133,492.914785793195,4857.72043266848,110.012532006254
PAQR4,1279.6492823649,681.12634885012,1489.36234696093,0.0579085719320274
?|8225,849.302929552054,488.173826836439,5456.25578538717,12.6848496525695
HS1BP3,2397.03986169872,415.118363954803,1160.21273846509,1193.79882877412
CSRNP1,884.443629391888,731.714091630779,690.617628812588,1470.79431231807
TIMELESS,840.122463441053,1813.84703715526,30.759587890447,6.77656704323715
DEXI,1093.23425120391,492.631072983969,3443.88912347191,516.380786315498
PRKAB2,2063.74568390401,1026.66151820508,4.69261879343991,1521.28190232502
CDCA7L,1284.53131738751,1009.54801498964,81.7997581688395,0.000196643771826665
SHANK3,561.524179229238,1121.70171154459,17.9892749595546,953.160256069677
UNC93B1,280.177865386185,0.738989802431525,2202.22683331814,1.93668989750728
EPB41,1581.53131566009,1102.11264971882,1.40488846376434,1.2106254766374
STK17B,146.714203973294,725.857302922323,0.837281769392946,3189.14027378136
PIM3,910.877655834945,774.237640136098,3077.66673501898,425.858559108826
SMC2,950.09444916067,1742.9827679812,0.144421811982367,288.979308222432
MXI1,2079.22967957228,835.482138800562,1079.42147911251,615.398430368571
EZH1,2476.48391647913,803.454463562504,692.107300586566,39.4144457866726
SECISBP2L,1098.42625382995,1425.12236437426,3.02084030418361e-07,75.2454120535729
NCKAP5L,239.568435833226,1291.37646831029,997.770383215214,2463.75638458312
KIFC3,305.478034877961,530.513557778436,2148.13793142881,2950.06165353976
FAM13B,2206.06497610182,1096.05626225639,0.000331513451480958,68.5271754935648
CDK2,1495.32128298433,1555.05265110974,32.8306602784314,518.573471117251
MRPL54,491.652117215955,24.3754823349186,5385.8041651567,1.95732997802697
RECK,344.129883110813,1099.9585974054,0.00200570406961715,1618.10467836741
NBPF1,1040.51709862851,1528.5571420868,0.000514240779145655,1064.73952551177
PNP,312.862599185446,368.542868571143,1403.12454400779,1987.60944197401
GTF3C6,573.310505458629,275.178231816566,3507.72484260664,1601.81328170372
LDB1,1083.71486623954,1848.86027927324,331.375297794792,1335.00087388404
STK17A,1040.68524698077,824.53494076832,11.159587043158,10.4202431767468
PPP2R5A,2387.87482875256,697.774718830594,786.934339800727,481.7950057246
KIF13A,1578.27889314912,1215.90482370804,7.11397828967061e-06,1153.71204832008
MLLT4,911.145153806323,1844.80102780133,8.18748503943144,491.663717987715
PCGF2,725.743341900148,1587.88543247232,2706.12019277041,1356.15280634588
NDE1,2394.57778976029,775.498638132996,0.0210225174157596,94.8732246477468
SLC23A2,1351.85640952892,1322.10976732413,14.0146972229328,508.156746890941
MRPS6,1404.68858280253,743.693456887494,3010.40277251693,32.3916623352826
DPY19L4,433.370645719204,1623.66848958931,7.34370244179593,1001.88850342215
HEBP1,827.172068254574,635.073305024123,2374.18916372578,1694.02581205963
RNASEH2A,1073.56580245654,1112.30311916361,1705.76937957816,0.0664495623851166
ZBTB40,2063.04894206153,1030.58589085754,14.3512350603652,289.842078198116
C17orf51,713.557139631412,1060.52066806721,8.98328494973774,1721.2442029398
DDRGK1,874.098128804809,472.395616637343,4509.98427825496,103.993890936688
C19orf60,322.480338109982,312.279004780247,5002.03757026711,31.0602636109019
RBBP8,1801.8104501908,1017.33315580664,0.0427393742575003,3.32195009202944
PGPEP1,2103.66172948554,789.991295880389,1199.18580274813,13.0300769908804
CHD9,613.328869643691,1646.64138420168,10.5796720853657,1277.11700220862
PITPNM1,1113.22966739024,894.607677966516,1605.74908781218,345.745805683451
LSM7,415.388965063425,686.202438700705,5622.92231989625,356.781271795648
MIIP,181.798744462876,161.532938785121,4405.08573086496,479.305557185148
FTO,1062.88835267263,1135.90792431496,312.339750089209,4050.82514490049
MAP3K4,1130.3750086221,1217.19219349973,167.157161620612,527.688350344773
TMEM208,22.0111006206873,112.879771923733,3817.60005860077,1577.16721599778
ARHGAP10,1883.39253419603,526.111252467983,807.006955865352,1139.69290018186
TTLL3,1361.4826659841,979.107426512809,1477.20763807979,133.118730029345
WIPI1,10.2968632961209,522.643930228812,863.00392381885,2639.00715022587
RFNG,784.45707118078,488.360951000322,5435.05360672806,1171.55480385571
CYHR1,1031.78682133545,425.885999982341,5990.14906184373,408.698613085586
CC2D1B,670.675144108074,852.039986117418,981.001396720726,1483.17304304957
RHBDF1,267.753854556799,1272.87818955115,614.952944473002,115.437585736255
BMF,1232.52433853285,1164.72877762963,805.118673145242,69.1142054524374
C6orf153,454.101907085755,599.656013457461,2398.31413819241,711.655433551924
PAK4,574.845022265524,1607.18742142654,559.552689078516,0.84853908471047
MRPS26,883.004679369761,746.891109856743,4607.99186486813,24.2252802535127
PMM2,315.438057736355,793.412535942151,2036.33652118694,1904.94671580741
ARHGAP31,345.652749397351,1213.06745414913,51.1582704528089,2682.32443593089
NCDN,900.943307473667,1046.21721164877,1180.44791535351,1711.07690275363
CKAP2,862.004794678579,1497.25476282142,5.05700501511464,330.191751349226
PARVB,135.616648225669,244.647932138746,2898.26752068575,1844.36509923304
