S9,S6,S2,S5,S3,S7,ITTH
TCGA.L5.A8NH.01,0.0690777879423329,0.191520977987019,0.00124722093146752,0.673146355196945,0.0494166067236566,0.0155910512185792,0.552200315524754
TCGA.IG.A3Y9.01,0.000304244384055059,0.105677177117249,0.0077166349661379,5.45822035994549e-05,0.392581311265792,0.493666050063166,0.554525526894935
TCGA.JY.A93F.01,0.0451938493539593,0.179138886978381,8.49984799219062e-08,0.0609380633776243,0.55925688158632,0.155472233705235,0.688089424896118
TCGA.JY.A93C.01,0.167777736280413,0.303780224123187,0.00736642112305229,0.502215463213554,7.99791081354654e-05,0.0187801761516581,0.624475928525787
TCGA.IG.A625.01,4.47211791613158e-07,0.0861111570901239,0.717848294963599,0.0695589424566306,3.24779625444396e-07,0.126480833498229,0.500103645703516
TCGA.R6.A8WG.01,0.201637142681605,0.644059042345219,3.27206143697768e-05,0.119945927938066,0.000627754397574427,0.0336974120231665,0.546850802317218
TCGA.2H.A9GR.01,0.128175653770913,0.22021970158579,0.0216717017186078,0.629925113929966,1.51406541506893e-06,6.31492930885147e-06,0.541812727408476
TCGA.L7.A56G.01,7.58905462867854e-06,0.574910627262871,0.00419112328724915,0.0308299541771726,0.111367331770135,0.278693374447943,0.585486106182712
TCGA.L5.A4OJ.01,0.0320303255809699,0.200973685104896,0.00587962685080066,0.712070409906854,3.61713187082123e-06,0.0490423354246081,0.475851725003831
TCGA.VR.A8ER.01,0.0599782718829592,0.340719504221851,0.329212837175061,0.0786778492133991,0.0504810352954757,0.140930502211253,0.852968690291738
TCGA.VR.AA4D.01,0.871745443177139,0.0886877615193527,0.0143712545255036,0.000302165614685702,0.0248180956920526,7.52794712659145e-05,0.273685208313861
TCGA.VR.A8EQ.01,4.4019456068021e-06,2.32466787404347e-06,1.18122535472923e-05,0.999976302052957,4.377285123598e-06,7.81794891561532e-07,0.000171437966889477
TCGA.XP.A8T8.01,0.0557702673746684,0.243132306379797,0.298113619932877,0.0104933057469182,0.0451847563360415,0.347305744229698,0.792883501142258
TCGA.L5.A88S.01,0.0382299064198091,0.191037340486464,0.00011054814907341,0.000152109852266852,0.236600622539291,0.533869472553096,0.624773491844603
TCGA.LN.A4A3.01,1.9869533418146e-06,0.315891976428569,1.32508764317923e-05,0.00525382426633142,0.127692204211269,0.551146757264056,0.548581627791399
TCGA.VR.A8EZ.01,0.0627887723143358,0.408004152821706,0.487982613935741,0.000374651926387044,0.0404420402952037,0.000407768706626357,0.572371525927495
TCGA.L5.A8NR.01,0.611484828993348,0.0304975996270876,1.43009289665689e-05,0.216772838985237,1.35010293709232e-05,0.14121693043599,0.566688918460175
TCGA.JY.A93D.01,1.03137133268911e-05,0.358169941598575,1.18941134019695e-05,0.641678102248423,4.81620895495561e-05,8.1586236723374e-05,0.36497233633261
TCGA.L5.A4OP.01,0.245359076264234,0.0768924492811773,0.0163994612599664,0.531750834671585,3.52172901587042e-06,0.129594656794022,0.675368227265545
TCGA.L5.A4OU.01,0.207131362656915,0.108360943452263,6.01335177661756e-05,0.431955067515771,6.61471467087902e-05,0.252426345710576,0.713396545683609
TCGA.ZR.A9CJ.01,0.346008869682682,0.200272946475669,6.96724326750533e-05,0.247088478105757,0.0864100987485077,0.12014993455471,0.838034467144922
TCGA.IG.A3YC.01,4.12457236495835e-06,0.485530263478826,0.0492116171690529,7.18095954093588e-06,0.233336304816476,0.231910509003739,0.657247066957782
TCGA.JY.A6F8.01,0.044455368523831,0.294080107094591,0.0150082211142112,0.627519787638729,0.0189046141769128,3.19014517245272e-05,0.518546762375554
TCGA.LN.A7HW.01,3.31505713627251e-06,0.00550497443386587,0.692020735031192,3.83990460149293e-05,6.56869954949817e-07,0.302431919561836,0.360269992318638
TCGA.2H.A9GF.01,0.579806905223398,0.309876313851445,9.78891359772679e-06,0.0481109441631495,3.06094006853613e-05,0.0621654384477245,0.557094593892474
TCGA.R6.A6L4.01,0.188567565049116,0.319464099664113,0.0114506521780748,0.36108486145745,0.0832803549598069,0.0361524666914391,0.795392289969311
TCGA.V5.A7RC.01,1.06897793510546e-05,0.364578141968295,0.33774583841255,8.56589187850408e-06,3.90141374884569e-06,0.297652862534176,0.611382009220243
TCGA.IC.A6RE.01,0.365061209310434,0.300787935404365,9.96335284810533e-06,0.326678934412091,0.00745806757847789,3.8899417840484e-06,0.631444914775726
TCGA.L5.A8NG.01,0.322407643275689,0.266808397319938,6.66064908975052e-06,0.362898798510068,6.09110535196848e-05,0.0478175891916955,0.687234192486167
