S9,S8,S3,S5,S2,S11,S7
GLCCI1,385.028756160187,2653.35748088659,4599.16080016328,1558.78312679462,1.92107795352122,1.52152472086333e-08,2.89353900851787
TNFAIP2,951.99030374322,0.714790017947092,0.0200836093335806,363.504273773143,7.30776902170047,2896.78969785776,1462.7446715498
PLLP,1826.56872705955,1097.92784017565,627.722374000892,1.95364169216404e-12,2804.74801377547,0.000267643241367669,6.4975297162987e-14
RPS26,481.046923398501,362.659301753307,3138.77255696231,1257.38324209557,3691.37654239277,1.73184986161412,2562.20529664908
CNN2,208.930572809061,662.843913102652,907.219237049821,0.255368384201532,223.370247074332,711.148599335548,4183.53511971521
SLC5A3,1.57316866275252e-13,799.300573467871,42.0067372269819,1152.23119659467,0.00828196257556802,35.8026327775918,2104.2688470889
APOL4,1794.82073360572,157.372259498289,2206.45636558899,1616.38903654369,3060.33817696666,2.60107101841029,842.341675698693
LPPR1,0.0233857913891146,2479.83980455707,8593.41813998396,2.3027789284146e-11,604.031784625356,1.8356553457447e-06,1.21649857848018e-15
TAGLN3,0.0154327354398217,613.36363264505,5284.45122221544,6.15724377240851e-10,1695.43185607112,1.63359270500525e-09,6.32185532123134e-13
TSPAN33,777.554810156538,500.49593601682,370.917866346431,1826.6645984251,728.686892081606,367.175768415246,401.06772277495
KLHDC10,1344.58064848105,535.211444475404,947.190362647744,787.439950299182,10.8301053469883,1302.15922536481,2347.15839349827
NAPB,686.504725372333,1.38895356281766,1778.79271416727,1.32485274348439,148.068194718168,230.961646041231,1.98239262727234
GRIA4,2088.31809318491,1917.18360913463,3427.74530252795,1237.32216666968,288.776574286208,21.6905782333598,7.62947351022456e-09
ABCB8,2134.96803337631,391.552148791092,1018.24588551967,1479.61156204298,1122.93859818377,1150.83233819924,1670.23119736044
GAS1,3721.37585221316,0.000177897716292781,1248.0271948519,833.152462494596,790.444220021927,549.974161137241,1740.06280670145
MKI67,1032.02628092942,3292.94789675126,1158.50599277801,308.318297773996,1.59920963404086e-12,409.039147601237,1823.38269391785
APOL1,1225.66000605657,6.95110079887284e-05,6.89410862652296e-15,1263.53682868505,187.428108689512,40.696950176182,2.57422558848377e-05
CALCRL,78.6004827381603,2909.22781950547,9.10485767286079,576.452298286614,2186.35634142844,0.123090361895117,150.489197817426
MDFI,1532.2145726344,2472.2718672208,2863.76775066992,0.00104670225546997,1194.42014246021,124.78616002785,4215.0995182206
TMEM144,4.49492722631371e-12,202.627176237444,582.617117546691,0.000447446343933631,2013.52413778123,33.1409367512336,9.7380254092613e-13
RCAN2,4.47789672817554e-13,385.251222991447,45.8522723617204,0.00116670660458472,7.83070845324217,1696.49955088745,7.43325519326229e-12
SLC11A1,0.912802372441638,356.553505015543,906.194448834381,0.763953097239678,112.164518248378,2129.0792374995,3.70455787001226e-08
C8orf4,741.887815501883,0.0778656711349485,600.205979123067,40.9937839650697,1466.30535688955,2353.12672580238,1012.4298426367
ASCL1,774.610090455948,1578.36371052627,5696.795952266,2539.98094485493,697.074404452577,1.15573345586427e-10,9.10913445563539e-14
XAF1,2393.90912415764,1.05480126361548,4.42025277304134e-14,2166.82387888548,16.4127838727835,147.323486235642,3.80987951124478e-09
CHD7,1121.89687486188,3497.10467708368,3683.39002236019,584.916174223484,5.68696690117074e-12,29.048795466203,66.0276639429615
PFKFB2,0.00210057506600383,1621.10721668392,0.000116326353753152,2658.152466703,0.0199199258600606,754.96599194621,2.39981287821105e-07
KIF21B,28.5926486920193,3256.04704851842,4481.45072507009,467.386703905801,7.03448194672386e-11,18.0599578903899,9.0853819782349
KCNMB4,783.277098197285,390.053788154664,2587.0029605814,5.61673864089034e-05,706.176027771289,1856.09963502945,0.0229836109238
LPHN2,2092.82115575578,0.000284294897655962,1186.92385781034,381.607048217862,764.599898536491,1535.2683289788,8175.62437947772
NGFR,1830.60241339547,771.404595139183,1859.60544545798,0.09847155795664,395.616198002524,596.093332610878,4441.39402390879
ZIC1,1915.25182816516,542.956250593518,1635.45107352969,1727.50159111712,1204.81422723953,1792.32122902632,1475.79540359179
CENPF,1297.54912309191,3100.34310050248,2722.26068010695,1092.64392476491,9.94361840779481e-07,160.73756137063,2531.8898203895
CECR1,294.37279349976,676.438447841136,224.820120586614,1094.61811858136,3.13975114845126e-05,91.395954766658,0.373247429619895
CAMK2B,2877.34880668332,1.52662111907784e-11,29.0504103471099,295.129322645342,0.243889705807046,307.769950207805,0.219411598137815
LOC643763,1174.43430571642,844.176336554151,2040.39688847209,2396.28136808202,4.50928487538101e-07,807.148126281473,1.32148430698208e-11
C2,84.949841258679,579.419553609145,74.6010961545756,0.21670031102119,0.00131213960337975,674.46267638716,19.3163109782778
ADAMTS9,1394.83425173023,526.252039632645,483.022656509589,391.653647260391,171.29478017675,697.344970061758,7246.45469093691
NELL2,179.120958398074,0.233889880875575,3973.20872540321,2866.8794535202,282.844389735453,1585.86797331364,28.8933120229423
NBL1,166.641110479378,1131.65744255445,432.549360532068,63.4056238736201,1000.61817154996,143.903447245601,3724.03166048503
FBXO32,2.74222379240792e-07,43.5078910277332,0.000176171035614782,740.175818386111,1394.72529586588,2241.9813886362,2.86191915565749e-13
PEG3,1799.85375366261,1786.59475997681,4381.31686913532,424.736539785216,105.909927910293,631.965919995027,0.17165682228668
LOC283174,1079.30386011947,2961.17772248074,3816.39676319759,8.38147412463117e-06,3.67143983039232e-12,538.918808379523,0.00506018389807422
CPNE5,2876.87818940597,656.337893172757,320.957493377789,157.040366593622,0.348049517487715,8.29247683257719e-05,202.489369950433
PTGS1,3153.52325326971,7.80891375846723,9.2157607065872e-10,120.15190592252,8.88962799985799,1175.98717530461,750.840517521669
AHR,163.105040734322,721.174071323204,1201.74502236624,12.8438256107009,3160.45292767574,454.315982847127,79.5763252273347
BAIAP3,691.988161922639,500.262040104347,2.65172645940364,2639.25908056813,0.00104015907641555,1167.51409815784,3.47649059665156e-13
GNG11,484.386538523238,0.0562785259154001,122.904104264896,309.367309605642,3326.69305600553,903.334563054681,4065.34117818295
GOLGA8A,1660.62825351517,1420.93559457532,50.1581100936651,648.168086032283,0.00193155708519792,1014.19432124146,1434.67623096324
NRXN1,1171.17603599424,1292.75308923371,4361.34377590162,1731.59400817259,0.243095141668272,0.00969116200236808,0.000646710618401947
AIF1,0.0258489617242682,233.733453662341,375.018320307527,45.1929592050902,2923.97974547348,136.779412318052,647.650109219139
FLNB,19.2874831278478,2214.71016125882,208.224029525452,765.923299184106,0.241953324382346,2019.87882564885,2799.69344425819
ELAVL3,1215.49477211114,2286.53278077222,5328.41951292012,9.94049424809347e-07,0.133606826151604,765.246773689951,4.68769029421062e-13
DPYD,0.000588040984525253,0.00766436736868913,9.98927069597882e-08,529.655954662899,1020.49053255377,3422.34661877353,222.410910014782
SOX6,821.431087895067,3755.84879774847,1961.37790277035,552.589483722527,0.0379733720485668,275.813912556268,1.20108649845289e-13
GPR37,0.158433711392975,32.7833650480864,446.83499361383,2167.45729841427,826.163286880755,2163.31474146252,7.05771092160597e-09
MS4A7,25.3281727245909,460.100729036863,532.286541107552,1.97380099289425,804.138391791912,0.163158029316706,0.181460440662603
MT1E,0.0377222606773491,5.5959598289664e-07,0.482936786813915,2226.29419952327,3209.3770931017,1218.59015247382,2.97380764408111e-13
SYTL2,119.026789672684,12.477246655252,479.597586548752,84.4689950075238,2812.5267375053,2311.28008757593,0.000459204477445396
CD248,1174.06740582668,642.305154176221,1179.06058446365,0.00487147254636229,0.000582547995063664,1126.4624453822,6439.18911372479
WASF1,103.842127696584,3026.48304649188,2346.48737257095,2.89831511246105e-08,325.979042815284,206.698050128154,0.000802799867566147
BBOX1,797.795767535769,0.0085888215119511,2.09632328799246e-13,3212.08908937228,3497.07377070613,1253.9576685148,5.35193247586461e-13
IL17RD,1073.24508448472,1715.96516998818,83.6629404303885,1366.56015651314,8.10908864333373,1511.43273317438,4811.37220877276
SIGLEC10,0.744795766789199,387.87590392217,527.777167476724,0.0210319876497086,0.0981452347476009,422.803750125673,577.419514201706
DAB2,23.9104194829424,767.865307338194,457.378779236002,151.566145051902,1.2299955343016e-06,419.759354837177,1822.43704839789
KIAA0040,1601.65967300493,298.539492323878,657.024574359113,754.52973158877,901.299154310332,2789.6502301058,10.2972487543705
ATF3,624.305643974734,761.886158408997,1839.72595291279,27.8099195074224,1956.63350983066,3452.13558068507,2.07842119820064e-12
SLC29A4,1406.68519905703,1481.10853382683,4502.84181313181,157.056751254514,201.50602776913,1199.029405001,672.044869857128
ENHO,114.16900451377,1507.43869949041,1830.3661275139,1619.48018229629,2208.38971939578,0.00194294952155177,2.16324723890056e-14
SLC38A3,1964.99842259513,355.570334011878,558.506038042198,2645.98564513537,486.444282532216,834.269425407594,0.0605012730239676
SYNGR1,1330.79284029673,963.585065439861,2328.51671173165,25.4020608226848,30.5267422428268,761.336421768592,1039.19984161911
SYNE1,302.507620850583,2291.19397782361,1411.79834119293,1050.00591330092,5.4642386348322e-08,1246.3086086587,530.563349988965
HIST1H2AC,1.58736942693658e-06,397.123624028316,1104.3191489918,1500.73233699411,2865.15033579557,254.650759770348,1.2819726078721
RND3,0.00133448558449593,803.209421861782,5370.58233334987,714.457546227373,575.459287423483,1844.77929619548,3135.60949691992
MRPS6,0.0071558297645593,477.921427137512,602.494228187476,1620.59257606305,2978.90795655872,0.000460744186839835,1678.09431751164
FAM125B,464.451646095309,3176.7688251025,4517.6195371635,356.211205817298,0.71325899171348,1442.53098709059,325.192638096273
TM4SF1,1387.42194505871,1647.39859345659,923.801711091541,2.42285319577425e-05,2968.4341710598,547.521420974516,1108.53004019389
MEX3A,950.511293370599,2688.0058824628,4379.11303100014,202.356081684878,5.50078402022187,0.0102271622685252,3922.92463541366
USP54,826.19247750154,2198.49671036419,1.27268769461859,1440.64254526587,44.1327480428134,599.659694442406,1.34359112670053e-05
TNPO3,1550.93067224282,1423.13826587488,1061.77366671068,1227.27607387367,45.0320518957019,1596.53863940493,2917.45870979799
PAMR1,1.73209796945822e-08,2.27329875066439,1.22159234250073e-09,1370.63727378482,1541.05346166318,2053.13361516505,1895.05598173288
TNFRSF1B,141.162120477566,574.299136599742,283.347741441905,128.722712267293,0.000167491223331463,1397.10377037383,245.153785129728
FZD7,149.849501118062,7.02814880750698,1.65016633501153e-05,1324.91278124812,985.180178420159,2630.63457172072,2002.19803965568
PTK2B,569.616249883086,187.136863533531,14.9399189443148,1113.10724572324,0.01114378080714,1212.780385301,22.4512682707232
RUNX1,1041.0116984741,244.726409941721,36.8692483265307,10.8683776140758,0.0101782721373787,1660.17912725038,2901.7690905872
SKAP2,3.83647010173514,132.939618599219,2744.67756229572,2012.05089918017,1598.69477323496,296.873539192867,0.310259555256148
CAMK2G,543.409611830724,515.937022003446,390.179395110468,3108.40113196359,1515.47089063655,298.418029734872,10.4221313626236
PLVAP,1103.01478912098,1481.45124720049,176.723314814726,0.110217488752805,9.41414912108576,1620.69018592072,3329.10522368029
PLSCR1,1285.25640511813,27.2954868459555,0.0487039684487706,1213.64227222738,3134.33024804397,2057.16069949713,4.04105537219961
CD34,1545.83432231661,155.440640141315,2502.27009831853,1148.94753030126,3.68053817209123,211.347594861251,2522.71066255535
CREB5,3358.47277192854,1503.75288883749,998.797203743157,1029.82553096901,34.1286450406757,637.283186828925,51.747945992754
TNFRSF19,3496.28184492207,268.345017625082,1449.16915167469,1163.51732543278,1313.68315663855,1320.20622293221,1153.13816320864
SLA,132.546923781818,284.164791349276,574.02534714775,84.1839089217472,255.787642835183,989.305320981251,0.0460606687894026
INPP5D,840.209076214402,570.259156779679,844.555795931371,1645.12785999812,0.000392621618035348,389.701503746158,0.00107704614194192
MYOF,0.00465221823830557,717.808540098011,4.2779272245885e-06,737.235253843243,0.000920822087840027,3411.34285966826,1516.88353535872
PKP4,673.39817849254,3088.28523605385,2910.55751853714,430.615260757748,127.052844957586,362.000744583213,880.923486946816
TIMM8B,662.852619275774,1051.85816852448,775.188125554576,667.935436518298,5875.98947908686,11.4868986343722,67.7949669409839
EFNB2,972.306394577831,665.723747882965,410.626624465329,721.793454046538,416.262428379389,1989.34628362904,4494.44410168117
ASTN2,52.1454858273768,1941.52860892297,1532.98921309319,2046.43070277579,293.844309277428,2174.48508936764,0.708723093147385
HAVCR2,28.6875206933091,588.176960070776,550.181279162821,272.046013723574,1799.85456147648,328.432332064002,4.4014129059669e-05
BOC,3.33957767427121,294.678931196151,1486.99331533342,2246.66911195801,0.739457543422575,1144.33694885531,6896.21687398099
IGF1R,847.891004859267,1033.6647547326,1690.98058434936,939.3046123806,0.00141409239817487,999.825753062701,1405.47874786653
IGSF3,2383.85828585582,624.816382425551,3388.12407614137,1816.3826170176,83.5691691464572,750.634318109099,1697.79591448494
ARL4A,2265.42216173234,676.378546230085,2153.77594422013,567.330814479384,3357.95814513727,151.046961306653,1080.80189641388
OSMR,733.355055821697,39.6190040543943,0.00086409331669725,805.210926467518,43.2663848604752,2890.79729800197,1096.12034812289
FAM162A,84.3787030655239,1078.54334096481,1355.42761028601,475.40842381256,4544.66502994187,2177.32286659216,0.00652283046141352
SAMD9L,1360.30705718599,85.8148410042588,5.40511481467607e-13,2890.67273477868,0.132464504424588,854.947567283426,0.033634610517986
KLHL12,838.907334835722,1040.5072847146,1089.09335306842,1245.32142523253,1196.14586584946,1365.88611168069,1200.77683129696
NKTR,1868.49099434165,2097.87994773438,1507.95706869634,1640.89205319741,0.0511242660406672,772.806767088635,2367.80013496936
RRAGD,22.2698663435875,1992.41601692424,1323.43235015287,2391.48527376824,660.044799699069,2124.61888801955,0.0784368699008949
C3orf70,3180.87915413072,1677.13516292185,2715.27375432222,1063.62474474817,22.6789911721425,1268.50479670016,46.2626295060133
ARHGEF11,1373.92762885591,1294.57002208867,1164.06518016341,858.870102070899,0.631620146750277,1032.63908643253,3278.93683986291
GOLT1B,540.827053482643,587.537719185563,1464.70702687317,611.918823862808,5331.17849936573,956.220849255849,2296.94404674662
TSPAN11,1240.79355888054,1360.25613124051,4109.55951930472,858.685869248353,0.70649353670161,715.766838344901,3522.9356034936
NUPR1,0.0425019860777531,580.975022088301,0.0198070328103449,1166.97558942155,3159.07118888772,1591.83189882356,645.590070894342
CDCA7L,2347.09309177461,1075.43689546487,1377.65418298284,1790.97915502725,554.520261324587,4.19458782304875,915.209981667478
ERP44,1078.16367918053,1265.96969429068,600.554432458316,797.465211709086,2230.75446795044,1184.55791502752,1714.52971300621
CXCR7,717.192375117124,372.271793697812,1332.88194126279,2992.15428454473,2370.10135809246,655.924637947785,0.0101690590424253
PIP4K2A,19.4342226383381,1462.10102471892,1407.04592560659,34.2514160293888,1.0201178352222,1067.66470511695,632.408730360368
CRIM1,906.987335465634,122.204144126759,698.054226982745,733.233341816086,0.173090782248497,1791.11890720669,1309.55598345152
EGLN3,0.00092420169405748,364.75631341686,2947.58044051615,1111.91075595479,1477.5195322928,3002.37928961143,754.980780797752
RFTN1,594.859457129113,975.305222824996,578.978594668973,916.621009208012,599.913580148672,3473.46155730888,1715.35175007407
UST,0.518441391716955,2452.57871151422,733.92667998457,1258.96714676088,1516.19937878726,937.868477274044,272.415342416574
TPX2,1921.48165932206,2745.65950471626,2599.69293127073,946.638201382776,429.028108291583,62.2843144271143,2382.96689367492
DLC1,2168.13516547459,2.53135074404813e-06,136.922149752418,365.303202632125,0.767950849290053,2064.29871612132,4212.33158557824
PCDH9,1647.20029887847,18.5427111043753,159.440804370705,978.712524399441,299.101251386837,2335.01765208575,0.00504782853303269
APOL6,1656.00988311772,216.404251499264,1.98499864906159e-07,1121.36158019881,183.029678299518,1753.22285507356,0.00206253205407546
PTPRD,1069.42376559529,1198.43449506555,2969.32113481805,1031.655314217,5.85262832778314,662.787393998236,1357.96623582023
C11orf31,816.794621222794,882.5655812048,807.066421327262,735.44233980929,5706.89921619834,103.916954773052,831.466715513212
DLG4,1615.34415238135,1176.93907136382,2029.81149985513,332.130630209135,515.011117232203,1342.8371095016,971.338402258039
PRKAR1B,1463.48092628928,871.581091307934,1985.76067311607,468.927057318893,1082.52342886854,454.541474275783,1046.13417563446
MYC,575.577008668739,2159.34085897863,2735.25190452939,1.70477272671508,515.464362957584,1616.24517060086,1642.90468359155
GATS,1369.95948095976,1832.46608216746,3822.23155760784,1524.26621123369,875.741905479603,772.06094886733,1.12990875806074e-11
