S4,S1,S5
METRNL,255.757164720896,1686.63365099172,857.190950502778
UNC5B,176.82712363229,360.333680331193,1477.94729548548
IL27RA,106.665703816878,245.714187441871,1784.49550766515
RAB3D,606.522026295321,1043.84014989236,423.147259466578
SATB1,525.983117987886,4.97573176899447e-05,1628.65835800159
LAIR1,0.382059067379184,431.373607735425,255.20651845952
PARP12,349.876014927118,632.590777365818,659.830084011883
C16orf13,219.372849468881,3292.77545142009,714.010224209815
TNFSF13,263.512513766658,886.082089428943,486.518602686165
THNSL2,414.726802050048,1647.89168820569,1241.49018556913
CYP2U1,1198.42957400954,293.690104010145,0.000173628113838841
LRP12,886.737161438117,12.3024404081445,1591.61606081005
VOPP1,192.569200485961,280.878180542231,1022.50441551875
QPCTL,365.094139533352,3142.93230951804,237.495757349245
ICAM3,80.0173737210139,1137.35210394992,13.4260150533783
SLC39A8,703.822600793302,54.5559779985759,576.940478087168
POLR2J3,601.582653007483,1409.2265567933,862.05472708708
CYTSB,558.762576961576,1746.74877456298,455.928502071314
THAP7,279.28146705988,2223.04302184343,469.843483521538
CLMN,794.039640616805,87.5855788553297,1385.64894851993
C5orf4,986.728547231352,276.935832416827,1037.26944874474
EPB41L1,612.280726673685,731.767665459776,1442.78892863829
NFKBIL2,604.468005395566,2499.15936416826,266.155120108146
HIST2H2BE,517.021841379816,868.780578182492,836.395704890805
GALNS,227.460572129314,1810.26719694601,1831.58100658557
SLC19A1,722.422839487524,2239.51929316063,255.588708378368
ALDOC,407.24234741202,1069.73443661441,893.906634141179
DTX3,535.783313222237,1479.68617403843,1109.11778775933
KHDRBS3,742.358491811807,0.0261847941096113,1694.78733826494
PKMYT1,351.980042192034,2948.2042497163,154.861423699333
FES,269.672263401648,1967.91681755019,661.46873160837
FLT1,388.582061329284,10.542702404148,2004.49719245868
KRAS,851.046277349319,1.58091298300097,864.230365480601
MVD,283.25580411721,1961.25245413001,663.252426689697
IQGAP3,759.649963730511,1572.34874407432,936.984676587356
SQRDL,235.283468480021,416.333879506717,718.346359321622
MRPL55,324.995274215971,3095.05939757759,578.072923613279
GABBR1,960.396656426246,82.4964041212311,645.03057548386
DFNB31,620.230118271744,2110.31783986502,211.912601121373
PIM1,287.889674062271,458.546590695958,32.3364584254709
CD83,612.954335017049,1048.3832729449,86.8781476369173
SC5DL,947.181626556438,0.0110153246506453,1565.6585997535
LRFN4,323.136713261194,2015.6574266147,619.826955827186
TMEM141,268.818225355163,2891.22121123999,414.349037411189
PC,353.941466586975,2227.81740253887,979.775304421313
NQO2,423.764625435694,2443.50861193794,350.842869617397
GOLIM4,713.879396121128,0.0935960464207427,2123.33147778929
CPEB4,1223.16608084365,3.09251155595334,475.804645247768
TMEM138,462.292595359915,2695.59257088022,265.034306472444
PACSIN3,631.782926430003,1905.4396451564,711.962267281623
ARRB1,634.824412040765,1608.26865571989,241.400486794834
COQ4,371.806047660654,2876.8160595743,612.44444851987
SS18L1,812.901692424445,879.696858624664,87.4858143860504
CTNNAL1,849.708274126836,0.0594708929372509,1088.2564961813
LPAR6,702.316706006078,7.50258566093203e-05,753.106382689951
HRAS,353.321999171111,2627.9817837794,879.987268894335
TP53INP1,890.121273567174,7.87356889116854,399.074872902283
TGFBR3,923.13180175784,1.50029649889432,737.06574189913
ZDHHC12,195.793054600386,3016.79123518374,521.615989511071
TMEM87B,518.813816403915,23.0074233199372,2341.72070707676
MFAP3L,954.690514645099,0.79148042603911,665.712661271698
GADD45A,495.155824342779,290.52785549443,1579.34455092374
SIPA1L1,627.340105030579,491.351491497726,1172.06598643469
SMOX,381.616843846162,1227.05084956088,1548.43961759392
JMJD1C,910.549215470986,0.000739783416849945,1573.95133071821
IL6R,898.331500116757,458.642589851175,6.44792212114603
FAM89A,860.043378456004,1048.3908094004,600.530740823186
TOB1,978.043465973036,837.092227565009,470.558970541868
SH3TC2,597.930832397981,225.127505269029,1370.56854677204
GALK1,336.380191141275,3253.45818470595,317.264671477191
FAM102B,937.751153168667,3.42221683741528,849.315554884196
ELL2,528.765143497443,0.0546919634025822,772.465746044807
C6orf108,738.107626156083,2109.63302660548,172.969757427966
KLF16,410.325384555797,2967.19991923628,890.866078383544
LRRC8C,856.176221132248,1.59115367621732,989.979174162153
TLN2,607.864277656475,630.450266426342,1626.39825310277
SLC4A7,826.638822364778,0.000300286473422719,1494.74466423485
GCAT,320.987678325944,2716.84274191825,438.280378909924
C8orf83,1046.16124985318,15.2712505703156,437.790214330123
SIGIRR,361.518428200784,2019.25574754898,348.523246035802
SNHG1,1075.53453988316,98.9723585568127,519.659291598728
B3GNT2,952.480285643518,44.7966218418568,1352.91498082653
