S9,S5,S1,S8,S4,S3
BDKRB1,12.8811522993265,3.20966975851424e-22,1981.89044695748,5.52719587314752e-24,2.16883581581773e-21,7136.51822876502
EPS8L1,3580.62621980586,1393.02819211103,2052.76056639303,1.37514462865347e-07,3.41221465873188e-06,245.213480157526
SH3RF2,2069.94323078699,674.365971588816,1651.38657001205,133.090777298729,4.00044105875927,639.304198076004
SLC25A37,2315.97733309365,695.116366160133,1518.67740831931,3570.83846222717,1437.99537346187,0.000341450986619975
ATP10D,7.3953712744827e-06,1264.98231870708,3128.28472066267,6.36323883738043,1.28652304205119e-10,270.969887709408
DCHS1,1011.44170457186,761.356588265793,935.136860806434,7337.34575757058,728.056002969058,4.32621306216348e-05
ANLN,2.51615782217651e-13,360.995799561888,818.053936695839,1676.94620022036,8.55314320179487e-09,5.73586398562056e-24
GBP3,4.14450258500146e-10,1188.76440950237,1225.41292268056,9.77533832456429e-08,0.256070991775465,5778.63050153289
PPAP2A,1513.63404582777,498.25967902738,0.237931031759641,1660.87911788686,999.137016823225,2690.63694358499
WNT10A,3817.44254824684,4.65738875680539e-12,1716.25623461254,8.55903877338469e-08,0.000189630767598983,988.347608937947
TCF4,0.0926263044240827,1813.85361719008,6.96610084277568e-05,6281.10862766671,1607.70133837524,3.08996349161295e-15
PRRX1,0.131457078327807,303.742793893858,1257.26202637516,3452.60694471807,2305.65131038611,287.280496911348
ALKBH7,4623.56101949262,7.49081520317927e-08,1066.02247952408,0.0157208432552213,9930.21466142493,5953.3844787696
SAMD9L,8.28832119115956e-09,183.836790593925,1054.73350515458,971.188098107606,1.06955364972529e-06,7003.52430927274
ARRDC3,481.131351453386,1290.14863688588,732.304298389278,2135.32508968026,0.000962368480334656,40.2550907461042
ARL4D,2661.83836443944,2834.29810021475,1013.61332554411,0.533431141063222,0.00040962470657627,4708.70438152206
INADL,2109.56566041835,426.463532754611,2207.05543605709,2377.51675867949,181.250951939735,245.853825820991
DFNA5,442.873936126385,1108.98293075872,2533.76641343589,7.24823312453545e-08,999.986402187581,23.7009496526739
COL8A2,1374.51439588935,476.801293639358,2179.17809382802,3511.20663447019,1531.04069883984,0.00947367145648921
RASSF8,1998.61630722278,278.940971674202,2715.42319823087,1790.02445527994,9.78740695220615e-21,0.145105137568968
OBFC2A,3.44088942910663e-07,2569.61780543147,1733.44878607478,2.78849761473969e-21,6.4239446841737e-10,1832.60397749988
MAP2K3,1933.92249275355,853.4305797214,719.810369325933,290.691100154188,681.139140042942,3313.39008836536
SLC7A8,24.6150132065018,618.618464738487,706.753672725942,1666.207025207,3588.27619004008,4009.18051753894
INSIG1,241.688097852841,926.319923977437,1240.56510565895,495.962983405587,2056.24851513893,427.095488737493
ENO2,421.332311980818,1170.59637635318,5002.70009932916,1436.78185269131,1801.03004360165,3131.07039895497
HIST1H2AC,1944.22828115961,1.83779639790782,459.929091214016,1337.5712394949,2996.0009301764,1394.85619435385
PDGFRA,51.85253850328,1174.90602305326,454.194489432182,859.054352208811,17.1659160924574,0.0232099973473315
SKIV2L2,1648.71414335988,1033.36389834837,839.016496616693,1744.62325807132,838.506377702272,420.176112431731
C1orf63,2524.32594425242,1907.57850003643,649.823036278498,1433.90914946013,591.889146647281,4311.95065011543
BOK,5024.80916262052,352.311134956973,4.42627287243219,2286.6430393926,5752.26315330228,0.132508919204841
TP53I3,1324.6568347112,1.08453602054692e-20,971.226020336521,690.912259641817,416.901269300719,5481.36375464875
CPVL,648.065354752641,1906.67237407329,695.414319236442,535.430073945796,926.665407537879,3110.7744373251
SLC38A1,1016.25461847392,2718.05925815135,2763.2161044267,1629.4627558374,1.6938375645657e-13,9.70527507269988e-12
TSKU,1682.06466781103,519.21494136146,1444.0281088953,2939.24955864246,7128.93608284403,1230.36753112457
CLIP3,1799.92876761458,1528.05973406266,873.79296180845,1376.86652930298,453.177277797896,841.140178050676
APOL6,2.4255597620011e-06,1.40336897688284,220.344563038884,173.107932785699,1512.95741287487,3529.64917319772
BAP1,1646.25771566161,3430.9306196396,0.00178241437262933,463.198019960386,7396.54203274668,2.63228036145727e-21
BTN3A1,6.24340745753059,960.97324091407,1481.65151343447,577.619790864589,16.4280260954804,3829.18112195982
UGDH,4.45454094984013e-08,1816.66632197842,737.974345805868,8.22790380482532,354.2500130846,3032.7684202022
FAM20A,6.23540675587941,3845.14926373103,180.865391483784,1.56086173238561e-08,910.372429324003,1822.585486844
RPS27,5004.34107534835,849.857242331676,563.78447002743,2140.33566901715,5915.37872425505,1789.8113730553
H2AFJ,1554.07684765327,58.8195568501236,473.602904841256,0.0122238912280381,7616.63989036113,5609.06299955507
ERAP2,860.213210630706,897.295227509431,969.669113125837,17.8100101219635,2769.07088921157,350.105041367816
SMO,4177.83395967526,1325.65560564049,457.166071305191,5464.64717416281,851.925716647829,89.9384083071117
CYP27A1,1555.64922126653,1704.31175425683,633.717259109376,0.784617066342757,2383.54607789207,3126.66028363015
NCS1,1683.37570930394,604.456930156001,3006.19112915107,1453.69107210575,1368.70167608862,0.339856451018824
LGALS9,1881.4902954282,164.597071676205,4.65956041853742e-05,1135.90019616092,2628.88605380839,4723.43117656421
GADD45GIP1,3127.86277036972,668.669155368684,586.968853390748,9.32895201253245,10322.0548907812,4115.26090964011
HPS5,563.719348477396,561.292883136947,3958.39310508681,0.0398545490085515,1.41596319329356e-06,3807.04743954577
TP53I11,423.152543876487,1393.21822333389,298.749773758872,2100.92329102307,1604.89892736986,3188.82263014922
ITPRIP,499.681641270409,1102.1241786375,0.264202210774618,1042.23923729878,396.871886655025,4.37201826530022e-05
LOC646762,2613.26325449794,1535.956208001,2045.12195972378,1540.4309680678,26.4600640730565,83.0971911868196
TMEM205,2613.42369774721,1917.30243547974,914.091957557301,0.0390066972063851,10460.668207509,3963.22573706617
PRIC285,7.93217012447619e-05,0.00871305774388674,1551.65767925962,1371.82761719372,100.552914069509,6479.50136543545
DENND1A,3567.65781295651,1442.95455948287,1924.68197561108,26.6949624180932,1630.58589751923,4660.51485322
HLA-DMB,699.783674714225,1360.7896654911,0.681347435604989,1011.49498746458,4050.77546446696,992.444473290225
FAM38B,1.82932447143249e-05,2853.6897681706,736.795564983218,2267.60006736813,3.96827334926107e-26,9.62550647557653e-20
ATPIF1,3386.75448765764,267.603242786278,800.670106237739,577.128148121959,8994.57395611304,5752.01803097057
MEIS2,2451.32031108509,110.553043148942,2735.25583075649,1466.3290658855,0.00199890641777687,1823.80357980955
DVL1,3115.27857391573,1072.51243383861,1900.76816437704,1577.57777739623,1697.08267777618,2543.51393671151
CXCR7,1644.89037744648,0.000259891234728896,1236.53801832036,662.137316480687,5.32691069984433e-19,883.677415267593
RBPMS,5260.16346699553,0.00494225458070919,878.796663189962,998.272080342546,8.06381997759959,1203.66916037342
CCNYL1,0.452033751024308,2729.6606673842,2337.61264691083,1.41755043663469e-14,1.08837292578436e-21,8.25414534371323e-07
SDPR,786.371353083451,1637.15168248349,737.760895101965,814.496588607613,1.70811173323508e-14,8.12620897025235e-05
NDN,3888.17112175529,1748.67788603158,2058.32400732004,834.267599669438,7.9554657590988e-07,2392.57177640016
C1orf9,1302.5419160792,461.830295118721,966.798961751001,4096.38871764613,774.869985080079,1400.99677790363
ATP8B2,259.151496203477,1108.52753312999,2572.03011600979,3648.01480287841,23.6115280417808,0.000340027419103724
CAV2,63.3784186919997,1515.36275436743,2344.83493188796,3.55064505287364e-09,862.811492625645,50.5012055341164
NDUFS7,2600.13324765252,1500.37447281149,477.750160860941,0.0182157207379322,10268.8866604538,2839.38950909604
ROR2,128.639235590534,2088.52241691769,1028.43171561494,850.628856470378,267.054236415242,2898.14360187442
TMEM37,3649.23486690445,730.057164700988,806.652304026055,48.713657646737,227.089635259434,3433.78373291347
MRPL28,2572.54852412835,1143.33618502982,1082.13179039853,691.234954472287,10482.5508344907,3490.43907632044
LOC80154,2207.88269527931,1570.42263953278,1546.67704501088,208.144836862529,851.291519830184,632.70450624557
ALDH1B1,933.642598228059,1862.85371585989,867.509017266036,6.76079478627723e-06,63.9434330642725,0.0173810421711668
SCARF2,1457.71606972946,2.89118990586746e-14,1339.92105128464,2161.08985590575,2822.03525398283,2846.6994650401
BMP4,3844.28523184329,1454.41435057914,2008.84802296887,1994.27489537959,3.90101429165702e-10,1735.33679480854
SCPEP1,617.781759440112,3730.82757550459,1278.74048729364,672.930050657894,442.922445068252,1063.22575381123
WASH7P,4150.77229529832,2346.01940415879,556.72936190517,1228.13076862359,6689.56590565609,1231.58005743325
PIM3,2212.66266243112,601.320762027021,1235.06576630714,1.27675963082569,3199.26889890404,4513.16365486731
SORT1,135.468349015414,1917.93612947798,1669.22799840246,2.89566473184198e-12,4452.30703287403,5.29060585235822e-11
B3GAT3,1591.85813957778,1604.34734227311,1568.02150381247,402.720225816212,10585.215196886,3117.05078624725
AGTRAP,1051.61388337255,1581.9274878223,1370.42854261805,0.578897407035141,7994.88501127842,6611.98783820762
ARID5B,2341.34957633526,3111.11172816676,0.935802086973315,138.869003368941,6.67243212688379e-07,3.57467250495994e-05
SC65,565.134831879705,1463.43542061679,977.598312346764,1398.04139185412,2251.55732386293,1005.87267155735
TPBG,114.355525214078,2950.49652920771,3588.9535118113,0.00154598822901176,0.146238410592846,15.880615330254
TRAM2,11.0804375178113,1116.25914489666,988.272576848865,1845.2616787772,405.317668471032,0.651693866264021
FCGR2A,254.75470368628,2101.97972710757,0.0347528433220745,1116.79748733468,2849.57867270355,1951.82182709513
CDC34,2097.36395505449,877.180676178681,1193.17843005717,112.758431770926,10136.1945711258,2557.5845971456
SLC24A6,1039.55258632889,1092.73637913427,3672.90507830752,1.93779176989316,812.03000510461,6232.00338921329
ABHD14B,3192.78213972196,1527.27001722551,10.5785931829252,112.680846453231,8758.08720645222,202.644036583054
UQCR10,2194.34927760578,904.998518845481,236.323724781193,7.63059275884883,9789.80046233274,3710.18514699345
TEX264,2021.56338656065,2327.3310403652,534.993342547826,3.20821530765046e-05,9097.3734166176,2203.71741651637
HS2ST1,0.000284756298318263,1890.88688677526,941.662074027687,1310.48481315258,1475.76889216223,0.123090687220651
HSPB8,152.777257605958,2927.20714546425,2090.46769536293,2.44806268836553e-14,2.22909532522086e-11,4649.15641670547
LXN,1495.09839431383,2511.67349040818,1378.04347083411,280.480027916172,1.43185686271262e-05,51.5133047784713
LHFPL2,1.71010861137033,2697.45899659399,249.81925722899,2427.82610272301,0.0040897708764272,583.990073027772
BTN3A3,544.808458191119,706.432933242157,956.022012752071,954.480125302138,1.5132494009576,2570.88090495991
TRIM25,402.435703698569,723.552749368442,3315.46364446072,1152.69261298193,868.37998487301,2048.83213449944
ANKRD52,322.845753339618,1894.25295122873,2580.28900733666,2050.2278147331,267.41870165187,0.0220103070472653
C1orf122,2248.12503202228,400.385683063516,1173.18499442276,218.523419668869,4184.08168398781,7301.71689329434
CCM2,1270.43013502163,1148.2126532124,1430.02208319846,665.503701141035,10094.3321091035,2989.57239784695
CABIN1,1330.58398828949,502.967446826679,1162.70416034658,1521.5702196725,9954.0073324672,2528.02081499047
C19orf28,1737.7300322612,1156.95756028715,719.046192991076,0.000531987179346742,4347.7100056964,2512.16434330896
SEMA4B,681.189767709262,1498.67299693944,1759.38298083025,1740.08669529626,90.2463177855592,1111.48157884751
DNMT1,0.0828679306584119,1349.60857143288,1006.87662340496,4363.79998174917,585.571502679561,512.843941683113
CCDC72,2871.72073959419,1954.84440178329,10.8278136861477,2.66521985007478,8605.49928856862,1283.59631606872
ACACA,178.343401805041,1744.98590261909,4138.08740923087,2394.44305356223,545.517309677254,5.91554223899483e-13
PGLS,3609.8761411973,710.037103439476,1408.1461524568,0.444245958188178,8464.28842067592,4312.41375083335
CCDC124,2143.09363920406,1348.06165189282,780.992238209848,5.99653938593764,9556.3890408392,2829.70508872905
WLS,1061.22137949565,1875.57629578551,1336.32533112997,5501.88183893044,1127.75041319025,1279.1475151078
MS4A6A,187.623153891283,1300.20494821592,1.35832707315556e-06,1104.8324175538,2693.31020971498,1930.69674718257
NOMO2,1.24448859186125,2711.16017851796,2979.62137508308,1891.06384044764,5.4348928332223,894.390018207848
PLEKHO1,2962.20840737724,762.948641298258,5.23707429430502,649.817493046007,5429.89907823918,2458.84865486629
CD53,331.316322731313,1191.49833259185,1.34675848101058,341.553148548143,558.35626864357,2164.08958558824
TRIM22,0.651228402102738,1016.20537384199,214.115606555824,1728.0701829061,0.0128248599008758,4617.35204070865
PLXDC2,0.409940892693498,1907.22144680568,3481.59713618399,7.97068419904012e-08,0.0901684113790605,1031.89091246199
ARNT,953.57604717881,3925.88296600504,1782.92961256326,2869.56336496577,1038.4593477048,0.224427506521338
HEATR1,903.967626234699,1523.35302133213,2540.77642887437,2942.92292413775,1.45920813309256e-07,2348.89819076856
AMOTL1,990.583234657221,871.158021053896,3057.1937903068,4414.87000119361,2659.16990745936,1.16819096079491e-06
BAG3,590.577578938627,2588.80563442703,1878.33205560367,0.252730273474134,650.674452877889,12.5175385873222
EIF4EBP1,3634.77608738083,1625.22904504942,451.561531104618,776.433586358694,3202.56912475163,869.391818114669
COMT,1829.98239929558,264.172065956565,1721.30849415752,0.772114225770372,2987.94389955289,5311.38593456041
CBR1,1991.04437952619,2324.30738536859,1001.1565852691,407.498204971007,1636.50855035178,4252.32476606774
WWC2,1.72549684690287,993.616595031142,2480.48098316829,1303.89304408696,3.00795040952705e-15,2.65205862181117
MBP,728.950562444416,1726.40337614694,2943.00411451766,950.157471227488,538.115154476721,1436.45206245243
SLC25A1,2558.54193373754,1.82201315567942,1829.87780411491,9.03343723669006,4585.05474363793,5194.78375973089
NFKB1,59.3252067988315,909.232634602125,1650.49600122276,1644.85203136125,1.96211849691806e-05,1228.19267480567
SF3B5,3258.79661711871,1313.58932409175,1111.86485897442,1.63950780445616,8628.03286058961,1879.25012680206
TIMM13,3290.61127429496,1001.70271996933,662.606275231541,381.846665482011,8233.1772515722,3229.22492224281
CHSY1,1.03549845968816,1059.032479213,1024.7989453139,2647.21862868159,1.38514759821142e-07,580.925011376484
NME3,2769.02349783294,775.88914220783,1175.65709445418,2.81184043062302,5446.87037823095,6598.12805496521
EPS8,178.80644345611,1695.41073645502,2001.13664327642,2861.22771896124,2.25369351407887e-06,2.27946815311989e-11
ASAP3,856.960724072989,1324.09899619693,1838.87099353705,2457.12119671073,1570.69977929805,2044.95761533933
MSRB3,757.729736814448,1805.98795817321,1063.63163767417,1117.44628432561,0.000182083478906257,0.0425381081833074
ZNF532,19.1190674682766,1251.60363050265,3064.98871615267,4305.78646146941,331.239783058959,1658.40542272019
CLK1,3397.50489207375,1710.49948136798,1303.94932751078,1976.91137796885,8.14525004686873e-05,910.033584507124
ATF5,1869.89805000807,694.87132349761,1551.56794778898,1317.57183320258,1798.44326794543,5489.31672755739
MPG,3581.92316918437,901.475984270544,1381.47568416981,683.53783537513,7154.20377730102,4605.0307826178
NFYB,1324.64932967182,2276.84561077229,1073.63688160287,1030.55746489403,1.17968693870573,1669.57798527669
NNT,2.41070231909254,2677.80787009135,2446.75744002335,1532.75239731925,818.522507248818,1120.6958140038
ITPR2,1013.24345108676,1769.4861380607,2970.68766549905,2651.56286114026,1099.71441521581,1.51096317681038
ATP9A,1008.66253806872,1850.31308703988,2998.54006453799,2911.36673137432,0.330991011594299,10.7043703115806
ARL4C,100.846733451311,1036.36353400642,749.910156699772,1148.35988786853,450.70489607658,1532.3945736116
KIAA0247,73.540076853788,808.782879979448,1575.93401529365,3610.26926412961,0.0764718947551002,2184.38247630528
PMM2,2191.23501019113,2090.10394362559,1622.87042033318,130.562554938085,1577.28609674509,1645.44351829526
STT3B,3.52409788685379e-05,2234.73627668608,2145.65076736152,2238.68048832106,1.0201478537836e-22,6.26055113448799e-16
DLG1,370.55672518661,2926.96867183565,2676.58129757177,1111.20071516689,49.1666376043636,0.126321022513194
TMCO3,1673.73916166589,2509.61124249198,2303.76906249757,2194.63894074188,7.09184724241105e-10,0.660901680261893
MKL1,1743.54421721847,0.0220583033109971,2077.49007061939,1033.32193238674,2778.98863111409,2954.75120943016
ULK2,1495.50183652639,954.634675956587,3415.0863574032,1357.61837925494,334.636712953697,1799.06354269352
MTSS1L,709.940212417365,1494.87289694158,3150.48354451859,1552.45484294485,3.19087783488068e-09,2734.14482768527
KIAA0146,926.030885020538,748.630656379168,2746.92341357406,1253.12087969428,236.564809270718,4091.32110569866
MRPS21,3706.93363434433,1176.41724554605,546.925392308848,1061.35303136785,6450.61121476692,3427.86592281928
CTNNAL1,33.9153919851021,790.663053312834,1898.25733671362,1279.69483519682,412.906021120955,312.340247643282
PHKB,531.809792051338,2672.81517406571,2305.19272594163,836.353198312496,725.24977240706,1277.13597502737
HCLS1,904.4002095257,1366.63684473407,0.0431508655904556,875.515533387224,2428.97790586582,1856.78104530236
TRANK1,576.878508055738,1667.56226707977,1731.36160558482,1143.88359007551,1.18130100379853,978.761955692616
AGPAT2,2590.8600066251,404.849184935697,1690.57592969145,263.204334220824,7134.22748539895,2968.88204940779
SEC22B,93.1072779913748,1986.27555862267,2821.04258987771,867.706457121699,144.25642732121,1671.18020524133
CDK14,982.224695964612,1398.18468643044,2928.70463299472,1525.99068000105,108.354968777955,1.60336631222116
NOMO3,122.732672678675,1758.55068460254,2124.44070182938,907.190301111958,3924.98554980367,1980.9831404033
FGD6,8.97446978432944,1048.87535244317,3806.66040153756,1302.57735461755,3.24638122025385e-19,135.145095418429
SCAND1,4094.55349441805,0.0166602405762386,437.192970814643,297.370847737085,5524.25221129673,5032.85743616704
SF3A2,4677.56485029076,1409.28381332268,1048.34997552562,1835.73423768242,4997.00212285453,1131.80626493914
PMVK,2658.17184073202,1369.85721671258,1344.95456575818,630.596789649838,6904.18307157002,3666.02736771199
HMGB2,1300.40954700272,1815.63357892589,1035.60912304537,3256.69153726299,3154.72656921569,1524.00531134374
METRNL,1373.37302915436,587.850628369084,1389.31871291497,166.507463781666,1529.59578717774,6099.64901549436
TCOF1,1994.58870144512,1232.58206437474,685.955935983626,2181.87221482413,8610.95600107892,950.287839043902
CLN3,1320.17664375077,1966.08137150017,2736.32063183314,0.644810968133274,3852.46714276909,2747.27011647021
MEGF8,758.143118116107,1499.9498935319,1484.84786364223,2309.61710780367,4690.36406828494,745.230184846772
ANAPC11,3357.10399723072,860.290724442792,1687.91105974076,127.5628368483,6534.77704740771,4780.54690159601
RNASET2,3132.30589946429,2081.53074553935,746.341084722338,0.0363658361458816,4255.25870300273,4168.86152543889
SPTLC2,1.5659874885582e-05,95.9770076276752,2635.27192212813,2289.12127589212,4.32555440649044e-14,3167.37992730605
HOMER3,2731.98520816003,1330.18884197318,1728.50043979652,23.4691234492389,3709.98060605303,2737.75069525618
KDELC2,102.469835646059,974.024090402736,2436.68938311817,3310.15817631745,523.835600944733,1587.50853533861
NSMCE1,2660.08566456673,1345.21237688114,1011.51702086701,404.773009447376,8261.6568328088,1716.16667614367
GIGYF1,2255.212853043,2378.74600433505,1794.26921842415,2283.47468589871,5126.61410168342,790.14262338802
HDAC1,1953.78577340034,1741.96700384513,910.330921651653,2122.39058189943,2395.26006943729,383.060969746155
TBCB,2862.10617675546,1572.44371344444,709.235961836805,1186.70626404905,5768.16807073705,2465.46383599749
TMED5,9.00602241722878e-07,1560.5767517346,1307.06468158558,845.059525191443,607.787386871973,1011.17929409877
SQRDL,1780.33029065648,1687.29201540376,341.585380767477,7.372320177129e-07,947.803300363687,2105.3721338769
RGS3,1831.96244145234,1529.05732998381,603.882641794311,990.805574159833,2818.90651897927,2419.90335274945
XAB2,3663.95362259875,826.972746641945,960.152561523731,1072.05846219215,7766.66018883876,3256.57529428914
MLL2,22.5625252398793,1695.92750095566,2680.70421041684,3819.84997075957,0.0452218908903845,0.000111152291584512
SFXN3,1073.84980606705,1527.55500532749,2874.89259095498,9.41771904940892,1962.85204214043,973.296936814139
PCNA,641.821690303919,1731.76209225846,869.546867385362,2486.80928715073,4507.08553615017,2260.37143238384
PKD2,11.7576708010618,1309.32777187203,2401.42445717069,1883.56974740587,698.209519428096,92.7016659315526
IER5,2469.01781939543,1698.87489265568,1426.68845232395,773.707605509973,2657.14178389495,2127.37689716902
SLC39A6,87.1259574678444,1625.58808037859,3562.68336972915,1688.19280528957,3.29834093935561,758.956205287915
BUD31,2799.25107416238,1149.29955328085,1211.47584084308,677.169466884336,7750.55694055038,3227.07397279824
MYO18A,1421.81832083677,1806.8994606381,3521.48957002836,2404.8492792808,5.43431586015233e-08,10.4063788412785
RHBDF2,472.147385011764,2540.95459704474,2701.32136318291,0.437896218809193,1240.76612887984,2906.30989534131
FKBP11,2700.04482658161,1035.14889773189,1056.64293948015,139.942546729496,0.0026530805329631,3959.82840207026
VAMP2,5178.68276462093,0.137216785601337,866.196345353809,1538.23088434169,3030.24102429717,1788.63034925295
MAPK3,1956.45965913297,2738.3229651097,859.702022700597,591.854512462006,2042.28651850883,2502.38443872762
TBC1D5,1571.50422302467,1720.23463271242,2546.20368042522,2702.83951655444,779.067409655503,103.375500532985
WHSC1,6.90949524612328,1483.42459209013,1882.77002648545,2741.390665124,383.061754798623,482.402572622361
GOT2,1527.05422387621,2082.83714423916,2153.92014086711,818.816712007424,7449.44245869648,896.649140621423
ZNF609,551.157404938436,2026.25193214977,2091.70128296935,3380.30221021196,9.24465743751595e-08,2.71179650762053e-10
CCPG1,32.7249297096538,1862.76664101454,3201.66722649096,1112.79957947419,370.629835841541,1555.948419073
UNC93B1,1705.39212395168,1317.89561083825,1659.47410876331,9.65726635092018e-05,2939.60989422248,5022.38119619363
MBNL2,1399.27281973478,1322.02851903922,2935.74327923964,1818.62714690094,176.610402786842,17.0635575550048
LYPLA2,2446.52294779464,1545.97043561248,1625.65139163065,856.602499361711,5282.39334262507,3531.98241582793
IDH2,1812.20616039406,1368.59337391207,60.8840979560809,2696.06915168528,2138.8159186968,2845.6202714625
BAG1,3063.90333323441,375.931479736192,1364.99739897449,0.156099851573461,3813.17129230677,2520.88158767308
FDFT1,1626.10152119195,1189.07071281516,1702.6938199519,824.533645612776,6517.07737219967,45.0804749932688
SNF8,2892.72340983782,435.81925644872,2443.67702051547,732.589655904267,3516.21773627218,3756.54649480668
POR,1661.38617047828,2113.22525126493,1512.73014112409,1534.25170893801,4750.14690440926,1627.76271596224
TRAF4,1398.70356050407,552.08267195569,1783.15432948019,2123.22478716919,44.6440725724778,3274.93572784976
BPTF,26.4820137636335,1180.81908555482,2410.5381927468,4349.34463190308,0.000288124233038963,0.385483364920937
BTBD6,2894.12882144527,0.000790014083486436,1379.16228653871,1412.59143417815,2455.33602665772,5432.10454481899
ZFP106,255.611125777226,2043.22684408634,2941.92188542325,3006.60427487377,663.306357109143,0.232962936417904
TMEM106C,780.717429571298,1152.1443079086,3889.84550473931,1577.60736720055,3429.87498467947,2839.3653556935
BAX,1851.43824762713,454.83011768776,946.314822758856,912.930482276878,6325.5030755449,3970.25400290987
DNAJB11,1622.90489608395,2701.82936852105,923.665074500806,413.28720156963,4918.60157119395,1806.89257149659
ATP13A2,1435.22522978067,1202.9615857405,1619.83653849307,1843.39128497587,1484.72192328121,3140.62263270625
FNDC3A,1097.62891649585,1482.93819030092,2249.78077096384,4586.37538230268,0.0122834030187937,83.1264698356007
GNL3,2176.11279614824,2566.07641282608,578.125024197686,849.395005537531,1163.13658512225,0.66844746906889
PNRC2,1667.37602608083,1451.3608000953,1272.06528452386,2281.08977459733,1019.23601491284,3504.62334420838
UBE2M,3029.61819845355,947.708181594423,743.456096251668,1071.54060037196,5849.82089732295,3282.01565504763
ABL2,41.7835002081914,1528.6902926192,2688.94474264841,705.882583824844,4.56717187886392,1.4859502568981
HDAC2,2473.82616659952,1761.05750218507,1005.3942839185,3989.66047493545,1090.21915678362,1.61517719174893
TSPAN14,3625.34432463319,830.037775284192,652.051066292466,1880.87451497603,54.3660710251149,622.993408023095
TMEM173,2119.17534014699,1408.63763629617,1668.96990685246,1939.97994694886,798.208594635133,2637.86806767678
BLOC1S1,3324.86957674273,1456.09495945696,342.378017524349,24.4110667493185,7100.55655153673,2385.51435394091
CDC42BPA,47.0454939139689,2343.45663693295,2283.81523345149,2471.13052812255,1460.61119468055,0.0420032923986157
ZCCHC24,2642.16213859588,1812.98571383141,1648.84103784362,3373.80880603416,1030.61455819696,1721.31622050957
RAI1,1582.40764056862,1536.37732789153,2936.50952146039,3021.39022019221,0.717703552411075,21.0074280325113
PQLC1,2220.30982310275,558.85390059516,1111.28519820036,1038.32092185893,5890.98846210447,3781.71871736545
DNAJB2,2335.81784964,1846.88560854921,2183.53705348468,1049.00846831936,4891.59182971759,2977.48235056799
PLEKHO2,963.56051396134,777.74721054915,790.003948266987,1657.72355918409,1781.24955168704,3542.44759840971
KCTD3,763.70146275633,1879.65692010095,1451.77123215401,2131.9798329889,0.208678953738056,209.26462924824
C8orf33,2307.7201714738,1552.86325859107,2747.16544127747,1385.52133698632,2076.73725513099,2136.06955527221
UQCRFS1,2132.48897961309,2005.3381796324,363.511676690399,1059.90953789905,4158.01804980198,3284.37379650946
LIMK1,1386.24938725796,2137.97009699971,1635.34550842923,1664.73948367818,218.904894427973,2007.15740858466
KCTD20,0.36286684618226,1740.26863896593,2545.13346937893,2690.01283335383,2.23027219610606e-16,1.0704397614007e-10
ASH1L,23.602549254052,2268.14170522911,2127.58581191686,3762.49312505543,2.03386944155025,5.3630718288785e-06
PNPLA2,3768.61862735772,794.227474407892,1111.95409105707,66.6190406358305,3386.87220045924,1918.63103544927
TRIOBP,1560.54693553944,697.329175699568,1146.04834331983,1133.56518527706,6433.03624694155,1741.52069444846
NUMBL,1937.01011825647,932.623414299439,1803.28770558319,2370.7150482018,1343.54012278863,3289.39570639276
SPEN,0.170039256483242,1783.61291605707,2488.66486111938,3486.92492756198,300.640730072822,510.285358382422
SSH3,3246.8167772497,1130.05895679116,3185.54375277359,551.269808678389,569.689678583688,1848.93207180242
C19orf62,2504.89591017762,1553.45030639052,1324.9031912996,924.166161027388,6949.84911876618,3037.22481212159
HDDC2,3708.13119633469,1407.42366945803,1495.73463262081,633.91626404192,1920.68349980525,1734.85099167365
GPR172A,1137.69504368797,1800.27995801596,1619.27073223523,0.706039973139768,3546.84052837718,2804.75310974629
NF1,96.4581995136628,1761.36311687047,2809.51194793919,4508.71035220041,2.86248797064547e-08,6.75853706913344
PRPF31,3173.87255724597,1021.22928857874,1651.588557798,896.97622184789,6482.49312762479,4116.67830463722
TAF10,3698.5569756279,1299.97792190238,994.105791354422,82.7763005083465,4250.72306688812,3936.09639037156
PAPSS1,2250.27137961838,2116.83155281046,1798.36158894711,1936.24149776833,746.261023817329,2249.70798342747
MRPL37,2589.78869074219,1255.95529551343,1589.60460646427,757.93136929049,6371.80172180986,3141.9277557706
SNX6,1.02077418001934,697.930821867476,1389.59483217028,2262.09954044953,0.0118938155560058,1849.17087001307
EBNA1BP2,2411.09693206202,1399.85548276195,1540.9662584808,4.73481789357478,4999.60568758262,2671.8141026631
COMMD4,2811.32475670443,1376.92792116608,840.06956879464,64.559914090042,6611.78288850932,2926.09090856734
MOV10,201.44326632713,767.41479243626,1415.92811064048,1883.25985590373,3151.67691380144,2818.6848190521
PPPDE1,839.040575928294,2494.70726757486,2093.60920118837,2246.39142609186,448.690944349765,0.659166797986668
SNX33,1683.2134497656,1498.15774273179,2719.12731927161,662.114983286388,448.195092259931,2172.24366450353
PPIC,526.181368687324,1562.02056137985,943.595461949879,675.100456014309,1746.93501048787,1928.37003211395
RNF149,1111.49265343644,2009.58921268624,1315.76182019506,480.737225593016,522.705659336093,2435.01445733951
ESD,3182.46060414709,2323.9265775318,358.500324420687,1562.8491262747,1697.77768576184,2.1422661361991
IVD,1611.8556074187,920.86553715973,1883.27278911424,987.635279961531,912.326587853271,1946.40575004568
