S3,S1,S8,S10,S9,S12,S4
PBX3,804.110600257068,3051.9267801519,1148.40886143017,5.44255122340597e-08,1009.45236582029,697.225890204205,905.514657454207
COL14A1,0.000973918171058857,1353.40026180397,1110.48366443783,4.35563873569977e-12,9.21334349155717e-23,126.616216384373,3.02532357577811e-27
GADD45A,332.480795636796,326.235070395116,7549.12990555378,269.833625165735,1324.12142877292,595.563679262237,981.570835564228
ENC1,2.02942147531981e-14,1828.23107572161,1419.9537742022,4067.60751654627,381.399696841143,1628.15293075138,7.69814328895989e-09
PRKAB2,278.716357886257,3251.94404370474,1423.29699524201,522.900277408172,5861.25080106989,132.771846968063,18.5061485986851
IFIT3,1.94425706499445e-12,764.309352301311,2.16500775187717e-07,6.81665189933606e-26,1252.33866267229,416.012310846215,3775.72340363128
MBOAT1,2855.70351204873,2262.79598595052,669.529322169354,1499.38721959371,0.226422136035474,6.85158098266701e-21,0.0959464585844981
CYBASC3,1299.32661440568,781.912317500769,688.579323181442,720.321870949887,7327.04051128519,1698.52636322775,680.593940883882
GALNT4,1.88994046393461e-16,2387.59139453912,342.059762238028,3241.76903060449,32.756519790137,187.241477846406,3717.78368141594
FHL2,3.87715349957997e-16,170.337348122931,1165.21290846055,548.977410601274,3.02464596009717e-17,1762.23792516804,4042.62223305878
RNASET2,796.591707387363,428.54038149684,435.520912773477,3010.65845573779,945.319912510356,1105.32696762091,3.32348270011505
LIMCH1,200.977231049066,1870.34141813654,1057.25374664801,40.0047999431703,887.715460066232,4862.32481354841,1282.31092003902
WIPF1,3.95630442446992e-14,38.1332787367255,0.000229059262663191,566.332706049175,1.67698501651225e-09,717.65930956444,0.00332809441811961
COL15A1,2.70876159963382e-17,2113.69880921048,1465.02927590848,133.060540579204,1.50310274640736e-08,14.2183888219666,2.03629927532427e-28
PHYH,750.978608555717,1615.70814924726,910.68639500534,38.3600089757534,7609.6947095387,363.150985177985,783.927744561232
COL27A1,0.127995255348198,3459.30945747491,317.487554545048,2240.84996305113,348.310309303778,424.214025398626,887.184014978719
SPHK1,4.77204280735554e-21,1994.45926988702,4.11886650619447e-27,1.93285529008817e-21,0.00146959901536085,2344.35129810766,2.03729315083646e-34
MAN2A1,2.23537463005014e-32,1519.80006846902,1713.06087991337,145.998311130696,1118.55742759068,1642.63229684805,1819.42392819512
CD14,869.007986425725,6.503821221887e-12,240.591302732361,3.51894036965205,1714.11153084023,2698.19019935657,53.0597443455332
FBN1,5.38565609499144e-13,1513.01718442132,1815.2211634874,2.35232295642157,33.3687679163752,771.153631127588,4.00289527404318e-12
AHR,154.260444222964,678.73502548168,2129.02066312823,1137.14126443952,818.303220560993,1208.25995121647,728.507828906797
AIP,2269.86283551686,623.646463736687,451.737264381496,2878.88149218026,297.167455619617,1516.31539527228,152.733220577235
F2RL1,1981.89329814454,1264.35495906384,416.796776796461,345.674641185965,417.783382982476,853.122824303719,4636.77363088423
NR5A2,92.5279239004532,3856.67277682113,2035.72319588368,7.17510476795287e-31,2136.89120071949,613.071155737787,1.39112633555907e-16
MXRA8,644.029410198896,1274.20611475475,245.23006155666,0.0088832216246263,54.2327367504268,1261.9455764913,5.23296954373188e-06
SLC6A6,1.84309524227907e-08,0.038358437473583,652.52131894486,613.076114696735,2.0923708857005e-10,1092.17880168501,4288.54528769904
RDH10,901.586698456155,910.731007471395,1676.73821985096,440.264346996683,1299.14263350963,42.5509332095847,7513.9860386316
CYTH1,308.653010613445,622.108531540466,1110.24818834454,787.868934310086,1321.80308880687,452.955530372089,773.064844055941
