S10,S4,S8,S9,S7,S3,S2,S6
SMOC2,225.273358610671,579.777816121833,144.829286475275,26.6197950891675,473.736112780883,36.9963288887791,1363.71981534045,544.970683144941
BICD1,804.93030399795,1436.42598882884,1829.64157467983,1937.266507485,1516.50775729922,0.000761876435936984,3.36014219836379,2111.98387652604
TRPM4,661.401758502367,615.245890499201,1.88210152280937,123.550465435441,150.935457931427,229.461766840292,1984.31599434284,1636.50791966996
SLC43A2,854.462993051154,1.34373177865324,1052.07495376991,589.021068958323,1821.2831163801,830.238935655098,309.269502690388,794.119080523519
TRIM2,817.273856613389,117.375312569994,1629.94999533113,2738.74451476063,292.45368518385,551.264554859542,1429.06433305945,1466.66472914615
GADD45A,441.818067082836,638.53252318434,36.1194538874628,96.9002147343968,1136.93100503132,1167.1658982047,1956.80524242451,7563.54365693591
C19orf70,28.9216726144468,1710.47681582454,3.33589368462766,0.960168911371231,63.6738572020385,3631.60673092882,1508.86034562103,26.335358766985
SH3BGRL2,1107.44518318852,686.37032492513,1620.73293308207,81.537005175574,899.638854568199,1102.32389243663,60.8542994171181,1391.21540657057
PTGR1,1311.23225986602,162.226269148848,279.922041362292,1313.65232966915,1138.05445663527,2097.5503262865,545.194515346464,1751.13948281329
SNHG7,322.28781430657,3362.05874941241,907.676938767349,636.186536070133,1.36002143027308,925.407896650889,1326.23418126965,213.690703985306
B3GNT7,498.127244813168,547.142120953824,468.891626062011,1119.75369796522,1510.58045332365,63.7412524926326,1788.32394172705,1770.60428433454
CEP55,1556.82170640909,0.0126740376212425,264.109944648505,106.466492131925,227.479792700048,984.566348590373,450.102016689085,0.0130560968404753
PLEKHG1,1076.22045185195,76.1806306446587,3006.7500400263,4176.205469488,2005.17556675043,2.00015069777,143.708779938764,1537.10383467778
ITPKC,183.723385690836,5.58222756745979,2461.08618677476,67.9240376438641,2.11496319061183,549.750838710653,1548.90730065343,4517.29634221341
PER3,1001.18699485113,767.305274081647,597.926300917487,212.799657289261,1.48814264445223,0.0118395636901991,1434.28978089017,1420.57915492329
CBX6,497.785955828027,567.656299917029,1724.30188969801,262.945671878893,225.424952047823,0.17507499970805,849.418010152365,853.771205057381
PMP22,398.586787086815,407.214356575981,5.95402164850142,39.3561634683413,11.8261151076574,838.522676117621,384.864355613249,612.170269042867
ZNF544,1044.91506988633,1050.38320025959,432.423213165015,474.873311842571,701.216207022962,374.735015077076,360.14831642006,11.1987142042667
OPN3,551.180246205213,1844.01896478313,1544.89463342597,431.22877876448,1107.24770579242,1110.17482584776,122.895643786525,938.870462382806
FAM176B,44.5951980135574,0.778086446849616,1273.66415747572,293.34295915377,3811.94941893759,2447.10149054504,302.751672054175,33.6310910693085
PPP1R13L,331.737040301469,974.969722182649,1170.87344678351,352.786257648411,23.1435300920548,0.204090174330261,2527.72443796344,2966.29748766253
TIMM8B,283.46754636821,1187.62326052139,41.4583551656124,0.0341271195055226,466.863793696312,4166.06552958496,902.376941507186,88.8375400651825
LOC100132247,1082.87304343411,506.31092125408,903.030133105122,1061.62249935484,0.000810479513623422,1.23905213113595e-06,1098.08920049202,3070.27328240102
PLA2G16,481.146580283409,586.348214062057,0.000829173475599134,14.3589515026379,1639.55138181099,1592.46570417038,1919.6073631911,924.978201966922
ARL4D,482.345424648395,2195.72763426966,0.0379972889850016,878.521320038057,227.229529929005,942.23152835696,1369.21037766054,367.095497717598
TCF4,550.101085649867,1103.96086090331,2594.04778617904,868.7042754984,4.37644224939982,6.23668491852814,29.2949586958849,320.046012130067
MFHAS1,809.538039010043,351.824987680527,1278.60552602609,690.989441181274,24.56218428953,0.258489850609161,1234.45495075691,1714.83425030258
PGPEP1,158.051297049608,1438.28305840248,1472.98067202936,419.43579544742,674.367903117281,6.6762084727747,1105.23462049717,4398.30802737897
UBXN11,1064.77893622298,199.141566604131,1605.22404534294,2324.42234199904,0.184925418955065,1082.22882504978,730.329676801193,1885.28509706433
MSR1,164.22565734251,7.91672708138949,6.57701211174776e-05,4.68481508865538,65.6783198281513,1579.1395748384,99.2804305924367,39.3064097981361
SLC6A9,719.208522424328,310.327082285252,1869.17459017742,1515.22572801407,3715.99717428673,242.286843884907,453.914929535553,9.04462032973701
ADAM8,457.558901164815,590.960877054655,62.5131224883919,50.5079680857228,392.357745082797,348.443788624858,322.785915262936,232.359948013544
PLLP,75.331633171937,2486.35506063485,262.846043166638,165.292665847795,1385.73217688379,758.793558667738,1745.12715436441,12.945809759201
TMEM54,387.924152172612,0.401712470765908,438.523721896024,0.052880320027701,321.21093143188,2693.76125933248,1283.52954528145,606.505920360309
MAGI1,764.578588614515,1552.26279870087,2146.23112211378,1121.47020549494,1038.61132021605,4.67007969851999e-08,29.360131372359,1519.04119460724
SLC35B1,454.371228780027,1019.43922220594,800.53931112136,495.738261399182,220.238275462272,3168.34314126052,1030.18072719121,87.6280691093897
NDUFC1,272.876066030384,1837.48844886782,220.560752339418,741.129903272023,26.4499746536534,3591.39887433795,1117.07259537453,748.958797277449
RPS6KA2,850.397478104648,782.967177689672,981.575520392415,714.728689340732,1405.67213593531,0.234416257821654,1207.91300199166,1840.27738286761
F2R,761.07538120568,42.0952902099401,539.642285805248,260.04503580751,254.966217537439,490.858597444235,150.3945873098,1556.92931343737
IL6R,937.237327266598,1185.35650309031,11.2207426119522,733.507263385587,1449.17827893195,0.161312368776479,216.360617901897,848.36984516972
GPX7,568.953876950979,80.7910356131452,1517.86938248852,0.0097855483721821,2177.91434912335,2320.38618806945,0.315659942170523,15.8334115248428
MOBKL2B,716.171039620123,1370.22578907448,1324.73056044897,860.28366736702,198.977767239054,141.09216165053,1218.26030957326,1346.29836670141
JAG2,1032.72302462524,206.3137120572,492.67918536644,287.848244092335,1011.0878286072,1.53152272365635,1192.26412030237,415.775772573496
RNF43,1470.84575179907,418.844913819701,1743.56347890935,465.908563498587,1588.03447514936,467.011310594893,1.63503120720113,3371.01051164148
DUSP11,988.724096205931,1503.15260350226,502.179675199065,219.888335506791,2444.54095475865,1936.66202180996,20.8857468911237,360.041855139043
C21orf63,115.635490105407,1251.26485159017,9.43973748010807e-14,155.913595004706,0.00164117320261744,264.791086338836,2252.53537641474,1831.34930560285
NUCB2,1247.55319588014,332.617408995971,708.081457251502,434.83503272877,1039.02213224166,1178.26908072017,1043.59547070321,238.183701278382
BID,426.735547046239,1146.74763417434,5.53672459610943,0.182870567239543,72.959476020227,2361.13615389291,1469.21642354793,1.07788802405991
PM20D2,1296.52833253237,2076.47530190952,563.126960130895,28.1054741052242,71.547761530506,516.580366831347,64.5706036446567,2035.78671561064
ASNS,1151.84277511394,560.620148432539,443.970135862862,858.541379920801,873.524999369926,2170.89472174641,666.012552443849,3.28816867962608
BOP1,588.659324546118,778.354333855583,191.537178785304,749.043196309578,574.173545119401,1100.18336730265,2348.35060368077,848.113960282847
TGFB1I1,323.067131722441,277.619988285685,319.010117749398,103.441666887969,109.088297494056,811.898094601829,664.722557495488,350.937197337199
CISD3,186.023612384044,1046.00425306013,40.8966700021115,1961.7940723493,679.614347280506,2430.41582078722,806.455707416607,496.688692860121
BTN3A2,803.392585044888,1653.16749706467,305.904030916109,1168.09980459284,511.432397433834,9.29751716860665,90.8878799238034,157.479681457377
METTL3,1207.06676695925,1007.14118609701,764.691551491027,1058.74071416659,1170.05915290723,1205.06529132756,715.502719302097,504.586468916029
QTRT1,847.12725462984,1426.12269857068,486.813520036175,2519.36877725496,783.064385262835,1531.02505992829,683.580541380888,818.084940418491
SH3RF1,800.723161237676,194.766314998627,1648.65963447846,1670.2111771192,36.48820224793,196.921049427668,404.975413570197,1441.77971007819
CUL9,1002.43873197016,878.376424314782,2127.71011555151,1996.18286379453,860.065081669594,0.00246011720601877,118.059856567723,371.989817462632
PPM1H,995.355783992468,316.291204004113,1490.53334247823,1358.13432781439,4819.72162225298,463.592116304238,0.182625536041212,390.366179760131
C9orf3,887.06296139977,236.258645378334,0.20797689305624,38.5040910993861,167.579648398077,1551.52175655237,1844.0741677038,1577.36420098801
CDON,523.985066224524,1031.94620091465,2307.91011618985,175.070213645128,1515.07258149991,0.0840675066804543,57.7733386291839,2582.92993849819
SNRPE,421.053903530153,2463.56671894952,1151.3985886364,104.197652784423,114.942071746712,3118.76778299768,85.0314728989856,11.8312566803064
CYB5A,404.55457378333,1445.68561318768,399.96759317019,4.7227053230789,2097.85162855739,2808.47032589448,595.642429592866,0.29943073475352
ASAP3,485.846654605999,244.894123337353,2099.88091223259,847.105357613389,732.302178963459,2.65359088424642,1510.74522786035,1268.95819318701
GGT6,700.889291621652,221.248553820602,866.900516597537,368.831266613382,543.035710472036,832.270407280819,943.025291509524,1033.8407760624
GGT7,556.362252527062,1203.00723607435,2198.97417890567,963.729594629528,115.167475246711,797.125885848336,764.781333132117,475.463306136373
C3orf21,990.679463373614,72.7024932287668,2855.08889955971,766.965112350915,1853.26945694533,1436.94800998311,25.146799204595,2.95951973633111
WDR90,1267.89906879172,281.590946569198,1694.98887824387,1773.84508187684,0.186305093787605,0.281653688810902,115.273776729999,2245.74072369345
NDUFB3,431.672326117164,1629.00224432986,252.644756621621,55.4348737404947,304.072731730909,3744.45876972582,1078.18018377829,52.0000108335555
MBP,664.935682645803,1443.44536803087,718.614967660278,406.851810956414,772.527217709686,34.5908993097413,1655.59314069062,676.123783040516
NDUFB6,626.328723917215,1297.47772856766,67.0596789434894,47.4830620004131,124.423452308315,3941.11055970147,674.636054984463,16.4329678110718
BTN3A1,721.46262703984,1784.45058410281,639.172888700208,1715.85474403179,576.650033046663,33.5888883134574,211.367039666072,366.90073561719
HUNK,916.040096580703,383.256569046075,309.756995821197,3988.46268804584,447.262315055011,201.154044783687,1090.04391094164,1046.09184324387
VPS53,1269.16739857979,319.985428317669,1784.58857676627,624.357000951451,989.580311915911,4.62346888360339,257.745043356452,53.8864251289443
MICALL1,906.022604225614,216.984731633458,1697.43980842419,1002.91073368869,1171.70785827274,10.3010423969427,1285.87539923365,105.73171278852
EIF4E3,1137.51425132662,270.737639533264,0.104388799443593,4.15687694613546,1009.38568294671,1084.71562984968,1075.41790704669,526.00354183945
STRA13,732.792764383255,355.668020908652,2.93123181107467,0.000461213080659445,157.048494707161,3631.22266591342,666.936313687819,1.2988405786515
BRF1,1427.52067983544,239.219082958006,648.667358184939,786.434648951287,1557.9961165369,492.04079427086,804.402417402366,409.960776214264
C8orf59,250.160434185275,1286.44332041269,22.1346509307519,38.2158062427108,81.0311038810266,3519.70469813713,1256.05670002033,499.345900566861
NUP54,795.614932713659,952.86852194166,429.638418890316,567.895203706626,3357.24315637402,1703.52668033846,359.268591130604,64.2967751178657
PQLC3,436.460858425418,692.35653168659,54.5733992046362,5.04246774376044,1979.79377193824,1644.22320708958,2209.45735673929,731.154654247309
DTX3,906.101023700515,1032.96632543846,2661.82509872549,1686.37027661406,2593.25069180188,699.8219846108,48.7655338410163,1679.63403136983
POLR2F,539.426341213191,1403.58984560601,351.924367291902,992.625824949607,192.129956742421,3385.23778615184,756.395556977452,1.15856082657272
IFI35,285.633145287341,0.200984532549332,0.236747511389533,2962.65472956144,0.170817960745824,1805.6435056212,545.028223044931,8.14760194637693
LBR,1379.34264571872,35.3476218310988,2223.16711781502,13.6101720891631,91.5431337710523,955.746261086808,1.62455860383537,10.6241775722856
SMAD6,573.643360042798,641.293213446448,748.767678410887,1134.04259750167,1033.76284423084,200.82391768581,1759.73889374176,1491.27393106701
CCDC90B,414.976088207195,1322.96963999327,587.153140582682,13.3679638676623,535.469498445575,2611.97106591137,668.467207094723,359.743539622024
TNFRSF14,288.003224133568,1034.70391690223,0.753135879475639,139.875870422782,15.0066324542787,281.783766512112,1366.397700855,1874.93422086708
CDT1,1345.63604606324,559.445413889049,314.594741978056,4.77953323032265,100.929039618217,1307.55678642622,71.7222245926901,0.112450457234874
IFT140,931.175468734245,1160.7755863305,2589.11696321105,2153.97832597791,35.4979075928811,8.29066393018516,472.157108489686,2697.92883235132
LMCD1,689.208820878972,1168.99125510986,100.67479378193,209.456032645753,629.041687758674,185.077977791832,1126.39280382614,1744.96029895338
PLEKHF2,458.46129379705,65.33150406743,0.0522319556676647,1.89437879099105,579.086095447737,1591.69004359351,2729.22016432703,1651.13477066315
HSD17B11,616.075117998441,1820.97999056672,704.361348853736,710.129333219483,233.049998853667,1737.09111538254,2.31638151589009,2272.13152214266
PVR,1053.1172639546,0.265475045355487,1186.44025262563,302.116848761639,204.136046821713,665.367098389766,1582.50381157315,1274.3120239845
MED28,573.215865555844,1760.75224901065,1468.77940488709,595.998053149932,545.923279866736,2781.88579682044,48.1398293450889,356.756905386787
GLS,1189.47490480855,949.937392201345,722.703202529731,196.705534480797,516.565825456912,525.417527526541,163.515515114787,1096.56123738557
MRPL48,401.141190408757,1195.48201200717,521.589867340425,2260.86971669591,409.284514455252,2480.18653265453,807.551592018939,85.1006600183151
CCDC14,1588.94163666287,805.588279786314,2252.37903271936,763.209902508313,37.4129653613968,73.6406198179823,6.40337864760892,1752.57836271557
GAS7,450.660591704204,831.767990689202,1056.44476235184,5.68215722977363,1247.25385018423,5.69518005792496,5.49984739882348,1167.58116972801
ST6GALNAC4,656.530967184269,1619.0032992914,1.98303325375423,45.7954874787939,599.712053500818,1105.67629699072,1770.52685410513,114.409405250356
ACSF2,246.373706446415,6.04300589693435,1117.87922589999,992.46067136071,24.5229229934065,1878.22430138591,1203.56931100745,2475.68882016316
AGFG2,881.739514468365,1374.03041447619,36.073307342356,452.135892619253,437.162194913592,127.684987878871,1802.02501248414,1665.78616043787
NUDT4,858.168731847098,1170.23773058528,1346.07885566336,388.04440010201,2628.73627397202,681.235013631341,13.8679944394434,84.0189423129306
C18orf25,953.804875273942,78.4563928952493,13.4368007636098,1379.49700995992,434.874770467367,1235.38043704304,1284.48549048218,1107.22044946943
BOK,700.180405093281,545.013129182001,674.027404787572,1477.27705038281,409.360455433656,1030.90665812313,1890.59127837723,180.037378018174
PTPRJ,551.070433457218,893.223297139349,1591.329521162,417.933333124868,898.608645394052,0.016120934772526,891.022610478624,312.000367140991
SAMD10,887.670514582368,1098.38944165655,282.262785839358,2730.84765029057,64.3779356365971,928.34599885845,1979.53449593378,954.197805726389
WIPF1,438.204637690213,47.6117542472816,631.681213833229,52.117108785434,0.771756418498873,221.025428711946,23.1267391205156,189.689939587926
KIAA0355,1070.8441205486,392.293762868268,1895.42395645609,954.850777423626,24.9582020708899,0.111395536503162,275.511160498079,2941.00843304207
MYO5C,1132.1495294932,1432.24963589933,28.0008275953672,388.516297525863,30.7457648523135,0.00108300479972821,1757.82072112674,2310.92311543576
CORO2A,1270.78496597215,3.64176173325545,201.877460974865,644.954708189185,260.308564714251,274.896754022068,2543.13677228693,398.837425977864
ESPL1,1555.65083580389,0.0239776659853596,1833.25501840146,572.351612717086,1088.25818986471,597.925799805201,48.2946093044446,8.29787560702423
MYL6B,506.292996368395,1510.39537112751,1912.1313863704,1376.49830234574,1880.15482964889,2717.60095200519,62.4123687423965,77.1773366596254
ANLN,1507.94175196848,1.91571994049877e-05,644.96447935725,317.26836404251,38.8279085531075,966.770817433791,719.580512190076,269.158973682999
EBAG9,594.506749719394,1012.78187695228,1.94537612814997,39.7360174280365,466.51087791238,2052.30430085256,2495.40900358168,940.385353515656
FBXO46,960.496877490658,1077.59405997013,1574.61129206497,727.100183766676,205.574617655643,204.794619191028,1078.03324933809,556.787930345633
RNASEH2C,844.414568936982,1190.08943405795,174.963035572793,70.3318071060111,186.073495619882,3454.12181841993,959.210496028939,325.903830366775
KIF2C,1649.18022480463,0.00797335520730275,779.54025472216,289.823899509851,655.168700043004,1796.6988060412,55.1203644582197,0.254043865189853
CACHD1,1225.30425635382,873.83495926006,1972.58088180869,623.776086644809,1836.24921430674,0.279250240115691,41.267979947154,1136.42631552284
FAM107B,503.567959431335,411.995360416267,1694.44491940012,207.83886248737,787.212524475475,1220.80545967451,878.656554096098,885.47209337353
TP53INP2,1105.80053301769,0.000609273655984611,1326.79968958068,2476.24654778101,695.668588582752,255.447718150204,601.496319474457,125.175310059016
ZNF83,1180.47879576912,1530.47184875061,480.056938589048,981.11789259419,2.36860107823018,26.580528757298,1213.92436614422,2314.61092122309
SNRPF,837.908117188891,1178.40146417881,1186.66319749496,696.323793651753,824.371993086377,3198.67803606152,173.946448636664,72.2301717330287
SRGAP1,864.552141437511,9.72672492702969,1421.93239474857,1717.94454904937,760.468616204293,0.0158871236071454,1973.00663510288,2175.04204066558
SLC25A22,1156.21475265775,345.871591355403,900.512720243117,1996.9246700454,579.268619667532,627.053351436382,1501.2527785094,759.066605673885
GRB10,909.456119182559,10.7179657858111,2306.07300000108,1349.58923976099,271.716217250352,492.790212354501,433.091499523501,275.105777057444
NRM,1008.41666400362,201.53929378427,872.156866239366,1.08262467035779,138.494936026448,1717.02478265194,69.4625490679264,99.1066911041741
PCYT2,1112.25565844008,202.051097430277,95.9458678211068,179.636154521124,342.297135868481,2135.77995843668,1592.57719295061,634.979263863516
ACSL1,462.43120443045,0.0136248480650463,4.11700318543606,490.166564784807,118.96781209676,513.291749788972,1108.47192500868,332.824884271385
CRK,1201.54616165836,322.583425745801,1115.15685683264,376.512244034624,3599.80137356616,55.8535976506763,469.974298273175,50.9176087181024
ZBTB10,1253.98772973306,503.252009108225,1654.18797505258,1389.4637524813,561.841895909871,7.32307008574234,1016.11119268038,2577.69883075163
NUDT14,456.409275721561,482.287805960434,260.256606925659,755.727354620423,656.13999377197,2305.69398922348,1152.78248245068,653.994296159022
LYRM4,278.500474556256,2581.1332377098,1479.56705969274,575.295759781915,733.046085495943,1908.70133488697,2.45843124454761,0.000356975067097297
VAV2,994.515784797899,215.373148982197,1248.91669391672,863.037343166757,116.18124529898,0.353570008314326,1830.96230579833,1095.78095462645
LIMA1,908.944433748745,57.1423751965889,662.354436622445,200.975977986999,1328.35547830527,641.550676723857,66.8786097489409,2664.17308232074
CYP51A1,905.978625459786,382.181184304704,258.4414368711,171.608642001155,950.186745688995,1230.51835147356,2209.42548363605,11.417813756497
SORD,1099.54810586421,1860.51324348554,390.942191295024,858.638424880345,1545.14335583599,865.140235555368,502.646983652994,1302.69381717285
TMEM55B,608.653268542072,248.29266157907,765.176344087647,634.98428175544,1366.09650665607,1800.43371507696,860.907663049019,310.451251414526
IDUA,536.202923154208,571.209556213746,824.972293999404,1087.28785921685,332.692471208686,1062.37665739725,1442.9010649817,2503.89806249168
E2F1,1418.53651297275,0.0375282867566421,1145.81480191822,590.548635193681,868.61867175647,1811.41493522937,217.12354744102,2.99772459649601
SDF2,226.896437152597,1298.45799682903,1211.91742640934,1902.20087763589,652.015075197991,1971.14089938495,680.67528417088,101.897612166757
SQRDL,68.4790600530079,763.193479380154,5.43252322746304e-06,182.571739509105,258.496572380194,1168.05108096577,1420.25423363964,477.688602271241
DEAF1,898.346189039284,1718.08652424351,885.625986313154,943.538801360171,141.131710296684,806.988555974162,1202.30602150801,608.470283036883
KIFC1,1655.80054663547,1.26297673926984,1001.56382117224,239.97820429915,170.733911470453,1403.70466782643,10.2776839503546,0.264489691720665
SLC24A6,893.524942413832,210.813958156366,809.250140273375,341.2541442452,1149.45915210145,248.412512591877,895.543527507526,1657.69299278687
ARHGAP32,1233.33421542377,745.971019677899,884.966924361038,88.5035339040147,1399.65962411616,0.366143167143213,1254.28118804257,2404.19521866419
TRIP13,1278.06260971962,39.2029432950107,400.577862958044,121.12138872305,893.185979484905,1786.01812727041,460.120544682049,6.34845121206446
MYO1B,804.992303110013,55.623922733895,1779.26754695696,1998.42525612802,40.215462094802,570.685477963593,0.0150233499746074,94.4753899207691
IQGAP3,1614.01304028427,0.00083326316438573,633.7156762429,332.404891383289,15.7931384292963,373.16359432841,240.491550163025,513.639803666737
TPRN,569.774863437985,501.616601065938,36.4139414974976,498.668483771153,161.062352339666,881.470785377153,2703.54133474034,96.7429073993849
ZNF862,804.140030581866,1051.0203114585,1245.40226900675,754.751737475766,74.4031356508548,0.000169504735489968,1052.59102553142,2051.41747899343
ZNF770,1150.67140726374,1396.18904584286,1782.71020478901,2128.52557469765,1483.74539749918,4.54581871068273,754.913264136049,469.839577183968
BAK1,876.133674363129,150.196828903059,140.856980316884,223.84865376135,565.582924034031,1799.89748417894,1841.41042242407,9.30026719197561
TP53INP1,1209.94700968285,13.2437590905838,649.632172083542,2252.45380897209,501.164150779178,702.356531218045,1600.8886936052,1104.72751395925
BUB1,1830.12500221554,0.0169150710331503,954.409572351106,686.306012254737,562.452010623034,1154.93376821001,62.0862953714672,33.2867050365264
PQLC1,495.345955843022,425.859576648839,751.192016708734,1220.52064549991,809.363364139239,1008.5964570464,1506.49703410626,153.906809674809
KLHL21,918.18309243182,769.607749230464,1172.60443761942,732.273327182899,119.596656911604,4.82595561195455,1348.30137485265,716.605025282809
APBB2,731.232012879369,687.8672844791,1691.39788218038,375.750081729604,796.100250208025,5.31514383761667,184.116324593151,1699.31830622408
SMAD1,1096.22618290838,1205.4533717558,240.388483763294,2579.74820483955,200.73894729692,664.846584309886,342.985092009556,1374.71798284608
WWTR1,1325.26840602887,67.3683260322815,746.867415542792,525.954228689184,2070.48821232881,367.284758815173,984.089990946438,1518.78120968722
PECI,1010.66127176884,757.041419517766,933.072039456524,296.448653272971,1999.32837802742,1879.92801878026,53.5877058026442,3.6824298003482
HSDL2,1630.26567671307,79.9177760324746,250.857384128133,37.0862384762454,1202.37199718764,1633.19578028299,808.151385415432,726.663249246876
NEDD4L,980.301757254779,914.5811268031,1663.49556537826,1843.56168586113,1272.71038866111,8.48266415151751,546.101525246977,579.194405746261
RBX1,350.189769802945,966.733666198709,186.616742736282,213.877071997869,227.748183233521,3969.03290639161,1084.80454385801,68.6515694056555
CHSY1,1121.24395742907,225.991907934741,1795.45058327769,223.789617908402,1049.77545381379,216.573305436669,233.009893674211,1035.08128088047
FAM83D,1607.38716391683,0.00292825501762615,482.500064863611,517.798660413803,184.026054821659,1462.91485864624,267.968366530455,0.114471115015682
PLA2G12A,1087.71779251077,1055.04573663848,751.501599559059,2020.00389634615,104.629238033308,1325.58922906948,948.447041315173,1426.30127973401
MAML2,748.835012766917,1195.47368090165,454.544811397973,150.305328090698,0.807874279625941,3.65051022984804e-06,1932.28323078684,2841.60535645342
SMCHD1,1337.87930279745,861.32904842803,1856.11670944583,1339.8363488632,926.015674679269,35.570595667384,467.19132610787,953.573699221992
BCAT2,999.937199710646,1136.80180611902,630.550165899227,242.916302114089,731.893618832563,2013.88859396577,712.432525826985,333.056782271785
TMEM19,1027.34720949923,572.463838770028,1077.45470016728,465.78088578757,1335.9497038402,1041.03972350533,851.356674744164,791.367116554577
MRPL52,346.930507119915,1064.13545906633,545.373253647576,521.95816822174,769.829273721499,3452.27292124724,744.310351503867,22.9425303215403
RGL1,641.503315130932,1010.47557245949,342.629910981702,1009.74931856971,1467.91115901679,1.54407659316938,1387.63717488842,829.671319759829
PLXDC2,530.196391057406,1249.21675267989,1174.58479094044,1469.07785649325,81.9719870304233,206.205227655908,769.444849451434,428.804765895028
MRPL41,293.7943399511,373.170696921344,0.266121966942214,90.1238364093553,16.9909385213637,3340.27456172675,1618.73579438717,266.321412365302
EIF2AK2,1317.64959259015,20.0640913325979,821.246977507675,1759.4388966626,1338.26592954625,814.29206994881,398.148273867495,663.241051349932
TROAP,1429.60571421786,0.000986554526899743,1064.78513055144,1004.8033387978,99.1883994978187,1677.74711190643,8.49078808418569,43.1613019115634
SEC61G,404.949775470061,907.777813598087,612.658089849336,521.028695752277,849.897539484295,3325.93976051844,1298.06217202575,4.65909188695039
SNRPD1,983.86006514797,1280.14200738236,732.71768115173,18.5445773362575,965.124361938584,2985.36582580275,125.042786550809,8.03509469771245
LPIN1,893.890128055917,546.907987400113,1389.08964995144,586.262145026299,3.24551674951255,1.36715935982206,1301.22412575519,1723.42000138868
NMI,835.184830728225,910.413787783131,1.41203803578193,2208.48432826859,473.689714142015,1570.38027187233,1111.61375303241,411.043552462726
PDCD2,686.817439470065,2590.39471641943,1082.34024112744,789.259224046679,1078.68748410739,2120.76646113317,20.745057936398,14.4331713178003
PKIG,432.397029726004,1287.1225559994,1975.24701601625,1051.99962374666,335.261962118866,2398.41478521487,768.62707403926,120.915131608025
DOCK6,774.645897984488,1023.85431528821,1971.88820396635,1087.50947525243,203.302668593733,9.60996394531624,598.876077385777,1434.11860428668
ATOX1,193.087269503142,1403.28220506381,152.388300734807,197.166159930722,26.0178634562065,3746.60360254955,1110.30586532948,7.41342992606993
CCDC104,897.773456714567,2278.98721537681,1508.26406399152,1054.35463443919,482.73295679374,1752.95567473609,123.866137999576,547.725642376939
MDM4,1094.56534479253,1468.08071464378,1769.80269193209,1080.14873911208,0.00609599636764926,12.8974875205282,234.518735104739,2369.88453270381
TMX4,1097.07179273214,126.013187353906,411.102370101601,444.046762108431,926.479008436743,1432.52825470613,1124.38448302037,999.196821139558
ZNF260,1058.04366021249,130.443476847148,2269.66525543384,76.618233435359,212.106632248577,587.289410005878,335.668524559243,86.4849835833626
C7orf28B,983.777945714684,1092.03308182797,1327.24191575988,1094.59966585158,1239.64703184045,1714.3117569834,268.691031922649,17.1189896955065
LSS,1008.93458710002,25.511547535725,856.780489736351,1640.56148314187,521.153040393083,459.488018331794,1644.3820659167,238.110364959088
ARMC6,1104.70011003594,916.174252770167,1253.0086461168,1117.24069045456,1720.89439757205,1965.06700777146,518.871668487756,1452.80092793276
DDHD2,839.968138061971,871.998082724681,1877.06027683558,323.121891871342,130.052175484368,250.00569435662,748.535304387564,521.580097791225
SSNA1,482.591955081428,362.209382697656,535.914384584361,972.134401629853,323.57109114941,3487.83145878459,1486.05416652859,545.198957244174
UGDH,942.306900974186,131.252086023281,1572.73119050901,198.908118587946,1198.65804065688,1437.71386911847,571.029341492421,1091.59723178899
MAPK13,697.157586529091,0.219592230121984,372.110412796254,4.22184548708909,1716.46595619484,1619.38915805613,865.059463520227,27.4706416787164
MRPS23,508.427089413508,912.154989245872,231.176076276594,7.60824255483884,279.851444871345,3658.68466574682,571.732219145094,111.00413408405
FHL3,392.24703335517,510.098451603577,899.425901984967,39.8585713059926,3721.71746450996,1033.75982264175,126.815458115791,160.859010088677
LOC388789,127.497375168281,2403.6271671147,289.149479046302,281.680914584434,35.6403892528046,3010.44020313752,678.866176134107,15.9865126949419
ROBLD3,227.056986567937,962.418439682277,286.947492651555,361.006853398773,277.597277411452,3281.09225679037,1822.03067290011,164.43315776004
LPCAT4,597.671055007151,1396.45406415212,280.803040730863,1578.8309873789,609.791755870894,1154.49233773404,1974.76551437529,516.04152925927
ZNF579,785.03605025917,1527.31511242177,1591.68191590058,868.106828701624,504.140785314674,772.428255562869,1272.20655852569,765.299985031003
PISD,837.707211967619,759.075647360806,490.022545143052,3720.27412858833,24.3309179262199,748.537126497559,909.401322285394,2.06835138096077
GALNT10,460.726617546748,243.793433400197,695.164938073993,10.9215716987761,638.795728784904,0.471327179813054,1075.46074693772,1070.3865246985
SETD7,746.857705412618,1142.09790977455,47.4083417130831,1007.26313841082,10.207584771083,0.117819619572226,562.627117552334,2339.77620764902
ORMDL1,1283.82716075043,840.19298915827,637.208693267114,716.51307197407,801.824347163048,1191.13642791858,649.527804301955,617.191937855511
EMG1,138.675394148241,2022.73318271823,992.367814929331,333.461854737927,640.549804573268,2892.93487339631,103.764041127138,0.337584163985976
MRPL21,576.854703517838,1703.94637792721,22.8526303377317,3.6867793863773,487.523918967851,3058.926969341,1382.50062634693,245.070636753137
CREBL2,802.718718689739,2261.15474369571,1040.48154307244,537.37984641045,1349.17029974976,177.848341853073,70.9229019533196,200.330939007462
WDR91,1201.14413853859,840.143694541886,599.463369259209,1065.24695339532,2426.01719553136,175.152643022856,1559.15675013314,164.561479969825
