S7,S2,S1,S10,S12,S8,S5
IQGAP2,1838.38979337323,4612.14493054156,5.93606617155379,2.47054981054003e-09,2.29677527634881e-17,3933.56243844445,6586.28692400063
SLC29A4,867.01017800674,2156.61958018824,1363.41565251894,1647.863565414,747.560323937754,3.57468480270919e-10,651.02716381597
RASSF2,204.777420512531,1.17240406970597e-06,995.044423418347,48.6659412256858,0.00888841572954089,1.69507967946214e-09,1.22019810013394e-14
DCHS1,163.881924127036,0.00491460509347364,2655.45619792517,0.0139842097630752,191.771194601268,0.923691054504703,0.000386385412371305
GADD45GIP1,2.05495337297585,4.30740680337712e-05,858.816112355947,6121.46986707705,2.8230911044373,5.29213698440857e-09,10934.0772221971
F2RL1,2370.60547947684,0.0100740783140217,3.74419471567602e-08,1694.12181544022,1873.71841170297,274.079103034674,18.9155248971983
PBX1,2026.40402975302,994.564669344927,37.5641345810378,5.51975190836354e-09,2191.40919114405,0.000188187645117898,1060.59168525499
PPP1R14B,0.736746799151218,403.520083335471,379.508665650452,3656.38196271128,1052.0712927407,0.289700235059045,8219.04493445508
EPHX2,3109.74614133247,1467.7935476617,224.066456532142,1371.65559350439,1.14365352765793e-07,3581.50693150615,4113.63470365692
KRBA1,1147.37141189618,1.01592511890922e-13,3403.47756556514,3309.11772379216,1.84790574458294e-17,1.17474905476932e-16,4.55648980175617e-25
PLAT,469.286431037129,0.000996315500107029,2145.56956243356,65.2892159546513,1646.45613605555,1.73550837646125e-12,175.218919887098
MYO5B,2141.42011902795,4596.22982463606,2.80869702134e-09,0.00199194590810234,3500.40296287296,3846.2778378507,75.2643927692145
NME1,302.365657606952,401.967727551794,2.51867767752658e-06,4626.15872710434,1761.77231091302,1540.26628292323,3802.98295289094
IL10RA,8.38503398971938,9.474744763139e-11,1359.35013567351,0.000122303973680144,0.000174196986979843,1.73969369177752e-07,3.74510828851548e-15
ESRRA,1275.69459193028,4587.09625512885,1169.55286421023,3377.77120062537,0.0228660745654465,2518.96600940677,11238.1899991742
RORC,2386.71860491541,2927.69463005636,1352.43860803642,2626.56298249378,569.090586222686,970.61936009431,812.480973910108
CTDSPL,1693.02061902299,6749.94811527456,57.3291079880658,2139.16550413071,2109.74679812532,2273.04671598345,1431.12206299715
NQO2,1373.56097574376,695.447942550319,72.7335185439461,2841.84843781791,4.53227517260751e-09,4347.11327813286,3212.55242945408
DLG5,260.169841730618,1277.1500550341,1335.04506208444,1279.54870695149,2039.88042689873,0.00675980225310034,1.13693257138471e-17
C11orf9,1151.72762972081,4.5194002250282e-11,1822.19875050414,1575.72061438733,4028.92797512192,0.00590259286946591,1.02213041177477e-21
BICC1,1982.74181305105,0.00608843921827554,7.71689967502182e-08,1.27943941328776e-08,3020.1195612068,1.83650731101361e-14,1.39897700481167e-18
ACMSD,2777.20008554126,1.3401265614532e-29,0.00255207158152006,1351.62535629023,1.34704652731841e-07,3068.85975442444,0.314169952839833
CMTM3,0.00736392749932485,2.87784362447491e-18,176.477900462981,3439.67590316643,3145.01872065131,2.33912593392238e-17,1.77950767208034e-16
ERMP1,1432.38076898641,5902.51684812569,4.27876567736015,0.0178580697909308,3788.64669772236,1.37227293114851e-06,3957.82428562553
AURKAIP1,578.150313304695,525.287499682626,919.889332098154,4144.43290341521,262.711018919104,2166.52567056995,9367.45663985117
PTPRU,615.941208438558,6.56787465240693e-10,1084.0656497171,131.880737392722,5402.2202641166,0.000102817854474785,4.04464047386817e-16
