S8,S7,S5,S2,S6,S3
BCAS4,208.949481218613,2634.75732183836,219.339711938506,1631.39321969421,18.8434730390258,522.203303792396
CD4,7.71312885972213e-05,561.048530605218,996.833096472929,426.694115775178,139.804019076448,79.309730500919
GPR133,1073.10121574515,716.890673131955,0.000261515590760483,400.463472354244,685.838853424601,1034.24303258822
KIAA1217,1927.2491910358,1292.75693641163,4.15044927016368,449.906439952298,2.27573432243217e-06,2.75479028178352
TGFB1,16.4971725834967,1150.58123658837,78.3917152357797,40.3537150368084,741.235905542054,801.04675205068
IER3,553.566809601054,1904.65493201044,179.836200563049,0.000216074593222348,261.513304383009,1472.3043389146
COL5A1,0.000151817731263102,549.160681124873,41.5926377436205,178.121510973457,1181.94285708588,2499.68791816771
RDX,1230.41016992296,2.44819374169772e-08,0.000154510961769329,667.093853991825,391.075284347754,777.986419974494
FBXO32,739.479389838043,1301.616351126,0.0005451343687222,22.9065717307946,1.76551135915457,1624.17559557018
ITGA5,0.176161288588983,226.775710922906,885.968890882432,0.0417333479264956,1523.91996282516,2135.72964580694
GNAI1,2057.040730146,8.88180000182776,6.2082397049785,1157.55763964169,723.390907561547,574.252816439639
GLCE,2170.81543333695,0.00145994551082115,27.9848974117525,1374.52293510042,53.7056019223541,586.962272336825
SORCS2,0.137447392783865,1727.88410715685,878.066199418506,1507.0546541484,591.799263247458,2.32228649230418
MAPK8IP3,1307.78905990465,341.061489639871,380.15677570708,68.792830585679,0.429752930126162,2127.95698447256
PARP14,577.756262438991,0.0619426681885518,11.4630328532803,607.084410606924,3.03507426645623e-05,68.266678097205
AFF3,304.502535179987,372.223055165721,1202.54918418991,1749.59479505553,3.82538586648523e-06,371.135995464882
HSD17B8,499.431640968942,2577.20224110898,178.469408043831,1371.45104742699,446.394431265511,181.201266224184
MAPT,295.560950092343,520.503668673885,345.845422050239,79.5810020983428,1283.71101748305,821.153554589641
MMP15,12.7376197106742,1875.68506474685,1230.06554593138,1029.66085772657,1101.60989981829,29.6076711348534
EIF3C,725.393565432262,2177.22105573779,0.0333250881567596,250.131050451564,890.721095728849,1333.27772907726
SOX9,3.25880046453437,1008.24010954834,672.594855793364,2009.96085150158,0.0101598941203843,772.378769059265
MGC16025,210.662085329475,0.0767556509761426,208.07070036327,288.401395145198,1703.1073519179,1910.68941291647
ZRANB2,1936.95045281171,0.000349333404549831,12.8393463217327,781.411903951701,36.7457103287925,310.911969594967
HIST2H2BE,0.0178507167921289,765.316289849824,645.70165035448,1410.72850959,510.476708350518,319.616045217809
SFRS12,1728.77551226146,1.24901787449581e-10,3.21112283398854,567.843012791564,78.5542534993809,725.162459055344
RADIL,67.0656681698407,1145.14508172758,885.063507739006,1645.12742627343,17.5569916933242,699.212550564647
VPS13B,956.678735985332,8.84519446480771,8.74212793640517e-05,489.069855753991,579.00793258819,1412.0811905273
NFIA,1008.46583128152,4.83846105636869,2048.93139458251,1462.8256959641,8.5607037250155e-12,0.000475734639911514
RIPK4,1312.31729657449,1857.21941383724,64.129861948291,812.638074482135,593.881935513296,61.6350330029938
KIAA1274,715.773074862111,756.232668208996,996.018324271595,1132.09459668312,0.00360567587546841,625.848706863077
FHL3,365.088978756061,2850.81342112726,1777.6529979135,7.16491463786771,107.511746942048,410.83534140409
SOAT1,481.050485818774,3.92158862080372e-05,77.2322871540565,946.035223917414,438.551484702644,1664.29960785308
VCPIP1,763.217775807544,0.791211822431202,0.00432870285876622,414.834802083909,439.287143491912,1481.75077496453
KIAA1033,1529.56036888978,8.76180551606807e-13,90.7211150988408,772.816292018391,150.73524549024,259.686669547802
NXN,211.325732362904,1173.8770254928,302.074448945618,227.959555858862,1853.29208342673,682.740285368725
CHD9,1657.68179528621,1.69748637698829e-08,1.60229980512845e-05,714.709827536262,180.167344750288,573.701080809288
CHCHD6,216.570847053975,330.472279139489,3461.64407554616,1124.61896714441,0.972179195526235,63.4247099035514
TAPBPL,201.464601866672,349.406171552862,318.217762505203,28.3287299383478,893.562572603832,302.299941939166
