S3,S6,S5,S2,ITTH
TCGA.60.2707.01,0.0426693804096085,0.125449441719671,0.0732972930551946,0.758583884815525,0.574298233205067
TCGA.85.8071.01,0.283731099845087,0.504511585542417,0.000114853879811822,0.211642460732684,0.744636517940836
TCGA.22.1012.01,0.240305727987138,0.428411951025997,0.0870997261295783,0.244182594857287,0.91079708928511
TCGA.58.A46K.01,0.73854382354851,0.252804523021351,0.000427171350338047,0.00822448207980028,0.44310376468377
TCGA.94.A5I6.01,0.648635045715659,0.3265699562583,1.7013107260153e-06,0.0247932967153151,0.532311482565522
TCGA.56.A4BY.01,0.595090568481509,0.354191285718106,7.46772191593598e-05,0.0506434685812258,0.597473870872867
TCGA.85.8049.01,0.795650734016033,1.07154823865885e-07,8.711918047649e-07,0.204348287637338,0.365280496008811
TCGA.18.4086.01,0.637634717567456,0.178523540199149,0.102065042515444,0.0817766997179508,0.744580699792064
TCGA.37.4132.01,0.127199077313436,0.525266306142705,0.347505301260198,2.93152836610869e-05,0.698327812577294
TCGA.63.7023.01,0.179933886598997,0.681453501573141,0.077818940476617,0.0607936713512451,0.67728162045165
TCGA.21.1070.01,0.0920841226081465,0.47693474397908,0.0883276170367293,0.342653516376045,0.832489329185848
TCGA.33.6738.01,0.369018815726736,0.42640924175169,0.096186038826272,0.108385903695302,0.863731817501685
TCGA.56.A4BW.01,0.0841719849965192,0.571421970357902,0.0304261278982924,0.313979916747287,0.71996573800644
TCGA.56.8308.01,0.491756588059495,0.295140218877559,2.03182323809346e-05,0.213082874830566,0.749377071458089
TCGA.21.1079.01,0.0433835978164634,0.520729792374692,0.118064598376463,0.317822011432381,0.788049008893355
TCGA.66.2742.01,0.255361682403335,0.386746665271064,0.0945308137643354,0.263360838561266,0.930796127598074
TCGA.63.7020.01,0.045936352899305,0.418592389842078,0.0250033175853299,0.510467939673287,0.679166586249157
TCGA.33.AASJ.01,0.406858933988843,0.349817947442245,0.0615653517649338,0.181757766803978,0.876326817209952
TCGA.85.8353.01,0.270693860101664,0.64966320779502,0.0204625038000933,0.0591804283032226,0.635383836945393
TCGA.18.3410.01,0.0245385994375036,0.780584614927978,0.130318470788842,0.0645583148456765,0.524274471566786
TCGA.85.8070.01,0.55339411996946,0.369431136274556,0.0720142025047107,0.00516054125127382,0.657834141189924
TCGA.NC.A5HQ.01,0.176530304078471,0.441329979403486,0.0394878828337211,0.342651833684321,0.838025947141366
TCGA.66.2783.01,0.708818088560651,0.00466553203748961,0.0697028272362593,0.2168135521656,0.567042558515449
TCGA.18.3407.01,0.522526269221059,0.165086223406223,0.0423044247415691,0.270083082631148,0.810706536670502
TCGA.98.A53A.01,0.438009542103812,0.519780348105656,0.00294018170205717,0.0392699280884747,0.610237309721703
TCGA.85.8276.01,0.19106912566826,0.75626445832634,0.0526664136897624,2.31563828379055e-09,0.492358456136603
TCGA.LA.A446.01,0.560937625422821,0.326480044500539,0.00734452473405525,0.105237805342585,0.694511100968456
TCGA.NC.A5HT.01,0.0764725139878827,0.768034810791913,0.00813369966920615,0.147358975550998,0.519810107035578
TCGA.58.8386.01,0.17230759015318,0.60630893153951,0.0243144110357376,0.197069067271572,0.733483036235175
TCGA.77.A5GF.01,0.627202041877122,0.333040967161438,0.0142113560622209,0.0255456348992193,0.586376705848322
TCGA.56.7731.01,0.0390738688050119,0.542990570303999,0.110804192310983,0.307131368580006,0.767949616929695
TCGA.22.4604.01,0.26731626535873,0.543245567801541,0.146319145708768,0.0431190211309604,0.794159631791722
TCGA.56.8304.01,0.123033020574023,0.415003168021221,0.049259943333617,0.412703868071138,0.819689730721677
TCGA.63.A5MN.01,1.93963286851172e-07,0.7856672535465,0.214332182132861,3.70357351406674e-07,0.374847602886844
TCGA.96.8169.01,0.0676174751966685,0.722078480080824,0.0380788240186033,0.172225220703905,0.60929298283482
TCGA.33.4589.01,0.000574206687545481,0,0.655289803413473,0.344135989898982,0.467691145525757
TCGA.37.4130.01,2.4897002206888e-06,0.000275524660776794,0.999713227928956,8.75771004672837e-06,0.00193268819275516
TCGA.NC.A5HJ.01,0.0321966419274638,0.882449645798277,0.0758340211188493,0.00951969115540958,0.332453056826459
TCGA.85.A4PA.01,0.000726046806510054,0.915519652800194,0.0833568386784826,0.000397461714813489,0.213719007884333
TCGA.98.8023.01,0.042013129758069,0.846158935725816,0.0892965858569604,0.0225313486591547,0.415280675233836
TCGA.56.8625.01,0.143248605688211,0.799077845908465,0.00314356904838996,0.0545299793549347,0.457572417613841
TCGA.43.6770.01,0.475733127912976,0.450856460510462,0.009802043997644,0.0636083675789185,0.673128432332563
TCGA.60.2703.01,0.0629136270380375,0.837731963433068,0.0993065217387576,4.78877901370718e-05,0.398309421588726
TCGA.77.A5GB.01,0.0575250613007943,0.599260440424134,0.0582619701280668,0.284952528147005,0.717371215717996
TCGA.66.2788.01,0.103856894220712,0.512554319231779,0.0917171800937077,0.291871606453801,0.834103675896924
TCGA.39.5029.01,0.128112770564052,0.448831641452254,0.0867383056547246,0.33631728232897,0.866599634896192
TCGA.18.3415.01,0.717218915547208,3.42432518368863e-06,0.159507474334535,0.123270185793073,0.56934608937485
TCGA.90.A4EE.01,0.00825627694210244,0.874194122829658,0.117500944523101,4.86557051387549e-05,0.295197354252721
TCGA.34.2596.01,0.744703070694013,0.243305546207814,0.011873168398174,0.000118214699998796,0.445159008355383
TCGA.34.5929.01,0.0828075300196723,0.836615237930768,0.0408895228309261,0.0396877092186333,0.443136469444035
TCGA.96.8170.01,3.96405869634905e-07,0.349107198933067,5.17922251059071e-05,0.650840612435958,0.46702846453398
TCGA.46.3766.01,0.115255260477501,0.641583069392768,0.243117897983791,4.37721459407725e-05,0.633361308282337
TCGA.22.5483.01,0.386579778900789,0.531207822248831,0.0822123985013222,3.49057915980161e-10,0.655602906982496
TCGA.56.8629.01,0.267772428224874,0.546312823822514,0.0461175758917092,0.139797172060903,0.793515288105174
TCGA.63.A5MG.01,1.83877168362362e-05,0.392362869597088,0.015285761430574,0.592332981255502,0.534797402305339
TCGA.77.7140.01,0.58668484163837,0.208678960049212,0.0793799072154097,0.125256291097009,0.794324484810586
TCGA.77.7465.01,0.0832210305973014,0.743609280051667,0.15888043303964,0.0142892563113915,0.562778358711368
TCGA.94.8491.01,0.105417473448865,0.553835726931645,0.152577487611851,0.188169312007639,0.840805747409384
TCGA.43.7657.01,0.337862934212516,0.494263823111499,0.0881382907547741,0.0797349519212109,0.815590741259179
TCGA.NC.A5HF.01,0.191172222844909,0.491325017481078,0.0185105722096504,0.298992187464362,0.79369909923654
TCGA.63.A5MB.01,0.549299387714573,0.414047895510572,0.0366521855964539,5.31178400779785e-07,0.588171130056447
TCGA.60.2722.01,0.659501411980853,0.194929660692541,0.0157422625265692,0.129826664800037,0.666283413640761
TCGA.66.2768.01,0.0417432896553315,0.386882321541561,0.231780080241038,0.339594308562069,0.869656818330611
TCGA.68.A59I.01,0.0732754040987911,0.768546399777616,0.00241560077382894,0.155762595349764,0.503511421276348
TCGA.77.8131.01,2.15849572393119e-05,0.455591773622376,0.0977859610165129,0.446600680403872,0.682214008997766
TCGA.94.A4VJ.01,0.0900402268132583,0.615724549447113,2.63197673579883e-08,0.294235197419862,0.631418190772381
TCGA.34.5927.01,0.120338435004804,0.815409974803585,1.15843570733107e-06,0.064250431755904,0.431068226631368
TCGA.85.7844.01,0.538374305014878,0.461556779435592,1.02705821115286e-05,5.86449674186924e-05,0.498381998166355
TCGA.68.7756.01,0.469967572035269,0.199923218498858,0.0710059981014279,0.259103211364445,0.876037539259064
TCGA.85.A4JC.01,4.56341088791375e-06,0.320062983879976,0.147079751623371,0.532852701085765,0.708391884263173
TCGA.77.8007.01,0.0194997948142561,0.897278480688791,0.081424912436621,0.0017968120603323,0.281045184111402
TCGA.98.8021.01,0.220219116163177,0.585169919554962,0.000174048111179536,0.194436916170682,0.697334895174644
TCGA.58.A46J.01,0.0919861331717284,0.668619988563197,0.0482772913208851,0.19111658694419,0.68616563794425
TCGA.22.5472.01,0.11089522883762,0.474387436503006,0.00812385786099201,0.406593476798382,0.723261115282445
TCGA.NC.A5HN.01,0.363136630111384,0.362205022419932,0.080777906990145,0.19388044047854,0.9067259580204
TCGA.34.5239.01,0.0763403260539343,0.885604565847965,0.0380353663286594,1.97417694416266e-05,0.309124539536136
TCGA.92.8064.01,0.569868854910268,0.390524993568133,0.00866688021704473,0.0309392713045543,0.603299374687677
TCGA.85.A50Z.01,0.0952381888648582,0.518861125622627,0.0819257802765436,0.303974905235971,0.816078618663409
TCGA.77.7463.01,0.257327307734689,0.475515521698593,0.0697379977333145,0.197419172833404,0.871954732669142
TCGA.O2.A52V.01,0.251993937102683,0.433471394072601,7.09550809135687e-08,0.314534597869635,0.774365520044157
TCGA.21.5784.01,0.0348650799714696,0.037043590796965,0.173341430762679,0.754749898468886,0.544792137499936
TCGA.85.6175.01,0.0127307666553728,0.958225312492388,0.027255312876933,0.00178860797530654,0.148558738681903
TCGA.39.5039.01,0.0243231032554019,0.256675449445397,0.304301852462617,0.414699594836584,0.84146208288852
TCGA.39.5024.01,4.87347427476788e-06,0.252378638259377,0.0927523314218526,0.654864156844496,0.609763232060159
TCGA.22.1005.01,9.24746508466849e-06,0.792000423227675,0.175342114036443,0.0326482152707977,0.434100409754221
TCGA.66.2757.01,0.0050782878479414,0.858409100060049,0.136435197373386,7.74147186228438e-05,0.310456076520065
TCGA.52.7810.01,0.112609619545425,0.437608008065074,0.19958295627974,0.250199416109761,0.920336086501395
TCGA.85.A4QR.01,0.183469506243762,0.585689560931266,0.0216280396173815,0.20921289320759,0.746338034581052
TCGA.LA.A7SW.01,0.061510742269575,0.758734938477868,0.077419580020568,0.102334739231989,0.58599824965682
TCGA.90.7767.01,0.0189525059137013,0.912188920588659,0.0688191990609407,3.93744366989616e-05,0.247839209223166
TCGA.77.8150.01,0.579364276924064,0.365110440595877,0.0164646490846829,0.0390606333953754,0.633611570222856
TCGA.33.4582.01,0.148491133307762,0.542809670006185,0.193742520227722,0.11495667645833,0.852280003697014
TCGA.33.A4WN.01,0.400923760730742,0.255736564665945,0.0147039780010113,0.328635696602301,0.824439059823684
TCGA.18.5595.01,0.597627673108273,0.285757077221617,0.0216257589458494,0.0949894907242603,0.701228285817648
TCGA.18.3419.01,0.0715320942869875,0.611089676786981,0.0373916937261763,0.279986535199855,0.698949475604939
TCGA.NK.A5CT.01,8.47111425423276e-06,0.486986275895702,0.11286750816409,0.400137744825953,0.694819799538336
TCGA.85.8288.01,0.0524199418824381,0.945835120411241,0.001744700678424,2.37027896918058e-07,0.157480102077771
TCGA.18.3416.01,0.556202315899447,0.324661456660257,0.0795387025482988,0.0395975248919977,0.73630063634323
TCGA.79.5596.01,0.569179909754324,0.165752909662976,9.54000032252249e-05,0.264971780579474,0.700765696845516
TCGA.18.4721.01,0.605122424787396,0.352312341606552,0.0425140504402279,5.11831658246077e-05,0.5816043507651
TCGA.66.2789.01,0.0935454281975812,0.731554621506264,0.102835626747062,0.0720643235490921,0.630288503386897
TCGA.85.8351.01,0.0796922963017705,0.76310696645669,0.0602028238429202,0.0969979133986191,0.579511991451442
TCGA.43.5670.01,6.67378730731818e-07,0.558052154854781,0.118768823544542,0.323178354221946,0.680674599470358
TCGA.60.2709.01,0.564081480036296,0.363717912878182,0.071932938371113,0.000267668714409156,0.636484702972806
TCGA.98.A53D.01,7.58120536412887e-05,0.870699795298774,0.129210872729196,1.35199183880184e-05,0.278318698723987
TCGA.85.8666.01,0.364315076962048,0.462044117577968,0.0210303436347348,0.152610461825249,0.788220824132163
TCGA.56.8503.01,0.0241981184005927,0.710890036348877,0.0497264582670956,0.215185386983434,0.586062276469913
TCGA.NK.A5CX.01,0.0146799286002603,0.452934787802079,0.0562406833264397,0.476144600271221,0.67509331898694
TCGA.56.7221.01,0.260391181340075,0.391845649185496,0.00366210594410588,0.344101063530324,0.797180660526267
TCGA.21.1082.01,0.0436347870341978,0.611129851180497,0.031852177583475,0.31338318420183,0.657161240302051
TCGA.63.A5ML.01,0.81529494427832,0.184657926038658,1.15119251376899e-05,3.56177578843938e-05,0.345465413936162
TCGA.22.5477.01,0.627541449800268,0.372442548896482,9.00647398557724e-06,6.99482926462943e-06,0.4764060860746
TCGA.98.A538.01,0.160630586214815,0.610651979981995,0.00775228395060564,0.220965149852584,0.696968862643767
TCGA.46.3765.01,0.385357638053746,0.361311640761892,0.157854796047012,0.0954759251373505,0.902380687405208
TCGA.22.4591.01,0.293780063254968,0.549456314179166,0.0700614355293296,0.0867021870365369,0.784211406419476
TCGA.98.A53H.01,0.10692657628048,0.699552457557425,0.00959407003441052,0.183926896127685,0.609549256067372
TCGA.XC.AA0X.01,0.291366340459839,0.307798246203588,0.000189140683796477,0.400646272652776,0.78631967361873
TCGA.98.A53J.01,0.40434476214571,1.29656844631647e-06,0.00121047954794134,0.594443461737902,0.493015650916702
TCGA.85.8277.01,0.696595719642555,0.27820931875418,0.0251916619979111,3.29960535369594e-06,0.505353235619142
TCGA.66.2787.01,0.723557421033761,0.235095896491058,0.0412457969487801,0.00010088552640053,0.509932546776594
TCGA.77.8143.01,0.0838586909501533,0.610897729447064,0.0294493034887019,0.275794276114081,0.698251447179063
TCGA.85.6561.01,0.597016397705501,0.354141965472731,0.0125373305309502,0.0363043062908181,0.613756499138599
TCGA.77.6845.01,0.500697968547531,0.389905068806352,0.036364865160144,0.0730320974859726,0.739543504784774
TCGA.56.7730.01,0.597040832064238,0.349182251941861,0.0224253860188231,0.0313515299750777,0.626885529147552
TCGA.21.1076.01,0.313852433398463,0.487710059184248,0.0588133824677186,0.139624124949571,0.833465135286837
TCGA.39.5035.01,0.0313027221320208,0.665524310629643,0.172356447251109,0.130816519987228,0.684222256785359
TCGA.56.7579.01,0.317829700570423,0.230912361386669,0.00133614465576863,0.449921793387139,0.772525638105037
TCGA.58.A46M.01,0.667808040879178,0.288802377020554,0.0433893307719538,2.51328313982706e-07,0.551445917543724
TCGA.77.7338.01,0.655831886593166,0.131255136440168,4.90346964341854e-06,0.212908073497022,0.629446277598811
TCGA.85.8582.01,8.25868229738877e-07,0.977173488428961,0,0.0228256857028097,0.0785213082139268
TCGA.63.A5MH.01,1.02791166038643e-06,0.913067092485264,0.0669296302628869,0.0200022493401884,0.246907317945827
TCGA.34.5234.01,3.88192458611795e-05,2.26831979648845e-05,0.843275732909502,0.156662764646672,0.313629045479369
TCGA.63.A5MJ.01,0.595024568127901,0.236600324737499,0.0610668117932425,0.107308295341358,0.764763557536923
TCGA.56.1622.01,0.168728216379351,0.591692356759534,0.0239924938098742,0.215586933051241,0.743734263285443
TCGA.22.4605.01,0.601111044885942,0.0402986423204066,0.0020770211143189,0.356513291679333,0.588546595965989
TCGA.56.8624.01,0.025090892678718,0.557467425623388,0.0214466675971693,0.395995014100725,0.625737595181663
TCGA.94.7033.01,0.0685858324491365,0.377892869153805,0.0668027186476062,0.486718579749452,0.781054686832697
TCGA.85.A513.01,1.40726470933579e-05,0.766411201680314,0.128617677082629,0.104957048589964,0.508137774903708
TCGA.60.2704.01,0.28903272890715,0.690997167012698,0.0198636542472233,0.000106449832927945,0.499875554717218
TCGA.56.7822.01,0.167121152898186,0.0809923313235565,2.80343410782531e-11,0.751886515750223,0.517182641017757
TCGA.56.A62T.01,0.607302601141526,0.28186377356025,0.0371884810922989,0.0736451442059256,0.702830797098404
TCGA.85.A4JB.01,1.27013966162648e-06,0.766746271337733,0.0144943094427657,0.21875814907984,0.431004826272964
TCGA.56.A49D.01,0.0322159396734372,0.796278486883763,0.0491455576601685,0.122360015782631,0.502919823547841
TCGA.43.2576.01,0,0.616351275667432,0.216152446649288,0.16749627768328,0.669881853742983
TCGA.39.5034.01,0.257846549061556,0.682920406203048,0.0342393392371741,0.0249937054982221,0.589827481884299
TCGA.18.3411.01,0.803804238510415,2.86197506615775e-06,0.196186169025792,6.73048872675215e-06,0.357206847446528
TCGA.77.A5FZ.01,2.70390447968671e-07,0.830843001049712,0.169156470101358,2.58458482021299e-07,0.32789183707073
TCGA.39.5030.01,0.0876379941574705,0.859226278078105,0.0498993038846735,0.00323642387975064,0.369231479369287
TCGA.58.8390.01,0.0231981296326398,0.976793740614271,3.63239429522759e-06,4.49735879438346e-06,0.0795979410944056
TCGA.34.5232.01,0.219211454592099,0.321339467071933,0.0214593757717957,0.437989702564173,0.823439214022059
TCGA.43.8118.01,0.213030184123526,0.558441065705425,0.0113271123597696,0.21720163781128,0.748158298901445
TCGA.66.2793.01,0.0207788575088416,0.85370527409111,0.0405278066985484,0.0849880617015001,0.400320838749808
TCGA.68.7757.01,0.0736337443802723,0.708156368334321,0.00843358165846984,0.209776305626937,0.580214494888338
TCGA.66.2734.01,0.082128717964419,0.501518176388122,0.086320546765804,0.330032558881655,0.814187884008204
TCGA.60.2723.01,0.486525333452867,0.333738002543236,0.179736663662664,3.41233369194284e-10,0.739557336349335
TCGA.92.8065.01,4.81218340624022e-07,0.20361618474858,6.98201512364287e-06,0.796376352017956,0.364619887489967
TCGA.60.2726.01,0.0904710003996671,0.628837606619619,0.194575197780126,0.086116195200588,0.749301723637285
TCGA.52.7811.01,0.337459940327459,0.261197160359467,0.0830817216899172,0.318261177623156,0.929319823977479
TCGA.21.1072.01,0.776261798030932,0.148125690311178,0.0756125116568007,1.08941422800854e-12,0.486705182084705
TCGA.77.8136.01,4.86438985701036e-11,0.870339342914951,0.0364856342224824,0.0931750228139222,0.333835182761126
TCGA.22.5474.01,0.560816716161638,0.2970234054443,0.0634180059030365,0.0787418724910253,0.764599944856911
TCGA.33.4587.01,0.000657981131165548,0.97661442452841,0.0227273367583046,2.57582120104311e-07,0.0821895876996703
TCGA.39.5027.01,0.48389216485733,0.338982030651473,0.0945733790506433,0.0825524254405536,0.82732773017887
TCGA.22.5492.01,0.0833694083787331,0.729030921090172,0.0254831444859406,0.162116526045155,0.595839656341147
TCGA.18.3409.01,0.115099560395426,0.729002406000672,0.155800030623075,9.8002980827012e-05,0.555313096939481
TCGA.22.5485.01,0.768635784305492,0.226215723989256,0.00514849170525166,0,0.407995434482067
TCGA.66.2756.01,0.0703515337277435,0.804765029001708,0.124873634832585,9.8024379642857e-06,0.448271546581212
TCGA.33.4583.01,0.605049682714438,0.0268236555263833,0.143827895699142,0.224298766060037,0.73234319243258
TCGA.66.2773.01,0.640330922194405,0.204781367899459,0.0645234563903902,0.0903642535157461,0.724415852755298
TCGA.MF.A522.01,0.596083426968923,0.163434952735657,0.0714455844374573,0.169036035857963,0.788759261646536
TCGA.56.8628.01,0.0859117444598052,0.874748142811791,7.67373947203437e-06,0.0393324389889313,0.328416183932818
TCGA.21.A5DI.01,0.0781330131646511,0.607979066227038,0.0913257231664681,0.222562197441843,0.760812218119495
TCGA.18.3414.01,0.0716557463153338,0.602544704807012,0.103276083552992,0.222523465324662,0.766781691488124
TCGA.77.7141.01,0.529299719382783,0.37677077511107,0.0327361091025289,0.0611933964036177,0.712261671312563
TCGA.90.7766.01,0.122201123980391,0.69245968116893,0.000310008243392615,0.185029186607287,0.595871619101944
TCGA.46.3768.01,0.623912755001847,0.313981425313048,0.0620983404134122,7.47927169321941e-06,0.599232171979195
TCGA.O2.A52Q.01,0.153783708776348,0.551525197235619,0.250778068964319,0.0439130250237137,0.793651805511872
TCGA.22.5489.01,0.0347558351895456,0.854103266163642,0.111115408619357,2.54900274556543e-05,0.357690729257332
TCGA.70.6723.01,0.872179430502574,0.125397259132926,0.0024232379859014,7.23785988275937e-08,0.28437916900366
TCGA.NC.A5HD.01,0.249597427074153,0.616653367983859,0.0550407724186198,0.0787084325233688,0.724388459684419
TCGA.NC.A5HM.01,1.02207465229355e-10,0.621097071592084,0.136839971494522,0.242062956811186,0.657404192209275
TCGA.60.2720.01,8.4076346257422e-06,0.381719215686992,0.358703461856224,0.259568914822159,0.783075957292191
TCGA.46.6025.01,0.557948781507724,0.286988409059056,0.0313475855242032,0.123715223909016,0.75805647225045
TCGA.56.5897.01,0.559874448551709,0.257013395624779,2.30114423683727e-09,0.183112153522368,0.710381616906675
TCGA.52.7809.01,0.0620434828877241,0.877981419454851,0.0434246593410748,0.0165504383163501,0.354050239977916
TCGA.85.8048.01,0.0506639898802289,0.920741307601895,0.028594698170386,4.3474903746932e-09,0.237164324040541
TCGA.43.8116.01,0.0361865600183043,0.853726664209145,0.0313680851505353,0.0787186906220152,0.406699910769824
TCGA.68.7755.01,0.676971417242849,0.20035245232186,0.0466280749048204,0.0760480555304714,0.667301726569875
TCGA.43.2581.01,0.152399733543139,0.770918352334008,0.0658547489218879,0.0108271652009652,0.516065818900653
TCGA.NC.A5HH.01,0.0170549712177645,0.875543551297404,0.104277194957161,0.00312428252767081,0.317080761432151
TCGA.22.5481.01,4.71786954220189e-05,0.896384817515906,0.103563493220791,4.51056788070489e-06,0.240507711532535
TCGA.22.4607.01,0.0246233469323927,0.480146892693811,0.250689030326347,0.244540730047449,0.818524524553041
TCGA.21.5787.01,2.97325682064284e-08,0.633142966994968,0.222133717083144,0.144723286189321,0.651607098052509
TCGA.85.8350.01,0.102293908149252,0.770485583080858,0.0243816379530709,0.102838870816819,0.547200155125851
TCGA.66.2782.01,0.0449804495923149,0.529729449224849,0.20239721291633,0.222892888266506,0.818010249936697
TCGA.66.2765.01,0.0300958783174141,0.484583466669604,0.233691044904192,0.251629610108791,0.824809214441527
TCGA.NC.A5HL.01,0.68836512569743,0.261542579352527,0.0500900895601634,2.20538987957054e-06,0.546655368806416
TCGA.43.6771.01,4.58052034514301e-09,0.117817853681221,0.0793647626533187,0.80281737908494,0.45399803870969
TCGA.77.A5G7.01,0.0843431450165623,0.68021033773204,0.0721935568870681,0.16325296036433,0.689848137644626
TCGA.6A.AB49.01,7.71802179093912e-07,0.80444701966401,0.111917786919148,0.0836344216146627,0.452775184170702
TCGA.33.AASB.01,0.26366023864098,0.506773308595196,0.106630703592766,0.122935749171058,0.860061667160807
TCGA.85.A511.01,0.259496679898091,0.672129787003088,0.0249378489812615,0.0434356841175596,0.609822425339814
TCGA.NK.A7XE.01,0.1681431956506,0.537860911216153,0.111963980596207,0.18203191253704,0.857397249748658
TCGA.56.6545.01,0.0552382981108921,0.892523476042667,0.0522023271539937,3.58986924473769e-05,0.300051110834376
TCGA.34.2608.01,0.39175121955152,0.350114298826102,0.154468130256945,0.103666351365433,0.907486168602178
TCGA.46.3769.01,0.116530992951735,0.641073151667807,0.242349731251081,4.61241293766343e-05,0.63441360189082
TCGA.37.3783.01,8.59250785135615e-06,0.112625327653046,0.462787672783297,0.424578407055805,0.697059363449492
TCGA.56.8307.01,1.46152096449554e-07,0.929380758578367,0.0242617961470804,0.0463572991224566,0.216890371145083
TCGA.NK.A5CR.01,0.492890468647458,0.3873078171481,0,0.119801714204442,0.699915512937661
TCGA.63.A5MM.01,5.73007728860732e-06,0.435397353881593,0.308241003279656,0.256355912761462,0.774589999025797
TCGA.22.0944.01,0.310933062825844,0.247540686347681,0.0897295479714199,0.351796702855055,0.932480928157768
TCGA.77.6844.01,0.0951336835386775,0.573817871906278,4.59248531537497e-06,0.331043852069729,0.655379919719083
TCGA.66.2786.01,0.00346594722198584,0.603087766596274,0.123407251491435,0.270039034690304,0.675429111865905
TCGA.56.8082.01,0.137401434854255,0.71009747898643,1.56036972534018e-05,0.152485482462062,0.57907978556266
TCGA.98.A539.01,0.486430012871444,0.351462488008539,0.0174874964907802,0.144620002629237,0.77073260071528
TCGA.O2.A52S.01,0.536914067822036,0.453138807769041,0.00992877846372421,1.8345945199269e-05,0.532784368175662
TCGA.33.4586.01,0.75175637396033,0.125567497980024,0.0592728663792632,0.063403261680383,0.589638788787248
TCGA.21.1077.01,0.497979131224269,0.36133199423356,0.0743468510371997,0.0663420235049709,0.784985031480347
TCGA.60.2713.01,0.235124116131598,0.68344554132342,0.0642519466352595,0.017178395909723,0.610752861348708
TCGA.L3.A524.01,0.529263044915526,0.438429383325485,0.0282549128446693,0.00405265891431955,0.59248474194291
TCGA.39.5021.01,0.464898373881309,0.452414538448761,0.0825757530375342,0.000111334632395662,0.664994939851784
TCGA.85.A5B5.01,0.493306160167333,0.424440121818869,0.0472535168376911,0.0350002011761072,0.702509086112568
TCGA.58.A46L.01,0.205748047973747,0.602269837291884,0.0350852218452579,0.156896892889112,0.749352657107283
TCGA.77.8144.01,0.0389135382834292,0.509629664992841,0.1029805560804,0.34847624064333,0.772787848668363
TCGA.J1.A4AH.01,0.613609193702934,0.365817496503132,4.00010552580457e-05,0.020533308738676,0.539387654225328
TCGA.56.7580.01,0.121937283814136,0.697027257938499,0.0926785921104189,0.0883568661369458,0.680229581948477
TCGA.63.A5MY.01,0.31774820608703,0.487682569434745,0.0495427366026807,0.145026487875544,0.824783000104883
TCGA.33.AASL.01,0.272383281017282,0.24094374366106,0.0916378497807871,0.395035125540871,0.925534421962208
TCGA.85.A512.01,0.250382881757293,0.491068827462472,0.0634777497789155,0.19507054100132,0.858251754005978
TCGA.85.8354.01,0.416562350234623,0.457200452050694,0.0880449958644198,0.0381922018502636,0.765533945324347
TCGA.O2.A5IB.01,0.0142188635954503,0.978070710676969,0.00769364664549963,1.6779082080554e-05,0.0864136653884491
TCGA.77.7335.01,0.394316051573595,0.29777890656405,0.238124875479823,0.069780166382532,0.905410053670985
