S6,S5,S2,S7,S9,S8
MRPS2,361.581495375545,1768.79249783483,1169.50432932183,3199.84895720591,1127.43197611432,6414.57490469925
TTC17,1703.17024030348,1478.90213517393,1916.3571373086,30.4228322526919,2757.22886728075,1.55152324019762e-05
SEPT11,1279.14715905575,2098.74216587957,1078.18565669758,1.0128014298537,2011.59423526019,0.80493168733554
RSAD1,1431.11600583068,1898.54038674123,1707.78643784083,3674.52038388878,1398.07736735345,3012.94649260255
SEC24D,1480.69048652517,3065.06684998893,1168.95500906095,1.13601242648112e-05,488.741496672882,4.44531850909613e-09
TSPAN14,1230.55680797791,1259.47190616072,1125.95760891577,20.5892571906522,1822.81650353061,1488.51645146921
ESRP2,1430.17366656527,2822.15776996308,661.216861059189,4084.5406283233,1562.3634794214,1575.43997859401
GLT8D1,898.968564326153,1692.9545618762,3980.25369508841,972.597774964278,1430.10476769434,2196.65476258467
BSCL2,1507.59240152526,691.462283307502,1789.85651999008,6390.21946077244,0.925044938127492,2916.20211923392
MEGF9,1845.29773569672,2970.81997080427,1088.56747612297,7.9488407209632e-05,1284.44652493777,0.000744650789907759
IFNGR2,1029.09293522937,135.919421263272,1013.31795163518,2.88430081210971,1684.55806329494,2365.42649349179
TIMM50,1116.29796749825,185.529058644746,567.348684689906,3393.2544562134,1340.53388065118,6458.51430388167
MRPS25,784.687969437559,1683.75818823655,1093.81810133865,4345.62814670877,623.074407731342,6505.58133630276
SERPINB1,1127.09589564322,82.5214010471961,1070.19461395112,132.161505481365,1874.11384790984,1497.77217309899
RGS3,914.465823783807,2003.57997086702,1.25150707078012,1706.92629879363,9.14325257427157,2247.94141849002
TAB2,1447.40285529953,2315.57082842652,2609.61982334837,0.0200865600901463,1184.39314391411,0.0166363203221031
NFIA,1505.69662713897,3461.62570668975,3168.71381201646,2028.20301200487,120.45571155295,445.547621543558
TMEM70,801.403745431841,848.756302561966,1458.66932498466,2797.38083308475,1001.41498856468,1022.70924464192
SNRPE,1040.87061112474,0.00983981420328673,707.709983389916,3557.97086917695,1911.38419329453,5780.39455964159
TCEB1,700.981801336097,6.9078151510183,1048.94658178558,2203.31781026161,182.242249525445,5110.02992215814
CLDN12,1664.25158116681,2493.08743334573,2566.48985606707,1.14191006707719,1486.17050096965,154.30893706874
SLC35D2,1138.37625078173,817.365156194218,1454.76837609469,2054.87849349318,3998.7999326115,3501.77538231461
ZFAND2B,900.296862657038,472.097706264372,697.302558639239,4112.02439738445,726.869267733999,6502.25085597952
FLAD1,1878.56913734687,1.96509399427303,1615.96193436518,3890.07238721548,845.313816174362,3100.02728215003
MRPS26,1252.09875245985,826.694034366512,1028.15398387295,4908.53126984526,1596.79083028261,5725.37977498575
POLR2K,1428.29942530453,324.553651913157,1370.94582416679,2558.30036127278,291.366242908819,3783.04976589172
NOMO3,1614.042930124,414.900062857848,1521.30392062633,3008.78797421248,1012.76317802046,1875.78078884411
PDIA5,1332.94092680003,2732.52221479617,916.256489667292,1886.32740139346,2785.21068494206,368.550731802924
IL17RC,1949.05193981526,2801.17057605512,839.213573788918,1738.01597905127,146.649682374186,1516.42161928492
TRAF4,1619.43608340973,841.931967647481,655.61502281526,3251.4697926099,1004.44172491012,6132.82911534076
TACO1,1076.74314107466,2074.58726363852,2427.32945564438,5122.05177888203,255.769431370206,3495.87309165242
MED13,2113.29029697783,1912.29737738248,1650.33638167765,0.00842702950294608,1975.25713126591,13.3823122274861
CD34,415.172589883558,2382.08421354074,853.012094803663,3484.41161296413,1322.00447466606,129.292055784267
MARCH6,1974.81992602389,1637.74612673328,1991.74153539912,3.0784908947499e-05,1567.86173387822,0.0526391973170629
PBX2,1564.91153920131,293.228352520976,1270.61540413357,65.9629778651375,3963.33672132388,1604.51208499476
AKR7A2,1420.99183902441,1826.61394200288,1947.95714052622,4797.51978171596,2.06883548119523,3936.18514870213
MRPL2,1167.73025591808,1251.36331726158,1964.2560201771,4766.00280656573,1216.06867097926,4275.58309745438
MCCC1,809.695511734807,3038.74408164815,1226.31529668369,1001.54965073071,811.658848602607,385.979964134217
MAP1LC3B,608.241158030496,1557.27813377321,1226.87290030114,813.647379379135,490.962149429634,1327.25538255849
RREB1,1550.18835208165,2232.62737026823,1655.468678177,1.92959968623363e-08,2230.44267488165,5.32653719896316e-13
QKI,1531.22881543864,2022.2387936339,1380.30486196808,0.189012235186668,2088.96137010518,0.86670120262322
GNL3,1419.91690715949,520.034704108099,1445.55289791228,0.0232344953212348,2542.8337219487,3611.41283021088
SMAD5,1996.56212952652,353.290851413793,603.666010802613,0.0353512857437614,2604.26754985495,0.948149374449806
MRP63,1027.41574045578,1492.08547678856,1240.78786168991,5175.57826008673,1145.58843695983,3940.59724826679
KCTD20,2007.35213570934,1127.70875777296,2037.30001674233,1.59799899111044e-08,1645.45126027075,2.69499057088864e-09
ANKRD17,1412.38671954872,1953.41269627974,2217.9404764253,0.00087488778738847,1915.14091414689,2.21055422343439e-06
SORBS1,1043.8978539709,2821.51927557368,1002.91060753261,62.2200173662288,1946.42414359188,0.022756111443268
SRA1,1287.12866477284,451.044835933582,508.671011451004,7043.19010533697,2.9621097043172,3701.9291459895
NDUFA5,1162.68514889145,3169.82424257152,1616.04896353407,3394.22878763434,1067.53085033178,1728.84848080306
PGAP3,1869.32477583876,1770.6536580341,1509.07393972828,4210.72106395883,1785.32544147659,2051.58685665468
VPS35,2013.67259737375,435.47205594597,2338.00529485117,33.2280361006082,868.808989105541,423.484225348111
SNRPA,1088.21419183528,36.8362104665144,357.491945647984,878.597183961005,719.074236536009,6907.75883416284
PDCD5,1032.92603575274,79.1951300657281,593.37379520001,2792.99627980958,1263.68933849264,4769.74739922992
MPND,1192.14677234487,1902.43738574732,976.340107461851,5439.42198806039,483.885115453369,2984.9383451211
ZNF787,1557.10429850432,13.9634890454542,462.23283015614,4278.22591487188,1622.13725603663,4928.16168437163
BRMS1,1083.46149466558,78.3704955896123,147.168406733434,3136.71354840814,4.51796842070901,6618.42874473834
EHBP1,1480.31016344536,3708.26180400752,1748.10273266957,17.2790561645232,1171.46985648037,0.00353641762722477
MRPS18A,1024.0963019994,673.388185270621,1148.88318781038,4168.29471043057,976.928947203248,5268.09189560563
HIBCH,781.346020624885,3413.84756805165,2074.39720934673,2731.86488582926,1250.87840059373,561.08663345082
ACVR1B,2043.10227250305,1281.63226104692,590.047137958327,22.2577560152195,955.276158290578,92.2875273036807
CTPS,1226.46157941298,2978.20282435976,738.139353304605,1928.26910184285,8.94263157937048,882.448840407508
ST6GALNAC6,334.623713821614,2457.70685465659,1994.35746138178,2808.92039491162,1656.9536641523,2292.80481144919
NDUFS4,775.198648017258,877.226544131583,963.450108113013,5738.98983227347,1030.93895615002,3684.32805781018
TMEM161A,1123.50936967379,844.04474746247,1429.92663558518,3884.57898558107,1845.54407065519,4426.94736838315
RFC1,2406.21891970482,879.993165990921,1811.05681628854,84.284320915494,2801.40360932585,560.692143689821
ARHGEF11,2302.08571049206,0.797241609004648,2358.18180509814,0.12287537296587,2121.38127243297,0.00308824660139017
CKAP5,2450.68400976851,109.010737990441,1256.27621973237,9.51484937941615e-06,1765.09795667842,154.126271136061
EPB41,2604.12860294906,595.240609319702,1952.10428663849,0.0116547197191213,462.533015577812,0.0628896837827461
PKP4,1509.6627896123,1708.54739777578,1309.65182640163,592.077271618363,1880.21488217474,1388.66761493069
GPNMB,394.391047093371,5.68002228423728e-05,2.18003437599295e-06,3.07897678518622e-11,7.80954419238833e-08,9.10907042204666e-08
S100P,535.638890064443,6.31528582390912e-26,5.01203331653121e-34,6.1763785318279e-10,5.79753110552295e-13,16691.2581898843
CTSK,9.11433273659307e-36,5.22020233610316e-40,1.67711206445163e-39,2.21102841297175e-43,1.08577163023e-33,8.67148730059842e-39
HAMP,8.91305397453287e-26,335.237913101102,4.7058173698064e-30,21299.403486716,1.78123927455773e-19,4.32934985546098e-25
CPLX2,2.18755255104768e-19,1.77891802119366e-29,10918.3427279251,3.43629973680389e-21,1.52915354363915e-07,441.511436820719
CYP17A1,4269.85395044826,2.50033990376653e-06,2725.7530696333,7470.03723397837,1.32618767129086e-18,204.437213295618
CTH,1.44472562157634e-17,7855.18029803555,3152.63898313191,6871.92277765281,1517.7783196562,1.87790562345635e-19
SNRPD2,3.16443289520306,40.4556602130546,0.245095569776773,26.821869751073,4712.06160299284,35361.662465568
COL6A1,14.7880707014143,5166.66965550218,2.56616442633211e-06,8970.83758794532,15.4282174255016,8.41678973065341
OAT,1.5497618089838e-23,31.587377143284,4843.25786982382,3412.03177134142,9933.48655116935,2.14888725544905e-19
TIMP2,1096.74187405992,485.854019026514,6.89493586847562e-08,139.791403252891,525.948991319772,43.5621953354199
C10orf116,4.07749455386289e-21,28.4804281530601,1566.11524893096,2.17988897933365e-05,1.14359335297682e-31,6442.74986308103
C14orf68,0.0424970517242444,24000.639839383,3.94823369487689e-12,179.823306387977,390.561184811839,1578.95225685211
DAK,2862.43683844893,19131.5767148427,3505.33640213827,7707.34993282969,0.118952899417421,3453.24445314353
GSTM1,2.8322706656696e-06,12622.602333986,8741.03098474402,25.6065133182948,2.47252966969761e-23,2.0896368541844e-16
SLC10A1,1090.24562650983,26253.1799852585,493.286601731664,16608.3938825877,1.87541289075188e-05,0.00295683407466214
SERPINA11,1467.72449835856,18940.433517793,5.10860875306916e-11,17950.4318639738,4159.41317480219,2109.44541212673
MMP14,0.0646698942866532,0.000625159789573401,6.9415764753964e-05,6.67999713755416e-07,4.72529409554464e-10,0.225358920855651
DEFB1,76.1108333873396,1111.58413739778,8.37784679428085e-08,9574.02976993903,4981.06212928399,5545.28369117835
VNN1,4530.82083188926,6012.17308266183,9.05357606634117e-23,0.0976441438412593,4839.20901860552,0.00171498523260419
S100A6,3.73384546069457e-11,1.0936787511403e-22,1.95188505439096e-18,5.24218371548499e-10,7.72969210186798e-23,11561.9596654707
PGLYRP2,3701.74757990611,8307.49375018244,6.92084849793741e-25,25402.0109934894,10840.1232924539,0.00892866020420212
G0S2,3734.57431623196,7418.51313391736,1.37179107501471,43.9900283009957,2.43655817395949e-18,1.93209754510178e-05
SLPI,5641.50073201515,3888.00353038474,2.77849412660568e-33,24600.9277767231,3.77876171696956e-06,1484.6881913126
HIST1H1C,1205.9267393482,2533.36762441948,6566.08830675194,17349.2806155779,0.373031460701152,14232.2041630536
AGRN,5252.45991018623,46.8268339507123,227.075875874449,2930.95196724071,984.157891087512,5666.24455914075
ETNK2,4955.83351309434,17579.3008447746,4908.45425423895,12326.2124452051,0.00629265764395602,398.157193334127
NDUFB7,2366.23072097979,130.203639011883,1118.05730783817,18783.5886550692,10.7217964693353,17716.2640008172
ANGPTL4,2061.304471816,11270.0184860858,1.114052164386,25677.1343172852,1906.20764518801,3630.38622816499
MASP2,965.143931584219,11850.1663927308,7207.78386106718,36368.4842600467,253.71452037677,909.458957668168
IFI30,5813.07546730948,0.000219008493292681,417.501648555323,4279.06882740599,0.0233346154095292,15890.9583475709
SPON2,4922.11998876618,1.56029430494536e-06,4997.8358010403,3301.65971129248,9766.57972402194,10975.0184529498
HLA-DPA1,1761.43816521997,2865.76621943103,1227.50375000607,1607.46740613707,1076.03118654318,1687.27373479953
ACSL5,0.00188052746790124,6810.79730218026,19263.6139919325,100.548574693767,6605.59793499826,3.30998311415477
NDUFA13,2337.19334308248,662.831323490505,103.354961660199,34372.8053190576,70.8812116598877,28677.847954114
SREBF1,6501.87016285527,1167.18117215748,581.583207881822,9183.51842191962,9448.33200206075,6806.72565229248
AFM,1663.22859626619,15815.5297800629,1664.40478709319,23040.2839709366,3405.90589765651,295.499776113806
SLC38A2,0.35235968483432,15720.8910380141,11871.9768099996,4.3884486502041,7502.74085839782,0.372062801457874
TP53INP1,7395.75373312052,1154.40087039521,1335.75391227612,1339.83232722195,3970.93163509613,61.2242828611334
CDH1,5569.90837853332,6969.89633983832,1.17560901976182e-14,5619.7497906511,4548.45427832704,0.971142258790289
RNASE4,2677.0635314542,13565.6275951242,6076.29888911332,30592.1072212153,6124.17161949873,265.490893391095
FGFR4,4277.96167811184,0.000583187572829286,2948.96396963838,3230.84734510875,15998.7908140727,21676.9181194631
UPB1,3769.53103078727,16425.3018637835,6114.54612188452,14879.2775894484,5054.13820496695,54.9498098069124
NAMPT,1981.24152545375,15833.00174133,0.402540780545701,38.3035430019511,0.00195691268567233,5.37134458093455e-09
SLCO1B1,1905.3705534485,17578.8155475481,6676.96111793601,194.769425434297,7976.01743337781,1.72849748095935e-07
RPL17,1754.23740568263,3270.82184238121,2596.79012608908,2150.4501572156,10998.4234953394,33601.4676427467
CLIC1,2675.38901104665,3.6984994362664e-05,1804.96704391312,0.00486525116406655,4949.56733212787,30097.5006476826
VPS28,1068.74273107872,29.6181528880156,3955.92686904673,16933.098171639,1.46859101854183,26371.1010886978
ZNHIT1,327.952299381415,5362.17553107754,3104.6999578478,26781.6394679067,0.00583115291688051,22299.0826366993
PUF60,4379.75140034391,130.07598413053,5013.8233593913,9770.06060569372,589.490754888933,29227.8911959626
HAO1,1008.25912638634,20396.1957119396,9178.18606576372,17685.2953841853,2515.04714895057,481.437605412954
PVRL2,5042.98924745901,24.5711809322492,6.79055717912642e-05,24430.8022853468,11519.1398546303,11515.2744842419
APOL1,4026.6201241584,13682.8555090027,3085.78520348724,2223.84668067948,3.33555932282749,7125.6039744654
CMBL,5236.38002809368,15814.5693118583,7408.64957935466,363.596180769139,3.83139485268287e-10,155.012105527076
LRP5,5074.17396504071,8677.6369808761,4425.30166746585,559.483009081,10041.4846544875,0.97627959019172
ACY1,2638.60593068682,15517.84950037,9205.83479287508,22668.7949707903,290.578257985593,11907.02538765
GLYCTK,4140.53575047778,15217.0567305789,2845.55322216451,19858.9527272454,2267.45867382563,8591.47982216989
SLC27A2,2165.14473900069,18877.3861579232,699.088475031856,14940.6600182501,10.6624842329285,0.0020154452761161
CDO1,806.333388210491,18316.2079329209,9297.77395262063,9077.82646812864,8880.8333837119,3.90271075790253
CPD,5836.93422238612,182.51603660277,2885.97660573562,0.830831402188323,11224.5401297941,0.605440721442528
ATRN,8771.36001817206,7383.45692715196,3839.6349235206,952.531848261966,11286.7194378742,0.000867785694548519
GSN,5.79244116447753,10124.4643085186,684.190755735952,18191.3769420592,3962.36101174051,7028.970398216
LPIN2,5193.24352649127,15390.8778884625,1254.97840434142,3698.79291551439,3961.5594817381,0.287899032584367
NDRG2,2761.26006112931,17506.9173719887,6194.60970782177,7950.65831189895,4150.95994154737,2201.09745777246
ALAD,3138.57680161356,18500.5509994854,12478.4741625865,175.749149092192,6753.69723769984,0.00307893869866798
LSR,7557.74284866625,1853.14365824101,4.79446399919625e-15,17591.8787210579,10181.5612155806,8888.17594789554
NID1,6531.77344144246,1939.49199653774,2718.9325314624,2.45991212238139e-06,13828.9306245714,3.89954867926681e-05
NAPRT1,1780.72025538016,3029.51343334238,4070.54575133241,24517.1031902757,9.41516476784801,17249.5206051669
VAT1,5066.73458257204,0.00717797946583439,5101.4245370968,0.000398049523242309,4824.96614914188,7703.97772448062
GUK1,4599.99111091125,4.28538830191083,3028.24722775931,34622.7207949836,7.17943354274733,11518.2814416502
SLC9A3R2,2325.02534212562,10057.144510877,6430.39573776113,27705.4504398292,1096.91526697545,12145.5418421139
SERPINA10,3525.57490820174,16241.569274111,4249.9177879913,11548.941320507,4774.84959982541,0.0619197839225402
UGDH,7439.50319693097,0.72855858204918,5187.89161958943,0.0132300907653775,569.890239076134,4295.23298033255
METTL7B,3918.47359884341,3781.84693716863,7012.39866516107,14983.7570019004,68.7365030828926,11047.2473874776
JUND,919.642567883704,5722.92855926203,3371.0980958825,12820.3779755794,3912.74952607107,20289.6844024416
BTG1,1538.59175291806,4722.34469715477,70.4586211406689,7232.45415967611,10114.8468782684,5390.63576002204
C5orf33,429.339364193734,13803.1859919755,13549.7742615332,1105.65368208954,13943.7690744219,783.90400739542
LPGAT1,8744.86670071565,31.0460649437554,879.380570158129,4016.37867528675,9534.80619579128,13.0387873232296
TUBB2C,6140.7892959954,505.840618958667,3162.22171268683,9757.99072115989,1515.90619918265,19233.2029062829
OAF,4785.75575231811,14576.1595659326,7598.01002492543,10424.1700471788,3287.45469429785,2133.82864135877
ABCC3,6262.78424153946,4860.11954048568,2519.43445539936,1120.5167544599,0.00165178035786668,3623.48266103575
PRDX2,3744.97874747867,4591.52261943528,2683.52084808242,25613.430677921,5795.13969233261,15949.927520205
CUTA,6002.84200175514,492.389036408006,6878.83230945211,16960.6862866252,8.00180486497141,22922.7897388184
ANXA5,4825.18216740986,1427.27276873937,454.006361997321,6.01723356265563,1589.25539725585,2841.54109156648
EIF3B,4438.44867286902,533.534227348454,3717.82218538767,2523.2640278093,3353.96695764126,27885.7136820448
PRDX5,5050.32253932356,3215.50055083534,1527.38220697213,25182.290974818,37.1124786427739,27024.3745507425
AP2M1,4753.45819267117,3675.71764474905,5407.17305074146,7982.18033558808,1969.29897886669,13989.3242602781
RHOC,4390.13411791646,1622.8685998414,3747.39529159107,18989.7487166476,9.21245849331559e-05,15372.8224524502
PSME2,3065.62753258674,582.286604925208,5439.32109981655,24952.9051987771,18.5304061852576,16738.9472329533
CEACAM5,1.27552894658449,2.61288500547855e-21,2.06239881093541e-26,1.34772390114134e-51,2.05205326734524e-22,1.20355051556441e-27
GABRP,7.75224538861687e-24,1.43529296614126e-32,7.07407030396807e-30,1.7180881849151e-51,3.27144385646528e-41,4.48845142787789e-32
DES,5.49290147518024e-42,4.4585712356238e-25,5.92922324052689e-38,1.03861378078897e-28,1.59761994535544e-37,8.36190790872818e-21
PROK1,9.29665986018834e-39,1.13825733998417e-08,657.502419344589,4.26249397783643e-57,6.06186121620562e-37,1.18157840387775e-30
CRLF1,9.69104193845093e-40,9.65285366390606e-47,2.74345910610279e-64,2.09017627803052e-52,215.928147607361,1484.67231226272
GAGE4,256.531729304456,3.56587747256688e-34,284.897949176291,1.23074656488172e-37,2.03922465013548e-17,267.806126744923
PROM1,3.98134102009077e-24,8.38290041026958e-47,3.24783088977351e-44,3.01579056570029e-49,8.46022979526995e-28,2.02442045943274e-16
PLEKHB1,1.26745210747685e-17,6.02247704183465e-48,2.58135667942537e-39,3.96636480458176e-39,902.269651805531,1508.84214682413
WFDC2,143.611596620747,4.87603117451441e-12,5.71147186222736e-36,1.84476357995882e-15,1.2068290860698e-13,2.6953895092388e-09
COL11A1,1.18359013496833e-19,4.28900001806011e-38,3.60417396215219e-35,6.08767185709952e-43,5.33869146584075e-22,1.71443025862664e-22
CXCL6,6.72524941469088e-13,5.58257320527125e-15,9.90400264286145e-23,2.01055603374547e-18,1.93803387816789e-31,2.80713513251793e-17
LTB,0.000198430645074014,9.19630618650317e-18,2.08800571153203e-23,71.8663610051493,200.176070595844,1483.65006706575
PRAME,204.006188786452,1.14071944971239e-35,5.4658255068762e-22,2.62422325454644e-32,730.450575392318,1282.90923355201
IFI44L,4.5315289412895e-06,0.00157661624208396,397.049558091715,3035.86338681359,33.2314201880035,6.06675301355831e-22
NRCAM,2.89799571525922e-06,3.90235765364848e-09,1629.86568612951,4.07984470340915e-29,2.39738855206239e-10,553.843907850687
PTHLH,1.70299749123669e-17,1.31347290144243e-43,1.13670945376365e-39,4.84325133733831e-35,9.01923929208193e-09,1.57844662547968e-09
CRISP3,50.3995390232336,731.500988140314,2.56346098623988e-45,8.21572889560323e-46,6.83062379036009e-33,2.39852384674763e-19
UPK3A,483.592199983373,9.40500284684605e-21,2.08567479197523e-29,1.15484286871706e-19,787.723390790458,811.222087651566
CTRB2,4.2953281371783e-61,1.14800246922598e-52,5.54120972790922e-69,6.11883967137794e-70,0.00109416042249797,1413.14238027928
CD248,52.9787381425569,364.763559179173,0.00266877139494393,398.971075657271,17.624628610945,285.768806883739
PGAM2,127.726950308258,0.00697688128888589,2.24179623672791e-10,1460.04104679861,711.356012997868,863.709319219175
SCGN,748.123274543026,512.355398606988,6.60274808047589e-24,0.0101507588519233,4.58100919491565e-15,651.687979570714
PAPLN,422.06750139602,6.46736021196055e-18,1.67606957447668e-25,6.67056560789128e-13,0.0928401682514478,0.0546247892599428
CRYBB1,1.09615596030519e-69,1.57413447262314e-63,3.33379743147992e-52,5.88683216079026e-71,4.56315657360389e-82,3.16322403579645e-40
PTPRS,0.107967803891083,1.1568024195073e-12,2.49457760719241e-15,882.208810794776,1094.82926295129,7.32321260535214
CALML3,317.917318729695,8.72214681568706e-16,2.69482480901287e-31,9.02468213722042e-22,1.43638313581421e-30,1.85914843783212e-34
GNG4,6.03956384298754e-11,1.44193439335557e-24,1205.716416669,1.30773051736213e-17,855.103622219294,1097.27153819856
KCNQ1,1.14450902277381e-17,5.00336344129775e-21,528.532027829651,8.31079204957524e-13,3.29785846731973e-23,0.191574120299051
SPOCK3,2.82861852581704e-24,785.990574793847,1.42550293393073e-57,2.69837830455232e-54,6.8577395170049e-25,3.14713765035938e-27
GLIPR1,1.95380124393644e-06,0.0061983870354112,733.61157604886,0.0556987222396471,521.863280377041,1.34113272629747e-07
BBOX1,131.147694202856,2844.06752059363,5.66120451155176,511.481284816959,4.59297849262362e-18,24.8125382494322
FGFR1,4.63366797974288e-07,57.7995299771128,0.000794205843091339,2.14985684672153e-06,0.045389690506339,22.2918088387017
CD5L,1.42349022027264e-11,772.696188545173,408.812088668653,355.031268831593,369.662737452623,606.604840758119
PLCH2,391.00058550646,792.001548109242,1.84859232534198e-29,1771.94178947749,0.239889732589847,4.82343830002934e-21
MMP1,7.38768320693037e-14,4.46943147893542e-29,6.36862143984444e-20,6.02940397935311e-36,4.13269046182268e-22,4.82471346418851e-12
PTPRC,239.894038421891,425.181358003927,5.14509284093098,1.19274732608888e-10,582.952863644781,5.61467532365403e-10
TFF2,9.50557161906496e-09,8.57682692268994e-32,2.21525200441677e-44,6.87303283489478e-55,1.26947018321581e-20,4.23785840260924e-11
SLC2A1,102.254869791304,3.78109260943759e-13,198.876757827945,4.14571944953633e-11,2.69872117928804e-05,1232.51365528535
AXIN2,1.00229770353751e-12,7.79234899646534e-19,3143.37587515895,1.5675213518689e-23,466.42478848621,0.00012646353472322
CREB3L1,2.67234866638744e-17,3.52081588470156e-23,3.41284454554548e-29,3.0921890985343e-12,2.00936123285432e-16,1.55604400956561e-09
DNER,8.09109917120094e-33,1.30353393320346e-40,1.15229822736797e-34,1.50661412995361e-08,2.36210616895029e-23,119.622681826457
C12orf75,6.60580295566555e-08,2.56803696674603e-22,1.53148863979317e-05,6.02683978429268e-24,9.38145510680052e-25,667.524020478639
STC2,507.661223271909,9.46707315540801e-15,520.628805831887,1.0136949318327e-18,3.68175968622406e-09,2.61705223742106
ZNF385A,204.988287107333,2.63488935893501e-07,257.472430913124,7.12027223600316e-06,752.017961888392,318.821575035396
LOC84740,368.858175842302,1.67602537337843e-28,205.459423962493,7.79394516310847e-18,9.38708159218377e-27,5.4659196978805e-08
RND2,166.677322552741,0.194527574244301,9.79485854553497,0.00441245065875234,1465.726314634,793.254419431779
HK2,18.4290795542259,2.54693695169626e-15,280.463386345141,0.0348034739225664,240.989152145659,4.56863466954101
CLEC11A,3.37691729460017e-11,0.274479514858589,1.24505730064526e-16,590.366469835681,6.87797611015451e-14,0.235494533963759
CDKN1C,0.000254374548462465,1.49721734848629e-22,2.42972379100493e-20,2.63963255119017e-19,864.781299699653,1562.15848885941
CCNA2,832.516692519231,398.849779965757,7.82927962570876e-12,1.10351035850869e-11,163.709525935129,331.110658185605
DGCR5,0.000150517050978446,1249.91887692335,0.506824051187078,1958.3163763806,62.2613399279664,0.00118701326224798
TTC36,5.793135305253e-16,2831.80903261861,2.27162417316371,2388.40038051501,2.45583979247655e-30,0.024511473489102
F13A1,0.483681810668444,536.471768170381,4.58019541727766e-08,2.60400324622697e-09,7.06100200721454e-16,0.000205546533464283
CXCL13,245.519019422356,899.562954228254,1.90304119768936e-25,6.02962117069373e-18,2.08291716116413e-19,3.7131685048991e-05
IGSF9,714.087220177029,1369.01980252745,1.23294938762223e-12,1.16355951759948e-14,0.946297665979601,0.341444657203823
EPPK1,794.027554069538,3.05017387195253e-20,2.39678741015062e-23,1.58693250218944e-16,1008.60166618602,69.6444722120256
C2CD2,474.06120857456,4.73687953137619,440.032573083556,60.9048835572722,13.2292941249161,9.67952957427058
CTSE,1.92127546269611e-14,8.50162837289827e-34,249.26838329406,2.52790322158832e-48,1.5113503761406e-32,1.49885180255176e-21
CTNNA2,5.40831427780593e-24,1.35414509936244e-15,2661.7625807853,6.5027378897387e-15,1.863689017933e-11,1.36150426034543e-16
MAP1B,0.00942856718027854,720.046493487803,7.76086748975429,10.2283765708062,100.337834728071,0.000369191318853065
FOXQ1,8.77415494901262e-07,6.88845844421436e-21,300.998697622429,1.79123823140129e-11,1308.93076272055,133.377686070639
SDCBP2,155.216588204223,39.6169459893642,2.12154157584506e-25,611.933763296747,462.075339877544,420.872683675611
TMEM82,341.353041350489,1677.88239135671,1.36730854718806e-09,3584.66489063109,4.12048975723978e-15,245.989994464195
OBSCN,349.532670177065,3.67951445306982e-23,2.63649260183881e-30,491.786406363752,760.597163719222,55.1614100946916
SH3YL1,2.66451922875129e-07,0.00800226137184378,1.47286502706574e-12,0.00227534519418242,440.35688761958,418.752942520765
PZP,4.55124833364549e-08,914.737520958797,5.28193236906971e-19,2.44619963937746e-23,7.49784994821007,7.72721429544905e-24
MFRP,7.82904917514841,404.782041437695,0.00402043563225013,1938.20264010828,4.1314851896438,668.148916659393
GPR133,1078.87044396676,0.0118690364097027,121.692299007264,1.00624345357882e-20,71.1648346133301,2.61012218363579e-05
SCAMP5,712.98767548977,3.39300176707244e-07,21.4950663939203,448.267395951742,710.231609128785,1448.1396789757
FRAS1,2.41624052504949e-18,4.86239216238059e-43,7.65731041491203e-19,9.46036732567841e-40,1166.38513867949,85.9637790514478
MAN1C1,139.63026782404,1864.82672958023,214.216433508293,0.0877415255851821,9.65993417438929e-10,1.00072452375272e-15
NCEH1,4.33441273126108e-08,5.88816454562455e-10,3.71436168209099e-19,6.22167780812102e-19,1.85849796451222e-22,6.84994493862123e-10
DUSP5,2.32563988454247,561.353999264692,5.16568170686342e-05,242.300991363735,630.899035850358,1567.83647117428
IGF2BP2,365.00229043396,2.41402214253337e-20,1.50992514039232e-16,1.32188927514743e-15,3242.69302667527,598.517005378688
SUSD4,1079.28263900356,2.45844645455914e-20,1.84280845074832e-29,76.3184151954971,485.46321740271,0.000770861508704386
TFF3,24.6994303712497,1.9915716799016e-17,5.45780813099537e-20,0.12353801416391,533.502959417594,2217.07465953886
CDC20,627.202785945514,7.76074787283223e-21,2.8618726738404e-12,1.51423240991736e-23,13.9112135403442,3214.62015008318
SLC2A5,657.560396422015,4.66765164505496e-13,402.354924215969,1.42713462024081e-20,8.89560173404353e-33,6.46838996382767e-13
FAM129A,94.3060338396265,87.5685546283953,0.00323923411918426,5.96090956352587e-08,0.612236946549534,5.46222774709542e-12
MYOF,3.92092670582102e-10,211.217714453828,1.5752731571106e-08,7.87345332369682e-10,1.52809720192659e-14,8.1598997458826e-17
LAMC3,0.184749910985023,1408.52778297912,2.13483946358163e-12,1240.34045041729,688.501213328371,1.97394508360984e-06
TNFRSF19,5.19506839926151e-21,1.72899376305091e-24,2302.44319925126,2.02455925522564e-25,519.647231517315,7.44581116403524e-08
ANTXR1,2.26994183119202e-05,747.553111351427,5.05931631368455e-17,0.0791773775137824,0.373552977901888,4.83844390121471e-16
PKHD1,2.25314295678852e-23,8.59550250716475e-19,190.741662584599,3.5942311204684e-24,1.05000864906913e-10,2.62971375262905e-16
SCRN1,1.94340123211695e-15,2.65244683477954e-23,573.857541834264,2.1073130905629e-24,5.6707933558328e-20,0.007213604141591
PHYHD1,19.0044921283767,1462.22120252913,1193.60991144049,1551.17520318662,3.51284554211035e-13,67.9715302822473
