S9,S7,S3,S1,S10,S11,S8,S12
MATN3,85.2580822820044,10.9071309108141,5.0990810166645e-05,616.412316501747,0.00109575503442192,0.142960413545816,2221.06430395361,1.13389088659173
C10orf116,73.0619422138066,984.116987766673,133.967400125397,656.377560938368,0.0421491046908334,7573.3049843755,428.542676781494,2451.34097862343
LOC84740,1378.24916633965,1.18292447031834e-07,0.0164288615363023,2960.54451923193,0.000108657837651054,134.626733949751,1.23613619622892,857.060191580759
ADAMTS4,142.502446130872,1059.50760217604,33.6251422288657,706.473133293373,0.219229710594374,91.0427637784016,3739.22394667666,926.150778260348
ADM,1608.06396884788,2723.94876808603,399.405320198379,1606.02962747151,1508.67142442273,3.75329620620762,8.30446634713776,2924.52991994817
GPT2,1896.04628354577,361.073861746841,461.588952202144,725.959310035853,2123.55507486504,1724.81126279544,193.721671719144,320.148758576602
AKR7A3,2009.39469794711,430.949287057028,134.672028570555,2330.23246706408,1961.1416685603,260.772569684007,7.05431248801947e-05,0.0010473454947781
SMPD3,2192.82826069214,999.120717703398,1523.11709310095,1781.55737007162,984.372646527595,267.989557019138,0.350619165768502,19.8492561777004
EIF4EBP1,400.1728380343,275.073016443249,79.0476752453919,465.638327445509,911.494520099384,5661.87544035027,115.459310152324,1983.1713492783
PTP4A3,618.917186969874,6888.31987380936,1437.04455591504,227.083929336703,0.00458199831904605,4712.26870284372,1100.93467659808,1030.71801400045
PCDH7,543.703780066386,0.0254937819331956,1.41979807782517,180.9925084985,0.000654405975881191,0.012658632889193,474.444793357724,1506.51495862612
HABP2,2862.25357807722,709.024509236183,0.00181196247144339,16.1698092035901,431.87300321564,606.328613442361,237.167371936111,2.7725628104941
PLLP,1736.55223523407,0.00829916444191345,0.0449538802303177,3372.51607296316,81.1434190978305,3378.33411805516,88.9868899703481,125.814808576307
FERMT3,95.6250416501551,69.4836882840912,0.000152464153494695,2819.67351498663,98.1847069721419,1118.46953989415,1667.77451814081,195.462149587785
MSRB3,1001.72791747291,770.339476718598,21.9146351531142,92.736137140229,4.35169399453429,3.56786791876165,1922.64040514992,21.2236090440588
KCNQ1,1189.61481709517,0.00174631861041135,6.70770099455812e-09,1620.77384508133,3.439725294242,7369.35642753752,68.6315584725731,48.8788901445507
IFIT1,0.000219168318690113,0.00448766367833966,213.519663179325,1470.97926094452,3.19158455935652e-09,859.341199689426,577.456717151691,960.164498662208
SLIT3,411.829457091892,2120.65765735675,52.1538507153512,7.84500567942348,5.53257419676258,35.7967331030821,4066.50427127634,0.000600085894795544
RPS27,1163.4851420163,201.43696320121,411.045614682878,367.757456412885,1319.84001731476,10191.8455431474,763.89061520684,159.868977799593
CPXM1,0.0497364634996309,138.00488550073,0.00237641490388899,63.1469924349272,6.72194191946854,1155.15366362088,2949.40143785239,733.374986868959
GPR126,3965.9976449433,2.25991632444166e-07,0.00803845607999695,1858.10146585621,1214.78576139561,0.000603907238006491,685.226720809909,1124.83423332323
ZSCAN18,541.730483609118,5285.69085387474,5118.64533765898,488.633627587715,2.61797376947526e-05,643.718126431984,1103.87689000049,767.908972359995
CCL2,106.523327583296,2207.26997275845,0.0151937258546159,309.104747194441,5.45861384701628e-11,453.947025974904,3110.99473859706,367.159848469358
TFCP2L1,1382.20530533636,336.997915696788,0.238567985031675,1681.89918219817,1302.75586352578,0.181770777494939,542.793447454022,2406.33636113541
CD109,957.191969253915,618.503511273935,131.387755417415,42.9912213522955,212.252223823734,3.67285715862144,594.91834230099,2580.91538937173
GSDMB,1161.03157698654,0.00783216320199058,2.88644320686566e-09,3655.25373852356,1574.33380177116,1402.32242787158,0.576605287254497,48.0195598807929
ISYNA1,0.138694691676718,6213.35235046059,4155.78649810056,864.648734441583,2.56357781008418e-07,1734.03159475587,20.5490603879798,1374.20630614834
ETV4,754.025166306915,14.8215984877852,2.29562990603757e-08,1089.92958876833,3325.33703093566,8864.35728052373,0.0108996685371187,251.26916771539
PAQR8,2747.18978856891,0.0223579675484501,137.715400161783,1458.3948877286,1932.93903741554,5258.4676906227,358.615258769741,1.08195649457287e-07
ERC1,944.295480809992,1720.26906922314,2698.07222605329,271.556474506312,7336.8619465498,7.58701601657233,1565.14508310207,1377.83223404441
SGSM2,529.619622011362,5896.8805153387,5597.11504915859,653.485329734617,1379.51267510822,1123.09099281549,998.924257845092,1178.88801101993
SPOCK1,242.273067582434,5.47130807851685,328.757140505468,25.7711954463918,262.107651921015,4.34053711655075,790.253925606385,1343.24454931265
ARRDC4,2965.5511066151,2957.8532590915,5263.93129402479,804.547516869551,1185.40469487328,0.239268076712109,1008.93288253268,327.428442072696
GALNT12,2280.98933117506,427.054171118568,383.630409905975,2395.88264749059,6318.98047136792,77.5872998707932,303.819223765748,999.797163876081
EPB49,1494.08404383562,1455.51247058298,5559.21191313733,1931.15056232417,0.82116080212118,789.036667144592,571.344982493893,348.150265001392
TPSB2,695.621946531401,2277.21524589439,612.319458670776,760.235663677439,6.54629685118874,1691.51228594435,2340.06139810167,138.579256764617
KIAA1539,1528.55603226952,576.901023730735,222.011010195952,1823.5898722757,406.49415471378,748.626731697961,725.490408287886,2104.76688296538
IER5,406.523171851228,894.259389572374,22.809411096188,1704.1291233997,2048.82898200147,1472.58306367787,684.140384525287,2135.91138138759
TYROBP,0.000243822493438777,289.241149834381,0.0130171790331473,1183.70412888669,5.08410117726784e-06,2455.02686098225,2723.10430234056,276.837822863112
HIST1H2BK,960.165132819323,7.3572001678507,261.467715829793,1885.01667951577,876.552331035243,5146.06599736239,318.503581826322,1572.16717766211
LSS,590.981772437458,548.133799388284,2634.72678736225,1303.3742985473,1097.65207829972,794.015943250455,882.958733748918,763.694239026103
PDPN,231.392459172589,108.154127531874,0.0391130705595824,191.748220689501,189.31815853823,821.169671929218,1748.36552139081,344.227272161156
GUCY1A3,1707.63758306184,1624.66487978543,573.185410545288,2.96880302663909,7.66047948289817e-05,0.0191666313446611,2847.09504017709,39.1748184702942
FAM46A,3499.83850204278,2326.8888783033,4696.60245236926,288.842420492845,4363.09701378145,1035.51506970559,1543.21390466073,220.33081392822
TMEM45B,4071.31541582955,895.815762651218,372.416966413153,2144.18300883129,1481.12644918027,1372.20319688564,1.0606711086675,1.42396445101099
RUSC2,642.439554848012,1909.83772847651,1086.2205086309,643.403529547823,3.8133831967669,92.6244017983068,975.444253758369,1963.31671426827
PFKFB2,2034.72154237876,1657.44738852485,698.675255182065,1392.63128834359,839.126155001902,121.824825641316,2101.20516361505,128.355212188577
PHLDA2,205.865373014809,0.00308259042594437,1.85489424985064e-07,3624.24534073445,1411.69150004024,1843.98211351687,0.0177307001034244,1159.33598396874
ADAM19,8.30838144617759,14.3982056382007,0.236344526530658,39.2189838956816,0.036346477384697,38.2951079256663,1398.72136589622,2751.08814236392
SPTBN2,35.1805353722574,314.543675957954,1223.44066136557,1719.29511975214,49.0020958790452,62.8639674366574,97.7468559082032,3648.99924728561
GRAMD4,1564.87213118846,6205.5006621195,1629.41147786939,1034.18159710477,3070.78242671722,206.192599039208,578.949917884236,988.827252047813
LIMCH1,2041.98694543353,4095.57671884,4283.08207676006,114.274849468473,963.919962306607,0.213267568409506,871.119491120582,979.500906145017
