S4,S1,S5,ITTH
TCGA.EE.A3J3.06,0.702351929723214,0.0930058297365603,0.204642240540225,0.722471655888651
TCGA.FW.A3TU.06,0.159991782206208,0.840007979667059,2.38126732801074e-07,0.400195851495924
TCGA.Z2.AA3S.06,0.949389136313526,0.0506105634758261,3.00210648243104e-07,0.182333564520263
TCGA.EB.A44P.01,0.78451032360132,0.10433735353706,0.11115232286162,0.610222655415146
TCGA.W3.AA1R.06,0.80989856136162,0.190101438475909,1.62471095656579e-10,0.44271307254228
TCGA.FS.A1ZE.06,0.877515191418456,0.0707119686844101,0.0517728398971341,0.414410639207712
TCGA.DA.A95Z.06,0.762207428475211,0.184356177883606,0.053436393641183,0.614613231676752
TCGA.WE.AAA4.06,9.84912213182308e-07,0.978002010722281,0.0219970043655054,0.0962369589367878
TCGA.ER.A19L.06,0.560706206051534,0.0642135904366253,0.375080203511841,0.79055333450595
TCGA.ER.A19Q.06,0.70009976640633,0.202410735875022,0.097489497718648,0.728106877352538
TCGA.EE.A3AF.06,0.731056908298925,0.244192352886865,0.0247507388142101,0.605151104859088
TCGA.FW.A3TV.06,0.74091031235297,0.17634025644214,0.0827494312048893,0.668477629480397
TCGA.D3.A2J7.06,0.624225379786943,0.123528486865002,0.252246133348056,0.819148508282261
TCGA.FS.A4F5.06,0.699173335708932,0.124580707064604,0.176245957226464,0.742410759994323
TCGA.D3.A1Q7.06,0.859566025475298,0.0855970368724875,0.0548369376522149,0.454842585592903
TCGA.WE.AA9Y.06,0.541720080883306,0.214130590567142,0.244149328549552,0.916004290018547
TCGA.ER.A19W.06,0.942933577347902,0.057058075202198,8.34744989994266e-06,0.199251593424993
TCGA.FR.A7UA.06,0.90521468178435,0.0947837618315982,1.55638405142092e-06,0.285351240932037
TCGA.BF.A1Q0.01,0.518241407724708,0.101460539574655,0.380298052700637,0.856052605125255
TCGA.EE.A2GS.06,0.691831511621322,0.0802681271167267,0.227900361261951,0.723072423105656
TCGA.W3.A825.06,0.484982349557616,0.035212468590484,0.4798051818519,0.747437834630609
TCGA.FS.A1Z7.06,0.561265313372469,0.0909417742765812,0.34779291235095,0.827882817836546
TCGA.D3.A2JA.06,0.135615788895339,0,0.864384211104661,0.361296103226796
TCGA.EB.A6QZ.01,0.698731086475344,0.132739879874613,0.168529033650043,0.74514777977308
TCGA.WE.A8ZM.06,0.585458857323836,0.0315387892345791,0.383002353441584,0.719105969112385
TCGA.XV.A9W5.01,0.115079195772862,0.0930649702452327,0.791855833981905,0.595838618399492
TCGA.EE.A17Z.06,0.746073978340241,0.217000029999902,0.0369259916598565,0.611595147955425
TCGA.D9.A4Z5.01,0.588739100084275,0.123182273634005,0.28807862628172,0.845041064880137
TCGA.EE.A29D.06,0.818277636954781,0.12895845926605,0.0527639037791687,0.531103847907536
TCGA.D3.A8GS.06,0.64764100700445,0.203961841301371,0.148397151694179,0.808958673465031
TCGA.EB.A551.01,0.762134603340396,0.0515685106751661,0.186296885984438,0.612562466199
TCGA.WE.A8ZT.06,0.803993340895696,0.00173861242896839,0.194268046675336,0.459454465026777
TCGA.BF.AAOX.01,0.61095236959547,0.389041510364672,6.12003985780896e-06,0.6083984198057
TCGA.BF.AAOU.01,0.550587818408429,0.136708093466093,0.312704088125477,0.87758706461593
TCGA.EB.A3XC.01,0.698310051840061,0.182010826166178,0.119679121993761,0.741771417352191
TCGA.EE.A2GD.06,0.480414096661023,0.0756790144868699,0.443906888852107,0.826548546232743
TCGA.EB.A431.01,0.846539865456931,0.153413884552957,4.62499901113541e-05,0.390570527822459
TCGA.ER.A2ND.06,0.569240017710767,0.351692216714587,0.0790677655746461,0.809101207559881
TCGA.D3.A3CE.06,0.778241452354633,0.000593761308322635,0.221164786337045,0.485370901949471
TCGA.ER.A19K.01,0.783421062106371,0.216501656293524,7.72816001042756e-05,0.476268618851012
TCGA.QB.A6FS.06,0.359443905616228,0.636412559593079,0.0041435347906931,0.617246280818504
TCGA.EB.A5KH.06,0.581508099022135,0.36493174218128,0.0535601587965852,0.764499642595567
TCGA.FS.A1ZU.06,0.839430687864407,0.137391103737147,0.0231782083984456,0.461393810198828
TCGA.ER.A1A1.06,0.891006958569343,0.0486707379203508,0.0603223035103062,0.381689791220963
TCGA.EE.A2MQ.06,0.631612198346001,0.142160695407263,0.226227106246736,0.822639605609
TCGA.FS.A1ZA.06,0.54001873400884,0.0544056664678096,0.40557559952335,0.780197640916338
TCGA.GN.A4U3.06,0.683736569828508,0.0576629487149176,0.258600481456574,0.704720730789501
TCGA.DA.A1I4.06,0.586744236176672,0.247262898056299,0.165992865767028,0.870575721026535
TCGA.3N.A9WB.06,0.768326354604785,0.221211895110447,0.0104617502847675,0.531505969719341
TCGA.W3.AA1Q.06,0.907389020017418,0.0926106927527865,2.87229795785433e-07,0.280846436367223
TCGA.EE.A2MT.06,0.677468413474375,0.163453499370495,0.159078087155129,0.775792497318942
TCGA.WE.A8K6.06,0.0753554266331758,0.153766822908516,0.770877750458308,0.621999992267004
TCGA.FS.A1Z3.06,0.840885287266652,0.000643853064967726,0.15847085966838,0.402679887066753
TCGA.EE.A3AA.06,0.74282569289896,0.0814603695533412,0.175713937547699,0.665074752746876
TCGA.D3.A2JB.06,0.789028234775637,0.144012318522491,0.0669594467018719,0.588992195308178
TCGA.D3.A2J9.06,0.838693240329457,0.0365666594920982,0.124740100178445,0.480760367729805
TCGA.FS.A1ZD.06,0.187724907240277,1.03645291062059e-06,0.812274056306812,0.43957481359845
TCGA.WE.A8JZ.06,0.77788841033558,0.103554913231704,0.118556676432716,0.621708485631074
TCGA.FR.A3YN.06,0.801997174807321,0.140799818593248,0.0572030065994304,0.561302096991172
TCGA.EB.A5SH.06,0.626057900832049,0.373942033385057,6.57828937541079e-08,0.601687731527548
TCGA.EE.A3JD.06,0.751161024294996,0.000449849836142078,0.248389125868862,0.513690382403558
TCGA.WE.A8ZO.06,0.85331882936258,0.059155607535189,0.0875255631022309,0.469519148051348
TCGA.EE.A180.06,0.759719848616249,0.135473845725238,0.104806305658514,0.651721922129101
TCGA.EB.A82C.01,0.726591273625421,0.153127497309463,0.120281229065116,0.704665830056244
TCGA.EB.A5SE.01,0.800820715726871,0.102446993272223,0.0967322910009064,0.580041873316942
TCGA.WE.AAA3.06,0.737157826933084,0.249103379026352,0.0137387940405637,0.573386832744368
TCGA.W3.AA1V.06,0.622777799395243,0.0504455382628412,0.326776662341916,0.738288207075575
TCGA.GN.A267.06,0.793411765151928,0.206172406213511,0.000415828634561014,0.466404827437849
TCGA.EB.A3XF.01,0.846290458114458,0.0919646135950073,0.0617449282905349,0.484832847525598
TCGA.EE.A2M5.06,0.548926736529201,0.112377319414794,0.338695944056005,0.857059182825471
TCGA.EB.A51B.01,0.857139586341369,0.129993967478412,0.0128664461802183,0.412669421161253
TCGA.EB.A42Z.01,0.506973509821735,0.123775658620971,0.369250831557293,0.88371922838973
TCGA.EB.A6QY.01,0.837192405840409,0.113396624172714,0.049410969986877,0.495376584077381
TCGA.GN.A8LN.01,0.72068457219647,0.0479232683319102,0.23139215947162,0.655678377460558
TCGA.EB.A85I.01,0.408029036615876,0.35263893645468,0.239332026929443,0.979003367389341
TCGA.ER.A3ET.06,0.749638252442283,0.119993171324889,0.130368576232828,0.669985867227754
TCGA.EB.A3XB.01,0.756439732935479,0.177520227586438,0.0660400394780835,0.634877554907665
TCGA.YG.AA3P.06,0.942416591700225,0.0575833581741338,5.0125641610077e-08,0.200495206971974
TCGA.EB.A6R0.01,0.887928747662763,0.0870707653417082,0.0250004869955291,0.373478954194201
TCGA.EE.A29C.06,0.518346632603918,0.314696587834143,0.166956779561939,0.913245423780294
TCGA.GN.A263.01,0.83092557368139,0.169074249003842,1.7731476846938e-07,0.41362924963161
TCGA.DA.A1I1.06,0.628414966922265,0.0843737172179042,0.287211315859831,0.781762373658676
TCGA.GF.A6C9.06,0.311547127518826,0.258335959763126,0.430116912718049,0.97930167264015
TCGA.D9.A6EC.06,0.684125836338974,0.211995073446662,0.103879090214364,0.749841899304727
TCGA.D3.A2JE.06,0.832001847705634,0.0582587035768512,0.109739448717515,0.510761726974353
TCGA.ER.A42L.06,0.647911728920652,0.121206045313848,0.2308822257655,0.796831641139235
TCGA.D3.A3MV.06,0.545888273839532,0.0610043019620187,0.393107424198449,0.790178271827952
TCGA.ER.A2NG.06,0.675566385334873,0.228325640807088,0.0961079738580395,0.753045251901861
TCGA.EB.A5FP.01,0.818252487767914,0.133457728140799,0.0482897840912868,0.527258295544362
TCGA.DA.A95V.06,0.466283800306725,0.533715200889047,9.98804228293694e-07,0.628871594754736
TCGA.D3.A1QB.06,0.711523639591759,0.288474267238882,2.0931693581956e-06,0.546879609878829
TCGA.YG.AA3N.01,0.600926653166699,0.399065063525871,8.28330743081488e-06,0.612346829108693
TCGA.D3.A51T.06,0.813908018733809,0.107248441970364,0.0788435392958272,0.552805760624993
TCGA.EB.A4OZ.01,0.00850787147526328,0.697847868319616,0.293644260205121,0.592962889685048
TCGA.EB.A97M.01,0.450312927954846,0.506778002458831,0.0429090695863225,0.763526773961527
TCGA.OD.A75X.06,0.862711202133635,0.0333632432492603,0.103925554617105,0.433403121027001
TCGA.EE.A3J5.06,0.7236282151079,0.179837933776507,0.0965338511155932,0.699344123213925
TCGA.ER.A42K.06,0.166491558008672,0.0069403708930899,0.826568071098238,0.446402403379675
TCGA.FR.A726.01,0.79789322206952,0.116013153192085,0.0860936247383951,0.583623700638159
TCGA.D9.A3Z4.01,0.739821576020713,0.0880250080461572,0.17215341593313,0.673337148488926
TCGA.ER.A2NC.06,0.283422978417454,0.0216392915274712,0.694937730055075,0.630980926949626
TCGA.EE.A2MK.06,0.697477977803325,0.0373073440277913,0.265214678168884,0.660811012595419
TCGA.EB.A24D.01,0.915592753332528,0.0844053781834324,1.86848403936655e-06,0.263446434772323
TCGA.EB.A41B.01,0.782512099306583,0.217487384477863,5.16215554555175e-07,0.476707980405493
TCGA.EB.A4IQ.01,0.810131812809447,0.147478966738928,0.0423892204516252,0.534175212223768
TCGA.BF.A1PZ.01,0.693317923114784,0.272411334815715,0.034270742069501,0.658836131647228
TCGA.ER.A3EV.06,0.794105742362085,0.173654960834632,0.0322392968032835,0.544154921729606
TCGA.D3.A5GL.06,0.678458347318721,0.225839141117541,0.095702511563738,0.749851576214251
TCGA.EE.A2MJ.06,0.887703617691917,0.112289539271626,6.8430364567235e-06,0.319824355277917
TCGA.ER.A19M.06,0.794011205512571,0.0935734117632461,0.112415382724183,0.592120631230478
TCGA.RP.A693.06,0.754180286255357,0.100495130391858,0.145324583352785,0.658989918075927
TCGA.D3.A8GJ.06,0.741982690440225,0.258017308171193,1.38858203552207e-09,0.519721913013824
TCGA.EB.A3XD.01,0.71971224888961,0.142388896168334,0.137898854942056,0.716785702417363
TCGA.WE.A8ZQ.06,0.62354785505968,0.00883246447511525,0.367619680465205,0.640964177936642
TCGA.YG.AA3O.06,0.7964486388411,0.143427999092075,0.0601233620668246,0.572376694884886
TCGA.EE.A2GE.06,0.230752992059292,0.0587032399895641,0.710543767951144,0.680519651515388
TCGA.ER.A19J.06,0.825163275031506,0.0670815036847354,0.107755221283758,0.527834981998165
TCGA.ER.A197.06,0.743401485624175,0.214644333747151,0.0419541806286743,0.622390364591098
TCGA.GN.A26A.06,0.151544259795907,0.079466366670546,0.768989373533547,0.627322747528431
TCGA.EB.A3Y7.01,0.240540750447018,0.745021942776798,0.0144373067761836,0.567273530392082
TCGA.D9.A3Z1.06,0.763980376352117,0.236011095843051,8.52780483227182e-06,0.497485775619745
TCGA.FR.A8YE.06,0.557726884808114,3.64526860139255e-08,0.4422730787392,0.624850228106642
TCGA.EB.A550.01,0.749082473399325,4.90349627478194e-05,0.250868491637927,0.513200807084637
TCGA.FS.A1YY.06,0.726196953918301,0.232244969989124,0.0415580760925752,0.640431867277976
TCGA.D3.A2JN.06,0.217756233109369,0.170476021921726,0.611767744968905,0.850315215668099
TCGA.BF.A5EQ.01,0.725600510058464,0.188206413745765,0.086193076195771,0.690288409944284
TCGA.EE.A2A0.06,0.792761607708514,0.000103759994621022,0.207134632296865,0.4652842087218
TCGA.BF.AAP8.01,0.821467401299449,0.178530725606766,1.87309378459612e-06,0.427070077000366
TCGA.D3.A51N.06,0.275431449723376,0.206525517574459,0.518043032702165,0.929918918051056
TCGA.RP.A6K9.06,0.829112412720877,0.170887562516564,2.47625590158345e-08,0.416244408707359
TCGA.ER.A19C.06,0.725006595850373,0.206877718892203,0.0681156852574244,0.675490255050877
TCGA.EE.A2MG.06,0.750574966090341,0.0432902872237186,0.206134746685941,0.616058079517705
TCGA.DA.A1HY.06,0.218547782888427,0.0117961342220319,0.769656082889542,0.533615124849562
TCGA.ER.A2NF.01,0.821408111692477,0.178591888307523,0,0.427131185918997
TCGA.D3.A2J8.06,0.42235732461397,0.164276823350141,0.413365852035889,0.93383723119274
TCGA.GN.A266.06,0.498969956186614,0.00215079389312685,0.49887924992026,0.643552640501275
TCGA.W3.AA1O.06,0.775516952674358,0.169331587777485,0.0551514595481573,0.598648265881865
TCGA.FS.A1ZN.01,0.849811870219647,0.0328947584594274,0.117293371320926,0.456926072375257
TCGA.EE.A29S.06,0.678767898127376,0.162804717881941,0.158427383990683,0.774091100762327
TCGA.XV.A9VZ.01,0.851152809260119,0.00150831429643703,0.147338876443444,0.390611794172432
TCGA.FR.A8YD.06,0.499182746403364,0.419294867524536,0.0815223860721,0.833445455778514
TCGA.EE.A182.06,7.54540083922672e-06,0.962457506810445,0.0375349477887156,0.145752604312884
TCGA.GN.A4U5.01,0.752220831542229,0.121058121772966,0.126721046684805,0.665899021047699
TCGA.EE.A2GC.06,0.974873273740771,0.0200128574896403,0.00511386876958894,0.118391187742762
TCGA.FR.A44A.06,0.831132764212066,0.121514823937249,0.0473524118506856,0.504528812954062
TCGA.EB.A82B.01,0.75525770049889,0.244742299278075,2.23034963422769e-10,0.506534394603769
TCGA.FR.A2OS.01,0.842350628747682,0.0542487450493892,0.103400626202929,0.489011522134177
TCGA.EB.A5VV.06,0.999983985969685,1.60140303148313e-05,0,0.000175531943940252
TCGA.D3.A3MR.06,0.616509248298378,0.202241045876394,0.181249705825228,0.847421730603431
TCGA.D3.A51E.06,0.826099442032461,0.173900557590859,3.76680495207874e-10,0.420546417830709
TCGA.GN.A4U7.06,0.620439740282941,0.379465539720002,9.47199970568818e-05,0.605062349432408
TCGA.D3.A51R.06,0.738723266555336,4.98549764705883e-05,0.261226878468193,0.523264607132749
