S6,S5,S4,S2,S7
POLR2I,485.438587753218,3424.05571847588,162.709290003082,282.846715781361,1351.47526067511
RNASE1,482.756141684621,1157.72561996685,59.2098472757576,316.368773391242,1408.91212182165
SNHG1,1687.89476805419,1553.87708594529,145.479851846029,372.013032564314,169.239355850711
MARVELD1,316.270638686144,146.110333513696,490.181881829106,129.405624198272,41.796632222016
RAI14,1460.26989033493,0.0920616056571425,514.685375278824,124.194508603493,346.398451652389
STXBP5,592.709371350239,0.00688337568541761,1354.7132047144,693.495243067647,5.66471531984877
ZNF862,1543.49728356542,723.861650494945,248.493941789192,702.839283380368,491.495482821587
NVL,1365.99053236353,454.90342785963,830.687975839316,202.189116618377,139.215182441324
LDLRAD3,215.430894029793,8.57986503812195e-06,1452.6801219293,1101.16597284814,512.221474058874
LRRC32,654.552390150851,62.5975878744423,230.683423490154,351.44513245172,1124.26198368449
CERCAM,567.653650578688,971.117505728472,305.103708153903,67.3906202843402,802.468886624415
CTSC,901.944236525512,0.462969026818205,98.217704554104,206.89809268362,94.6497354008394
WIPF1,756.916673458347,9.33053105990097e-05,108.817559002562,79.8479559534396,92.0406933182208
CD97,354.362667236259,1011.834734618,681.798853016982,259.556825249065,793.651970343559
WDR74,717.489439646945,3098.18300391962,328.692710962885,305.587458132552,1115.85961898985
ARHGAP18,547.169385315151,246.308645648377,1345.46788322543,563.479734578671,186.823406510071
IFT140,999.417331843554,1024.83837637209,1084.49910350265,90.7180402234734,128.109433457675
SMPDL3B,35.2766094339862,1816.5887187549,828.045561417786,879.075468629087,416.907199758944
GALNTL4,424.014441079604,904.909443646118,1207.97721703591,0.37374163175015,341.280313659337
PCSK6,796.658057034821,98.4058108906558,1425.0302015384,461.082334193761,1.29708875355351
TGFB1,844.108427428564,516.848895181798,92.4366027019709,21.3225761036555,341.142438045522
MAD2L2,939.320855420043,2465.33801021578,121.898832705309,515.335698674491,612.003301380108
SGPP1,704.143714505041,266.791621063533,736.006221453932,1099.31152563021,427.72654765941
OPLAH,1294.09272593374,964.013474562314,607.625234054152,608.041359882372,53.0773532970388
C10orf54,264.288297750527,852.558005301274,36.2317203025348,118.048025049915,426.773310381606
C9orf119,437.803222023795,2914.24298140534,92.3552942730693,646.672375071834,1108.58913328118
STAB1,646.042125437731,480.041787675999,130.338934686376,99.9288396362766,293.860723087062
PFKFB3,489.197409656688,0.000283120876838215,579.578506316994,187.436471204041,1405.16460707839
PTCH1,1152.58296799767,3.20630392279862e-08,819.388098067261,365.620385163102,3.97970338444004
PSMG3,908.407587081876,2945.01678699331,71.8332031823786,241.536831229766,605.890995973896
WNT7B,1056.06441151795,418.01732674943,472.954051448254,224.449092351723,0.0110428457484685
VANGL2,0.00494694020532058,163.228256818622,861.685968419403,658.722412261322,54.1913420039038
NDN,264.239611261329,1571.09243757394,303.042400499379,301.373665821437,1058.5063651443
CYTSB,862.208584497244,317.420240438701,280.473798313335,1217.88340736691,258.489452300282
SIPA1,831.209236968396,2298.93386864069,513.633820074623,2.31850335245911,34.1860506032466
PER2,262.043779325588,3.20395591086532,671.001406571715,450.087553675272,130.635992076771
KIAA1949,893.751605678655,57.8357766384538,76.2398553602135,79.8215085262067,1399.06928116233
FAM73A,411.412169446583,4.10143787439242e-11,1402.39670968445,856.990792968887,72.5239035199273
THAP7,277.883020276944,3077.4647398454,145.660320929008,491.143430756787,1111.44613000509
CSF1R,651.149015917098,0.0315263653673698,242.265581608476,229.943535291759,10.5873509692897
DPY19L3,305.938846547082,6.52828228332425e-12,1524.69355467584,646.729653791769,24.314582419343
FAM115A,404.305025165478,5.23385652862061e-12,847.226480369732,1176.17209804958,93.172531316177
CCDC64B,721.004702778421,1891.89280953717,231.964588304626,842.652269191546,234.787860803974
MAD1L1,467.88438233557,2296.92888096694,24.9415833228643,794.019668834532,1099.30750029362
NRSN2,614.475901938977,1174.99864919333,590.043688388262,268.741865484611,222.066098206113
CBR4,908.627164783386,751.83435051961,1190.84195660787,285.283696147245,341.499208497994
CCDC14,1480.8286901902,263.802967196617,385.129076254463,638.393817019115,206.670565273092
ROCK2,379.848886107958,2.84980984761806e-12,877.172419629679,704.087930947353,847.715554772704
CDCP1,526.173355860557,310.616904261233,1135.74186739035,435.012481419258,0.00119459302176111
C19orf46,498.89168488021,2956.41533423223,599.634597645049,558.385134925751,404.027228950106
MANBA,417.310143621219,611.377565243706,1301.33221215111,316.047697981905,10.3823049375704
MRPS12,550.738630706841,3062.60293046167,335.523931543576,370.724178023657,587.201210245011
ZNF649,853.209121533203,0.00349865940519537,1028.97819622621,616.244075930867,158.86801391814
DECR2,784.88914159357,2380.70499627882,172.25634684251,496.352365342906,1182.6514541954
