S1,S3
KRTCAP2,819.857632983619,11589.3770770709
TCF12,1663.37499369616,4.22233306897914e-08
E2F2,4.54480975759289e-12,1007.83914964749
AP2S1,294.1449536486,11066.3839200452
FASN,2983.58740591617,3329.38275546079
FASTK,1044.1129016118,10663.980131549
ARHGEF2,1921.41037164203,6307.01047790271
ALDH3A2,3816.05772699904,1109.47291363791
STAT5A,2352.16010057114,9766.22207835463
ALDH9A1,2973.37613478871,453.629696401053
CD37,475.426294852656,4814.21605305933
IL16,377.803387094213,944.675609463032
DAG1,4373.35251357251,710.257675188191
NINJ1,1464.42279360022,9775.60976110417
TEF,3017.70102195254,1679.2443984516
CENPF,433.586966890257,1.31567510304947e-06
ATP6V0B,1311.83390752544,11674.0758681214
C19orf48,583.397210931824,10534.468249169
EPHA1,2622.94993516496,1541.20996849391
NFATC3,248.135743513897,657.817376091628
EFHD2,1385.88414169036,8581.63948248631
THOC4,426.547341686433,7326.86267623426
NUSAP1,0.586878271279598,0.248572150830812
ASAH1,3896.87708244424,0.0212835309833659
MXRA7,3510.80712880904,2199.90412268869
DOCK8,752.552012889284,5.68594067916766e-07
PRNP,4149.08804733741,940.814678354922
PDE7A,831.075331779149,0.205478758563261
AIP,587.542828437982,8093.51634985974
IGSF3,3610.6509344437,1.19407329668589
SH3PXD2A,4548.33161138855,135.754422839627
LBR,933.126549929423,1.43735185751366
UQCR10,639.292739899695,9492.08119894803
ACSS1,2088.46589080278,7651.95549118684
VPS4A,2283.68252765754,6497.04135940735
SSNA1,264.41482390889,9393.98949791895
ECHS1,1786.04014932073,10694.0782732841
FERMT3,115.256251165819,4544.28571307105
GYPC,2004.24830415742,6199.97327175029
MRPL51,953.973545520646,9501.55358623827
NDUFB2,876.470703242868,8733.94204025623
PSD4,644.307066574806,477.865617023647
MTA3,476.278893060229,127.228271604991
PLXNB1,3325.52156348295,4496.1702620308
PLXND1,760.719816123681,3806.7534111099
ARHGAP30,713.389508513281,1957.35076152476
DEF6,78.0564173789212,5694.09740902241
SLC9A3R1,1305.18022191282,8410.31193204579
CARHSP1,217.985153117626,5936.61724114525
SMAP2,1022.23738585095,2377.32882223246
ATP2C1,3953.00615246567,23.3453554039593
S100A10,2767.72951048847,5063.64957232153
CYCS,1587.85713187335,4160.84885128366
PNMAL2,2644.85878150745,2874.74697597525
NME1,917.538891731252,8400.75729722458
SYNE2,3441.72756752931,4.55366533131775e-05
FOXP4,3769.4119600548,1407.2711553926
ENG,3032.237707098,4341.13007367619
COX5A,886.717333899532,7540.95014044421
LMAN1,4200.94027031904,0.000130535600464655
TMC6,1301.79855171982,8216.28374933815
CCDC8,3541.36583112934,2302.93063204588
VOPP1,503.203582995258,5370.94357438648
KIAA1522,4091.6335639475,2376.37770537934
RBM42,1383.41836786588,9099.80882543992
PSMB5,2495.05139383666,4257.2809127228
MAN2B1,1922.10017819314,9379.10520233948
ATP5H,1542.29244784834,7159.51758123764
USP5,1500.0713693158,9253.01455431601
WASH7P,1550.15355919637,8521.5629053146
MYO15B,2433.92195201569,918.184799644295
PTK2B,564.123804049587,1193.66716244112
RHOT2,1514.88886981835,9486.55839645577
ERAP1,3780.11863408824,0.614594144080852
PIK3IP1,3728.89627757778,1125.06986249658
MINK1,4513.00277683576,35.0745645096177
SELPLG,683.250979903878,5644.16590682763
KIAA0247,4087.98826275271,9.02746683596385e-07
TSPYL1,4309.72338362006,1.09559158464771
NFE2L2,4314.56608932634,5.54358338794743e-07
HIGD2A,1031.14660433626,9172.35331481505
NCSTN,4122.74458936369,0.0464647201461168
EPRS,3246.30886452528,1451.90224828466
TBC1D14,2364.20377768021,15.7381493564366
NHP2,1083.74941617824,8889.14416195018
HM13,1704.31424564545,10007.8937101371
FMNL1,1089.54754222631,1811.4826722862
BRD1,3358.44644021366,0.601830505707772
KPNA2,586.8965557068,1174.40983592418
ETS2,3474.2552370219,6.70398296204167
STX6,2570.340167617,2524.25520684272
ANP32E,1440.68675951522,2.25786795307742
WSB1,3400.64532809642,7.64503419129587e-06
MAPK1,4128.76813052993,1.50296799045923e-06
GPR56,3236.91823361026,2285.74226546544
LRRC47,2909.25533730963,4550.14710887944
SUN1,3927.55303638663,0.0350727770123311
ATP6V0D1,2451.89029474634,6721.87155798958
COX7A2,766.150831479873,6733.47210914654
WIPF1,1891.36146103213,578.273151989687
WNK1,3515.14318383149,0.00400541472774212
SMARCA2,3989.42541003859,0.00178012336525302
PTPN6,1032.2876432734,4872.72970811775
FAM134C,2427.50249928498,9056.86517898083
MAN1B1,1980.50483118824,8336.43640317905
TECR,1989.32679788822,7630.97028333987
ADD3,2902.14378770089,3.36360719245318e-08
CLK1,2547.74075339173,0.0234845661228793
TAX1BP3,2935.41757229945,4959.4277758161
DUS1L,1118.69730835121,8124.21546904836
C16orf5,2518.74633748441,4886.6346133937
SLC25A39,2131.25635922866,9002.82769447357
DUT,679.797809927464,3658.41544609538
FDPS,1653.72771689421,7473.26024153018
ACTN1,3070.36967124792,1.58025625255343
RRBP1,3638.61518226139,2319.29632003054
CERK,1199.03508878391,5768.72354091601
IRF1,2437.73515049511,4447.78695608854
TCF3,1471.49237646783,502.108659576855
UQCRH,1594.29911904021,6076.91463036387
CHP,3667.17007592677,780.670978610215
MCM2,984.123669098544,1888.93024818021
RHOG,775.525517886404,7172.94627805682
SMG1,3367.4050065729,5.49740885285631e-07
ARID1A,2987.06179822352,9.68547992018734e-05
CELF2,1836.15878122377,0.259925700300121
NUTF2,979.858188647141,5547.7577984095
MRPS21,1314.48298719446,7497.49409606357
ARFGAP1,1302.42835986385,8652.62214154088
REEP5,3513.24017591186,5084.78211483107
TBC1D2B,3006.58664487445,751.379793213928
GSTK1,2594.4566857873,6151.50026353776
SOX8,90.8704023627119,726.743264732944
IGF2BP3,228.100868412972,706.189363439659
SLC2A5,172.241803070362,1635.26819103994
OLIG1,216.179345885951,138.996534513209
NOXO1,70.3016635551596,875.935674284198
KRT6B,346.607221036259,16.0636215241568
NAPSA,8.53826663876806e-17,885.963455266602
CXCL2,113.349739090522,54.6240002974628
LGALS7B,2.23534119021624e-06,1005.67321741268
SEMA3D,650.917581655419,4.45479868196353e-22
PRH2,335.521513395598,1.04446728334317e-12
CITED4,6.56628077510743e-06,2287.5443529104
CTSK,437.088109544939,194.218755468221
C11orf41,289.600652196531,537.063627861583
GFI1B,109.71909472359,859.794454902212
KLF4,498.312735366291,407.18492401791
MUC15,600.463941522377,2.38409247127692e-14
CD22,233.775838377674,428.160519573191
TUFT1,429.045368817618,939.286226032112
GRIA4,157.577832991148,4.36466231826864e-47
SLITRK6,165.571482867166,1.34961415031308e-17
MECOM,569.505697408059,0.000346414500252941
CD207,332.424627369087,948.202735829448
DGAT2,168.041931989593,2227.92851821075
DEGS2,63.8530192896992,1566.27750426591
CD109,301.124702532902,2.40483896736968e-07
SELENBP1,437.873138372912,893.765560505783
SCN7A,404.200674736098,2.37824181847954e-24
SPOCK3,459.315842746684,2.02129867441014e-13
CDH6,390.738544859889,1.56220215554598e-21
DAPL1,8.26613689047782e-22,1714.63271093975
DERL3,308.895268957303,1678.13670197232
CORO2B,389.32454709253,15.2393838549999
TNNT3,79.0441291231682,1715.31947603519
ERBB3,508.18420875674,3.40470358633715e-10
GPER,2.6490147536885e-08,1415.7455369348
POU2F3,271.031196838109,558.515765665986
ENTPD2,324.878244027661,149.192657405926
SGCA,377.580455664136,769.310337762601
RTBDN,149.075259406913,961.525992113358
ADCY2,574.895299874397,4.36822723454566e-16
ANXA8L2,388.847589361188,0.0485680354180423
GPR81,660.687301669836,2.3989817739506e-26
LCN12,7.85262776087789,2547.16046286781
SLIT2,614.562405224947,3.90940315042831e-19
IL4I1,205.466736051073,1671.37040761374
MUC1,343.966186545912,753.918326306153
PPAP2C,463.503748593946,1273.86648097484
MYLK2,490.723603339203,1.69201227632287e-11
SV2B,382.45340344861,161.497577356927
PPARGC1A,409.619257159227,213.68970395806
LOC388588,392.340244073207,1652.10703463239
NBPF9,575.345462766266,2.09286772430728e-18
HS6ST3,271.817740711339,4.12569204333356e-23
LCN2,271.771526121518,9.88629003842195e-15
KCNH3,93.3529243712529,1315.44513664045
LPCAT2,513.227254557184,2.58869406215757e-13
KIAA1199,257.24285366172,8.79144104816192e-07
C11orf93,504.14071336624,618.274959599945
PCDHGA11,672.740258741511,1.9451599930582e-23
FCRL5,212.838963052712,359.369321506178
WNT2,682.86566919804,19.1682343495407
AP3B2,444.889635208251,888.81631658642
NNAT,450.15833138277,1.23726414728744e-17
WWC1,395.708040563867,704.741339719071
PCDHGB7,666.702146326433,7.35607023079219e-20
PMAIP1,359.600575803825,326.436722730759
CDCP1,451.337660483515,2.10337704116233e-14
DCLK2,306.815408842867,494.338652160458
LRRN3,9.05461702091013,287.913034939416
C19orf21,175.820877379316,1442.96866384034
VSTM2L,3.81076493295205,1989.78069563817
IL7R,212.991673918571,2.17516132792757e-18
AK5,377.324832383884,174.994382722385
CLDN8,551.979247187695,5.94386172224098e-19
RAB15,251.454673989892,373.795693080326
HAPLN3,355.042893524723,1709.30647373808
LRAT,261.86797515718,407.25806745999
NPTXR,565.459280053655,675.522458424607
CA12,281.298214093158,448.577794296394
RGS16,241.496103306029,295.713744486809
COLEC12,509.580819453033,1.53760270744829e-16
TSPAN1,277.186690156055,838.338074444129
ARHGEF16,330.298591573857,1974.5198474853
RASAL2,556.049815288082,3.74414169436559e-05
GDA,627.93418396001,6.37713552515978e-15
FAM3B,345.952449200287,984.208616862936
LOC254559,205.099130602984,750.297194501769
TMCC2,338.943785289172,670.305145460573
FHOD3,650.442748937609,2.30393068746149
PLEKHH1,822.043388422936,1.19097322837728e-13
CLDN5,248.017069731083,1440.8482493724
RASSF8,886.808342177454,2.04049722297193e-18
PGM5,690.166728448608,6.3563647416102
PDLIM4,344.428758372119,1683.06440326189
IL34,247.120197321496,1403.07666646209
RCAN2,460.597471045821,1.4176157158628e-05
SMOX,356.084052395437,402.760928007778
SPR,351.568674844923,1902.3136438666
EFNA3,225.218967659556,1012.76221030207
GALNT9,563.270393411984,781.165148043399
BNC2,594.194188106085,4.60855868729081e-06
LTB4R2,876.39535838715,4.97862518492792
IL17RD,615.621444019569,1.77816769019915e-19
ADM2,275.333974796256,1952.53320882685
PRR24,62.383453282572,2949.63590507365
BAG3,858.783441188206,0.00460020370675053
OSMR,837.001504629749,6.57251140277257e-16
PDLIM3,591.272210720996,364.817358894994
RAMP2,374.684665802113,1854.04311794254
ALOX5,569.003993320257,218.287690460084
PLSCR4,841.206183447494,1.18699373543015e-18
EGR3,515.513331027997,1.14805629543731e-06
NKAIN4,136.824877234593,1711.5297836895
A1BG,8.2515607701213e-06,1918.89096201211
ATAD3C,572.070506489452,1571.02485014744
FGFRL1,816.65857331854,0.000877410358649684
TSPAN12,695.658233800726,2.97591935737496e-18
SYT1,799.71892202608,7.63955993404462e-16
COX6B2,493.665020052553,645.167688151956
PSD3,765.404952615106,9.00323179206415e-14
MAP1LC3A,253.844804282521,2311.66241476806
UCHL1,311.885866230936,411.640265434027
DLK2,495.642082281394,22.0172798133644
PLCG2,570.569851955757,242.958972631253
AGER,116.373154210108,761.741336574901
COL5A3,446.35794696523,294.933203339686
FKBP11,253.528282022644,1794.59978425794
TRIL,672.250721943764,6.40080732325642e-18
ROCK2,824.595988836243,7.66660409614369e-20
FAM158A,0.0411418537341762,2504.40677048202
TMEM98,735.671075936171,1.94374114560533e-08
PDZRN3,407.913953778029,0.0341547139842646
PCDHGB5,760.380876719299,1.51149867141055e-19
ODF3B,274.775755498138,2580.30115361564
GALNT3,696.603362160285,1.65288484191578e-19
AFAP1L1,568.449660788946,0.00282378737289308
FAM173A,108.759227346124,2266.19385352577
ARL4A,371.595153531565,506.263682864441
RAB11FIP4,497.714900858222,1473.53093386765
UGT3A2,1.0263270328813e-09,276.761612419174
DARC,188.020012184846,1511.79032711719
ST6GALNAC2,562.252849414554,778.915479010836
PODXL2,436.400403437936,1337.93597843298
LOC284837,318.805844863397,1152.62522569941
CD69,271.75055386446,0.00341522418980188
CFD,249.335668715523,2026.43483588633
SLC29A3,305.26039500588,1871.40500189722
PHLDB2,767.399619329888,1.90552579840789e-14
HEYL,742.444762638773,246.83063941143
FERMT2,822.210193979806,0.021303498251002
CPLX1,8.31339780544114e-16,1283.40108340818
MSC,345.086878707313,1346.76272663751
FLJ40330,4.87560219253196e-06,3.16308816842007e-07
PLBD1,788.969608928843,14.1544866935216
KIF12,209.011293296858,1539.32072041966
NUDT18,146.150269509966,2099.37246595233
ISL1,503.027258950039,115.041364124236
KLK10,563.881846477727,477.020654151375
TOM1L1,838.363443232549,7.51343454810456e-07
HSPC159,845.870531530159,0.000596955717529603
ECHDC3,772.006009372161,409.294174417533
GNG7,766.433163686895,185.639267290336
NRIP2,436.373773088921,665.867565050921
ITGB7,416.65165302296,838.903239202437
GOLIM4,703.704143422001,2.09013328951197e-20
ZNF521,666.93577630312,5.45619687102857e-08
CCBL1,296.612066230548,942.668422038614
LGI3,309.5572924165,457.504276812609
ZNHIT2,166.225351188725,2797.53048292092
SPNS3,2.14056450658942e-12,1495.30528075697
C1orf38,505.055893429729,400.547034656214
LOC284551,1.12731966035558e-13,20.383099916288
ZNF524,199.937567937057,2805.16351285081
C20orf194,953.347267092828,1.22989855840657e-14
SEMA5A,678.580833495639,2.28274645578007e-11
GSTO2,468.52419142649,1427.5192971124
MPDZ,852.490042704109,1.17605366006873e-16
IRX3,677.859082982155,32.4122426241449
FAM84B,840.908815295804,1.41446407559445e-06
LEPROT,748.291389353298,8.33995189721954e-21
GPC6,619.842895586867,60.6830342817424
MAN1A1,630.067262225095,7.47985196348323e-17
PRUNE2,669.607340690765,2.00320039716416e-13
CHRM4,531.034975634253,3.60526410409445e-09
PYCRL,208.569256580161,2215.09916403403
SASH1,885.583244605399,3.76914911978261e-15
IL18BP,305.998797713107,1949.65116690834
CHADL,350.950568876202,1636.31245095896
ZEB2,613.651767265635,79.3678960069779
ZNF436,908.660769879218,2.94595137255034e-07
TMEM149,168.35569590136,2208.64762416337
PRF1,326.136529996797,1116.19227785313
APOLD1,590.640532031206,63.5649823560872
PXMP2,0.157682015856946,1810.90185568167
MYL5,137.58606703446,2623.30604117657
LPIN3,539.981129335521,875.427106432612
MCOLN3,611.926376141165,52.0363658129051
NBPF14,615.11143832306,9.79237875578271e-17
TMEM54,469.047027025285,1589.54465338129
TNFAIP8L2,11.5073473195655,1754.72582811615
CD55,701.289219871064,12.3462084073161
TPST2,393.32904952796,1011.53620865075
GSDMB,204.198738203825,872.696748321232
TIMM16,95.3383571442208,2603.94557604743
FLT1,858.364568705243,5.52558339026419e-10
LOC339535,797.060438370243,7.86779665585859e-15
SLC39A14,581.868948538016,428.975252586452
RBMS2,862.761238216767,0.0397344362751373
LAYN,709.772752199489,5.40891222898576
COBLL1,883.097449024237,1.241377529133e-14
USP31,812.389173921415,1.26017206281489
KIF13A,864.251073903588,1.37100037580439e-15
IQSEC3,429.621452621094,4.49382374812323e-05
COLEC11,346.614188634492,335.03956251079
C1QTNF1,523.012566623603,1248.63609174696
?|57714,699.182829309997,0.000415378160777514
DHRS13,349.423291808683,2051.0720696601
DEPDC6,611.504840591184,0.0183647153673335
RAB7L1,604.757265037297,728.717165606363
PIK3AP1,576.356820203658,145.25535342594
NCRNA00116,176.643964846277,2532.13115221216
KDR,829.308005217189,8.7717255237038e-15
TUB,652.756921558684,2.71574919125767e-10
TRIM16,472.345911024685,1217.51627998647
SYNGR1,725.593066434213,338.702013139704
DHFR,97.5904383011761,3.1399424783819e-05
SMAD7,781.221893965484,9.31039926462172e-13
NETO2,516.979659196443,273.902064946914
CTTNBP2NL,844.221994213338,5.00905763713413e-06
PTGR1,844.869665489534,166.444577139522
ZNF469,759.793961533362,9.77854083918357e-06
ATRIP,61.3596668102216,2416.95009945451
LFNG,611.671670542615,1000.74367764913
C10orf47,695.173820034558,287.337105334212
SKA3,0.000589357761949087,180.953367456886
QPRT,327.681425540045,925.698218205714
NEIL3,2.29115288631489e-08,2.75422913674712e-08
PPCDC,230.630549732594,2366.50390634906
SLFN5,565.087844906007,2.91333467443775e-12
DACT2,479.074151048362,334.674109179137
POC1A,0.000301408223361225,1636.69191570252
LOC440173,662.581010191998,226.198855572296
NEK6,637.344618281034,437.348111325129
EEPD1,39.5822663947355,360.530687520965
KLHL29,711.61868221647,3.95349214600163e-06
SLC6A6,525.047879845398,6.96454347013925e-05
FAM198B,696.373571988352,2.15930011203232e-10
MAPRE3,553.963495449418,1389.76589124986
SLC39A4,183.976877820824,1885.6010773115
SKAP2,506.664872971102,2.07071309772934e-05
RTKN2,511.655253913762,6.38807902351202e-09
MMRN2,808.628152739135,101.179539635864
MOBKL2B,786.733702426372,8.10407706520605e-09
ZNF688,117.485675980897,2299.00116205267
ZFYVE28,437.235881640307,327.465487647614
PRR5,310.408007182652,1661.1609626388
LASS6,741.506109089508,4.21103120923361e-09
SGK223,576.130346391341,413.235050932322
ANTXR2,837.041872490977,0.276454136319492
ATXN1,865.767325762159,2.07307505813524e-05
C5orf39,4.39055979342719e-05,1397.60512513498
FADS3,558.134858089532,999.869277409232
CENPE,63.3923567893121,1.16486330471206e-08
KLHL6,196.26914181111,0.00145652198339986
TAGAP,303.567816658297,8.06694382925578e-07
ZKSCAN1,685.853287612125,2.5215234159572e-14
C9orf103,9.18372466054213e-05,261.892287624881
CENPW,0.00371535413956543,563.492177297317
EDARADD,748.116575103513,227.593955084454
CCDC61,97.3851710430033,2161.78439056736
NECAB3,349.200809434175,1378.17905555431
GLI4,172.143477699279,2182.90821256172
MXD1,246.717564061195,0.595277581890527
BOK,648.015445262348,414.274281232124
PGAM5,433.878205235185,214.703705806288
SEMA7A,121.234294965172,234.452481300199
FCHO2,950.870576167425,4.74905738504677e-13
SC65,461.611496804249,1679.09966715779
FAAH,95.2264606884348,1703.97548215595
C2orf55,482.256496714466,760.897118616847
AXIN2,448.204921363045,4.90272384093257e-11
NOTCH2NL,555.802071711099,1281.65710101127
C15orf52,602.301189124743,378.900499732658
LRP3,556.404086949851,529.989308992904
MGC70857,235.576402298384,1878.67345701026
LRP6,961.567554153579,0.00100095416691102
PLEKHG5,688.450193576824,675.407463539336
EPB41L4A,878.344612671608,22.5115291864189
MTHFD2,419.074740081834,500.72444962057
MCAT,247.94614532541,2350.5561793179
SLA2,112.395401494199,488.890457900589
MSI2,643.042410760794,281.048697534388
APOB48R,461.153869044939,1769.86688894766
PC,723.598290965987,424.965618838819
CENPN,20.3557321518855,609.705457490552
HIST1H2BD,325.317170971463,823.007457211224
CDC14B,805.168429870377,7.90408278635757e-08
RAB32,329.437084065709,1461.08830546746
DNAJC17,209.891989494524,2167.83548138842
PLCB1,792.261250128108,3.56067190604827e-11
ABHD11,401.581312811228,2077.97115717372
CDK18,700.790850902319,940.045819429268
C17orf106,250.738549318718,2311.30713690873
FAM169A,784.651245718265,1.26207203052036e-05
C11orf67,118.751743925169,2027.19960619001
SLC31A2,782.587854070442,60.397430704544
N4BP3,505.926368800541,1341.01704580772
SLAMF8,382.869012454458,1458.88252085637
SSPN,759.578292003788,1.60871210722169
PQLC2,497.67969812901,2024.2121060084
CUEDC1,906.025480768321,0.00353774398211251
CRK,642.711015938194,1295.25446211974
MAPK13,714.65525015855,347.73633886239
UCK2,201.829760944277,927.466231818508
C6orf145,777.945875664356,388.146452308191
ZNF579,296.269670493657,1907.81080945484
GIMAP2,221.159298710753,2.37073155783621e-05
SLC35F5,827.119840073514,1.5719903106028e-11
GNB1L,0.192770658838041,1177.93708442848
SYTL3,85.8921690264727,398.480530506057
CRAT,539.174463662999,1394.53852740298
OSBPL11,688.979965733118,5.18407687660981e-05
PDXP,37.6585119410793,1174.54179348179
FDX1L,248.875891435699,2216.97266968059
CHPT1,623.92801735567,213.675127904039
SLC41A1,809.041399320476,223.693793298193
NCF4,314.582543906125,1331.22363157884
TANC1,769.955632885877,7.84602336432163e-13
CNKSR3,778.523554992388,4.83154727754906e-08
PPP1R12B,725.218645218465,0.000192900503403137
CLTCL1,549.493563560525,467.738326035652
DGKE,129.680108402892,138.481840045875
GLIPR1,473.100993380951,38.7828908684778
HIVEP1,823.091329339412,3.49637356936717e-12
C15orf23,132.790785938161,31.7839912730997
CDK5,156.641274045798,2016.65619616882
RNASE6,402.881345703832,1629.46502392762
GALNT10,621.962563608518,6.22668472696891e-07
DPYD,703.350429670913,1.1222369426696e-12
LOC654342,424.896630611069,1555.17775009763
MEF2C,622.248854155903,84.4916004384543
NRARP,610.046108043616,844.659502086749
ARHGAP31,743.283898822935,190.346497596717
KPTN,1.70392230443652,1322.3765079509
NES,588.093761732307,885.300133856078
GATS,675.770405807461,258.414422489917
ZNF775,257.294520325282,1950.24433033088
C14orf106,429.986475795938,1.09838846653237e-09
FRS2,833.444710276551,2.53014895041482e-06
ADAM17,748.996784899731,3.40231510032104e-16
B4GALT2,449.50466971018,1639.58988508129
MAP4K3,836.003155979391,5.52903755360615e-14
DDTL,342.408123082278,1581.33022090256
ISOC1,645.197446840315,22.814510096105
KIAA1274,608.611632126932,42.6702652337496
SNHG3-RCC1,348.61792039765,1.57161362672583e-05
SMURF1,911.724407088934,0.000752015192728161
RRM2B,897.011010788916,0.000447388289419218
GLB1L,760.366556907411,122.521004169643
ADCK5,227.727429933124,1864.81641332947
ORMDL2,244.472997222989,1916.61277537625
GRB10,797.376278900294,375.368884989034
LOC285074,123.834965999676,1170.95342845474
HERC5,616.798390895237,662.462092372172
GBE1,880.087311074086,0.000554149310421219
C17orf79,371.47779380994,2052.34013951305
DOPEY2,521.870665639365,0.046370917468125
PCBP4,680.484292746399,611.45304692422
TTC28,806.534509964572,214.323331864811
DHCR7,546.341033530343,1163.89009485663
HYI,245.194471334394,1757.57719614423
FADS1,390.609405787076,171.40892837725
CRLF3,413.15995818634,5.37839567746418e-08
MGLL,646.881328209754,663.432771585453
HK2,478.505079411051,174.42237849673
USP46,862.907583347936,3.35381002610283e-08
C11orf75,396.28280352252,977.443582131734
KLF12,590.797235499786,1.21127737884765e-07
RAPGEF2,812.412636522701,4.57980088192169e-10
C21orf58,67.7937167211223,550.132683214963
GNAI1,750.340857408888,0.221557144548792
CDC6,118.195265866529,174.17637861187
PRKAB2,827.412786071968,16.5995609724518
RAB3IP,752.650625181123,109.478330762376
ZFYVE9,893.410107393873,7.71285988472507e-05
LRRC16A,750.508849680706,2.93945270882932e-10
TET3,803.042006491601,4.60110448833813e-10
LRFN4,491.796888739425,938.768651108998
KIF23,137.826728336419,0.0237514172665572
C8orf83,814.91728393839,1.99020804661187
SLC27A3,433.371942795118,1090.12386240687
C9orf45,666.463329300524,4.36427349579281
SLC16A3,485.001920976718,1371.07122166252
ST8SIA4,314.571698700938,235.909148162291
IDUA,281.620154362582,1827.97615848888
RPP21,225.643817487276,1985.53499862641
PPIL5,21.9039685798695,375.023837080346
AURKA,71.5063463928401,113.679365479676
USP28,854.005909588266,0.0405247647965266
FBXL6,295.467845350356,1871.68777050925
WDR83,115.470247313653,1731.18628773672
MAP7,758.387997882593,0.268021421213067
DARS2,416.870015289766,394.12957324097
LHPP,319.938421179689,1754.98357839883
RILPL1,735.124866719644,405.157797813917
ZNF205,455.099895817947,1812.2927426713
MAST3,451.535485269802,1740.8347714856
NSUN5P1,213.230200091517,1509.81336989587
LOXL1,649.590751862127,513.419289757611
PGM2L1,251.383386862232,0.149000452556258
SLC26A11,750.803713250418,4.19104255081815
TMEM93,226.006883705729,1888.03812706135
TRADD,377.357244904219,1744.90515015316
PPP1R13B,811.779204882047,559.828288824113
MRAS,653.972015025199,179.503939815328
LYSMD3,737.234451674153,7.31021844302715e-12
CLDN12,853.589248278048,35.411301717333
ZNF518A,682.223829432281,3.89469841449675e-11
SSH3,723.347409541422,269.898092653085
SLC35D1,736.195506719111,7.27349680880802e-09
ABCA5,674.1233960517,0.209811756566326
LRRC33,207.481910259026,5.38172873518593
GPHN,683.77819656733,304.209204986124
CYB561D2,268.635236859649,1661.55245736883
AIM1,347.461233844958,4.23022516044295
RNF144A,632.589755234417,38.1657309876846
ATP8A1,350.891752539744,0.000218415404382256
CEMP1,292.890912432197,1871.84838148079
DTNBP1,243.028331525557,1290.11418588462
APC,722.861078673277,0.000776141124511648
DENND3,545.615347043424,1068.88661199118
TTC23,630.144218856894,627.450983488796
WWOX,456.017473780049,417.743788079864
AIMP2,474.647564994006,940.801493818163
GSTM4,607.710217748125,784.603101685796
CASD1,806.549871570443,1.21237935378234e-09
ALDH1B1,567.240434032997,1288.76164745164
GPATCH3,280.922717058031,1809.79563209015
CCDC64,226.297749387427,241.848687539769
NFKBIL2,240.371542255632,1314.39900716449
KIAA0240,761.195091505072,8.42882519163107e-10
KCTD13,307.915493746168,759.078877543888
DHRS7B,699.154352977212,1209.93668518512
SDHAF1,146.327043668674,1761.10487255396
TBXAS1,320.969912447081,852.512477284873
YPEL1,187.322369219499,275.578295476444
RAD9A,262.821915785618,1628.21303890542
FES,559.950800052275,1475.27540893887
ARV1,479.538585494938,257.849689369185
DOK1,254.212866645806,1572.2139742221
FAM110A,207.171536845919,1592.1380459329
ING2,580.183121351947,387.539117128165
BCL2L12,166.229705013484,1123.75703874749
PDP1,657.651116450321,1.9216084079035e-08
PGCP,745.586002453337,103.838596410994
IFIT5,821.910947148555,223.187996701384
HSD17B11,323.469702124197,73.3310652972354
WDR35,817.576518534298,8.65365031983756e-06
FANCA,111.492632471507,740.089514736969
PICK1,567.873982265144,1796.59922325412
HTATIP2,474.53034103664,783.401765051099
COMMD1,219.619776882606,1708.11984048615
SESN2,630.128511359681,850.748547765838
THBS3,519.918982526624,1022.46140860895
PDE6B,289.09036942271,1350.47567016775
SPPL2A,822.819714720408,7.81035493595866
BDP1,695.155615958269,1.95425815585625e-09
TTPAL,630.783762111491,343.652338584582
EPT1,586.186266966885,475.539835956438
C4orf10,644.324083611752,1479.69134673116
C16orf61,253.935432915991,876.959769545094
CSGALNACT2,493.532050765186,7.60268934508775e-07
CD300A,252.727171833495,1070.42104779515
C14orf179,347.196308947742,1729.54468036111
PLA2G12A,908.403447899463,117.424636749677
C1orf59,182.148241122115,519.006063107747
UTP20,813.044437084699,0.00110810104764663
POFUT2,894.096326233108,1.96123801372489
FANCD2,237.525239211193,269.632733354223
C1orf107,599.044451215904,285.298999504886
FLJ33630,510.770155419127,1430.72493633394
KIAA2026,743.906782262216,6.38815640326285e-11
MED18,176.702607278843,1594.13270374749
C17orf63,738.720816748212,157.972678519191
APH1B,743.742576161451,134.11576517533
MLXIP,634.77040985494,6.14793797937404
ARFIP1,908.491866872262,0.0291125802061758
GTF2IRD2P1,741.446820812649,10.9826947321336
PGM2,621.925119733844,0.168360196683109
DKK2,390.523861457439,4.26538687446468e-26
MYO18B,4.031200637043e-27,2322.97787372752
ASPHD1,1.50415012615566e-22,1975.53441102148
NGB,3.32729820373948e-05,617.016448307825
FST,97.9413452060352,1760.10485393283
RYR3,443.852070394496,27.6709010618693
ADORA1,187.503095229469,778.290017734769
S100A1,663.095453446247,613.936850651283
FOXJ1,294.886420693011,241.121631361719
DUSP5,404.392551317842,464.987962902495
RBP5,1.32451178003711e-17,2439.14856722318
LYPD3,292.412517887415,1364.25336332354
ARNT2,483.430313312485,687.571589223102
GNG13,178.940295974954,286.466038513786
CDH22,4.50405595809786e-21,1696.71984163182
C8orf79,765.221109668944,1.71671415381656e-11
SPON1,301.487773042049,3.60327746832458e-15
CETP,128.680376627834,321.437103771511
ADAMTS1,631.074202241934,3.15941181217169e-09
MT3,104.949593149803,722.350704161679
ANKRD22,227.859118322289,2534.48262864023
COMTD1,11.8281742053371,3480.38404120646
FAM132A,407.514194142333,486.05358507509
DNLZ,1.86688658542088e-06,4061.12362090423
