S8,S3,S5,S7,S1,S9,S2,ITTH
TCGA.VS.A9V5.01,0.860330082430496,4.94804916336645e-07,0.0146071546718165,0.026788302779238,0.0297282462923649,7.55125172820511e-07,0.0685449638959952,0.29620052383574
TCGA.C5.A1BI.01,3.22513744484882e-07,1.24753696939849e-07,0.107126543526917,1.36790324526859e-07,0.00924708030546059,0.883625210396058,5.81713798489063e-07,0.201418848364118
TCGA.EK.A3GK.01,0.766686748956234,3.71290103890341e-12,0.00873908260235966,0.0410837005512966,0.0500393795607418,6.77631850042405e-05,0.133383325140651,0.40879536751616
TCGA.PN.A8MA.01,0.480541852695423,2.72718001167965e-05,0.449589146329818,0.00281524839527537,1.73519831628512e-05,0.0670044678525588,4.66094364541645e-06,0.467519933528275
TCGA.EX.A69L.01,0.273773358388471,0.00656331600313107,0.237674684556067,0.0440659701079941,0.0113397465730519,0.244835180241153,0.181747744130132,0.807825213013984
TCGA.EX.A1H6.01,0.753927908448359,1.03021671321188e-05,0.0125312516963478,0.150840572893412,5.62507482435092e-06,2.43355742337367e-06,0.0826819061625022,0.390294251352277
TCGA.MY.A5BE.01,0.0890543632006281,0.0109572202073689,0.664915795104278,0.177272847961879,0.00141733884876682,0.0552299746458403,0.00115246003123914,0.524141726751032
TCGA.Q1.A73S.01,0.371064446339905,0.0110699433333883,0.35533679671211,0.0969194366604172,3.09711717037292e-06,0.165591530273493,1.47495635155183e-05,0.672978484329081
TCGA.VS.A9V2.01,0.145112002302579,0.0276085681015798,0.259960573775265,0.0209790833179378,0.0112477746214319,0.53063056953895,0.00446142834225637,0.627663653941289
TCGA.Q1.A73Q.01,0.178829201977113,0.114233342583095,0.33265671527639,0.000432261323190112,0.000833494117900486,0.372978046974292,3.69377480198332e-05,0.66769242454711
TCGA.ZJ.A8QR.01,0.188492098864247,0.028630982757181,2.85778357656902e-06,0.0214213492993285,3.18342184478928e-06,0.362205516968594,0.399244010905228,0.633683581549759
TCGA.EA.A5ZD.01,0.240564792115715,0.0115034614317402,0.0315794517539458,0.00432936392391342,0.0170622380946671,0.639826215273519,0.0551344774064988,0.535351750147075
TCGA.DS.A7WI.01,0.122066666604815,0.0128113268284077,0.202244706516398,0.174727302792427,5.79880678781916e-07,0.152105910981888,0.336043506395385,0.818909664058424
TCGA.VS.A8EL.01,1.72304276050448e-05,1.78426932427403e-05,0.186794989721554,0.143998866627286,5.07589823523483e-05,0.446399292593852,0.222721018954108,0.66183555243924
TCGA.VS.A9UJ.01,0.463311628550361,0.00315163510973257,0.39564531113725,8.94036228874763e-05,0.000343449788463604,0.0714783966976817,0.0659801750936235,0.571958837164376
TCGA.C5.A1ML.01,0.250270092206198,0.0381781159744263,0.176184768486872,0.00261298480643675,2.22040278797228e-06,0.409324973810512,0.123426844312767,0.728020765126004
TCGA.EA.A97N.01,0.178734613556018,0.0188776850301636,0.0124901740506251,0.00172000645039304,0.000414706924657614,0.687175362803968,0.100587451184175,0.48329156694512
TCGA.FU.A57G.01,0.193858638107528,1.42707001014839e-05,0.636119997016675,0.0165839570787196,0.153409937323276,9.7783424959438e-06,3.4214312043292e-06,0.49421427364138
TCGA.VS.A8QA.01,0.630156131832488,0.0221183450685339,0.162384174719464,0.023373581840865,0.0334352837098742,0.12554923606496,0.00298324676381444,0.590860081492771
TCGA.Q1.A73O.01,2.23110520875267e-06,4.81088942079703e-06,4.54590457366372e-06,3.65775533911249e-05,1.47820801953035e-05,0.575073208349311,0.424863844117899,0.350747688295833
TCGA.DG.A2KJ.01,0.171461833651476,1.15944781923716e-06,9.42244034115312e-06,0.711063792582471,0.117259592853718,2.99776069699529e-05,0.000174221417205268,0.410141175341709
TCGA.MA.AA42.01,0.0614508359295254,0.0314279186191846,0.217169078894536,0.114994390601119,5.11071523065156e-05,0.574901966612285,4.70219104313574e-06,0.606048603529585
TCGA.C5.A1BK.01,0.178281159827326,0.0297764169592963,0.0956352929367459,0.121715121764782,0.0019536161401306,0.499989534129163,0.0726488582425557,0.741111834615963
TCGA.C5.A2LV.01,0.000102685982279837,0.00235487769277631,0.269209657335944,0.145437746655485,0.000625475397715111,0.0165600668577854,0.565709490078014,0.536338100986168
TCGA.IR.A3LF.01,0.741443049606197,0.000118149226767713,0.187207103873486,0.0233671825167954,0.0477693293664284,3.08429152304749e-05,6.43424950952041e-05,0.395985340104103
TCGA.C5.A8YQ.01,3.67957439660315e-06,1.5849169200212e-05,0.449297765004275,0.0518157336607643,1.62830352731882e-05,0.463659101722181,0.0351915878339099,0.507424945218493
TCGA.C5.A7CH.01,0.0347017427073387,0.00434136555565189,0.331406092951793,0.0379018169216118,0.00114035068981537,0.250181679603779,0.340326951570011,0.694528711589589
TCGA.ZX.AA5X.01,0.202322394751305,0.000180264313274539,0.255637467021805,0.035566171537257,4.92420247359564e-05,0.425795609158011,0.0804488511936124,0.698370459749128
TCGA.VS.A9U7.01,0.0682648523502459,0.0230588755452417,0.342059234359677,0.0958956245611139,1.35014173492192e-06,0.466143912700068,0.00457615034191864,0.638472266669436
